world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1947,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.024759,-0.020983
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2025,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.063734,0.030444
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2027,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.044048,0.002937
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2030,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.027506,0.007196
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2050,druck_lage,rekoppelnde_lage,offene_lage,-0.128769,0.023965
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2056,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.040778,0.012103
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2065,druck_lage,bewegungsbruch,rekoppelnde_lage,-0.179098,0.044403
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2069,rekoppelnde_lage,druck_lage,bewegungsbruch,0.049322,-0.031469
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2236,offene_lage,bewegungsbruch,rekoppelnde_lage,0.040731,-0.010919
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2364,bewegungsbruch,bewegungsbruch,rekoppelnde_lage,-0.032386,0.017496
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2373,offene_lage,rekoppelnde_lage,offene_lage,-0.051465,0.001116
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2407,bewegungsbruch,druck_lage,druck_lage,-0.096790,0.003129
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2851,rekoppelnde_lage,bewegungsbruch,offene_lage,-0.068236,0.020088
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2856,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.100504,0.016593
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2860,rekoppelnde_lage,druck_lage,offene_lage,0.060754,-0.028945
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3210,rekoppelnde_lage,druck_lage,offene_lage,-0.013558,-0.002553
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3305,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.038376,0.021070
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3320,offene_lage,offene_lage,rekoppelnde_lage,-0.063756,0.022652
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3322,offene_lage,offene_lage,rekoppelnde_lage,-0.066187,0.001040
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3360,rekoppelnde_lage,druck_lage,druck_lage,0.160794,-0.039159
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3378,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.109859,0.033388
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3422,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.019955,0.025267
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3546,rekoppelnde_lage,druck_lage,bewegungsbruch,0.064872,0.006018
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3552,rekoppelnde_lage,druck_lage,druck_lage,0.106155,-0.025699
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3793,rekoppelnde_lage,druck_lage,offene_lage,-0.078472,-0.005453
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3808,rekoppelnde_lage,offene_lage,bewegungsbruch,0.046388,-0.005050
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3824,rekoppelnde_lage,druck_lage,gehaltene_form,0.084849,0.013311
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3833,offene_lage,offene_lage,rekoppelnde_lage,0.004225,0.020208
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3846,rekoppelnde_lage,druck_lage,druck_lage,0.145937,-0.032894
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3899,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.066422,-0.023606
LONG2025_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3909,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.081406,0.006041
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,577,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.046797,0.010090
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,744,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.003877,0.006403
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,920,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.033727,-0.022462
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1946,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.075537,-0.030104
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1951,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.045203,0.026361
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2026,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.058183,0.012290
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2029,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.019383,0.017805
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2031,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.010722,0.001427
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2053,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.007867,0.013435
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2058,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.063320,0.048938
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2066,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.092572,0.031687
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2243,offene_lage,rekoppelnde_lage,offene_lage,0.009345,0.000811
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2368,offene_lage,rekoppelnde_lage,rekoppelnde_lage,0.067152,-0.012478
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2376,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.059076,0.005705
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2761,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.009579,-0.020798
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2853,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,0.047983,0.006164
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2859,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.150848,-0.039328
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2879,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.030990,0.036616
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3206,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.024264,0.015444
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3299,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.028115,-0.008282
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3307,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.009480,0.017881
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3321,bewegungsbruch,rekoppelnde_lage,offene_lage,-0.076028,0.012250
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3327,offene_lage,rekoppelnde_lage,offene_lage,-0.008854,-0.012765
