factor,symbols_delta,families_delta,adaptive_rekopplung_delta,afterimage_delta,role_entropy_delta,milieu_entropy_delta,strain_delta
0.3,432.0,429.5,0.060390500000000125,0.15070499999999998,0.12090097840974548,0.0985140167383105,0.012081499999999967
0.5,432.0,429.5,0.09524899999999992,0.15070499999999998,0.10847561941540665,0.5842134994044009,0.012081499999999967
1.0,432.0,429.5,0.029894500000000046,0.15070499999999998,0.08144920128261013,0.7905123077227717,0.012081499999999967
