preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,world_binding_quality,world_binding_confidence,real_world_count,null_world_count,synthetic_world_count,real_observation_share,null_observation_share,synthetic_observation_share,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_0s13pzp,milieu_island,quiet_deep_recoupling,0.719661,0.729192,local_depth_seed,1,1,0.890646,0.878049,0.747111,0.131571,0.907411,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.728446,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_1kvungn,milieu_island,quiet_deep_recoupling,0.72003,0.728138,local_depth_seed,1,1,0.838733,0.989712,0.717739,0.173153,0.82443,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.728343,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_094f7up,milieu_island,quiet_deep_recoupling,0.721705,0.727933,local_depth_seed,1,1,0.8883,0.954955,0.710147,0.186379,0.830369,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.728515,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_02ixe4y,milieu_island,quiet_deep_recoupling,0.720941,0.727363,local_depth_seed,1,1,0.867135,0.979167,0.707015,0.193846,0.823264,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.728344,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_08op00s,milieu_island,quiet_deep_recoupling,0.712434,0.721301,local_depth_seed,1,3,0.826527,0.931685,0.733346,0.14944,0.868336,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.726474,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_0v9h8bc,milieu_island,quiet_deep_recoupling,0.713169,0.720911,local_depth_seed,1,3,0.85615,0.922437,0.726278,0.175648,0.849836,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.726508,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_0iwh9d2,milieu_island,quiet_deep_recoupling,0.723629,0.72057,local_depth_seed,1,21,0.847964,0.913135,0.730958,0.155521,0.869187,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.727715,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:21,stabil:21,1,0,0,0
dio_mcm_episode_14sn1ov,milieu_island,quiet_deep_recoupling,0.711204,0.716138,local_depth_seed,1,7,0.842216,0.920976,0.720004,0.168965,0.848972,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.725604,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:7,stabil:7,1,0,0,0
dio_mcm_episode_0bygq81,milieu_island,quiet_deep_recoupling,0.702205,0.70955,local_depth_seed,1,1,0.835599,0.94186,0.70067,0.194653,0.797385,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.723602,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0vidg3n,milieu_island,quiet_deep_recoupling,0.696407,0.704813,local_depth_seed,1,3,0.808958,0.904003,0.716803,0.172581,0.847367,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.722243,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_0vig3jz,milieu_island,quiet_deep_recoupling,0.762336,0.700565,local_depth_seed,1,117,0.800823,0.87824,0.724034,0.162691,0.855741,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.729559,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:117,stabil:117,1,0,0,0
dio_mcm_episode_12tgchq,milieu_island,quiet_deep_recoupling,0.763147,0.694215,local_depth_seed,1,129,0.788286,0.862332,0.722562,0.161403,0.856476,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.728768,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:129,stabil:129,1,0,0,0
dio_mcm_episode_0izppf1,milieu_island,quiet_deep_recoupling,0.68286,0.691197,local_depth_seed,1,5,0.792509,0.859008,0.718399,0.171592,0.832068,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.718711,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:5,stabil:5,1,0,0,0
dio_mcm_episode_0icnf2v,milieu_island,quiet_deep_recoupling,0.833627,0.686036,local_depth_seed,1,8246,0.769553,0.842658,0.721785,0.162053,0.856917,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.73608,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:8246,stabil:8246,1,0,0,0
dio_mcm_episode_05upp98,milieu_island,quiet_deep_recoupling,0.678111,0.685645,local_depth_seed,1,7,0.777336,0.837684,0.719058,0.165293,0.859581,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.717364,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:7,stabil:7,1,0,0,0
dio_mcm_episode_13yo8ly,milieu_island,quiet_deep_recoupling,0.656325,0.66649,local_depth_seed,1,1,0.791606,0.782609,0.701824,0.179387,0.793031,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.712068,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_14pd6eb,milieu_island,quiet_deep_recoupling,0.653201,0.661159,local_depth_seed,1,11,0.697479,0.800425,0.718967,0.161785,0.84685,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.710946,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:11,stabil:11,1,0,0,0
dio_mcm_episode_1foqdcq,milieu_island,quiet_deep_recoupling,0.635409,0.648623,local_depth_seed,1,1,0.720861,0.736842,0.710687,0.167685,0.841983,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.707056,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_08g1nk4,milieu_island,local_milieu_seed,0.61114,0.622802,local_depth_seed,1,9,0.616131,0.712216,0.709602,0.164807,0.844267,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.700529,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:9,stabil:9,1,0,0,0
dio_mcm_episode_1qlxgj7,milieu_island,local_milieu_seed,0.644308,0.622709,local_depth_seed,1,63,0.618744,0.699576,0.714278,0.161601,0.853064,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.704496,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:63,stabil:63,1,0,0,0
dio_mcm_episode_1eav7xq,milieu_island,local_milieu_seed,0.588659,0.602677,local_depth_seed,1,7,0.586367,0.65771,0.704071,0.17396,0.836337,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.695014,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:7,stabil:7,1,0,0,0
dio_mcm_episode_0bsaqu1,milieu_island,local_milieu_seed,0.572357,0.585004,local_depth_seed,1,12,0.538061,0.616072,0.704364,0.164559,0.844908,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.690583,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:12,stabil:12,1,0,0,0
dio_mcm_episode_0hvxln3,milieu_island,local_milieu_seed,0.559591,0.573987,local_depth_seed,1,12,0.504514,0.584788,0.709261,0.15794,0.855431,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.687509,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:12,stabil:12,1,0,0,0
dio_mcm_episode_0b8eoy2,milieu_island,local_milieu_seed,0.547976,0.569131,local_depth_seed,1,1,0.495682,0.583333,0.705321,0.158446,0.834352,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.685435,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0nleev0,milieu_island,local_milieu_seed,0.544486,0.568623,local_depth_seed,1,1,0.446951,0.583333,0.723568,0.131303,0.872684,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.684946,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0vcr3lw,milieu_island,local_milieu_seed,0.554803,0.567528,local_depth_seed,1,16,0.477826,0.576725,0.709771,0.154343,0.861248,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.68603,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:16,stabil:16,1,0,0,0
dio_mcm_episode_0he6atw,milieu_island,local_milieu_seed,0.535134,0.55771,local_depth_seed,1,5,0.430754,0.54141,0.72545,0.127552,0.885739,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.682295,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:5,stabil:5,1,0,0,0
dio_mcm_episode_1rj8742,milieu_island,local_milieu_seed,0.691282,0.554799,local_depth_seed,1,1168,0.45635,0.543107,0.706932,0.155834,0.856028,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.700626,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1168,stabil:1168,1,0,0,0
dio_mcm_episode_0zkoaz0,milieu_island,local_milieu_seed,0.511601,0.532104,local_depth_seed,1,1,0.438922,0.545455,0.668863,0.202348,0.753316,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.675887,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_1c8zokt,milieu_island,local_milieu_seed,0.48635,0.509028,local_depth_seed,1,2,0.376962,0.472222,0.673848,0.198897,0.807398,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.669626,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:2,stabil:2,1,0,0,0
dio_mcm_episode_0wo0tz1,active_recoupling,compact_carried_recoupling,0.503446,0.497375,local_depth_seed,1,32,0.309961,0.413957,0.703557,0.146737,0.859793,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.670046,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:32,stabil:32,1,0,0,0
dio_mcm_episode_0tnueiv,active_recoupling,compact_carried_recoupling,0.499495,0.473588,local_depth_seed,1,5,0.263095,0.355556,0.698231,0.15109,0.858248,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.666242,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:5,stabil:5,1,0,0,0
dio_mcm_episode_0x29ikr,active_recoupling,compact_carried_recoupling,0.483206,0.471541,local_depth_seed,1,1,0.274315,0.375,0.68308,0.172817,0.812492,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.664,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_1fy7zy2,active_recoupling,compact_carried_recoupling,0.510586,0.436699,local_depth_seed,1,2,0.183224,0.270834,0.689765,0.162049,0.867344,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.662408,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:2,stabil:2,1,0,0,0
dio_mcm_episode_0whyn34,open_surface,unsettled_surface_trace,0.49363,0.427702,local_depth_seed,1,1,0.193321,0.285714,0.665973,0.185132,0.768829,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.659114,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0bb4ews,open_surface,unsettled_surface_trace,0.51024,0.416493,local_depth_seed,1,1,0.187273,0.285714,0.646006,0.212463,0.71954,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.659538,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_1fxeal0,active_recoupling,compact_carried_recoupling,0.529326,0.410398,local_depth_seed,1,3,0.082538,0.206349,0.708025,0.120713,0.874089,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.660975,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_13vl4wk,active_recoupling,compact_carried_recoupling,0.528721,0.409339,local_depth_seed,1,4,0.112786,0.184524,0.700732,0.133944,0.880817,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.660754,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:4,stabil:4,1,0,0,0
dio_mcm_episode_1xol2nw,active_recoupling,compact_carried_recoupling,0.529297,0.401911,local_depth_seed,1,1,0.098977,0.166667,0.699288,0.135555,0.879604,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.659783,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_084fgkp,active_recoupling,compact_carried_recoupling,0.522664,0.38897,local_depth_seed,1,1,0.062576,0.166667,0.68845,0.147696,0.842861,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.657175,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_16hqn22,open_surface,unsettled_surface_trace,0.518548,0.386545,local_depth_seed,1,1,0.087333,0.166667,0.6755,0.162001,0.797692,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.656342,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0zm713b,open_surface,unsettled_surface_trace,0.518222,0.386276,local_depth_seed,1,2,0.077339,0.166667,0.676348,0.163355,0.819024,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.656265,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:2,stabil:2,1,0,0,0
dio_mcm_episode_1xdh0bk,open_surface,unsettled_surface_trace,0.530501,0.379867,local_depth_seed,1,1,0.100946,0.166667,0.656805,0.186069,0.754194,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.656841,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_16rn392,open_surface,unsettled_surface_trace,0.534261,0.379487,local_depth_seed,1,1,0.100626,0.166667,0.652407,0.202773,0.783066,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.657239,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0ecmeez,active_recoupling,compact_carried_recoupling,0.529887,0.378881,surface_anchor,1,3,0.062831,0.125,0.679922,0.160195,0.868358,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.65663,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_10r2mum,active_recoupling,compact_carried_recoupling,0.528861,0.374526,surface_anchor,1,4,0.059971,0.111111,0.679338,0.155058,0.854042,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655897,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:4,stabil:4,1,0,0,0
dio_mcm_episode_0tfzgic,active_recoupling,compact_carried_recoupling,0.535054,0.37245,surface_anchor,1,21,0.054395,0.109978,0.678507,0.161641,0.851355,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.656349,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:21,stabil:21,1,0,0,0
dio_mcm_episode_0uie72q,open_surface,unsettled_surface_trace,0.553421,0.350649,surface_anchor,1,2,0.050252,0.083333,0.64861,0.193344,0.775156,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655501,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:2,stabil:2,1,0,0,0
dio_mcm_episode_014x6p3,active_recoupling,compact_carried_recoupling,0.555841,0.346513,surface_anchor,1,1,0.0,0.0,0.690643,0.137946,0.919116,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655213,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0iiwvci,open_surface,unsettled_surface_trace,0.549043,0.339449,surface_anchor,1,3,0.0,0.0,0.676719,0.1544,0.882529,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.653408,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_1kebzg8,open_surface,unsettled_surface_trace,0.552638,0.33858,surface_anchor,1,1,0.0,0.0,0.672818,0.16253,0.887182,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.653718,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0mfdlry,open_surface,unsettled_surface_trace,0.552308,0.3374,surface_anchor,1,2,0.0,0.0,0.672754,0.157884,0.868331,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.653513,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:2,stabil:2,1,0,0,0
dio_mcm_episode_0v0uojh,open_surface,unsettled_surface_trace,0.555933,0.336452,surface_anchor,1,1,0.0,0.0,0.668207,0.169289,0.884002,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.653815,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0m8cxz1,open_surface,unsettled_surface_trace,0.560772,0.333923,surface_anchor,1,8,0.008306,0.020834,0.652763,0.188059,0.826661,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.654042,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:8,stabil:8,1,0,0,0
dio_mcm_episode_0ww122h,open_surface,unsettled_surface_trace,0.562587,0.331309,surface_anchor,1,1,0.0,0.0,0.659889,0.176741,0.84666,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.653894,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0wm6th9,open_surface,unsettled_surface_trace,0.569785,0.325721,surface_anchor,1,1,0.0,0.0,0.64966,0.184947,0.808979,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.653975,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_13e4mrt,open_surface,unsettled_surface_trace,0.577146,0.322613,surface_anchor,1,1,0.0,0.0,0.640531,0.206008,0.818935,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.654423,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_12a9dhw,open_surface,unsettled_surface_trace,0.57958,0.321224,surface_anchor,1,1,0.0,0.0,0.636787,0.211392,0.817263,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.654521,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_1200bb0,open_surface,unsettled_surface_trace,0.585399,0.314796,surface_anchor,1,1,0.0,0.0,0.629714,0.207896,0.743239,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.654319,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_129zwzz,open_surface,unsettled_surface_trace,0.597206,0.309498,surface_anchor,1,1,0.0,0.0,0.614484,0.240429,0.755617,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.654994,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_08w107d,open_surface,unsettled_surface_trace,0.596569,0.307828,surface_anchor,1,1,0.0,0.0,0.614978,0.228625,0.714311,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.654684,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0x60uui,open_surface,unsettled_surface_trace,0.6167,0.296489,surface_anchor,1,3,0.0,0.0,0.587078,0.275601,0.688751,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655512,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,tragend_unruhig:3,1,0,0,0
dio_mcm_episode_16bqw8k,open_surface,unsettled_surface_trace,0.618743,0.295557,surface_anchor,1,3,0.0,0.0,0.583431,0.281519,0.694153,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655627,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:3,tragend_unruhig:3,1,0,0,0
dio_mcm_episode_01jolqf,open_surface,unsettled_surface_trace,0.620065,0.293134,surface_anchor,1,1,0.0,0.0,0.58445,0.271558,0.648986,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655447,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,tragend_unruhig:1,1,0,0,0
dio_mcm_episode_0xg0gjh,open_surface,unsettled_surface_trace,0.624991,0.29171,surface_anchor,1,2,0.0,0.0,0.57595,0.290668,0.671798,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655838,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:2,tragend_unruhig:2,1,0,0,0
dio_mcm_episode_1sjfup1,open_surface,unsettled_surface_trace,0.625667,0.290229,surface_anchor,1,1,0.0,0.0,0.577216,0.28477,0.645275,WB_FRESH_NULL_BTC_10K,field_internal_null_order,0.655712,0,1,0,0.0,1.0,0.0,WB_FRESH_NULL_BTC_10K:1,tragend_unruhig:1,1,0,0,0
