world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
POST_CLEAN_SOL_2024_5M,zentrum_stabil,1504,0.7542627883650953,0.704073835106383,0.5244019361702128,0.1440301090425532,0.8576239242021276,0.14971750132978723,0.08724030718085106,0.331781914893617,0.32513297872340424,0.08577127659574468,stabil,inner_effect_stable,dio_mcm_episode_1joiyc3,dio_104t
POST_CLEAN_SOL_2024_5M,offene_variante,473,0.23721163490471414,0.6602897399577167,0.4728248329809725,0.19235443128964058,0.7784917970401692,0.31719659830866803,0.15150593446088795,0.0,0.021141649048625793,0.7463002114164905,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1joiyc3,dio_00ja
POST_CLEAN_SOL_2024_5M,spannungsrand_kippnaehe,17,0.008525576730190571,0.567583705882353,0.35044747058823533,0.301811294117647,0.6619064117647059,0.34285847058823526,0.4263118823529412,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1joiyc3,dio_19yo
POST_CLEAN_BTC_2024_5M,zentrum_stabil,1582,0.7933801404212638,0.7056145916561314,0.5266782439949431,0.1431673261694058,0.8586499007585335,0.1489296396965866,0.08474539696586599,0.31542351453855877,0.3141592920353982,0.10556257901390645,stabil,inner_effect_stable,dio_mcm_episode_1joiyc3,dio_104t
POST_CLEAN_BTC_2024_5M,offene_variante,394,0.19759277833500502,0.6576343197969543,0.4663752461928934,0.19346996700507613,0.7788183274111675,0.3048754086294416,0.15806720050761422,0.0025380710659898475,0.005076142131979695,0.7969543147208121,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1joiyc3,dio_0jkk
POST_CLEAN_BTC_2024_5M,spannungsrand_kippnaehe,18,0.009027081243731194,0.5719870555555555,0.35490788888888886,0.2988997222222222,0.6657945000000001,0.38845944444444447,0.3945311111111111,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1joiyc3,dio_1x3j
POST_CLEAN_KAS_2024_5M,zentrum_stabil,1552,0.7783350050150452,0.7035843756443299,0.5230702467783506,0.14413026159793815,0.8578211159793814,0.14719126288659795,0.08863778737113402,0.32152061855670105,0.3125,0.0979381443298969,stabil,inner_effect_stable,dio_mcm_episode_1joiyc3,dio_104t
POST_CLEAN_KAS_2024_5M,offene_variante,425,0.2131394182547643,0.6600439364705882,0.47154704705882355,0.19233605411764707,0.7800718823529412,0.30526648470588236,0.15551248470588233,0.0,0.03294117647058824,0.7764705882352941,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1joiyc3,dio_00ja
POST_CLEAN_KAS_2024_5M,spannungsrand_kippnaehe,17,0.008525576730190571,0.5718834705882353,0.35514894117647056,0.29597788235294115,0.6686454705882353,0.35862629411764707,0.39965276470588235,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1joiyc3,dio_16i6
POST_CLEAN_PAXG_2024_5M,zentrum_stabil,1657,0.8309929789368105,0.7123235606517804,0.5255573108026554,0.14176028968014484,0.8645486173808087,0.15016074954737477,0.07545407302353652,0.2987326493663247,0.30054315027157513,0.12492456246228123,stabil,inner_effect_stable,dio_mcm_episode_1q3us3f,dio_104t
POST_CLEAN_PAXG_2024_5M,offene_variante,323,0.16198595787362086,0.6605333374613004,0.45906384829721364,0.19532204334365325,0.7857056439628484,0.2718031083591331,0.1700165665634675,0.01238390092879257,0.0030959752321981426,0.8606811145510835,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1jx2k4i,dio_05yg
POST_CLEAN_PAXG_2024_5M,spannungsrand_kippnaehe,14,0.007021063189568706,0.5702035714285715,0.34688021428571425,0.2989032857142857,0.6706511428571428,0.2834645714285714,0.4405240714285714,0.0,0.0,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1hdpu9s,dio_1d3j
