asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_3000,36,6,11,6,0.09090909090909091,0.0,0.41697151162590607,0.539738519922532,randnahe_spannungszunahme,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_3000,36,36,0,0,0.423728813559322,0.18,0.4226038577858714,0.21519648648580447,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_3000,36,3,2,6,0.12,0.0,0.25344261282590197,0.44603510816564296,randnahe_spannungszunahme,reifungsrolle_teilweise_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.25344261282590197,0.44603510816564296,,,real,,kind_summary,1,3.0,0.12,0.0,reifungsrolle_teilweise_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.41697151162590607,0.539738519922532,,,null_random,,kind_summary,1,6.0,0.09090909090909091,0.0,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4226038577858714,0.21519648648580447,,,null_shuffle,,kind_summary,1,36.0,0.423728813559322,0.18,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,-0.303728813559322,-0.18,-0.16916124495996943,-0.09370341175688901,-0.19636190189735925,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_3000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,1946,3,field_stabil,967,0.968937875751503,0.7622967269906928,0.11968212099276113,0.8795181427094105,0.964556663908997,433,0.4338677354709419,0.7940895681293302,0.12095892609699768,0.8968111755196304,0.9733777482678984,546,0.5470941883767535,0.7944374065934067,0.12092171245421246,0.8968987362637363,0.9736631978021978,-0.42184368737474953,0.01738059355432575,0.009106533893200819,0.0012395914614513337,anschlussfaehige_oberflaeche
DOGE,start0_real_3000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0g3b,458,3,field_stabil,18,0.018036072144288578,0.7843970555555555,0.10510294444444444,0.42086105555555553,0.7473658333333334,402,0.4028056112224449,0.793922684079602,0.11898863681592041,0.8762088756218905,0.9628491840796021,38,0.03807615230460922,0.7933475789473684,0.12209428947368421,0.8959551842105263,0.9705526842105264,0.020040080160320644,0.4750941286549708,0.22318685087719303,0.01699134502923977,kernfamilie_mit_feldzeitverdichtung
DOGE,start0_real_3000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0n0i,203,2,field_stabil,0,0.0,0.0,0.0,0.0,0.0,141,0.14128256513026052,0.7894530212765958,0.11901602127659573,0.7962653687943262,0.9232828723404255,62,0.06212424849699399,0.7896640806451612,0.1238628064516129,0.8876022258064515,0.9650246451612903,0.06212424849699399,0.8876022258064515,0.9650246451612903,0.1238628064516129,phasenbruecke_lokal
