world,family,relation,total,open_count,mature_count,open_share,mature_share,avg_rekopplung,avg_adaptive_rekopplung,avg_strain,avg_role_experience,avg_path_experience
DOGE,dio_1o0u,nur_gereift,5,0,5,0.000000,1.000000,0.683313,0.730348,0.159158,1.000000,0.800000
DOGE,dio_0v65,offen_und_gereift,26,8,18,0.307692,0.692308,0.711321,0.752114,0.130296,0.724359,0.076923
DOGE,dio_0ein,offen_und_gereift,23,17,6,0.739130,0.260870,0.710769,0.751797,0.130265,0.402174,0.173913
DOGE,dio_1gp2,offen_und_gereift,71,67,4,0.943662,0.056338,0.707425,0.743887,0.149041,0.134977,0.036972
DOGE,dio_06s7,offen_und_gereift,66,31,35,0.469697,0.530303,0.729244,0.769157,0.122791,0.617424,0.090909
DOGE,dio_0v4v,offen_und_gereift,4,2,2,0.500000,0.500000,0.635422,0.675862,0.220094,0.500000,0.000000
DOGE,dio_1oc2,offen_und_gereift,30,11,19,0.366667,0.633333,0.705616,0.746429,0.147187,0.666667,0.012500
DOGE,dio_18xk,offen_und_gereift,4,1,3,0.250000,0.750000,0.635070,0.674129,0.218207,0.270833,0.500000
DOGE,dio_0lsd,offen_und_gereift,31,9,22,0.290323,0.709677,0.689071,0.726438,0.166987,0.526882,0.326613
DOGE,dio_1hq9,offen_und_gereift,6,5,1,0.833333,0.166667,0.652197,0.690367,0.200198,0.180556,0.166667
DOGE,dio_0jkk,offen_und_gereift,65,39,26,0.600000,0.400000,0.687472,0.721331,0.179495,0.215385,0.292308
DOGE,dio_161t,nur_gereift,3,0,3,0.000000,1.000000,0.678166,0.726232,0.162174,1.000000,0.333333
DOGE,dio_1ygx,nur_gereift,4,0,4,0.000000,1.000000,0.719321,0.770633,0.105984,1.000000,0.500000
DOGE,dio_05lz,nur_gereift,3,0,3,0.000000,1.000000,0.690275,0.740283,0.146910,1.000000,0.375000
DOGE,dio_1x3j,nur_offen,1,1,0,1.000000,0.000000,0.583521,0.627098,0.291321,0.166667,0.000000
DOGE,dio_1198,offen_und_gereift,16,2,14,0.125000,0.875000,0.684290,0.722396,0.167316,0.718750,0.210938
DOGE,dio_05mh,offen_und_gereift,15,9,6,0.600000,0.400000,0.706775,0.751633,0.143339,0.455555,0.200000
DOGE,dio_1sa0,offen_und_gereift,20,5,15,0.250000,0.750000,0.706686,0.749306,0.146253,0.779167,0.131250
DOGE,dio_0xz6,nur_gereift,3,0,3,0.000000,1.000000,0.701502,0.751604,0.132001,1.000000,0.333333
DOGE,dio_14fv,nur_gereift,1,0,1,0.000000,1.000000,0.623479,0.673710,0.225926,1.000000,0.000000
DOGE,dio_1qyl,offen_und_gereift,15,12,3,0.800000,0.200000,0.720723,0.767107,0.114961,0.405556,0.066667
DOGE,dio_0dzc,nur_gereift,4,0,4,0.000000,1.000000,0.707473,0.757501,0.126161,1.000000,0.250000
DOGE,dio_1gsb,offen_und_gereift,6,3,3,0.500000,0.500000,0.706054,0.754932,0.125462,0.555555,0.000000
DOGE,dio_1uof,offen_und_gereift,41,38,3,0.926829,0.073171,0.705798,0.742629,0.143866,0.130081,0.073171
DOGE,dio_03uk,nur_gereift,9,0,9,0.000000,1.000000,0.711199,0.756996,0.124340,1.000000,0.347222
DOGE,dio_1waj,nur_gereift,5,0,5,0.000000,1.000000,0.673391,0.719047,0.178382,1.000000,0.400000
DOGE,dio_10dv,nur_gereift,7,0,7,0.000000,1.000000,0.704403,0.751777,0.136186,1.000000,0.142857
DOGE,dio_0h6t,offen_und_gereift,20,18,2,0.900000,0.100000,0.708050,0.750890,0.133718,0.220833,0.000000
DOGE,dio_0pq6,offen_und_gereift,42,37,5,0.880952,0.119048,0.703791,0.741225,0.152686,0.190476,0.053571
DOGE,dio_1u5i,offen_und_gereift,43,40,3,0.930233,0.069767,0.719211,0.759097,0.128494,0.255814,0.069767
DOGE,dio_1clq,nur_gereift,1,0,1,0.000000,1.000000,0.597927,0.643953,0.259971,1.000000,0.000000
DOGE,dio_1s2n,offen_und_gereift,13,5,8,0.384615,0.615385,0.703687,0.746446,0.137535,0.647436,0.086538
DOGE,dio_17db,offen_und_gereift,14,6,8,0.428571,0.571429,0.675875,0.715642,0.179803,0.410714,0.285714
DOGE,dio_177f,nur_gereift,2,0,2,0.000000,1.000000,0.691820,0.742011,0.161790,1.000000,0.000000
DOGE,dio_0klp,offen_und_gereift,19,7,12,0.368421,0.631579,0.662853,0.697017,0.194934,0.416667,0.526316
DOGE,dio_1pod,nur_gereift,1,0,1,0.000000,1.000000,0.609322,0.652596,0.239618,1.000000,0.000000
DOGE,dio_13it,offen_und_gereift,27,11,16,0.407407,0.592593,0.661978,0.693226,0.196016,0.370370,0.333333
DOGE,dio_0oiz,offen_und_gereift,10,4,6,0.400000,0.600000,0.720024,0.767730,0.112562,0.650000,0.200000
DOGE,dio_1fxw,offen_und_gereift,12,4,8,0.333333,0.666667,0.712093,0.755879,0.126985,0.694444,0.083333
DOGE,dio_0om4,offen_und_gereift,40,12,28,0.300000,0.700000,0.721475,0.763509,0.128144,0.683333,0.050000
DOGE,dio_0ssi,offen_und_gereift,18,9,9,0.500000,0.500000,0.695988,0.737333,0.158691,0.481481,0.145833
DOGE,dio_0bgx,offen_und_gereift,10,6,4,0.600000,0.400000,0.663043,0.702304,0.190960,0.291667,0.300000
DOGE,dio_18kx,offen_und_gereift,23,21,2,0.913043,0.086957,0.717168,0.761548,0.126242,0.260870,0.000000
DOGE,dio_05vd,nur_gereift,1,0,1,0.000000,1.000000,0.626393,0.676476,0.221847,1.000000,0.000000
DOGE,dio_04k7,offen_und_gereift,11,6,5,0.545455,0.454545,0.725923,0.773598,0.113685,0.507576,0.272727
DOGE,dio_1350,nur_gereift,6,0,6,0.000000,1.000000,0.704237,0.750517,0.130253,1.000000,0.333333
DOGE,dio_0n0i,nur_gereift,15,0,15,0.000000,1.000000,0.732098,0.778566,0.100876,1.000000,0.158333
DOGE,dio_1okj,offen_und_gereift,3,1,2,0.333333,0.666667,0.636874,0.681163,0.216865,0.666667,0.000000
DOGE,dio_1ba6,offen_und_gereift,13,6,7,0.461538,0.538462,0.712638,0.756524,0.124735,0.576923,0.153846
DOGE,dio_1un4,offen_und_gereift,9,6,3,0.666667,0.333333,0.635170,0.670752,0.228357,0.379630,0.000000
DOGE,dio_0s8r,nur_gereift,3,0,3,0.000000,1.000000,0.667272,0.714907,0.174081,1.000000,0.000000
DOGE,dio_09rg,nur_gereift,2,0,2,0.000000,1.000000,0.656778,0.704734,0.184980,1.000000,0.750000
DOGE,dio_13l3,nur_gereift,1,0,1,0.000000,1.000000,0.617553,0.666768,0.233890,1.000000,0.000000
DOGE,dio_0h1f,nur_gereift,1,0,1,0.000000,1.000000,0.572448,0.614048,0.302966,0.250000,0.375000
DOGE,dio_0ak2,nur_gereift,1,0,1,0.000000,1.000000,0.604155,0.644400,0.243363,1.000000,0.000000
DOGE,dio_1kue,offen_und_gereift,10,6,4,0.600000,0.400000,0.682393,0.721589,0.157958,0.416667,0.000000
DOGE,dio_1vsy,offen_und_gereift,9,1,8,0.111111,0.888889,0.711566,0.757159,0.117187,0.898148,0.416667
DOGE,dio_0u24,offen_und_gereift,12,2,10,0.166667,0.833333,0.715965,0.760718,0.116478,0.847222,0.187500
DOGE,dio_1jsj,offen_und_gereift,5,2,3,0.400000,0.600000,0.715856,0.766347,0.112721,0.633333,0.000000
DOGE,dio_02x1,offen_und_gereift,18,8,10,0.444444,0.555556,0.692491,0.733153,0.155377,0.592592,0.354167
DOGE,dio_1nk3,nur_offen,1,1,0,1.000000,0.000000,0.549345,0.585686,0.324383,0.333333,0.125000
DOGE,dio_1oy8,nur_gereift,4,0,4,0.000000,1.000000,0.697165,0.746689,0.138124,1.000000,0.250000
DOGE,dio_1n80,offen_und_gereift,7,2,5,0.285714,0.714286,0.699164,0.745941,0.138086,0.738095,0.160714
DOGE,dio_0ilg,nur_gereift,6,0,6,0.000000,1.000000,0.691034,0.735688,0.146026,1.000000,0.208333
DOGE,dio_1v2w,offen_und_gereift,50,23,27,0.460000,0.540000,0.684041,0.716810,0.178252,0.203333,0.430000
DOGE,dio_1fe0,nur_gereift,8,0,8,0.000000,1.000000,0.707353,0.753289,0.129613,1.000000,0.343750
DOGE,dio_0oqw,offen_und_gereift,6,1,5,0.166667,0.833333,0.656876,0.695830,0.189285,0.333333,0.666667
DOGE,dio_05ap,offen_und_gereift,8,4,4,0.500000,0.500000,0.723644,0.772098,0.111066,0.541667,0.328125
DOGE,dio_0pxr,offen_und_gereift,38,22,16,0.578947,0.421053,0.696987,0.735009,0.162297,0.350877,0.161184
DOGE,dio_0ehc,offen_und_gereift,6,2,4,0.333333,0.666667,0.640482,0.679112,0.218207,0.500000,0.166667
DOGE,dio_0gfm,offen_und_gereift,8,3,5,0.375000,0.625000,0.720405,0.768769,0.106376,0.656250,0.187500
DOGE,dio_06cv,offen_und_gereift,9,4,5,0.444444,0.555556,0.641577,0.674772,0.213550,0.351852,0.333333
DOGE,dio_1mjc,nur_gereift,4,0,4,0.000000,1.000000,0.711338,0.760579,0.115700,1.000000,0.250000
DOGE,dio_1rja,nur_gereift,1,0,1,0.000000,1.000000,0.664674,0.718868,0.176431,1.000000,1.000000
DOGE,dio_1lhs,nur_gereift,3,0,3,0.000000,1.000000,0.660136,0.706551,0.185696,1.000000,0.333333
DOGE,dio_0m03,nur_gereift,1,0,1,0.000000,1.000000,0.568151,0.607697,0.299329,0.416667,0.500000
DOGE,dio_1rrr,offen_und_gereift,5,1,4,0.200000,0.800000,0.678523,0.724010,0.166591,0.816667,0.275000
DOGE,dio_0f38,offen_und_gereift,5,3,2,0.600000,0.400000,0.625243,0.663507,0.238209,0.416667,0.300000
DOGE,dio_1hba,nur_gereift,1,0,1,0.000000,1.000000,0.651633,0.701305,0.187378,1.000000,0.000000
DOGE,dio_15ud,offen_und_gereift,3,1,2,0.333333,0.666667,0.661281,0.705630,0.172354,0.666667,0.000000
DOGE,dio_10tr,nur_gereift,2,0,2,0.000000,1.000000,0.692825,0.743534,0.126442,1.000000,0.500000
DOGE,dio_08nu,nur_gereift,1,0,1,0.000000,1.000000,0.622738,0.665082,0.214788,1.000000,0.000000
DOGE,dio_0kmz,offen_und_gereift,7,3,4,0.428571,0.571429,0.686635,0.730950,0.155503,0.642857,0.000000
DOGE,dio_1j1f,offen_und_gereift,8,2,6,0.250000,0.750000,0.674075,0.714087,0.167015,0.250000,0.500000
DOGE,dio_1cks,offen_und_gereift,6,3,3,0.500000,0.500000,0.639120,0.673097,0.207487,0.319444,0.333333
DOGE,dio_19zk,nur_gereift,12,0,12,0.000000,1.000000,0.698641,0.741296,0.138924,1.000000,0.125000
DOGE,dio_1uyk,offen_und_gereift,5,1,4,0.200000,0.800000,0.667927,0.711437,0.176051,0.800000,0.400000
DOGE,dio_0qu8,nur_gereift,1,0,1,0.000000,1.000000,0.619388,0.662138,0.224455,1.000000,0.000000
DOGE,dio_04uf,offen_und_gereift,47,31,16,0.659574,0.340426,0.696174,0.732328,0.166625,0.393617,0.090426
DOGE,dio_1l8i,nur_gereift,5,0,5,0.000000,1.000000,0.683627,0.729176,0.152306,1.000000,0.200000
DOGE,dio_0sxm,offen_und_gereift,12,8,4,0.666667,0.333333,0.662749,0.700377,0.194233,0.159722,0.166667
DOGE,dio_0zad,nur_gereift,12,0,12,0.000000,1.000000,0.710048,0.753527,0.126551,1.000000,0.260417
DOGE,dio_1gja,nur_gereift,1,0,1,0.000000,1.000000,0.600644,0.643972,0.255936,1.000000,0.000000
DOGE,dio_1rcm,offen_und_gereift,4,1,3,0.250000,0.750000,0.667193,0.711812,0.177635,0.750000,0.281250
DOGE,dio_10ef,offen_und_gereift,12,3,9,0.250000,0.750000,0.724960,0.771634,0.106317,0.770833,0.260417
DOGE,dio_1t9l,offen_und_gereift,4,3,1,0.750000,0.250000,0.657594,0.699704,0.202690,0.250000,0.000000
DOGE,dio_1oye,nur_gereift,5,0,5,0.000000,1.000000,0.670776,0.714924,0.173829,0.800000,0.400000
DOGE,dio_1dy1,offen_und_gereift,2,1,1,0.500000,0.500000,0.637961,0.682115,0.214482,0.500000,0.500000
DOGE,dio_1mll,nur_gereift,1,0,1,0.000000,1.000000,0.610805,0.656199,0.241713,1.000000,0.000000
DOGE,dio_0u0b,nur_gereift,2,0,2,0.000000,1.000000,0.644962,0.692014,0.201844,1.000000,0.500000
DOGE,dio_0d46,nur_gereift,4,0,4,0.000000,1.000000,0.684233,0.731834,0.159290,1.000000,0.250000
DOGE,dio_0jsd,offen_und_gereift,6,4,2,0.666667,0.333333,0.658397,0.699786,0.197096,0.166667,0.166667
DOGE,dio_13s0,nur_gereift,5,0,5,0.000000,1.000000,0.719239,0.769063,0.104556,1.000000,0.525000
DOGE,dio_1bmy,nur_gereift,1,0,1,0.000000,1.000000,0.609492,0.655429,0.253701,1.000000,0.000000
DOGE,dio_0mpw,nur_gereift,1,0,1,0.000000,1.000000,0.680726,0.734419,0.146894,1.000000,1.000000
DOGE,dio_01hu,nur_gereift,8,0,8,0.000000,1.000000,0.705716,0.751123,0.132575,1.000000,0.171875
DOGE,dio_0jmo,offen_und_gereift,2,1,1,0.500000,0.500000,0.634624,0.678667,0.215286,0.500000,0.000000
DOGE,dio_18v0,offen_und_gereift,11,1,10,0.090909,0.909091,0.673065,0.714561,0.181242,0.818182,0.340909
DOGE,dio_0kd6,nur_gereift,2,0,2,0.000000,1.000000,0.689785,0.740762,0.139309,1.000000,0.500000
DOGE,dio_1l71,nur_gereift,1,0,1,0.000000,1.000000,0.644592,0.695462,0.199918,1.000000,1.000000
DOGE,dio_14l0,offen_und_gereift,12,4,8,0.333333,0.666667,0.669301,0.707105,0.180827,0.500000,0.333333
DOGE,dio_1mif,nur_gereift,2,0,2,0.000000,1.000000,0.659455,0.706534,0.185589,1.000000,0.500000
DOGE,dio_0seb,offen_und_gereift,2,1,1,0.500000,0.500000,0.612079,0.652579,0.248464,0.500000,0.000000
DOGE,dio_0u1o,offen_und_gereift,16,9,7,0.562500,0.437500,0.675357,0.713992,0.181756,0.317708,0.250000
DOGE,dio_0q3j,offen_und_gereift,5,1,4,0.200000,0.800000,0.616776,0.648659,0.238599,0.800000,0.600000
DOGE,dio_1ppm,offen_und_gereift,3,1,2,0.333333,0.666667,0.642197,0.683426,0.201082,0.666667,0.333333
DOGE,dio_0dsl,offen_und_gereift,7,2,5,0.285714,0.714286,0.700688,0.747271,0.129758,0.738095,0.000000
DOGE,dio_0if9,offen_und_gereift,11,4,7,0.363636,0.636364,0.691053,0.734050,0.151575,0.674242,0.090909
DOGE,dio_047z,offen_und_gereift,5,1,4,0.200000,0.800000,0.622856,0.658674,0.238176,0.600000,0.400000
DOGE,dio_14uu,nur_offen,1,1,0,1.000000,0.000000,0.570968,0.610704,0.299698,0.000000,0.125000
DOGE,dio_09vm,offen_und_gereift,2,1,1,0.500000,0.500000,0.570557,0.605963,0.302298,0.000000,0.312500
DOGE,dio_0vd4,nur_gereift,1,0,1,0.000000,1.000000,0.603201,0.647017,0.256037,1.000000,1.000000
DOGE,dio_08p5,nur_gereift,1,0,1,0.000000,1.000000,0.591221,0.628559,0.263785,1.000000,0.000000
DOGE,dio_08rr,offen_und_gereift,2,1,1,0.500000,0.500000,0.603141,0.637752,0.245615,0.500000,0.000000
DOGE,dio_0gwo,nur_gereift,1,0,1,0.000000,1.000000,0.583093,0.618795,0.262315,1.000000,0.000000
DOGE,dio_17v5,offen_und_gereift,3,1,2,0.333333,0.666667,0.615114,0.648475,0.230845,0.333333,0.333333
DOGE,dio_1go3,nur_gereift,1,0,1,0.000000,1.000000,0.591434,0.627357,0.250716,1.000000,0.000000
DOGE,dio_1ixa,nur_gereift,1,0,1,0.000000,1.000000,0.626840,0.672237,0.212505,1.000000,0.000000
DOGE,dio_0oln,nur_gereift,2,0,2,0.000000,1.000000,0.689358,0.740641,0.132928,1.000000,0.000000
DOGE,dio_0a6p,offen_und_gereift,3,1,2,0.333333,0.666667,0.663271,0.705690,0.172232,0.333333,0.333333
DOGE,dio_0wvj,nur_gereift,1,0,1,0.000000,1.000000,0.594601,0.632542,0.259394,1.000000,1.000000
DOGE,dio_1k5k,offen_und_gereift,3,1,2,0.333333,0.666667,0.661400,0.703898,0.170946,0.333333,0.666667
DOGE,dio_17tq,nur_gereift,1,0,1,0.000000,1.000000,0.656141,0.705788,0.177541,1.000000,0.000000
DOGE,dio_0jy4,offen_und_gereift,6,1,5,0.166667,0.833333,0.644402,0.679526,0.199731,0.500000,0.500000
DOGE,dio_01qc,nur_gereift,9,0,9,0.000000,1.000000,0.693699,0.736713,0.139739,1.000000,0.222222
DOGE,dio_1poo,nur_gereift,1,0,1,0.000000,1.000000,0.663170,0.715734,0.171518,1.000000,1.000000
DOGE,dio_11at,offen_und_gereift,10,4,6,0.400000,0.600000,0.659971,0.694792,0.190166,0.300000,0.400000
