token,short_token,nonbridge_class,condensation_zone,dominant_role,dominant_family,observations,worlds,neighbor_count,avg_rekopplung,avg_strain,avg_sensory,avg_tension,avg_loudness,avg_visual_blur,center_share,open_share,rand_share,role_entropy,top_previous,top_next,classification_note
dio_mcm_episode_03zcjn0,03zcjn0,nichtbruecke_driftfeld,driftzone,zentrum_stabil,dio_0l7p,3,1,3,0.727454,0.164299,0.831089,0.090478,0.172351,0.39908,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_0ej0lhx,dio_mcm_episode_0c3787x,Driftzone ohne Anschlussanker
dio_mcm_episode_07llqq8,07llqq8,nichtbruecke_driftfeld,driftzone,zentrum_stabil,dio_1l99,3,1,2,0.641054,0.196348,0.796379,0.134444,0.247266,0.591082,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_0ne8zu9,dio_mcm_episode_1rkfb77,Driftzone ohne Anschlussanker
dio_mcm_episode_0cvptbz,0cvptbz,nichtbruecke_driftfeld,driftzone,offene_variante,dio_0sxm,3,1,2,0.697526,0.154234,0.829995,0.101601,0.20359,0.311582,0.333333,0.666667,0.0,0.918296,dio_mcm_episode_079228h,dio_mcm_episode_1f4jh6c,Driftzone ohne Anschlussanker
dio_mcm_episode_0ro62tp,0ro62tp,nichtbruecke_driftfeld,driftzone,offene_variante,dio_0ahb,3,1,2,0.678985,0.170701,0.794017,0.138284,0.259001,0.512147,0.333333,0.666667,0.0,0.918296,dio_mcm_episode_09w6mwq,dio_mcm_episode_0l74fn8,Driftzone ohne Anschlussanker
dio_mcm_episode_16t4uv3,16t4uv3,nichtbruecke_driftfeld,driftzone,zentrum_stabil,dio_04uf,3,1,2,0.7061,0.159099,0.823108,0.107591,0.195393,0.462747,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_0l74fn8,dio_mcm_episode_01s42m6,Driftzone ohne Anschlussanker
dio_mcm_episode_1k0rrn2,1k0rrn2,nichtbruecke_driftfeld,driftzone,zentrum_stabil,dio_18im,3,3,3,0.649274,0.18392,0.821678,0.123896,0.235487,0.457878,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_1al8fjz,dio_mcm_episode_1al8fjz,Driftzone ohne Anschlussanker
dio_mcm_episode_0htnihj,0htnihj,nichtbruecke_driftfeld,driftzone,offene_variante,dio_04uf,2,2,4,0.685674,0.170621,0.798256,0.133809,0.270746,0.441536,0.0,1.0,0.0,-0.0,dio_mcm_episode_0qpk96k,dio_mcm_episode_0z748ck,Driftzone ohne Anschlussanker
dio_mcm_episode_00nzcuc,00nzcuc,nichtbruecke_mehrdeutige_oberflaeche,hoeherer_cluster_uebergang,zentrum_stabil,dio_033x,19,2,4,0.691558,0.165097,0.826282,0.128723,0.262092,0.357514,0.736842,0.210526,0.052632,1.021455,dio_mcm_episode_17c7qwp,dio_mcm_episode_0b7nep9,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_0t1ymth,0t1ymth,nichtbruecke_mehrdeutige_oberflaeche,stabile_bedeutungsinsel,offene_variante,dio_0vfj,6,2,2,0.64402,0.192762,0.802103,0.116662,0.237752,0.429246,0.5,0.5,0.0,1.0,dio_mcm_episode_1ovglru,dio_mcm_episode_0db07p4,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_079228h,079228h,nichtbruecke_mehrdeutige_oberflaeche,driftzone,offene_variante,dio_1uof,2,1,3,0.707272,0.140575,0.837051,0.078301,0.134524,0.461667,0.5,0.5,0.0,1.0,dio_mcm_episode_05lquqm,dio_mcm_episode_0i8oyce,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_0bntidq,0bntidq,nichtbruecke_mehrdeutige_oberflaeche,driftzone,offene_variante,dio_0klp,2,1,3,0.649583,0.197306,0.789435,0.165613,0.332294,0.382842,0.5,0.5,0.0,1.0,dio_mcm_episode_028a6an,dio_mcm_episode_0ybr5e3,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_0ya7fpm,0ya7fpm,nichtbruecke_mehrdeutige_oberflaeche,driftzone,offene_variante,dio_1fgt,2,1,3,0.631573,0.201485,0.762363,0.123047,0.207879,0.564839,0.5,0.5,0.0,1.0,dio_mcm_episode_0u51f69,dio_mcm_episode_0y9vrlx,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_1jansx7,1jansx7,nichtbruecke_mehrdeutige_oberflaeche,driftzone,offene_variante,dio_05yg,2,1,2,0.705567,0.156589,0.819701,0.092652,0.170586,0.394089,0.5,0.5,0.0,1.0,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1bnkysm,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_1jc5z5p,1jc5z5p,nichtbruecke_mehrdeutige_oberflaeche,driftzone,zentrum_stabil,dio_0oc3,2,1,2,0.646168,0.193771,0.819527,0.143,0.283212,0.337654,0.5,0.5,0.0,1.0,dio_mcm_episode_102i30n,dio_mcm_episode_1ovglru,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_1kvosdw,1kvosdw,nichtbruecke_mehrdeutige_oberflaeche,driftzone,offene_variante,dio_1198,2,1,2,0.658359,0.170167,0.825243,0.063863,0.106064,0.422253,0.5,0.5,0.0,1.0,dio_mcm_episode_1do29ul,dio_mcm_episode_1x5cw2v,Rollenmischung ohne stabile Anschlussrolle
dio_mcm_episode_0o36jeo,0o36jeo,nichtbruecke_offen,offene_bedeutungszone,offene_variante,dio_0tc2,5,1,2,0.631157,0.205231,0.756913,0.102615,0.163806,0.535197,0.2,0.8,0.0,0.721928,dio_mcm_episode_0od653n,dio_mcm_episode_03hr8bf,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_00oqshz,00oqshz,nichtbruecke_offen,offene_bedeutungszone,offene_variante,dio_19pg,2,2,3,0.679527,0.168393,0.775607,0.080039,0.124159,0.544429,0.0,1.0,0.0,-0.0,dio_mcm_episode_1ig1vs0,dio_mcm_episode_16d2qss,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_09w6mwq,09w6mwq,nichtbruecke_offen,offene_bedeutungszone,offene_variante,dio_0ahb,2,1,3,0.695801,0.157343,0.790133,0.060714,0.076667,0.502142,0.0,1.0,0.0,-0.0,dio_mcm_episode_1j0eqqb,dio_mcm_episode_0ag2osp,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_01yulb6,01yulb6,nichtbruecke_offen,junge_spur,offene_variante,dio_1b3m,1,1,2,0.62947,0.207568,0.75544,0.093703,0.164378,0.584849,0.0,1.0,0.0,-0.0,dio_mcm_episode_00dz86x,dio_mcm_episode_0jkg1dk,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0mvjoir,0mvjoir,nichtbruecke_offen,junge_spur,offene_variante,dio_1915,1,1,2,0.680474,0.174167,0.806208,0.150426,0.321652,0.461235,0.0,1.0,0.0,-0.0,dio_mcm_episode_0mw7rev,dio_mcm_episode_0n5sqpn,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0n5sqpn,0n5sqpn,nichtbruecke_offen,junge_spur,offene_variante,dio_04uf,1,1,2,0.698632,0.16794,0.806274,0.110568,0.218239,0.455197,0.0,1.0,0.0,-0.0,dio_mcm_episode_0mvjoir,dio_mcm_episode_0lne9ax,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0om13wf,0om13wf,nichtbruecke_offen,junge_spur,offene_variante,dio_0lsd,1,1,2,0.668654,0.182345,0.777149,0.155543,0.304341,0.448953,0.0,1.0,0.0,-0.0,dio_mcm_episode_1i31hl0,dio_mcm_episode_0ultars,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0pxjirg,0pxjirg,nichtbruecke_offen,junge_spur,offene_variante,dio_16po,1,1,2,0.649763,0.187502,0.817673,0.104252,0.181678,0.399492,0.0,1.0,0.0,-0.0,dio_mcm_episode_0q7j4gf,dio_mcm_episode_0y1i8dq,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0u4438h,0u4438h,nichtbruecke_offen,junge_spur,offene_variante,dio_1hq9,1,1,2,0.628006,0.217951,0.769451,0.139222,0.281554,0.358568,0.0,1.0,0.0,-0.0,dio_mcm_episode_0s3bynh,dio_mcm_episode_10b8y4e,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0vsnrzm,0vsnrzm,nichtbruecke_offen,junge_spur,offene_variante,dio_0jho,1,1,2,0.685208,0.177712,0.775372,0.106764,0.195222,0.490708,0.0,1.0,0.0,-0.0,dio_mcm_episode_16cegp7,dio_mcm_episode_0s3bynh,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0y1i8dq,0y1i8dq,nichtbruecke_offen,junge_spur,offene_variante,dio_04tr,1,1,2,0.633824,0.206242,0.773666,0.11571,0.206922,0.483884,0.0,1.0,0.0,-0.0,dio_mcm_episode_0pxjirg,dio_mcm_episode_0ppr02l,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_18zhckt,18zhckt,nichtbruecke_offen,junge_spur,offene_variante,dio_1a09,1,1,2,0.658067,0.187697,0.77109,0.156683,0.324058,0.529341,0.0,1.0,0.0,-0.0,dio_mcm_episode_18zbzh2,dio_mcm_episode_1ig1vs0,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_1j0o788,1j0o788,nichtbruecke_offen,junge_spur,offene_variante,dio_17db,1,1,2,0.680272,0.182809,0.789397,0.156613,0.336946,0.367786,0.0,1.0,0.0,-0.0,dio_mcm_episode_0ybr5e3,dio_mcm_episode_1iqf51c,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_1n1dhu9,1n1dhu9,nichtbruecke_offen,junge_spur,offene_variante,dio_0klp,1,1,2,0.626912,0.215542,0.757458,0.126055,0.228819,0.581214,0.0,1.0,0.0,-0.0,dio_mcm_episode_1mrdw5a,dio_mcm_episode_0ybhu2p,"Ordnung sichtbar, aber noch nicht klassifiziert"
dio_mcm_episode_0mw7rev,0mw7rev,nichtbruecke_randspannung,randnahe_verdichtung,spannungsrand_kippnaehe,dio_0z9q,5,3,8,0.542718,0.335957,0.609372,0.390077,0.909378,0.394344,0.0,0.0,1.0,-0.0,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1mrdw5a,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_102i30n,102i30n,nichtbruecke_randspannung,hoeherer_cluster_uebergang,offene_variante,dio_1ewh,5,2,4,0.633982,0.204761,0.782122,0.139948,0.280297,0.476282,0.2,0.6,0.2,1.370951,dio_mcm_episode_1k0rrn2,dio_mcm_episode_1ovglru,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_00olfe8,00olfe8,nichtbruecke_randspannung,hoeherer_cluster_uebergang,offene_variante,dio_1qez,4,2,4,0.630117,0.207856,0.725974,0.092018,0.133633,0.598742,0.25,0.5,0.25,1.5,dio_mcm_episode_1rxxgg5,dio_mcm_episode_0u51f69,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_0mm85pw,0mm85pw,nichtbruecke_randspannung,randnahe_verdichtung,spannungsrand_kippnaehe,dio_04db,4,3,6,0.538427,0.339843,0.602393,0.401748,0.958242,0.397639,0.0,0.0,1.0,-0.0,dio_mcm_episode_1joiyc3,dio_mcm_episode_05ijhg4,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_1i1sl4l,1i1sl4l,nichtbruecke_randspannung,driftzone,zentrum_stabil,dio_1x3j,4,1,2,0.648077,0.196091,0.821134,0.194574,0.411229,0.297982,0.5,0.25,0.25,1.5,dio_mcm_episode_1jx2k4i,dio_mcm_episode_0db07p4,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_0u51f69,0u51f69,nichtbruecke_randspannung,driftzone,offene_variante,dio_0kd1,3,1,2,0.603133,0.244285,0.710891,0.193611,0.393588,0.674411,0.333333,0.333333,0.333333,1.584963,dio_mcm_episode_00olfe8,dio_mcm_episode_0ya7fpm,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_03r4ns3,03r4ns3,nichtbruecke_randspannung,randnahe_verdichtung,offene_variante,dio_0za8,2,1,2,0.598259,0.255528,0.714513,0.231839,0.51295,0.484028,0.0,0.5,0.5,1.0,dio_mcm_episode_1vzr8px,dio_mcm_episode_1tcj2o6,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_05ijhg4,05ijhg4,nichtbruecke_randspannung,randnahe_verdichtung,spannungsrand_kippnaehe,dio_1b6f,2,2,3,0.575975,0.288692,0.657448,0.23149,0.524797,0.717699,0.0,0.0,1.0,-0.0,dio_mcm_episode_0mm85pw,dio_mcm_episode_1ve60mw,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_0fljihc,0fljihc,nichtbruecke_randspannung,randnahe_verdichtung,spannungsrand_kippnaehe,dio_1xkj,2,2,3,0.537613,0.338669,0.584195,0.36253,0.867711,0.56172,0.0,0.0,1.0,-0.0,dio_mcm_episode_1joiyc3,dio_mcm_episode_0q7j4gf,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_1y26981,1y26981,nichtbruecke_randspannung,hoeherer_cluster_uebergang,spannungsrand_kippnaehe,dio_12mn,2,2,4,0.607657,0.247406,0.761271,0.298918,0.65173,0.384597,0.5,0.0,0.5,1.0,dio_mcm_episode_1y2gc2i,dio_mcm_episode_109l5cs,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_069b5hv,069b5hv,nichtbruecke_randspannung,junge_spur,spannungsrand_kippnaehe,dio_1lwv,1,1,2,0.5554,0.30512,0.573493,0.196478,0.421999,0.745723,0.0,0.0,1.0,-0.0,dio_mcm_episode_18pwekw,dio_mcm_episode_18zbzh2,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_0rg8u7m,0rg8u7m,nichtbruecke_randspannung,junge_spur,spannungsrand_kippnaehe,dio_1j7p,1,1,2,0.571189,0.291013,0.635258,0.217757,0.486529,0.833307,0.0,0.0,1.0,-0.0,dio_mcm_episode_0mm85pw,dio_mcm_episode_1w84tpt,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_0y9vrlx,0y9vrlx,nichtbruecke_randspannung,junge_spur,spannungsrand_kippnaehe,dio_14yr,1,1,1,0.57379,0.278746,0.60822,0.143619,0.256524,0.766352,0.0,0.0,1.0,-0.0,dio_mcm_episode_0ya7fpm,dio_mcm_episode_0ya7fpm,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_15cyz2v,15cyz2v,nichtbruecke_randspannung,junge_spur,spannungsrand_kippnaehe,dio_0qrn,1,1,2,0.578245,0.351839,0.662696,0.417562,0.982186,0.359175,0.0,0.0,1.0,-0.0,dio_mcm_episode_14coypf,dio_mcm_episode_18pwekw,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_18pwekw,18pwekw,nichtbruecke_randspannung,junge_spur,spannungsrand_kippnaehe,dio_0sno,1,1,2,0.539195,0.328178,0.549569,0.250002,0.581078,0.847619,0.0,0.0,1.0,-0.0,dio_mcm_episode_15cyz2v,dio_mcm_episode_069b5hv,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_1q90vlx,1q90vlx,nichtbruecke_randspannung,junge_spur,spannungsrand_kippnaehe,dio_09vm,1,1,2,0.552464,0.322262,0.637315,0.383231,0.899439,0.359047,0.0,0.0,1.0,-0.0,dio_mcm_episode_0mw7rev,dio_mcm_episode_1vzr8px,Rand- oder Lastnaehe ohne Brueckenbindung
dio_mcm_episode_1t4qm9w,1t4qm9w,nichtbruecke_sinnesrauschen,driftzone,offene_variante,dio_01j1,5,3,4,0.590705,0.260712,0.659093,0.150804,0.280007,0.661857,0.0,1.0,0.0,-0.0,dio_mcm_episode_1w84tpt,dio_mcm_episode_1ig1vs0,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_03fwcbs,03fwcbs,nichtbruecke_sinnesrauschen,driftzone,zentrum_stabil,dio_0dck,3,1,2,0.676649,0.176218,0.833921,0.169344,0.360054,0.456254,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_0j0u529,dio_mcm_episode_028a6an,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0apubpm,0apubpm,nichtbruecke_sinnesrauschen,offene_bedeutungszone,offene_variante,dio_1nv4,3,1,2,0.666793,0.194257,0.766811,0.172681,0.36044,0.475783,0.0,1.0,0.0,-0.0,dio_mcm_episode_0l3i7ey,dio_mcm_episode_0htnihj,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0mb95f2,0mb95f2,nichtbruecke_sinnesrauschen,driftzone,zentrum_stabil,dio_1hew,3,1,2,0.674005,0.188667,0.794325,0.203708,0.435259,0.401493,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_0ej0lhx,dio_mcm_episode_17wwyn1,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0n49e5a,0n49e5a,nichtbruecke_sinnesrauschen,driftzone,offene_variante,dio_1yoi,3,1,2,0.641668,0.205029,0.79514,0.175554,0.371133,0.309165,0.333333,0.666667,0.0,0.918296,dio_mcm_episode_0ybhu2p,dio_mcm_episode_1ers5bo,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_17wwyn1,17wwyn1,nichtbruecke_sinnesrauschen,driftzone,zentrum_stabil,dio_1xrt,3,1,2,0.691341,0.16937,0.818576,0.172327,0.347195,0.431241,0.666667,0.333333,0.0,0.918296,dio_mcm_episode_0mb95f2,dio_mcm_episode_00nzcuc,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0dxr9u2,0dxr9u2,nichtbruecke_sinnesrauschen,offene_bedeutungszone,offene_variante,dio_0c9j,2,1,1,0.649415,0.193457,0.789554,0.175243,0.379846,0.427434,0.0,1.0,0.0,-0.0,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0e7qvj1,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0q7j4gf,0q7j4gf,nichtbruecke_sinnesrauschen,driftzone,offene_variante,dio_0rp4,2,2,4,0.637169,0.206602,0.809236,0.184841,0.390311,0.349754,0.0,1.0,0.0,-0.0,dio_mcm_episode_0fljihc,dio_mcm_episode_1mrdw5a,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0vq085e,0vq085e,nichtbruecke_sinnesrauschen,driftzone,zentrum_stabil,dio_02v9,2,1,2,0.630856,0.215349,0.793976,0.187437,0.398678,0.337098,0.5,0.5,0.0,1.0,dio_mcm_episode_0ppr02l,dio_mcm_episode_0ne8zu9,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1mrdw5a,1mrdw5a,nichtbruecke_sinnesrauschen,driftzone,offene_variante,dio_0y66,2,2,4,0.605232,0.244428,0.710686,0.164758,0.342477,0.703686,0.0,1.0,0.0,-0.0,dio_mcm_episode_0q7j4gf,dio_mcm_episode_0ybhu2p,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1w84tpt,1w84tpt,nichtbruecke_sinnesrauschen,offene_bedeutungszone,offene_variante,dio_0oox,2,2,3,0.602423,0.25076,0.721197,0.21412,0.472029,0.665779,0.0,1.0,0.0,-0.0,dio_mcm_episode_05ijhg4,dio_mcm_episode_1t4qm9w,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_00er6t0,00er6t0,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_1v2w,1,1,2,0.673684,0.186499,0.746743,0.08965,0.136687,0.629538,0.0,1.0,0.0,-0.0,dio_mcm_episode_1ig1vs0,dio_mcm_episode_00yl137,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0i8oyce,0i8oyce,nichtbruecke_sinnesrauschen,junge_spur,zentrum_stabil,dio_0oc3,1,1,1,0.703102,0.16253,0.841393,0.180437,0.357759,0.365347,1.0,0.0,0.0,-0.0,dio_mcm_episode_079228h,dio_mcm_episode_079228h,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0jzhgzp,0jzhgzp,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_0ehc,1,1,2,0.644976,0.217772,0.751627,0.247894,0.531423,0.248565,0.0,1.0,0.0,-0.0,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1j0eqqb,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0ne8zu9,0ne8zu9,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_00ok,1,1,2,0.607996,0.23951,0.713553,0.149459,0.287052,0.664902,0.0,1.0,0.0,-0.0,dio_mcm_episode_0vq085e,dio_mcm_episode_07llqq8,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0r1re19,0r1re19,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_0li1,1,1,2,0.623207,0.233286,0.784461,0.204806,0.458883,0.403291,0.0,1.0,0.0,-0.0,dio_mcm_episode_0mw7rev,dio_mcm_episode_0mlk2ts,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0rbnu89,0rbnu89,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_06l6,1,1,2,0.613987,0.238285,0.750944,0.190293,0.40753,0.599176,0.0,1.0,0.0,-0.0,dio_mcm_episode_0mm85pw,dio_mcm_episode_1mesbjy,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_0sv0ru8,0sv0ru8,nichtbruecke_sinnesrauschen,junge_spur,zentrum_stabil,dio_0oc3,1,1,2,0.688504,0.164493,0.834157,0.179407,0.35074,0.364733,1.0,0.0,0.0,-0.0,dio_mcm_episode_0lne9ax,dio_mcm_episode_0jbl5pq,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_16cegp7,16cegp7,nichtbruecke_sinnesrauschen,junge_spur,zentrum_stabil,dio_1v3j,1,1,2,0.688705,0.154018,0.864918,0.169172,0.367348,0.324894,1.0,0.0,0.0,-0.0,dio_mcm_episode_16d2qss,dio_mcm_episode_0vsnrzm,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_18zbzh2,18zbzh2,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_1jgd,1,1,2,0.610609,0.229282,0.700097,0.113857,0.186927,0.639231,0.0,1.0,0.0,-0.0,dio_mcm_episode_069b5hv,dio_mcm_episode_18zhckt,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1i31hl0,1i31hl0,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_05il,1,1,2,0.602099,0.243192,0.675983,0.113562,0.164075,0.774354,0.0,1.0,0.0,-0.0,dio_mcm_episode_0ybhu2p,dio_mcm_episode_0om13wf,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1mesbjy,1mesbjy,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_1lym,1,1,2,0.627702,0.218764,0.668483,0.122151,0.204715,0.769994,0.0,1.0,0.0,-0.0,dio_mcm_episode_0rbnu89,dio_mcm_episode_1mh0yjo,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1mh0yjo,1mh0yjo,nichtbruecke_sinnesrauschen,junge_spur,zentrum_stabil,dio_0u2x,1,1,2,0.688203,0.17135,0.819138,0.177149,0.366318,0.457609,1.0,0.0,0.0,-0.0,dio_mcm_episode_1mesbjy,dio_mcm_episode_0ldht3x,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1u8lvjt,1u8lvjt,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_065r,1,1,2,0.606879,0.248874,0.718678,0.171732,0.36549,0.444326,0.0,1.0,0.0,-0.0,dio_mcm_episode_1t4qm9w,dio_mcm_episode_1ig1vs0,Ton-/Sichtlast dominiert die Oberflaeche
dio_mcm_episode_1ve60mw,1ve60mw,nichtbruecke_sinnesrauschen,junge_spur,offene_variante,dio_16r1,1,1,2,0.610296,0.23453,0.718872,0.153941,0.299548,0.660795,0.0,1.0,0.0,-0.0,dio_mcm_episode_05ijhg4,dio_mcm_episode_1t4qm9w,Ton-/Sichtlast dominiert die Oberflaeche
