pair,signature,events,worlds,share,pressure_delta,rekopplung_delta
dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,rekoppelnde_lage->rekoppelnde_lage->rekoppelnde_lage,1,1,1.000000,-0.005968,-0.001723
