world;candles;wahrnehmung_sensory_coupling;benennung_unique_symbols;benennung_density;top_symbol;top_family;feldwirkung_recoupling;feldwirkung_carry;feldwirkung_strain;dominant_mcm_class;dominant_mcm_class_count;dominant_class_carry;passive_regulation_score;neuro_balance;neuro_load;temporal_trust;afterimage;integration_episodes;integration_episode_memory_written;integration_mcm_field_episode_written;integration_score;top_episode_state;top_episode_symbol;top_field_episode_symbol;stabilization_score
kontrolliert_2023_negative_stress_test1_1000_5m_SOLUSDT.csv;1000;0.8415544220234887;235;0.235;dio_104t4us;dio_104t;0.6915870791558868;0.5009333370010476;0.15651041518349168;stabil;768;0.0;0.6497285164541353;0.31599943556137505;0.10026406932375108;0.5396891147624089;0.1300616436817344;994;1;1;0.001006036217303823;field_carried;dio_episode_0ae78kk;dio_mcm_episode_1joiyc3;0.548851336486787
kontrolliert_2023_extreme_expansion_test1_1000_5m_SOLUSDT.csv;1000;0.8440111343990301;261;0.261;dio_104t4us;dio_104t;0.6903385218434637;0.496993916159868;0.15744605809434586;stabil;810;0.0;0.6412866313805236;0.306778455823325;0.10392914394151334;0.5197432717346282;0.12720146402074284;994;9;9;0.009054325955734407;field_carried;dio_episode_0zrkavd;dio_mcm_episode_0kji539;0.5436340403574759
kontrolliert_2024_positive_stress_test1_2000_5m_SOLUSDT.csv;2000;0.8407603751852523;345;0.1725;dio_0m9zys3;dio_0m9z;0.6948346874011155;0.5113805253729374;0.1561755938767494;stabil;1523;0.0;0.6690222888124465;0.3322367627354548;0.09572817574782111;0.5957561621389016;0.14484868211965157;1994;1;1;0.0005015045135406219;field_carried;dio_episode_1dpfny5;dio_mcm_episode_1joiyc3;0.5648194889587935
kontrolliert_2025_late_negative_test1_2000_5m_SOLUSDT.csv;2000;0.840518883109921;341;0.1705;dio_104t4us;dio_104t;0.6948541862380581;0.5111751983716213;0.15518650032099884;stabil;1544;0.0;0.6684803401708957;0.3318017837696819;0.09532885222495174;0.5926349294598517;0.13101395494140705;1994;1;1;0.0005015045135406219;field_carried;dio_episode_0ae78kk;dio_mcm_episode_1joiyc3;0.5650911038505895
