symbol_family,events,holdout_labels,dominant_field_contact_class,dominant_field_share,field_classes,syntax_reifung,avg_carry,avg_strain,avg_rekopplung
dio_1u5i,286,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:286,weltuebergreifend_feldstabil,0.5556251834415584,0.129052262987013,0.7210513474025975
dio_0z9t,282,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:282,weltuebergreifend_feldstabil,0.5494690202961321,0.14975001999395648,0.714462792304593
dio_1fll,282,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:282,weltuebergreifend_feldstabil,0.575735525,0.10946850606060606,0.7408667966666667
dio_1r55,278,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:278,weltuebergreifend_feldstabil,0.5450910560383244,0.14896530620543674,0.7134282256573083
dio_0fe7,254,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:254,weltuebergreifend_feldstabil,0.5472854425301812,0.1388193794642857,0.7147468636820926
dio_06qi,248,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:248,weltuebergreifend_feldstabil,0.5488837948562987,0.14318634461455815,0.7165819687080311
dio_0nlj,248,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:248,weltuebergreifend_feldstabil,0.5679940571729958,0.11394612144866385,0.7350292433192687
dio_10dv,248,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:248,weltuebergreifend_feldstabil,0.5527272698644699,0.1386920409912304,0.7217761310789264
dio_18v0,238,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:238,weltuebergreifend_feldstabil,0.5158951041193183,0.18285277620738635,0.6874938211647728
dio_1tiu,236,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:236,weltuebergreifend_feldstabil,0.5605858694717445,0.12490381342137591,0.7290590437653562
dio_01hu,234,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:234,weltuebergreifend_feldstabil,0.5528016032369578,0.13405831764613452,0.7208229984286612
dio_0kx9,234,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:234,weltuebergreifend_feldstabil,0.564640306372549,0.113392190285205,0.7323969137700534
dio_06jk,226,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:226,weltuebergreifend_feldstabil,0.5381941061698718,0.15328606738782052,0.7082288447916667
dio_1772,222,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:222,weltuebergreifend_feldstabil,0.5254249038711776,0.1698617541476903,0.6937748501951855
dio_12fw,218,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:218,weltuebergreifend_feldstabil,0.5257816517676768,0.17119692668350167,0.6914017799663299
dio_1492,218,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:218,weltuebergreifend_feldstabil,0.5659838389114267,0.11519276352265044,0.733247181372549
dio_1xrt,218,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:218,weltuebergreifend_feldstabil,0.5452180815888812,0.1391355741249142,0.7141896244852437
dio_07uk,216,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:216,weltuebergreifend_feldstabil,0.5509548005145797,0.13947397401372214,0.7187995018867925
dio_1uof,212,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:212,weltuebergreifend_feldstabil,0.5440769331364125,0.14281519987468672,0.707584342463301
dio_1v2w,210,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:210,weltuebergreifend_feldstabil,0.5255731936363637,0.1773063868181818,0.684007985
dio_1o4z,206,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:206,weltuebergreifend_feldstabil,0.542090344087057,0.1495218402349769,0.7061050409283514
dio_0fl2,194,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:194,weltuebergreifend_feldstabil,0.5587817898338221,0.12143611473607038,0.7300963740224828
dio_0jsd,192,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:192,weltuebergreifend_feldstabil,0.5114042493386244,0.19181460251322752,0.680597693121693
dio_0ioc,184,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:184,weltuebergreifend_feldstabil,0.5178485978260869,0.17812615217391303,0.689339054347826
dio_03uk,178,xrp2024:3;xrp2025:1,tragende_rekopplung,0.9887640449438202,tragende_rekopplung:176;getragen_offen:1;spannungsnahe_oeffnung:1,weltuebergreifend_feldstabil,0.48510694295977014,0.22148824885057472,0.6583182252873563
dio_087m,168,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:168,weltuebergreifend_feldstabil,0.5587396346590909,0.11807588181818182,0.729845790340909
dio_0pq6,168,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:168,weltuebergreifend_feldstabil,0.5391986626559715,0.14771954901960785,0.7062989830659536
dio_0lsd,154,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:154,weltuebergreifend_feldstabil,0.5221008577935222,0.1680940234480432,0.6911089207152497
dio_07o8,152,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:152,weltuebergreifend_feldstabil,0.5248581513157895,0.1581971644736842,0.6992976052631579
dio_0ly7,146,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:146,weltuebergreifend_feldstabil,0.5613118135338346,0.11053598496240602,0.734338680263158
dio_169a,140,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:140,weltuebergreifend_feldstabil,0.5173504462412587,0.16987843225524474,0.6927117281468531
dio_02n3,138,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:138,weltuebergreifend_feldstabil,0.5562005839646464,0.11190650946969696,0.7303922417929293
dio_0pxr,138,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:138,weltuebergreifend_feldstabil,0.5221516886554622,0.1674606611344538,0.6916706813025211
dio_0jqc,136,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:136,weltuebergreifend_feldstabil,0.5454222160714286,0.13597720624999998,0.7197273660714285
dio_0n0i,136,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:136,weltuebergreifend_feldstabil,0.5628048846153846,0.10611457554945056,0.7357595659340659
dio_1mwv,134,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:134,weltuebergreifend_feldstabil,0.5413850260695188,0.14046041822638147,0.7146468812388591
dio_161t,132,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:132,weltuebergreifend_feldstabil,0.5328651811059908,0.1480333737327189,0.7101825677419356
dio_05ap,130,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:130,weltuebergreifend_feldstabil,0.5584682976532567,0.10992396192528736,0.7347950454980843
dio_0om4,126,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:126,weltuebergreifend_feldstabil,0.5455297386363637,0.12904066666666666,0.7189271318181818
dio_1350,120,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:120,weltuebergreifend_feldstabil,0.5462429861111111,0.12467186111111112,0.7220205868055556
dio_17dc,120,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:120,weltuebergreifend_feldstabil,0.5312681909722222,0.14468020833333334,0.7082470381944445
dio_00m4,118,xrp2024:2;xrp2025:2,tragende_rekopplung,0.9661016949152542,tragende_rekopplung:114;offene_rekopplung:4,weltuebergreifend_feldstabil,0.4436897087962963,0.22521369074074074,0.6369581648148148
dio_1sub,118,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:118,weltuebergreifend_feldstabil,0.49524192481884055,0.19417587288647342,0.6725787998188406
dio_0gh3,116,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:116,weltuebergreifend_feldstabil,0.5151298815476191,0.16660547559523808,0.6953115803571428
dio_0klp,112,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:112,weltuebergreifend_feldstabil,0.4995654301282051,0.19993461474358976,0.6645820378205128
dio_17db,110,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:110,weltuebergreifend_feldstabil,0.5072094683333334,0.18117109333333334,0.683193775
dio_18kx,108,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:108,weltuebergreifend_feldstabil,0.5426112286115007,0.12969354698457225,0.7160356669004209
dio_1oc2,108,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:108,weltuebergreifend_feldstabil,0.5287631468965517,0.1508068575862069,0.7029511244827586
dio_1cic,106,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:106,weltuebergreifend_feldstabil,0.5354872740660919,0.13272433692528735,0.7125012661637931
dio_1yoi,106,xrp2025:2;xrp2024:2,tragende_rekopplung,0.9622641509433962,tragende_rekopplung:102;offene_rekopplung:4,weltuebergreifend_feldstabil,0.4333061707692308,0.23235930403846153,0.6353723634615385
dio_13o0,104,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:104,weltuebergreifend_feldstabil,0.5550994982638888,0.10610821006944444,0.7324489583333333
dio_0jmo,98,xrp2024:2;xrp2025:2,tragende_rekopplung,0.9591836734693877,tragende_rekopplung:94;offene_rekopplung:4,weltuebergreifend_feldstabil,0.4395036568181818,0.21826744613636365,0.644102330909091
dio_0v65,98,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:98,weltuebergreifend_feldstabil,0.5360264375,0.12868119642857143,0.7118831785714286
dio_14d9,98,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:98,weltuebergreifend_feldstabil,0.5261419730113637,0.14743197821969697,0.7034498120265151
dio_1sa0,98,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:98,weltuebergreifend_feldstabil,0.5324336969063546,0.1529156279264214,0.7031368653846154
dio_18po,88,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:88,weltuebergreifend_feldstabil,0.4926441019668737,0.18171530175983436,0.6795693669772257
dio_1i76,88,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:88,weltuebergreifend_feldstabil,0.5081108910526316,0.16990848421052632,0.6903887089473684
dio_1l7p,88,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:88,weltuebergreifend_feldstabil,0.49103064772727273,0.19772836363636365,0.6669174772727273
dio_1un4,88,xrp2024:2;xrp2025:2,tragende_rekopplung,0.7727272727272727,tragende_rekopplung:68;offene_rekopplung:20,weltuebergreifend_feldoffen,0.4542901987847222,0.23908009809027778,0.6359677282986111
dio_05mh,86,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:86,weltuebergreifend_feldstabil,0.5234545324074074,0.1460404849537037,0.7052797679398148
dio_0nx9,84,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:84,weltuebergreifend_feldstabil,0.49796114076246334,0.17200550879765397,0.6875616165689149
dio_0dzv,82,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:82,weltuebergreifend_feldstabil,0.5464235789473684,0.11649086901913876,0.7272513444976076
dio_1t9l,82,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:82,weltuebergreifend_feldstabil,0.4941146783088235,0.19249072794117647,0.6718432542892157
dio_0ein,80,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:80,weltuebergreifend_feldstabil,0.5298020833333333,0.12999947395833333,0.71023784375
dio_1rqi,80,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:80,weltuebergreifend_feldstabil,0.54239505,0.11923749,0.7226642066666666
dio_04i1,78,xrp2025:2;xrp2024:2,tragende_rekopplung,0.6923076923076923,tragende_rekopplung:54;offene_rekopplung:24,weltuebergreifend_feldoffen,0.45126953392857144,0.2395352648809524,0.6404100565476191
dio_0ahb,74,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.5102793408333333,0.16390323666666667,0.68447375
dio_0f4r,74,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.5283228793706294,0.13990049825174825,0.7106245594405595
dio_0f8s,74,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.5045369602941177,0.16507209485294116,0.6925518117647058
dio_0g3b,74,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.5510367805059524,0.10186621354166667,0.7335889910714286
dio_0une,74,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.5431841502976191,0.11742984672619047,0.7262728831845238
dio_13it,74,xrp2024:2;xrp2025:1,tragende_rekopplung,0.972972972972973,tragende_rekopplung:72;offene_rekopplung:2,weltuebergreifend_feldstabil,0.4656828791666667,0.20307195208333334,0.6471871458333334
dio_17qz,74,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:74,weltuebergreifend_feldstabil,0.49467405333333336,0.17397349833333334,0.6846073083333333
dio_0h6t,72,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:72,weltuebergreifend_feldstabil,0.5249096625,0.136440771875,0.7062240281250001
dio_0oc3,72,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:72,weltuebergreifend_feldstabil,0.5012282716718266,0.1660154055727554,0.6879763243034056
dio_1ba6,72,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:72,weltuebergreifend_feldstabil,0.5324132948916409,0.12073870356037152,0.7161317275541796
dio_1udx,72,xrp2024:2;xrp2025:2,tragende_rekopplung,0.9444444444444444,tragende_rekopplung:68;offene_rekopplung:4,weltuebergreifend_feldstabil,0.43621445416666665,0.208978253125,0.6487694333333334
dio_02x1,70,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:70,weltuebergreifend_feldstabil,0.5080460208333334,0.16130290833333333,0.6902298291666666
dio_02xf,70,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:70,weltuebergreifend_feldstabil,0.5176746401515151,0.14600061647727275,0.696443237689394
dio_1b3m,70,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:70,weltuebergreifend_feldstabil,0.5067959791666667,0.16753015833333335,0.6822112874999999
dio_1w94,70,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:70,weltuebergreifend_feldstabil,0.5255951324013158,0.13573292845394735,0.7057395411184211
dio_0gaw,68,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:68,weltuebergreifend_feldstabil,0.48433820588235293,0.18916957352941177,0.6738133823529412
dio_0jho,68,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:68,weltuebergreifend_feldstabil,0.49354126388888886,0.18955981770833333,0.6678305555555555
dio_1mjc,68,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:68,weltuebergreifend_feldstabil,0.5399581071428572,0.11641265535714285,0.7216305696428571
dio_0trm,66,xrp2025:2;xrp2024:2,tragende_rekopplung,0.9393939393939394,tragende_rekopplung:62;offene_rekopplung:4,weltuebergreifend_feldstabil,0.43216110609243696,0.21934485766806722,0.6416812736344538
dio_1wdi,66,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:66,weltuebergreifend_feldstabil,0.5277242456521739,0.12209494891304348,0.7132929293478261
dio_08l0,62,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:62,weltuebergreifend_feldstabil,0.5193191036324787,0.14246639423076923,0.7000566677350428
dio_0s8r,62,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:62,weltuebergreifend_feldstabil,0.49363071794871793,0.17057985683760685,0.684613798076923
dio_1q2r,62,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:62,weltuebergreifend_feldstabil,0.5255865947916667,0.1406740885416667,0.709346928125
dio_1xme,60,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:60,weltuebergreifend_feldstabil,0.49582952714932127,0.1695804819004525,0.6873904140271494
dio_1ygx,60,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:60,weltuebergreifend_feldstabil,0.5449966176470589,0.10183658484162897,0.7328324061085973
dio_1ejq,58,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:58,weltuebergreifend_feldstabil,0.5032078509615385,0.16867991466346155,0.6896412584134615
dio_02vn,56,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:56,weltuebergreifend_feldstabil,0.4908992861111111,0.18100488055555555,0.6679506194444444
dio_0z3k,56,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:56,weltuebergreifend_feldstabil,0.5260178487179488,0.13552257564102566,0.7112235397435898
dio_0ssi,54,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:54,weltuebergreifend_feldstabil,0.5064305416666667,0.1629212638888889,0.68865975
dio_104d,54,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:54,weltuebergreifend_feldstabil,0.4792637414772727,0.19989101704545453,0.6622877556818182
dio_01q0,52,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:52,weltuebergreifend_feldstabil,0.5259169052287582,0.12426544281045751,0.713661160130719
dio_0c76,50,xrp2025:2;xrp2024:1,tragende_rekopplung,0.96,tragende_rekopplung:48;offene_rekopplung:2,weltuebergreifend_feldstabil,0.4516919149184149,0.21298271095571095,0.6521720909090909
dio_0qup,50,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.5324698083333333,0.116584775,0.7185031583333333
dio_1ae9,50,xrp2025:2;xrp2024:1,tragende_rekopplung,0.98,tragende_rekopplung:49;offene_rekopplung:1,weltuebergreifend_feldstabil,0.452078512345679,0.21475089674523007,0.6457979405162738
dio_1izp,50,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.4876550528846154,0.17987637980769233,0.675825123397436
dio_1rcm,50,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.4968936333333333,0.16561984166666666,0.686313
dio_1yhs,50,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:50,weltuebergreifend_feldstabil,0.5023458003246754,0.16460683116883118,0.6912301948051949
dio_0kd6,46,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:46,weltuebergreifend_feldstabil,0.5173547797619047,0.13036315476190474,0.7113237083333332
dio_0sz4,46,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:46,weltuebergreifend_feldstabil,0.49399987698412695,0.18035757738095237,0.6778277281746032
dio_14l0,46,xrp2024:2;xrp2025:2,tragende_rekopplung,0.9347826086956522,tragende_rekopplung:43;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4448511775568182,0.20760799644886363,0.6426572066761363
dio_1cmd,44,xrp2025:2;xrp2024:2,tragende_rekopplung,0.9090909090909091,tragende_rekopplung:40;offene_rekopplung:4,weltuebergreifend_feldstabil,0.43464215625,0.20437915104166668,0.6506894010416667
dio_04q7,42,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:42,weltuebergreifend_feldstabil,0.5345136944444444,0.106237875,0.7249755069444445
dio_0byp,42,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:42,weltuebergreifend_feldstabil,0.4869928076923077,0.18234522115384616,0.6742268028846155
dio_0u1o,42,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:42,weltuebergreifend_feldstabil,0.48386714583333335,0.18584527777777776,0.6697495902777778
dio_1er2,42,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:42,weltuebergreifend_feldstabil,0.4861226875,0.17544664583333333,0.6813055625
dio_1rx4,42,xrp2024:1;xrp2025:1,tragende_rekopplung,1.0,tragende_rekopplung:42,weltuebergreifend_feldstabil,0.5258379861111111,0.12430174305555555,0.7154102361111111
dio_1xkg,42,xrp2025:2;xrp2024:2,tragende_rekopplung,0.9285714285714286,tragende_rekopplung:39;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4343264532085562,0.21123843248663102,0.6470977921122995
dio_06cv,40,xrp2024:2;xrp2025:2,tragende_rekopplung,0.9,tragende_rekopplung:36;offene_rekopplung:4,weltuebergreifend_feldstabil,0.4337157875,0.22695880937500001,0.626238453125
dio_110p,40,xrp2025:1;xrp2024:1,tragende_rekopplung,1.0,tragende_rekopplung:40,weltuebergreifend_feldstabil,0.51636921875,0.12682805208333334,0.7103422916666666
dio_0ehc,38,xrp2024:2;xrp2025:2,tragende_rekopplung,0.7368421052631579,tragende_rekopplung:28;offene_rekopplung:10,weltuebergreifend_feldoffen,0.44080286458333334,0.23526361458333334,0.6327718020833334
dio_0fc4,38,xrp2025:2;xrp2024:2,tragende_rekopplung,0.9210526315789473,tragende_rekopplung:35;offene_rekopplung:3,weltuebergreifend_feldstabil,0.4308099621710526,0.208316046875,0.6481009925986843
dio_0ucz,38,xrp2025:2;xrp2024:2,tragende_rekopplung,0.5526315789473685,tragende_rekopplung:21;offene_rekopplung:17,weltuebergreifend_feldoffen,0.4387822895541958,0.23850444689685316,0.6381605880681818
