world,family,relation,total,open_count,mature_count,open_share,mature_share,avg_rekopplung,avg_adaptive_rekopplung,avg_strain,avg_role_experience,avg_path_experience
BTC_2024_5M,dio_0xyt,nur_offen,1,1,0,1.000000,0.000000,0.622807,0.673971,0.226572,0.083333,0.000000
BTC_2024_5M,dio_1of5,offen_und_gereift,4,1,3,0.250000,0.750000,0.629312,0.670890,0.230695,0.770833,0.031250
BTC_2024_5M,dio_0obq,offen_und_gereift,56,51,5,0.910714,0.089286,0.704155,0.742790,0.155826,0.183036,0.035714
BTC_2024_5M,dio_0h9h,offen_und_gereift,144,18,126,0.125000,0.875000,0.725224,0.762652,0.137429,0.895255,0.022569
BTC_2024_5M,dio_1uyk,offen_und_gereift,8,1,7,0.125000,0.875000,0.675562,0.718668,0.171660,0.791667,0.484375
BTC_2024_5M,dio_1udx,offen_und_gereift,11,6,5,0.545455,0.454545,0.668268,0.711201,0.187336,0.340909,0.272727
BTC_2024_5M,dio_01hu,offen_und_gereift,17,1,16,0.058824,0.941176,0.710140,0.753734,0.135296,0.872549,0.470588
BTC_2024_5M,dio_1ygx,offen_und_gereift,9,1,8,0.111111,0.888889,0.728071,0.776889,0.102154,0.907407,0.583333
BTC_2024_5M,dio_1yme,offen_und_gereift,9,1,8,0.111111,0.888889,0.711165,0.757748,0.136419,0.907407,0.694444
BTC_2024_5M,dio_06er,offen_und_gereift,52,25,27,0.480769,0.519231,0.731193,0.772573,0.120025,0.584936,0.475962
BTC_2024_5M,dio_1fll,offen_und_gereift,21,15,6,0.714286,0.285714,0.731303,0.776221,0.110401,0.361111,0.297619
BTC_2024_5M,dio_04i1,nur_offen,1,1,0,1.000000,0.000000,0.600512,0.648576,0.261198,0.166667,0.000000
BTC_2024_5M,dio_0sxm,offen_und_gereift,13,8,5,0.615385,0.384615,0.663152,0.700723,0.196608,0.358974,0.173077
BTC_2024_5M,dio_0oc3,offen_und_gereift,93,90,3,0.967742,0.032258,0.699812,0.737093,0.168330,0.249104,0.016129
BTC_2024_5M,dio_0jmo,offen_und_gereift,10,5,5,0.500000,0.500000,0.662784,0.703356,0.197511,0.516667,0.037500
BTC_2024_5M,dio_18v0,offen_und_gereift,13,1,12,0.076923,0.923077,0.673596,0.714706,0.182566,0.814103,0.423077
BTC_2024_5M,dio_06jk,nur_gereift,18,0,18,0.000000,1.000000,0.701597,0.743412,0.152737,0.949074,0.416667
BTC_2024_5M,dio_06qi,offen_und_gereift,29,12,17,0.413793,0.586207,0.709977,0.751735,0.143944,0.606322,0.189655
BTC_2024_5M,dio_00ly,offen_und_gereift,95,77,18,0.810526,0.189474,0.722130,0.760783,0.134908,0.341228,0.044737
BTC_2024_5M,dio_0v4v,offen_und_gereift,5,2,3,0.400000,0.600000,0.643659,0.684428,0.211262,0.583333,0.000000
BTC_2024_5M,dio_1oye,offen_und_gereift,22,4,18,0.181818,0.818182,0.684656,0.724423,0.171687,0.795455,0.278409
BTC_2024_5M,dio_05gr,offen_und_gereift,21,11,10,0.523810,0.476190,0.676180,0.714375,0.181945,0.412698,0.285714
BTC_2024_5M,dio_1r55,offen_und_gereift,26,4,22,0.153846,0.846154,0.708091,0.749735,0.146250,0.810897,0.509615
BTC_2024_5M,dio_07uk,offen_und_gereift,29,14,15,0.482759,0.517241,0.716681,0.759870,0.135043,0.560345,0.426724
BTC_2024_5M,dio_1u5i,offen_und_gereift,48,43,5,0.895833,0.104167,0.720688,0.759669,0.130302,0.253472,0.098958
BTC_2024_5M,dio_1kpz,offen_und_gereift,61,46,15,0.754098,0.245902,0.727152,0.767714,0.123452,0.397541,0.223361
BTC_2024_5M,dio_0gzn,nur_gereift,4,0,4,0.000000,1.000000,0.715381,0.767303,0.114334,0.875000,0.937500
BTC_2024_5M,dio_0ly7,nur_gereift,16,0,16,0.000000,1.000000,0.727152,0.772974,0.112148,0.958333,0.617188
BTC_2024_5M,dio_0dzv,nur_gereift,7,0,7,0.000000,1.000000,0.718227,0.767385,0.117981,0.892857,0.517857
BTC_2024_5M,dio_169a,offen_und_gereift,39,12,27,0.307692,0.692308,0.693603,0.732000,0.168128,0.643162,0.266026
BTC_2024_5M,dio_0gaw,offen_und_gereift,10,1,9,0.100000,0.900000,0.665546,0.707439,0.191213,0.950000,0.500000
BTC_2024_5M,dio_0f8s,nur_gereift,1,0,1,0.000000,1.000000,0.653498,0.708111,0.190263,0.583333,0.875000
BTC_2024_5M,dio_0nmc,nur_gereift,1,0,1,0.000000,1.000000,0.634772,0.685708,0.209073,0.583333,0.000000
BTC_2024_5M,dio_1cmd,nur_gereift,3,0,3,0.000000,1.000000,0.655615,0.702688,0.189820,0.888889,0.458333
BTC_2024_5M,dio_0fe7,offen_und_gereift,28,18,10,0.642857,0.357143,0.709393,0.750187,0.136833,0.392857,0.214286
BTC_2024_5M,dio_0fc4,offen_und_gereift,10,1,9,0.100000,0.900000,0.663616,0.705491,0.191792,0.866667,0.387500
BTC_2024_5M,dio_18po,offen_und_gereift,6,4,2,0.666667,0.333333,0.666042,0.710994,0.181661,0.333333,0.020833
BTC_2024_5M,dio_0jqc,offen_und_gereift,6,2,4,0.333333,0.666667,0.701228,0.748889,0.139113,0.652778,0.333333
BTC_2024_5M,dio_0z9t,offen_und_gereift,35,3,32,0.085714,0.914286,0.710093,0.750773,0.146745,0.907143,0.542857
BTC_2024_5M,dio_1o0u,nur_gereift,17,0,17,0.000000,1.000000,0.694488,0.737298,0.157265,0.985294,0.294118
BTC_2024_5M,dio_17qz,nur_gereift,7,0,7,0.000000,1.000000,0.677052,0.722569,0.170858,0.940476,0.857143
BTC_2024_5M,dio_05yg,offen_und_gereift,47,36,11,0.765957,0.234043,0.688901,0.724012,0.175530,0.179078,0.148936
BTC_2024_5M,dio_161t,nur_gereift,10,0,10,0.000000,1.000000,0.705015,0.750888,0.137039,0.983333,0.325000
BTC_2024_5M,dio_1xkg,offen_und_gereift,10,1,9,0.100000,0.900000,0.670777,0.712689,0.187570,0.883333,0.587500
BTC_2024_5M,dio_1lsu,offen_und_gereift,73,65,8,0.890411,0.109589,0.712760,0.750995,0.148825,0.255708,0.092466
BTC_2024_5M,dio_1772,offen_und_gereift,32,13,19,0.406250,0.593750,0.691063,0.728666,0.166339,0.513021,0.238281
BTC_2024_5M,dio_03uk,nur_gereift,25,0,25,0.000000,1.000000,0.719493,0.762059,0.124115,0.993333,0.485000
BTC_2024_5M,dio_0g3b,nur_gereift,6,0,6,0.000000,1.000000,0.723071,0.772226,0.104793,0.986111,0.479167
BTC_2024_5M,dio_0c76,offen_und_gereift,6,3,3,0.500000,0.500000,0.662798,0.706621,0.200023,0.527778,0.208333
BTC_2024_5M,dio_1pij,offen_und_gereift,23,4,19,0.173913,0.826087,0.682298,0.722329,0.176014,0.793478,0.320652
BTC_2024_5M,dio_1hwl,nur_gereift,1,0,1,0.000000,1.000000,0.613390,0.662381,0.243102,1.000000,0.000000
BTC_2024_5M,dio_18im,offen_und_gereift,11,4,7,0.363636,0.636364,0.690233,0.735038,0.158324,0.666667,0.272727
BTC_2024_5M,dio_06s7,offen_und_gereift,64,55,9,0.859375,0.140625,0.728434,0.768406,0.123399,0.361979,0.109375
BTC_2024_5M,dio_0qqg,nur_gereift,3,0,3,0.000000,1.000000,0.678443,0.726855,0.158874,1.000000,0.666667
BTC_2024_5M,dio_1dis,nur_gereift,2,0,2,0.000000,1.000000,0.636288,0.683393,0.213332,1.000000,0.000000
BTC_2024_5M,dio_1t77,nur_gereift,1,0,1,0.000000,1.000000,0.642526,0.691914,0.193348,1.000000,1.000000
BTC_2024_5M,dio_1o4z,offen_und_gereift,33,19,14,0.575758,0.424242,0.705129,0.744318,0.146989,0.454545,0.090909
BTC_2024_5M,dio_0ioc,offen_und_gereift,8,1,7,0.125000,0.875000,0.670464,0.712730,0.186542,0.833333,0.750000
BTC_2024_5M,dio_0dd2,offen_und_gereift,44,35,9,0.795455,0.204545,0.720645,0.761795,0.135102,0.291667,0.204545
BTC_2024_5M,dio_10a7,offen_und_gereift,6,2,4,0.333333,0.666667,0.657831,0.701631,0.195671,0.680555,0.166667
BTC_2024_5M,dio_1yu5,nur_offen,1,1,0,1.000000,0.000000,0.574520,0.617314,0.301084,0.083333,0.000000
BTC_2024_5M,dio_087m,offen_und_gereift,18,7,11,0.388889,0.611111,0.723352,0.769211,0.117547,0.657407,0.361111
BTC_2024_5M,dio_18by,nur_gereift,3,0,3,0.000000,1.000000,0.687639,0.737249,0.147367,1.000000,0.375000
BTC_2024_5M,dio_0kx9,offen_und_gereift,34,28,6,0.823529,0.176471,0.729731,0.772544,0.114162,0.299020,0.147059
BTC_2024_5M,dio_02n3,nur_gereift,8,0,8,0.000000,1.000000,0.717092,0.763601,0.113237,1.000000,0.609375
BTC_2024_5M,dio_0vft,nur_gereift,1,0,1,0.000000,1.000000,0.594893,0.640894,0.272149,1.000000,0.000000
BTC_2024_5M,dio_092h,offen_und_gereift,9,2,7,0.222222,0.777778,0.668327,0.710474,0.192526,0.777778,0.333333
BTC_2024_5M,dio_15vu,nur_gereift,1,0,1,0.000000,1.000000,0.696764,0.754199,0.125964,1.000000,0.000000
BTC_2024_5M,dio_0n0i,offen_und_gereift,14,7,7,0.500000,0.500000,0.727723,0.774361,0.107021,0.565476,0.428571
BTC_2024_5M,dio_1nv4,offen_und_gereift,4,2,2,0.500000,0.500000,0.652775,0.696914,0.205701,0.520833,0.000000
BTC_2024_5M,dio_08l0,offen_und_gereift,10,1,9,0.100000,0.900000,0.696192,0.737994,0.144371,0.900000,0.100000
BTC_2024_5M,dio_1uof,offen_und_gereift,21,10,11,0.476190,0.523810,0.702063,0.741605,0.140440,0.543651,0.142857
BTC_2024_5M,dio_1sgm,nur_gereift,1,0,1,0.000000,1.000000,0.651719,0.704515,0.192639,1.000000,1.000000
BTC_2024_5M,dio_00ja,offen_und_gereift,80,58,22,0.725000,0.275000,0.701218,0.735433,0.161585,0.197917,0.171875
BTC_2024_5M,dio_1jc2,offen_und_gereift,37,34,3,0.918919,0.081081,0.731174,0.773818,0.111428,0.177928,0.081081
BTC_2024_5M,dio_13o0,offen_und_gereift,17,10,7,0.588235,0.411765,0.730212,0.775229,0.107673,0.480392,0.250000
BTC_2024_5M,dio_0pxr,offen_und_gereift,23,22,1,0.956522,0.043478,0.692449,0.732859,0.163875,0.108696,0.032609
BTC_2024_5M,dio_1492,offen_und_gereift,37,22,15,0.594595,0.405405,0.730033,0.772858,0.116109,0.502252,0.347973
BTC_2024_5M,dio_0zbu,nur_gereift,2,0,2,0.000000,1.000000,0.651159,0.698063,0.196059,1.000000,0.000000
BTC_2024_5M,dio_1mif,nur_gereift,5,0,5,0.000000,1.000000,0.675372,0.720245,0.171189,1.000000,0.225000
BTC_2024_5M,dio_00sp,nur_gereift,5,0,5,0.000000,1.000000,0.666806,0.711957,0.180937,1.000000,0.400000
BTC_2024_5M,dio_1nuc,nur_gereift,7,0,7,0.000000,1.000000,0.681460,0.726016,0.162668,1.000000,0.464286
BTC_2024_5M,dio_0lfc,nur_gereift,1,0,1,0.000000,1.000000,0.596336,0.641954,0.273161,1.000000,0.000000
BTC_2024_5M,dio_0pq6,offen_und_gereift,23,16,7,0.695652,0.304348,0.697817,0.737832,0.151371,0.293478,0.097826
BTC_2024_5M,dio_1p7l,nur_gereift,1,0,1,0.000000,1.000000,0.693892,0.751102,0.128625,1.000000,1.000000
BTC_2024_5M,dio_09bn,offen_und_gereift,46,34,12,0.739130,0.260870,0.725125,0.766958,0.126927,0.369565,0.105978
BTC_2024_5M,dio_1a0z,nur_gereift,3,0,3,0.000000,1.000000,0.678349,0.727675,0.164178,1.000000,0.666667
BTC_2024_5M,dio_18bn,nur_gereift,1,0,1,0.000000,1.000000,0.634126,0.683975,0.219531,1.000000,0.000000
BTC_2024_5M,dio_0lg0,nur_gereift,2,0,2,0.000000,1.000000,0.630631,0.671920,0.215097,1.000000,0.500000
BTC_2024_5M,dio_04o1,nur_gereift,2,0,2,0.000000,1.000000,0.697388,0.749062,0.120316,1.000000,0.125000
BTC_2024_5M,dio_058t,offen_und_gereift,3,2,1,0.666667,0.333333,0.633462,0.672170,0.212255,0.388889,0.000000
BTC_2024_5M,dio_1gp2,offen_und_gereift,39,33,6,0.846154,0.153846,0.705165,0.743052,0.148865,0.269231,0.086538
BTC_2024_5M,dio_00pl,offen_und_gereift,11,3,8,0.272727,0.727273,0.702793,0.746154,0.135639,0.750000,0.136364
BTC_2024_5M,dio_1xz5,offen_und_gereift,3,1,2,0.333333,0.666667,0.624937,0.666127,0.241800,0.722222,0.000000
BTC_2024_5M,dio_0lsd,offen_und_gereift,31,10,21,0.322581,0.677419,0.692323,0.729921,0.164134,0.655914,0.209677
BTC_2024_5M,dio_12k9,nur_gereift,1,0,1,0.000000,1.000000,0.669562,0.722862,0.162003,1.000000,0.000000
BTC_2024_5M,dio_083d,offen_und_gereift,5,3,2,0.600000,0.400000,0.656274,0.696553,0.187823,0.483333,0.200000
BTC_2024_5M,dio_0sa1,nur_gereift,5,0,5,0.000000,1.000000,0.646771,0.686128,0.203095,0.633333,0.800000
BTC_2024_5M,dio_0u2x,nur_gereift,9,0,9,0.000000,1.000000,0.676456,0.718279,0.173297,0.740741,0.250000
BTC_2024_5M,dio_12fw,offen_und_gereift,29,16,13,0.551724,0.448276,0.688066,0.725523,0.168978,0.241379,0.241379
BTC_2024_5M,dio_1rqi,offen_und_gereift,10,7,3,0.700000,0.300000,0.718810,0.767724,0.117767,0.400000,0.100000
BTC_2024_5M,dio_1v2w,offen_und_gereift,29,17,12,0.586207,0.413793,0.682094,0.716739,0.174589,0.333333,0.206897
BTC_2024_5M,dio_1wdi,offen_und_gereift,9,2,7,0.222222,0.777778,0.708133,0.753445,0.123772,0.796296,0.111111
BTC_2024_5M,dio_19g0,nur_gereift,2,0,2,0.000000,1.000000,0.668539,0.716808,0.171497,1.000000,0.000000
BTC_2024_5M,dio_02xf,offen_und_gereift,25,15,10,0.600000,0.400000,0.700730,0.739050,0.147565,0.400000,0.045000
BTC_2024_5M,dio_0om4,offen_und_gereift,17,16,1,0.941176,0.058824,0.715064,0.760004,0.125712,0.200980,0.000000
BTC_2024_5M,dio_033x,offen_und_gereift,3,1,2,0.333333,0.666667,0.618056,0.656646,0.238654,0.666667,0.333333
BTC_2024_5M,dio_04k7,nur_gereift,4,0,4,0.000000,1.000000,0.709463,0.759159,0.116905,1.000000,0.250000
BTC_2024_5M,dio_0v65,nur_gereift,10,0,10,0.000000,1.000000,0.702418,0.745173,0.132757,1.000000,0.225000
BTC_2024_5M,dio_1vsy,offen_und_gereift,6,2,4,0.333333,0.666667,0.709982,0.758092,0.115179,0.694444,0.166667
BTC_2024_5M,dio_1xrt,offen_und_gereift,30,27,3,0.900000,0.100000,0.709128,0.749343,0.139548,0.197222,0.066667
BTC_2024_5M,dio_0u0b,nur_gereift,4,0,4,0.000000,1.000000,0.655405,0.700702,0.193015,1.000000,0.750000
BTC_2024_5M,dio_1un4,offen_und_gereift,8,2,6,0.250000,0.750000,0.638611,0.674944,0.223895,0.614583,0.125000
BTC_2024_5M,dio_0gh3,nur_gereift,3,0,3,0.000000,1.000000,0.665033,0.712189,0.179666,1.000000,0.000000
BTC_2024_5M,dio_0nlj,offen_und_gereift,39,28,11,0.717949,0.282051,0.731351,0.773985,0.116387,0.423077,0.256410
BTC_2024_5M,dio_17db,offen_und_gereift,38,16,22,0.421053,0.578947,0.685209,0.721870,0.180991,0.489035,0.233553
BTC_2024_5M,dio_0wvk,nur_gereift,4,0,4,0.000000,1.000000,0.690057,0.738512,0.152333,1.000000,0.750000
BTC_2024_5M,dio_0ef6,nur_gereift,11,0,11,0.000000,1.000000,0.674190,0.716612,0.182598,1.000000,0.545455
BTC_2024_5M,dio_05ap,nur_gereift,16,0,16,0.000000,1.000000,0.727371,0.773034,0.110476,1.000000,0.250000
BTC_2024_5M,dio_04g4,offen_und_gereift,2,1,1,0.500000,0.500000,0.632235,0.677557,0.220492,0.583333,0.000000
BTC_2024_5M,dio_1c38,offen_und_gereift,5,1,4,0.200000,0.800000,0.653541,0.693883,0.195850,0.583334,0.600000
BTC_2024_5M,dio_0jkx,nur_gereift,2,0,2,0.000000,1.000000,0.690535,0.741013,0.132890,1.000000,0.000000
BTC_2024_5M,dio_092o,nur_gereift,1,0,1,0.000000,1.000000,0.630798,0.675907,0.209432,1.000000,0.000000
BTC_2024_5M,dio_1ba6,offen_und_gereift,11,4,7,0.363636,0.636364,0.710541,0.754363,0.122950,0.666667,0.431818
BTC_2024_5M,dio_1yoi,offen_und_gereift,14,6,8,0.428571,0.571429,0.654786,0.691823,0.210063,0.541667,0.000000
BTC_2024_5M,dio_0uuz,nur_gereift,5,0,5,0.000000,1.000000,0.676700,0.721317,0.172876,1.000000,0.450000
BTC_2024_5M,dio_1le1,nur_gereift,1,0,1,0.000000,1.000000,0.697082,0.754211,0.124487,1.000000,0.000000
BTC_2024_5M,dio_13h3,offen_und_gereift,2,1,1,0.500000,0.500000,0.634000,0.680268,0.221784,0.583333,0.000000
BTC_2024_5M,dio_0seu,nur_gereift,1,0,1,0.000000,1.000000,0.691757,0.748820,0.136368,1.000000,1.000000
BTC_2024_5M,dio_0z3k,offen_und_gereift,9,2,7,0.222222,0.777778,0.710871,0.758742,0.130376,0.796296,0.472222
BTC_2024_5M,dio_1fe0,offen_und_gereift,2,1,1,0.500000,0.500000,0.688466,0.741916,0.142726,0.541667,0.000000
BTC_2024_5M,dio_1yvu,offen_und_gereift,2,1,1,0.500000,0.500000,0.658216,0.701979,0.173289,0.583333,0.000000
BTC_2024_5M,dio_0kvh,nur_gereift,1,0,1,0.000000,1.000000,0.615209,0.660792,0.233634,1.000000,1.000000
BTC_2024_5M,dio_1tyd,nur_gereift,4,0,4,0.000000,1.000000,0.677704,0.722245,0.155977,1.000000,0.312500
BTC_2024_5M,dio_14l0,offen_und_gereift,6,3,3,0.500000,0.500000,0.661586,0.701382,0.183860,0.236111,0.500000
BTC_2024_5M,dio_1n80,nur_gereift,1,0,1,0.000000,1.000000,0.668545,0.722655,0.164743,1.000000,0.000000
BTC_2024_5M,dio_0i80,offen_und_gereift,4,1,3,0.250000,0.750000,0.684339,0.732207,0.152212,0.750000,0.281250
BTC_2024_5M,dio_11at,nur_gereift,2,0,2,0.000000,1.000000,0.642681,0.684009,0.194575,0.958333,0.000000
BTC_2024_5M,dio_1oc2,offen_und_gereift,8,2,6,0.250000,0.750000,0.691744,0.736540,0.149450,0.781250,0.109375
BTC_2024_5M,dio_1sa0,offen_und_gereift,12,7,5,0.583333,0.416667,0.698721,0.743162,0.148339,0.479167,0.000000
BTC_2024_5M,dio_1jsj,offen_und_gereift,6,4,2,0.666667,0.333333,0.718989,0.770392,0.110355,0.416667,0.000000
BTC_2024_5M,dio_17t0,nur_gereift,3,0,3,0.000000,1.000000,0.662902,0.708834,0.176260,1.000000,0.750000
BTC_2024_5M,dio_16l9,nur_gereift,6,0,6,0.000000,1.000000,0.694141,0.740796,0.143912,1.000000,0.375000
BTC_2024_5M,dio_0cky,offen_und_gereift,11,4,7,0.363636,0.636364,0.658187,0.695381,0.198374,0.393940,0.454545
BTC_2024_5M,dio_0h6t,offen_und_gereift,14,1,13,0.071429,0.928571,0.703606,0.746486,0.135581,0.934524,0.357143
BTC_2024_5M,dio_02x1,nur_gereift,10,0,10,0.000000,1.000000,0.689076,0.731910,0.155106,1.000000,0.225000
BTC_2024_5M,dio_1l7p,nur_gereift,1,0,1,0.000000,1.000000,0.631393,0.679744,0.214193,1.000000,0.000000
BTC_2024_5M,dio_0klp,offen_und_gereift,7,4,3,0.571429,0.428571,0.656710,0.694922,0.193315,0.345238,0.142857
BTC_2024_5M,dio_1j37,nur_gereift,8,0,8,0.000000,1.000000,0.699960,0.744085,0.133936,1.000000,0.453125
BTC_2024_5M,dio_1e0y,nur_gereift,5,0,5,0.000000,1.000000,0.677102,0.722680,0.165849,1.000000,0.650000
BTC_2024_5M,dio_0p44,nur_gereift,7,0,7,0.000000,1.000000,0.668190,0.712017,0.185671,1.000000,0.696429
BTC_2024_5M,dio_1u4x,nur_gereift,3,0,3,0.000000,1.000000,0.708303,0.759972,0.121645,1.000000,0.333333
BTC_2024_5M,dio_07pc,nur_gereift,1,0,1,0.000000,1.000000,0.638179,0.688545,0.212299,1.000000,0.000000
BTC_2024_5M,dio_1nqd,offen_und_gereift,2,1,1,0.500000,0.500000,0.643778,0.689433,0.205462,0.500000,0.500000
BTC_2024_5M,dio_00u2,nur_gereift,1,0,1,0.000000,1.000000,0.605749,0.653063,0.247613,1.000000,0.000000
BTC_2024_5M,dio_0d46,nur_gereift,7,0,7,0.000000,1.000000,0.690474,0.736098,0.157957,1.000000,0.285714
BTC_2024_5M,dio_1vdo,nur_gereift,4,0,4,0.000000,1.000000,0.695009,0.742379,0.134463,1.000000,1.000000
BTC_2024_5M,dio_1s2n,offen_und_gereift,10,6,4,0.600000,0.400000,0.703457,0.747330,0.134613,0.533333,0.100000
BTC_2024_5M,dio_0d03,nur_gereift,7,0,7,0.000000,1.000000,0.701709,0.746551,0.131616,1.000000,0.142857
BTC_2024_5M,dio_17dc,offen_und_gereift,23,12,11,0.521739,0.478261,0.706903,0.749248,0.140615,0.521739,0.130435
BTC_2024_5M,dio_06ik,nur_gereift,3,0,3,0.000000,1.000000,0.672303,0.719857,0.167944,1.000000,0.666667
BTC_2024_5M,dio_0nx9,nur_gereift,3,0,3,0.000000,1.000000,0.666469,0.713700,0.175853,1.000000,0.333333
BTC_2024_5M,dio_0mpw,nur_gereift,1,0,1,0.000000,1.000000,0.682791,0.737274,0.143221,1.000000,1.000000
BTC_2024_5M,dio_068s,nur_gereift,2,0,2,0.000000,1.000000,0.640440,0.686670,0.212505,0.833333,0.500000
BTC_2024_5M,dio_1eru,offen_und_gereift,5,4,1,0.800000,0.200000,0.599527,0.635043,0.271153,0.200000,0.200000
BTC_2024_5M,dio_1grk,nur_gereift,1,0,1,0.000000,1.000000,0.642215,0.692134,0.207051,1.000000,0.000000
BTC_2024_5M,dio_1foq,nur_gereift,1,0,1,0.000000,1.000000,0.652642,0.700356,0.178808,1.000000,0.000000
BTC_2024_5M,dio_0trm,offen_und_gereift,6,4,2,0.666667,0.333333,0.649797,0.691012,0.204710,0.388889,0.000000
BTC_2024_5M,dio_0zq5,offen_und_gereift,2,1,1,0.500000,0.500000,0.625439,0.669325,0.232420,0.625000,0.000000
BTC_2024_5M,dio_13zi,nur_offen,1,1,0,1.000000,0.000000,0.571885,0.611293,0.296597,0.000000,0.000000
BTC_2024_5M,dio_1fxw,nur_gereift,1,0,1,0.000000,1.000000,0.667846,0.718566,0.160035,1.000000,0.000000
BTC_2024_5M,dio_1t9l,offen_und_gereift,2,1,1,0.500000,0.500000,0.637176,0.680426,0.213399,0.625000,0.500000
BTC_2024_5M,dio_06fh,offen_und_gereift,7,4,3,0.571429,0.428571,0.651407,0.690902,0.208134,0.285714,0.285714
BTC_2024_5M,dio_0f38,nur_gereift,4,0,4,0.000000,1.000000,0.617440,0.655620,0.246172,0.750000,0.750000
BTC_2024_5M,dio_1hyc,offen_und_gereift,3,1,2,0.333333,0.666667,0.648127,0.688025,0.190921,0.666667,0.000000
BTC_2024_5M,dio_1ydr,offen_und_gereift,3,1,2,0.333333,0.666667,0.666176,0.710703,0.173131,0.444445,0.333333
BTC_2024_5M,dio_0ahb,offen_und_gereift,13,6,7,0.461538,0.538462,0.679955,0.718310,0.166551,0.346154,0.384615
BTC_2024_5M,dio_0sws,offen_und_gereift,2,1,1,0.500000,0.500000,0.632562,0.675670,0.219869,0.583333,0.500000
BTC_2024_5M,dio_06xt,nur_gereift,1,0,1,0.000000,1.000000,0.576787,0.617684,0.291356,0.000000,0.500000
BTC_2024_5M,dio_11ml,nur_gereift,1,0,1,0.000000,1.000000,0.616079,0.662031,0.238372,1.000000,0.000000
BTC_2024_5M,dio_08rr,nur_gereift,1,0,1,0.000000,1.000000,0.591285,0.628468,0.254826,1.000000,0.000000
BTC_2024_5M,dio_0gwo,nur_gereift,1,0,1,0.000000,1.000000,0.583161,0.619463,0.264123,1.000000,0.000000
BTC_2024_5M,dio_111o,nur_offen,1,1,0,1.000000,0.000000,0.576676,0.611790,0.272382,0.000000,0.000000
BTC_2024_5M,dio_0wnd,nur_gereift,1,0,1,0.000000,1.000000,0.589298,0.625885,0.261415,1.000000,0.000000
BTC_2024_5M,dio_0q3j,offen_und_gereift,2,1,1,0.500000,0.500000,0.611252,0.647228,0.237462,0.583333,0.000000
