symbol_family,events,holdout_labels,dominant_field_contact_class,dominant_field_share,field_classes,syntax_reifung,avg_carry,avg_strain,avg_rekopplung
dio_0dd2,1665,paxg_real:1;xrp_real:1;doge_real:1;xrp_adapted:1;paxg_ff:1;btc_ff:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1665,weltuebergreifend_feldstabil,0.5777363083657577,0.14562526500920464,0.7304336316628678
dio_1q85,1515,xrp_adapted:1;xrp_real:1;doge_real:1;paxg_real:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1515,weltuebergreifend_feldstabil,0.5602076478768774,0.17041402973212244,0.711027318848245
dio_06er,1506,paxg_real:1;paxg_ff:1;xrp_adapted:1;doge_real:1;btc_ff:1;xrp_real:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1506,weltuebergreifend_feldstabil,0.5849198525940915,0.1316298462751927,0.7387078175430509
dio_17ct,1473,doge_real:1;xrp_adapted:1;xrp_real:1;doge_ff:1;kas_equal:1;btc_ff:1;paxg_real:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1473,weltuebergreifend_feldstabil,0.5678242799340363,0.15759042991874347,0.7197653576280281
dio_06s7,1454,xrp_adapted:1;doge_ff:1;btc_ff:1;paxg_ff:1;doge_real:1;paxg_real:1;xrp_real:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1454,weltuebergreifend_feldstabil,0.57947518120803,0.13385092305063,0.7330951089608087
dio_1pij,1368,paxg_ff:2;paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;btc_ff:1;doge_ff:1,tragende_rekopplung,0.9992690058479532,tragende_rekopplung:1367;offene_rekopplung:1,weltuebergreifend_feldstabil,0.5000528452933762,0.1886396978192345,0.6837021922652342
dio_1fll,1340,paxg_real:1;paxg_ff:1;xrp_adapted:1;xrp_real:1;btc_ff:1;doge_real:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1340,weltuebergreifend_feldstabil,0.5855723115699921,0.12011792497183162,0.7443678679702445
dio_1kpz,1338,xrp_adapted:1;doge_ff:1;btc_ff:1;paxg_ff:1;paxg_real:1;xrp_real:1;doge_real:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1338,weltuebergreifend_feldstabil,0.5791218070337931,0.1327526381806795,0.7329354159114955
dio_0tay,1237,doge_real:1;xrp_real:1;xrp_adapted:1;doge_ff:1;paxg_real:1;kas_equal:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1237,weltuebergreifend_feldstabil,0.5703204300125219,0.15220083228015663,0.72256382514141
dio_1jc2,1218,paxg_real:1;xrp_adapted:1;xrp_real:1;doge_real:1;paxg_ff:1;btc_ff:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1218,weltuebergreifend_feldstabil,0.5824519298253791,0.12539703516799702,0.7372836014390497
dio_1u5i,1203,paxg_real:1;xrp_real:1;doge_real:1;xrp_adapted:1;paxg_ff:1;kas_equal:1;doge_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1203,weltuebergreifend_feldstabil,0.5663936435220209,0.13995655590160574,0.7239798131493801
dio_0obq,1198,doge_real:1;xrp_real:1;paxg_real:1;xrp_adapted:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1198,weltuebergreifend_feldstabil,0.5473997266610134,0.16905591657164812,0.7075834268814015
dio_09bn,1168,xrp_real:1;doge_real:1;xrp_adapted:1;doge_ff:1;kas_equal:1;paxg_real:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1168,weltuebergreifend_feldstabil,0.5758112675487778,0.13982230359714162,0.7305916004358548
dio_1gp2,1047,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;btc_ff:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1047,weltuebergreifend_feldstabil,0.5569740652236226,0.15949621284166363,0.7106135445861494
dio_0g2r,1019,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:1019,weltuebergreifend_feldstabil,0.5552019575917995,0.15821835410104407,0.7105153022435144
dio_0kx9,1007,paxg_real:1;doge_ff:1;xrp_adapted:1;xrp_real:1;paxg_ff:1;btc_ff:1;doge_real:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:1007,weltuebergreifend_feldstabil,0.5799867779521624,0.12528009122562506,0.7362961989311473
dio_0nlj,928,xrp_adapted:1;xrp_real:1;doge_ff:1;kas_equal:1;btc_ff:1;doge_real:1;paxg_real:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:928,weltuebergreifend_feldstabil,0.581057861869534,0.1272509291120986,0.7374527760080034
dio_19pg,926,xrp_real:1;doge_real:1;xrp_adapted:1;paxg_real:1;doge_ff:1;btc_ff:1;kas_equal:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:926,weltuebergreifend_feldstabil,0.5531641061969477,0.16858517943267481,0.7045514644170116
dio_1492,837,xrp_adapted:1;doge_ff:1;paxg_real:1;xrp_real:1;btc_ff:1;doge_real:1;kas_equal:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:837,weltuebergreifend_feldstabil,0.5798327195757711,0.12761464633139483,0.7365475974397548
dio_0z9t,832,paxg_real:1;doge_real:1;xrp_adapted:1;xrp_real:1;kas_equal:1;btc_ff:1;paxg_ff:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:832,weltuebergreifend_feldstabil,0.5574954423860615,0.15850687011675238,0.7167388625826563
dio_04uf,830,doge_real:1;xrp_adapted:1;xrp_real:1;paxg_real:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:830,weltuebergreifend_feldstabil,0.5463805424971633,0.17760494731332596,0.6993544001172873
dio_02n3,799,paxg_ff:1;btc_ff:1;doge_ff:1;xrp_adapted:1;xrp_real:1;doge_real:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:799,weltuebergreifend_feldstabil,0.5724434145279426,0.1252280171984122,0.7346309642051252
dio_05yg,794,xrp_adapted:1;xrp_real:1;doge_real:1;paxg_real:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:794,weltuebergreifend_feldstabil,0.5380450743011173,0.18749408878062498,0.6909381714023222
dio_1r55,781,paxg_ff:1;btc_ff:1;doge_real:1;xrp_real:1;xrp_adapted:1;doge_ff:1;kas_equal:1;paxg_real:1,tragende_rekopplung,1.0,tragende_rekopplung:781,weltuebergreifend_feldstabil,0.5529265328309091,0.1578263370152811,0.7162725202956939
dio_0jkk,775,paxg_real:1;xrp_real:1;doge_real:1;xrp_adapted:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:775,weltuebergreifend_feldstabil,0.5308482624222887,0.18935774444188364,0.6865639963848329
dio_01hu,766,paxg_ff:1;doge_real:1;btc_ff:1;doge_ff:1;xrp_real:1;xrp_adapted:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:766,weltuebergreifend_feldstabil,0.5647688412276689,0.14534494107458032,0.7239002351466325
dio_1uof,737,paxg_real:1;xrp_adapted:1;xrp_real:1;doge_ff:1;doge_real:1;btc_ff:1;paxg_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:737,weltuebergreifend_feldstabil,0.5571835605487193,0.1529832210481085,0.7110594976859127
dio_0fe7,726,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;btc_ff:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:726,weltuebergreifend_feldstabil,0.5511133382368336,0.14730832443019135,0.7152295855263557
dio_03uk,720,xrp_real:3;doge_real:2;paxg_ff:1;btc_ff:1;doge_ff:1;xrp_adapted:1;kas_equal:1,tragende_rekopplung,0.9944444444444445,tragende_rekopplung:716;getragen_offen:3;spannungsnahe_oeffnung:1,weltuebergreifend_feldstabil,0.5281884306668153,0.19074387494451048,0.6896045317459458
dio_1xrt,697,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;doge_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:697,weltuebergreifend_feldstabil,0.5508383922020862,0.148903316127353,0.714734465918502
dio_0oc3,693,xrp_adapted:1;kas_equal:1;paxg_ff:1;btc_ff:1;doge_ff:1;xrp_real:1;doge_real:1;paxg_real:1,tragende_rekopplung,1.0,tragende_rekopplung:693,weltuebergreifend_feldstabil,0.5257393559890263,0.17940368694003292,0.6951593344784854
dio_10dv,692,paxg_real:1;xrp_adapted:1;xrp_real:1;doge_real:1;paxg_ff:1;btc_ff:1;kas_equal:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:692,weltuebergreifend_feldstabil,0.560233694497987,0.14767436531276137,0.7244399750004363
dio_07uk,682,doge_real:1;xrp_real:1;xrp_adapted:1;doge_ff:1;kas_equal:1;paxg_real:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:682,weltuebergreifend_feldstabil,0.5629511450064107,0.14888531880591516,0.7215932934689979
dio_1o4z,670,paxg_real:1;xrp_real:1;doge_real:1;xrp_adapted:1;doge_ff:1;btc_ff:1;kas_equal:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:670,weltuebergreifend_feldstabil,0.5536518378100271,0.15870519136953898,0.7093320053464971
dio_1tiu,645,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;paxg_ff:1;btc_ff:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:645,weltuebergreifend_feldstabil,0.5706360665386228,0.13429055800500722,0.7327448657066445
dio_06qi,610,xrp_adapted:1;xrp_real:1;doge_real:1;btc_ff:1;doge_ff:1;paxg_real:1;kas_equal:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:610,weltuebergreifend_feldstabil,0.5543767083308542,0.15137034380861214,0.7164959577026974
dio_18v0,590,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;btc_ff:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:590,weltuebergreifend_feldstabil,0.5119739958357674,0.19081741423499585,0.6840630222481282
dio_12fw,575,doge_real:1;xrp_real:1;xrp_adapted:1;paxg_real:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:575,weltuebergreifend_feldstabil,0.5322094447165303,0.1789320514273288,0.6919401472830916
dio_1v2w,556,xrp_real:1;doge_real:1;xrp_adapted:1;paxg_real:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:556,weltuebergreifend_feldstabil,0.5294414722520933,0.18395595806168133,0.683898727887434
dio_0fl2,541,paxg_real:1;doge_real:1;paxg_ff:1;xrp_real:1;btc_ff:1;xrp_adapted:1;kas_equal:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:541,weltuebergreifend_feldstabil,0.566515681071185,0.13113348265678615,0.732326433508343
dio_1772,527,xrp_real:1;paxg_real:1;doge_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;doge_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:527,weltuebergreifend_feldstabil,0.5279105349794215,0.17545637357074098,0.6934086340712873
dio_1350,523,xrp_adapted:1;paxg_real:1;xrp_real:1;btc_ff:1;doge_ff:1;paxg_ff:1;kas_equal:1;doge_real:1,tragende_rekopplung,1.0,tragende_rekopplung:523,weltuebergreifend_feldstabil,0.5645524258942692,0.13669838877190107,0.7267621018770863
dio_0pq6,515,paxg_real:1;xrp_real:1;xrp_adapted:1;doge_real:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:515,weltuebergreifend_feldstabil,0.5461072479303115,0.15771059233461665,0.7064416659501559
dio_0ly7,511,xrp_adapted:1;doge_real:1;xrp_real:1;paxg_ff:1;paxg_real:1;doge_ff:1;btc_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:511,weltuebergreifend_feldstabil,0.5739303411290501,0.1224772637142579,0.7379119788793391
dio_06jk,502,xrp_adapted:1;xrp_real:1;doge_real:1;btc_ff:1;doge_ff:1;kas_equal:1;paxg_ff:1;paxg_real:1,tragende_rekopplung,1.0,tragende_rekopplung:502,weltuebergreifend_feldstabil,0.5415192465501966,0.16287601313030828,0.7105799250877511
dio_07o8,496,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;doge_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:496,weltuebergreifend_feldstabil,0.5218998514327451,0.16425252382867375,0.6978227912030895
dio_169a,492,xrp_adapted:1;doge_real:1;kas_equal:1;xrp_real:1;btc_ff:1;paxg_real:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:492,weltuebergreifend_feldstabil,0.5296352972053233,0.1790958000979359,0.6957669541833986
dio_05ap,478,doge_real:1;btc_ff:1;xrp_adapted:1;paxg_ff:1;doge_ff:1;xrp_real:1;paxg_real:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:478,weltuebergreifend_feldstabil,0.5720375869847513,0.12325863445743658,0.737732122416497
dio_17db,464,xrp_adapted:1;doge_real:1;kas_equal:1;doge_ff:1;xrp_real:1;btc_ff:1;paxg_real:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:464,weltuebergreifend_feldstabil,0.5218815141839681,0.1921979585804893,0.685568388238341
dio_0n0i,461,xrp_adapted:1;xrp_real:1;paxg_real:1;doge_real:1;doge_ff:1;btc_ff:1;kas_equal:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:461,weltuebergreifend_feldstabil,0.5747734561767399,0.11704065818829455,0.7383660995425285
dio_087m,450,doge_real:1;xrp_real:1;xrp_adapted:1;paxg_real:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:450,weltuebergreifend_feldstabil,0.5647678587517624,0.12738313172690036,0.7309227159831518
dio_13o0,433,paxg_real:1;xrp_adapted:1;xrp_real:1;doge_real:1;paxg_ff:1;doge_ff:1;btc_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:433,weltuebergreifend_feldstabil,0.5729655544526009,0.11629017185035098,0.7372117762790587
dio_0jqc,428,paxg_real:1;paxg_ff:1;xrp_adapted:1;xrp_real:1;doge_real:1;btc_ff:1;kas_equal:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:428,weltuebergreifend_feldstabil,0.5509221675099206,0.1433298181727994,0.7212551900162337
dio_02xf,412,xrp_adapted:1;btc_ff:1;doge_ff:1;xrp_real:1;kas_equal:1;doge_real:1;paxg_ff:1;paxg_real:1,tragende_rekopplung,1.0,tragende_rekopplung:412,weltuebergreifend_feldstabil,0.541964739230603,0.15833382517200933,0.7037082218137682
dio_1cic,405,xrp_adapted:1;paxg_ff:1;kas_equal:1;xrp_real:1;doge_real:1;btc_ff:1;paxg_real:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:405,weltuebergreifend_feldstabil,0.5479504222650918,0.1448353668446539,0.7140479916185042
dio_1mwv,386,doge_real:1;xrp_adapted:1;xrp_real:1;kas_equal:1;paxg_real:1;doge_ff:1;paxg_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:386,weltuebergreifend_feldstabil,0.5488961450148655,0.14812788641017224,0.7154930322418261
dio_17dc,380,xrp_real:1;xrp_adapted:1;doge_real:1;paxg_real:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:380,weltuebergreifend_feldstabil,0.541633926890788,0.15337639755764626,0.7104718822596868
dio_0v65,364,paxg_real:1;xrp_adapted:1;xrp_real:1;doge_real:1;paxg_ff:1;doge_ff:1;btc_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:364,weltuebergreifend_feldstabil,0.5460031989565907,0.1369262156227336,0.7141499200867015
dio_0om4,359,doge_real:1;paxg_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:359,weltuebergreifend_feldstabil,0.5508903953765246,0.13733029761643442,0.718125025644339
dio_0pxr,358,xrp_adapted:1;xrp_real:1;doge_real:1;kas_equal:1;btc_ff:1;paxg_real:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:358,weltuebergreifend_feldstabil,0.529043004283535,0.17412477436097495,0.6925451507097894
dio_0lsd,346,xrp_real:1;xrp_adapted:1;paxg_real:1;doge_real:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:346,weltuebergreifend_feldstabil,0.522234825442892,0.17109438515107023,0.6904516947180384
dio_161t,346,paxg_ff:1;xrp_real:1;xrp_adapted:1;doge_real:1;btc_ff:1;paxg_real:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:346,weltuebergreifend_feldstabil,0.5359472451662841,0.1538320885806913,0.7114236805818807
dio_0ein,344,paxg_real:1;xrp_adapted:1;xrp_real:1;doge_real:1;paxg_ff:1;kas_equal:1;btc_ff:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:344,weltuebergreifend_feldstabil,0.5458856777327358,0.13739637739178526,0.7145176432248905
dio_0jsd,328,doge_real:1;xrp_real:1;paxg_real:1;xrp_adapted:1;doge_ff:1;kas_equal:1;paxg_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:328,weltuebergreifend_feldstabil,0.48892118601968565,0.19875938866227047,0.6684115816925381
dio_14d9,322,xrp_adapted:1;xrp_real:1;paxg_real:1;doge_real:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:322,weltuebergreifend_feldstabil,0.5375037896533381,0.1557749569419752,0.7057279608622876
dio_0g3b,315,paxg_real:1;doge_real:1;xrp_adapted:1;xrp_real:1;paxg_ff:1;doge_ff:1;btc_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:315,weltuebergreifend_feldstabil,0.5653874944711539,0.11161917761093074,0.7381455647883367
dio_18po,310,paxg_real:1;doge_real:1;xrp_real:1;xrp_adapted:1;kas_equal:1;paxg_ff:1;doge_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:310,weltuebergreifend_feldstabil,0.47585192435876505,0.18500376704031168,0.6723847293677527
dio_18kx,308,xrp_real:1;xrp_adapted:1;doge_real:1;kas_equal:1;paxg_real:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:308,weltuebergreifend_feldstabil,0.5472225039615222,0.13760820553849726,0.7161098416478657
dio_1mjc,302,paxg_real:1;paxg_ff:1;xrp_adapted:1;xrp_real:1;doge_ff:1;doge_real:1;btc_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:302,weltuebergreifend_feldstabil,0.5543457706341691,0.12350172031174844,0.7273641865222162
dio_0ioc,298,doge_real:1;xrp_real:1;paxg_real:1;xrp_adapted:1;kas_equal:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:298,weltuebergreifend_feldstabil,0.47558967347092823,0.18906243551946744,0.6683049472265356
dio_0jmo,290,doge_real:2;xrp_real:2;kas_equal:2;paxg_real:2;doge_ff:2;xrp_adapted:1;paxg_ff:1;btc_ff:1,tragende_rekopplung,0.9724137931034482,tragende_rekopplung:282;offene_rekopplung:8,weltuebergreifend_feldstabil,0.45740101919828474,0.21516480387598685,0.6516276604481321
dio_08l0,280,xrp_adapted:1;doge_ff:1;btc_ff:1;xrp_real:1;paxg_real:1;paxg_ff:1;doge_real:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:280,weltuebergreifend_feldstabil,0.5357980723384858,0.15311796795536892,0.7037227397478276
dio_1sub,277,doge_real:1;xrp_real:1;paxg_real:1;xrp_adapted:1;doge_ff:1;kas_equal:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:277,weltuebergreifend_feldstabil,0.4856460753449675,0.2005749381383993,0.6653049096697201
dio_1wdi,276,paxg_real:1;xrp_real:1;paxg_ff:1;xrp_adapted:1;doge_real:1;doge_ff:1;kas_equal:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:276,weltuebergreifend_feldstabil,0.5463358003846364,0.13019300552824845,0.7187135051833813
dio_1oc2,273,doge_real:1;xrp_adapted:1;xrp_real:1;kas_equal:1;paxg_real:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:273,weltuebergreifend_feldstabil,0.5299109717772869,0.15597881320894857,0.7022526354338122
dio_1rqi,272,paxg_real:1;xrp_real:1;xrp_adapted:1;doge_real:1;btc_ff:1;kas_equal:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:272,weltuebergreifend_feldstabil,0.5518476719049462,0.12711482722596934,0.7263217823094501
dio_1ygx,269,paxg_real:1;paxg_ff:1;doge_real:1;xrp_adapted:1;xrp_real:1;btc_ff:1;doge_ff:1;kas_equal:1,tragende_rekopplung,1.0,tragende_rekopplung:269,weltuebergreifend_feldstabil,0.5604929081787777,0.11152204188994883,0.7368359817193676
dio_0klp,268,doge_real:2;kas_equal:2;paxg_real:2;xrp_adapted:1;xrp_real:1;btc_ff:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,0.9813432835820896,tragende_rekopplung:263;offene_rekopplung:5,weltuebergreifend_feldstabil,0.47329068381942135,0.20902000124437853,0.6512345903836694
dio_1yoi,260,doge_real:2;xrp_adapted:2;xrp_real:2;paxg_real:2;kas_equal:2;btc_ff:2;doge_ff:2;paxg_ff:2,tragende_rekopplung,0.9076923076923077,tragende_rekopplung:236;offene_rekopplung:24,weltuebergreifend_feldstabil,0.4562547860993245,0.23294445377957532,0.6423646501616845
dio_0ahb,256,doge_real:1;xrp_real:1;paxg_real:1;xrp_adapted:1;btc_ff:1;kas_equal:1;doge_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:256,weltuebergreifend_feldstabil,0.5180389763764134,0.17016492203097627,0.6865073265070075
dio_1sa0,254,doge_real:1;xrp_adapted:1;xrp_real:1;kas_equal:1;paxg_real:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:254,weltuebergreifend_feldstabil,0.533092469067818,0.15662946273566264,0.7022797963915481
dio_1ba6,252,doge_real:1;paxg_ff:1;xrp_real:1;xrp_adapted:1;paxg_real:1;kas_equal:1;doge_ff:1;btc_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:252,weltuebergreifend_feldstabil,0.5448972934830723,0.12847034944226315,0.7195519685557733
dio_05mh,239,xrp_real:1;doge_real:1;xrp_adapted:1;paxg_real:1;kas_equal:1;doge_ff:1;btc_ff:1;paxg_ff:1,tragende_rekopplung,1.0,tragende_rekopplung:239,weltuebergreifend_feldstabil,0.5259311349162874,0.14903290441743441,0.7055445718992581
dio_0trm,239,paxg_real:2;doge_real:2;xrp_real:2;xrp_adapted:2;kas_equal:2;paxg_ff:2;doge_ff:2;btc_ff:1,tragende_rekopplung,0.9581589958158996,tragende_rekopplung:229;offene_rekopplung:10,weltuebergreifend_feldstabil,0.43905751259099,0.21811339417466974,0.6465045691883723
