preview_symbol,count,world_count,top_worlds,top_states,top_effects,top_families,avg_depth,avg_profile,avg_carry,avg_strain,avg_rekopplung,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_coherence,avg_tension,avg_asymmetry,avg_visual_salience,avg_field_pressure,raw_phase_reading
dio_mcm_episode_05w9z7v,3,1,MB_TARGET_RUHIG_PAXG_REAL2024:3,multiworld_depth_seed:3,stabil:3,dio_08l0:1;dio_1kpz:1;dio_14wj:1,0.79478,0.797736,0.5832,0.145865,0.727959,0.860085,0.209655,0.025399,0.615487,0.040075,0.056538,0.266193,0.040075,ruhig_getragene_nahe
dio_mcm_episode_08g2xgt,1,1,MB_TARGET_RUHIG_PAXG_REAL2024:1,multiworld_depth_seed:1,stabil:1,dio_1ba6:1,0.850284,0.776516,0.573542,0.138817,0.726642,0.862428,0.189358,0.006145,0.530044,0.044772,-0.100878,0.290237,0.044772,ruhig_getragene_nahe
dio_mcm_episode_0zkoaz0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zentrumsnah_getragen
dio_mcm_episode_15jz0fg,3,1,MB_TARGET_RUHIG_PAXG_REAL2024:3,multiworld_depth_seed:3,stabil:3,dio_1u5i:1;dio_14wj:1;dio_104t:1,0.815973,0.821005,0.585856,0.15774,0.725216,0.849046,0.221557,0.032115,0.574034,0.058634,0.019079,0.251791,0.058634,sichtbare_uebergangsnaehe
dio_mcm_episode_1i07qau,1,1,MB_TARGET_RUHIG_PAXG_REAL2024:1,multiworld_depth_seed:1,stabil:1,dio_0l7p:1,0.8258,0.8267,0.587298,0.168969,0.719058,0.824373,0.303702,0.037205,0.574245,0.055243,0.003529,0.307232,0.055243,sichtbare_uebergangsnaehe
