name,group,run,window,tick_start,tick_end,local_role,hearing_load,visual_load,field_pressure,relief,sensory_conflict,kipp_pressure,fit,rekopplung,field_strain,field_carry,afterimage
PREVIEW_EXP_2023,preview,2,1,1,80,lokal_offen,0.19901697450000003,0.216678070375,0.19209380625000003,0.7096666325,0.023409907124999976,0.17266616616000002,0.9842462838125,0.632650325,0.1855382625,0.363765625,0.0014
PREVIEW_EXP_2023,preview,2,2,41,120,lokal_offen,0.18980263550000004,0.23100535774999997,0.19443179500000002,0.70426160975,0.04510772037499994,0.17820659984,0.984027798375,0.6286360875,0.1808394,0.3489047,0.0014
PREVIEW_EXP_2023,preview,2,3,81,160,lokale_multisensorische_kippnaehe,0.19949093525,0.24476389775000001,0.19730168775,0.69811153075,0.04856966500000001,0.18542091391,0.97517427125,0.6247875625,0.1768759125,0.3324355375,0.00011475000000000001
PREVIEW_EXP_2023,preview,2,4,121,200,lokale_multisensorische_kippnaehe,0.22553941825000004,0.23871128575000003,0.1991658775,0.70025887725,0.01397691124999999,0.18535619066000003,0.9670405255,0.6254131625,0.189374225,0.343611,0.0005177875
PREVIEW_EXP_2023,preview,2,5,161,240,lokale_multisensorische_kippnaehe,0.220014385,0.2387757555,0.19741028800000002,0.708895319,0.023220243624999984,0.18489257637999998,0.96801521775,0.62959945,0.2012879,0.36761865,0.0006575875
PREVIEW_EXP_2023,preview,2,6,201,280,lokal_rekoppelnd,0.1734261885,0.24100851724999997,0.19200578775,0.713506413,0.07115913624999998,0.17997187476999998,0.984788434875,0.6351457,0.1887722375,0.366709025,0.0007651125
PREVIEW_EXP_2023,preview,2,7,241,320,lokal_rekoppelnd,0.16168063075,0.2262899165,0.18946838600000002,0.7127090660000001,0.0677661195,0.17216412942,0.995483112375,0.636540225,0.178934125,0.3609978125,0.000962175
PREVIEW_EXP_2023,preview,2,8,281,360,lokal_offen,0.1962085735,0.231099849,0.19440235250000001,0.7061045312500001,0.038370656124999986,0.17867817328000002,0.98074814125,0.6300329375,0.18566425,0.3555779375,0.0008783625
PREVIEW_EXP_2023,preview,2,9,321,400,lokale_multisensorische_kippnaehe,0.218004214,0.254264744,0.19986526325000004,0.702048436,0.03683582499999998,0.19118977668999998,0.96373078425,0.625607875,0.19453823750000002,0.3486592375,0.00070085
PREVIEW_EXP_2023,preview,2,10,361,440,lokale_multisensorische_kippnaehe,0.22250952325,0.26182952425,0.2012084815,0.70118080775,0.040864349749999994,0.1952147207,0.95903895775,0.6245723625,0.19630815,0.3461946125,0.0006573
PREVIEW_EXP_2023,preview,2,11,401,480,lokal_offen,0.21898685275,0.2320074285,0.19803385575,0.70061316125,0.01556497950000001,0.18202121229,0.972536715125,0.6257332375,0.18843441249999998,0.3472893375,0.000582
PREVIEW_EXP_2023,preview,2,12,441,520,lokal_offen,0.19021438000000004,0.21307032325000003,0.19084372550000003,0.7049892729999999,0.027419820749999987,0.16987924128000004,0.989201373875,0.6319269249999999,0.17360825,0.3506030875,0.000531225
PREVIEW_EXP_2023,preview,2,13,481,560,lokal_offen,0.17231826725,0.20979828099999998,0.18744510800000003,0.7094908579999999,0.04039911437499999,0.16565206875999997,0.996386833875,0.6361570249999999,0.17032872500000001,0.3569448625,0.0008069999999999999
PREVIEW_EXP_2023,preview,2,14,521,600,lokal_offen,0.16591901675,0.20526032775,0.18805965175000006,0.7088343555,0.04284687599999999,0.16364001747000004,0.9975300205,0.6355436,0.17066686250000002,0.3551830875,0.002487425
PREVIEW_EXP_2023,preview,2,15,561,640,lokal_offen,0.16054343299999999,0.20145127599999998,0.18610283175,0.7078479080000001,0.044523111125,0.16099944737,0.99489452275,0.6361687500000001,0.1626011375,0.350505275,0.0052206375
PREVIEW_EXP_2023,preview,2,16,601,680,lokal_rekoppelnd,0.1850365995,0.20266925175,0.18670962600000002,0.71056383375,0.02325863974999999,0.16398625202,0.992856700375,0.6369109625,0.17165492499999999,0.3619720875,0.0036611375000000002
PREVIEW_EXP_2023,preview,2,17,641,720,lokal_rekoppelnd,0.19133649100000003,0.19592466825,0.187022551,0.71248123225,0.009261687874999962,0.16175266664,0.993391971375,0.6372328625,0.17698845000000002,0.369088175,0.00133685
PREVIEW_EXP_2023,preview,2,18,681,760,lokal_offen,0.20815180825000001,0.2070986735,0.19141248825,0.70678853975,0.0017640416250000186,0.16885085805000002,0.983787247375,0.6322818125,0.1805149875,0.3590748625,0.0018226
PREVIEW_EXP_2023,preview,2,19,721,800,lokal_offen,0.1904427195,0.21562757850000003,0.188393804,0.7104473795,0.026311552750000033,0.1694884894,0.985358655,0.6359301,0.17651957499999998,0.3629981375,0.0019736625
PREVIEW_EXP_2023,preview,2,20,761,840,lokal_rekoppelnd,0.16276748349999998,0.20576568925,0.18305726475000003,0.716947393,0.04319087637500002,0.16125911699,0.998790678375,0.6417201,0.16824958750000002,0.370737975,0.001490425
PREVIEW_EXP_2023,preview,2,21,801,880,lokal_rekoppelnd,0.17590766125,0.181440087,0.18138049450000002,0.72101708425,0.0062458919999999855,0.15205978032,0.997293379625,0.6446630625,0.16996992500000002,0.3820464,0.0011893
PREVIEW_EXP_2023,preview,2,22,841,920,lokal_rekoppelnd,0.202255325,0.1801249835,0.182453065,0.71711907725,0.023485270250000013,0.16121202067999998,0.99126291075,0.6421474125,0.17018175,0.37704365,0.0010741499999999998
PREVIEW_EXP_2023,preview,2,23,881,960,lokal_offen,0.18715540225,0.20557046725,0.185107484,0.7099836375,0.019156662500000005,0.16395796892,0.98874454925,0.637659975,0.16475195,0.35734892500000004,0.0006072
