preview_symbol,count,world_count,top_worlds,top_states,top_effects,top_families,avg_depth,avg_profile,avg_carry,avg_strain,avg_rekopplung,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_coherence,avg_tension,avg_asymmetry,avg_visual_salience,avg_field_pressure,raw_phase_reading
dio_mcm_episode_0vcr3lw,30,4,NULL_BTC_RANDOM_SIGN:10;NULL_BTC_SHUFFLE:9;NULL_SOL_RANDOM_SIGN:6;NULL_SOL_SHUFFLE:5,multiworld_depth_seed:30,stabil:30,dio_155c:3;dio_104t:2;dio_0jkk:2;dio_1yoi:1;dio_1mwv:1,0.692221,0.672273,0.520134,0.16366,0.697484,0.841851,0.183599,0.100017,0.603025,0.103067,-0.036034,0.301196,0.103067,zentrumsnah_getragen
dio_mcm_episode_1rj8742,2904,4,NULL_BTC_SHUFFLE:1193;NULL_SOL_RANDOM_SIGN:949;NULL_SOL_SHUFFLE:624;NULL_BTC_RANDOM_SIGN:138,multiworld_depth_seed:2904,stabil:2904,dio_104t:249;dio_0l7p:209;dio_14wj:155;dio_0m9z:109;dio_155c:89,0.716807,0.722157,0.546147,0.153696,0.71271,0.85929,0.164664,0.078729,0.650426,0.083548,0.001898,0.251219,0.083548,ruhig_getragene_nahe
dio_mcm_episode_0bsaqu1,37,4,NULL_BTC_RANDOM_SIGN:13;NULL_BTC_SHUFFLE:10;NULL_SOL_SHUFFLE:7;NULL_SOL_RANDOM_SIGN:7,multiworld_depth_seed:37,stabil:37,dio_14wj:3;dio_155c:3;dio_104t:3;dio_00ly:2;dio_00ja:2,0.678886,0.686995,0.533901,0.151605,0.705854,0.853559,0.174515,0.075848,0.621924,0.083409,-0.00568,0.27124,0.083409,zentrumsnah_getragen
dio_mcm_episode_08g1nk4,34,4,NULL_BTC_RANDOM_SIGN:17;NULL_SOL_RANDOM_SIGN:8;NULL_BTC_SHUFFLE:5;NULL_SOL_SHUFFLE:4,multiworld_depth_seed:34,stabil:34,dio_0m9z:5;dio_07uk:2;dio_0jho:2;dio_0h9h:2;dio_0l7p:1,0.688151,0.725628,0.547432,0.165741,0.703229,0.830199,0.234489,0.079843,0.588537,0.090568,-0.0035,0.353657,0.090568,sichtbare_uebergangsnaehe
dio_mcm_episode_1eav7xq,38,4,NULL_BTC_RANDOM_SIGN:11;NULL_SOL_SHUFFLE:9;NULL_SOL_RANDOM_SIGN:9;NULL_BTC_SHUFFLE:9,multiworld_depth_seed:38,stabil:38,dio_155c:5;dio_00ly:3;dio_0h9h:3;dio_0l7p:3;dio_0m9z:2,0.705617,0.692649,0.534128,0.153389,0.707545,0.851791,0.181185,0.076028,0.61094,0.085633,-0.032898,0.288538,0.085633,zentrumsnah_getragen
dio_mcm_episode_1qlxgj7,1058,4,NULL_BTC_RANDOM_SIGN:358;NULL_SOL_RANDOM_SIGN:283;NULL_SOL_SHUFFLE:217;NULL_BTC_SHUFFLE:200,multiworld_depth_seed:1058,stabil:1058,dio_104t:83;dio_0l7p:60;dio_0h9h:55;dio_0m9z:42;dio_155c:39,0.694679,0.703022,0.535621,0.158562,0.705863,0.8483,0.191078,0.077902,0.614501,0.086283,0.003734,0.300438,0.086283,zentrumsnah_getragen
