pair,count,worlds,dominant_world,dominant_role_shift,pressure_delta,sharpness_delta,focus_delta,rekopplung_delta,loudness_delta
dio_mcm_episode_0o36jeo->dio_mcm_episode_03hr8bf,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->zentrum_stabil (2/2),0.006858,-0.081729,0.030449,0.003350,0.025338
dio_mcm_episode_03hr8bf->dio_mcm_episode_1u741ze,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->zentrum_stabil (2/2),0.028665,-0.028286,0.110409,-0.005893,0.172467
dio_mcm_episode_1u741ze->dio_mcm_episode_1rylps5,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->offene_variante (1/2),0.004335,0.034152,-0.027248,-0.001075,-0.034796
dio_mcm_episode_0lne9ax->dio_mcm_episode_0aztxel,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->offene_variante (2/2),0.046085,0.025095,0.018465,-0.036977,0.080721
dio_mcm_episode_0e7qvj1->dio_mcm_episode_18l3thm,2,1,BTC2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.012385,0.130391,-0.034049,0.005439,-0.035084
dio_mcm_episode_18l3thm->dio_mcm_episode_0e7qvj1,2,1,BTC2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->offene_variante (1/2),0.043760,-0.145598,0.102738,-0.032809,0.112517
dio_mcm_episode_18l3thm->dio_mcm_episode_1775t0r,2,1,BTC2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.015046,-0.037928,-0.026167,0.001272,-0.055075
dio_mcm_episode_1775t0r->dio_mcm_episode_18l3thm,2,1,BTC2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->zentrum_stabil (2/2),0.000951,0.149951,0.015685,0.001467,0.027290
dio_mcm_episode_0k1pid9->dio_mcm_episode_09w1tmn,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->zentrum_stabil (2/2),-0.002588,-0.011788,-0.019555,0.003676,-0.030607
dio_mcm_episode_1hs3jsa->dio_mcm_episode_1q3us3f,2,1,BTC2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.009166,0.042497,-0.020409,0.004442,-0.051954
dio_mcm_episode_0e7qvj1->dio_mcm_episode_19cadje,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->spannungsrand_kippnaehe (2/2),0.245678,-0.169657,0.140147,-0.172284,0.662206
dio_mcm_episode_0l3i7ey->dio_mcm_episode_0aztxel,2,2,BTC2025_5M_STRESS_4K_5m (1/2),offene_variante->zentrum_stabil (1/2),0.006017,-0.234712,0.033855,-0.002308,0.038875
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0foi3dl,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->spannungsrand_kippnaehe (2/2),0.229607,-0.113748,0.118422,-0.169874,0.595573
dio_mcm_episode_0foi3dl->dio_mcm_episode_0q7j4gf,2,2,BTC2025_5M_STRESS_4K_5m (1/2),spannungsrand_kippnaehe->offene_variante (2/2),-0.142056,0.149361,0.001014,0.090220,-0.362315
dio_mcm_episode_080f74u->dio_mcm_episode_1q3us3f,2,2,BTC2025_5M_STRESS_4K_5m (1/2),zentrum_stabil->zentrum_stabil (2/2),0.011040,-0.173244,0.008531,-0.012692,0.015301
dio_mcm_episode_068ops8->dio_mcm_episode_1y26981,2,2,SOL2025_5M_QUIET_4K_5m (1/2),zentrum_stabil->zentrum_stabil (2/2),0.006388,0.014734,0.002909,0.004537,0.059517
dio_mcm_episode_1jx2k4i->dio_mcm_episode_1i1sl4l,2,2,SOL2025_5M_QUIET_4K_5m (1/2),zentrum_stabil->offene_variante (1/2),0.064120,0.298107,0.038797,-0.036833,0.176946
dio_mcm_episode_0y1i8dq->dio_mcm_episode_0om13wf,2,2,SOL2025_5M_QUIET_4K_5m (1/2),zentrum_stabil->offene_variante (2/2),-0.018591,-0.226163,-0.076170,-0.015472,-0.170552
dio_mcm_episode_0ne8zu9->dio_mcm_episode_07llqq8,2,2,SOL2025_5M_QUIET_4K_5m (1/2),offene_variante->offene_variante (1/2),0.004504,-0.103184,0.017393,-0.009645,0.011453
dio_mcm_episode_0sv0ru8->dio_mcm_episode_0lne9ax,2,2,SOL2025_5M_QUIET_4K_5m (1/2),zentrum_stabil->offene_variante (1/2),0.022655,0.008198,0.000073,-0.014011,0.087112
dio_mcm_episode_0jbl5pq->dio_mcm_episode_0aztxel,2,1,SOL2025_5M_QUIET_4K_5m (2/2),offene_variante->offene_variante (1/2),0.007246,-0.394248,0.014540,-0.001581,0.020906
dio_mcm_episode_0aztxel->dio_mcm_episode_0qzjuvj,2,1,SOL2025_5M_QUIET_4K_5m (2/2),offene_variante->zentrum_stabil (1/2),-0.047069,0.083151,-0.025833,0.048688,-0.085913
dio_mcm_episode_0lne9ax->dio_mcm_episode_0l3i7ey,2,2,SOL2025_5M_QUIET_4K_5m (1/2),zentrum_stabil->offene_variante (2/2),0.033698,0.018183,0.030964,-0.019471,0.065858
dio_mcm_episode_0z748ck->dio_mcm_episode_18n06fj,2,2,SOL2025_5M_QUIET_4K_5m (1/2),offene_variante->offene_variante (1/2),0.017077,0.083283,-0.033808,-0.015671,0.030604
dio_mcm_episode_1i1sl4l->dio_mcm_episode_1jx2k4i,2,1,SOL2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.036953,-0.185049,-0.040636,0.036074,-0.075646
dio_mcm_episode_1jx2k4i->dio_mcm_episode_1ahj81f,2,1,SOL2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->zentrum_stabil (2/2),-0.007081,0.094670,-0.024168,-0.005097,-0.052374
dio_mcm_episode_1mesbjy->dio_mcm_episode_0om13wf,2,1,SOL2025_5M_STRESS_4K_5m (2/2),offene_variante->zentrum_stabil (2/2),-0.038668,0.124310,-0.069195,0.032847,-0.066957
dio_mcm_episode_06zvueu->dio_mcm_episode_0aztxel,2,1,SOL2025_5M_STRESS_4K_5m (2/2),offene_variante->zentrum_stabil (1/2),-0.011637,-0.265086,0.016067,0.023442,-0.020903
dio_mcm_episode_0y1i8dq->dio_mcm_episode_0ne8zu9,2,1,SOL2025_5M_STRESS_4K_5m (2/2),zentrum_stabil->offene_variante (1/2),0.060776,0.334399,0.003897,-0.061014,0.187021
dio_mcm_episode_0tmujdz->dio_mcm_episode_0lg3agd,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.043087,0.281069,0.048259,-0.022663,0.133109
dio_mcm_episode_0lg3agd->dio_mcm_episode_0aj06nw,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.002381,-0.805001,-0.079709,-0.044878,-0.214933
dio_mcm_episode_0aj06nw->dio_mcm_episode_0b38ujr,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->offene_variante (1/1),0.015588,0.055565,0.056737,0.014901,0.155632
dio_mcm_episode_102i30n->dio_mcm_episode_1ovglru,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.000772,0.070022,0.007867,0.006223,0.022683
dio_mcm_episode_1ovglru->dio_mcm_episode_0t1ymth,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.013017,-0.165216,-0.072803,-0.051442,-0.121183
dio_mcm_episode_0t1ymth->dio_mcm_episode_0db07p4,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.164545,-0.181538,0.113571,-0.105048,0.501193
dio_mcm_episode_1joiyc3->dio_mcm_episode_1jx2k4i,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.008361,0.117424,0.002496,-0.021338,-0.061472
dio_mcm_episode_1jx2k4i->dio_mcm_episode_1joiyc3,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.196295,-0.065392,0.158866,-0.101400,0.569138
dio_mcm_episode_0kvu3mb->dio_mcm_episode_0mvjoir,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.179015,0.088367,-0.091991,0.111364,-0.415034
dio_mcm_episode_0mvjoir->dio_mcm_episode_0mlk2ts,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.086197,0.035559,-0.015873,0.054807,-0.321419
dio_mcm_episode_0lne9ax->dio_mcm_episode_0r99tas,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.008274,0.064481,0.053402,0.014166,0.106524
dio_mcm_episode_0r99tas->dio_mcm_episode_0w5lgn3,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.033719,0.099039,-0.084870,0.009345,-0.131835
dio_mcm_episode_0w5lgn3->dio_mcm_episode_1kmglj0,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.000198,0.118789,-0.012878,-0.019766,-0.036173
dio_mcm_episode_1kmglj0->dio_mcm_episode_1dewalh,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009516,0.095741,-0.018600,0.020313,0.010429
dio_mcm_episode_1dewalh->dio_mcm_episode_0ac3vc1,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.036549,-0.028987,-0.064230,0.011332,-0.185047
dio_mcm_episode_0ac3vc1->dio_mcm_episode_1ytjvg8,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.005238,0.355952,0.006650,0.001248,-0.004448
dio_mcm_episode_1ytjvg8->dio_mcm_episode_080f74u,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009538,-0.199934,-0.052042,-0.001253,-0.072988
dio_mcm_episode_080f74u->dio_mcm_episode_10sv6w0,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.049602,-0.123434,0.036906,-0.027960,0.172174
dio_mcm_episode_1rxdw4p->dio_mcm_episode_0tre8bg,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.249769,-0.190548,0.055199,-0.168063,0.695787
dio_mcm_episode_0tre8bg->dio_mcm_episode_0mlk2ts,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.208841,-0.181170,-0.006340,0.113875,-0.615360
dio_mcm_episode_0mlk2ts->dio_mcm_episode_0sv0ru8,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.077213,-0.037540,0.026408,-0.039799,0.259099
dio_mcm_episode_1yy9dcm->dio_mcm_episode_0insmke,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->offene_variante (1/1),0.005657,0.012890,-0.013506,0.021209,0.094757
dio_mcm_episode_0insmke->dio_mcm_episode_19gsoii,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->spannungsrand_kippnaehe (1/1),0.058435,0.283079,-0.007444,-0.057990,0.102383
dio_mcm_episode_19gsoii->dio_mcm_episode_0lpczrb,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),0.006251,0.132661,0.014440,0.006260,0.045951
dio_mcm_episode_0lpczrb->dio_mcm_episode_0lfde2c,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.010608,-0.166083,0.018338,0.012864,-0.052607
dio_mcm_episode_0lfde2c->dio_mcm_episode_0tre8bg,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.202154,0.033560,0.113970,-0.139534,0.533907
dio_mcm_episode_0tre8bg->dio_mcm_episode_1hoadc8,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.171423,0.271230,-0.127199,0.095739,-0.410239
dio_mcm_episode_1hoadc8->dio_mcm_episode_17qt878,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.068697,0.105302,0.027880,0.029392,-0.267842
dio_mcm_episode_17qt878->dio_mcm_episode_0lne9ax,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.029213,-0.181539,-0.009370,-0.010699,0.054395
dio_mcm_episode_0lne9ax->dio_mcm_episode_09w1tmn,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.113289,-0.239717,0.041850,-0.054843,0.371217
dio_mcm_episode_09w1tmn->dio_mcm_episode_1aavr7r,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.023272,0.103220,-0.026020,0.011626,-0.042974
dio_mcm_episode_1aavr7r->dio_mcm_episode_0insmke,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.088220,0.115223,0.056442,-0.055358,0.256090
dio_mcm_episode_0insmke->dio_mcm_episode_1aavr7r,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.061505,-0.072347,-0.007175,0.052999,-0.149549
dio_mcm_episode_1aavr7r->dio_mcm_episode_19qsa7h,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.110441,-0.010460,0.087064,-0.063034,0.317785
dio_mcm_episode_19qsa7h->dio_mcm_episode_1rxdw4p,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.050287,0.113463,-0.012984,0.039168,-0.117463
dio_mcm_episode_0feihom->dio_mcm_episode_195dhqf,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.182936,0.428044,0.012962,0.115762,-0.429059
dio_mcm_episode_195dhqf->dio_mcm_episode_17qt878,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.052201,-0.001206,-0.128860,0.032824,-0.196201
dio_mcm_episode_17qt878->dio_mcm_episode_0k1pid9,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.003065,-0.047574,0.018036,-0.002142,-0.038444
dio_mcm_episode_0k1pid9->dio_mcm_episode_15l2l4e,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.026059,0.129775,-0.030594,0.027295,-0.035402
dio_mcm_episode_15l2l4e->dio_mcm_episode_1yefj2f,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.054488,-0.492871,0.101100,-0.028588,0.154696
dio_mcm_episode_1yefj2f->dio_mcm_episode_1yy9dcm,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.026850,-0.008323,0.060470,-0.052801,0.078218
dio_mcm_episode_1yy9dcm->dio_mcm_episode_1aurt3q,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.049788,0.350655,-0.045246,-0.039320,0.099567
dio_mcm_episode_1aurt3q->dio_mcm_episode_0qzjuvj,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.010977,-0.416683,0.016457,-0.005922,0.023358
dio_mcm_episode_0z748ck->dio_mcm_episode_1bcj8qx,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.035461,0.061913,0.052287,-0.005411,0.173305
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0l5wut9,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.156758,0.030539,0.062348,-0.089319,0.403858
dio_mcm_episode_0l5wut9->dio_mcm_episode_0eu1iei,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.174676,-0.067619,-0.033092,0.076575,-0.547781
dio_mcm_episode_0eu1iei->dio_mcm_episode_0l3i7ey,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),0.048799,0.251192,0.109790,0.005220,0.302866
