row_type,condition,asset,core_pairs,state_profile,quality_profile,family,phase,baseline_quality,followup_state,followup_quality,first_core_quality,second_core_quality
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1492,mitte,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1492,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_17ct,spaet,phase_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_19pg,frueh,phase_nullnah,lokale_qualitaet_wird_kernnah,phase_kernnah,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_19pg,mitte,phase_nullnah,lokale_qualitaet_wird_nachhallnah,phase_nachhallnah_ohne_kern,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_19pg,spaet,phase_nullnah,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1ewh,frueh,phase_nullnah,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1lsu,frueh,phase_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,phase_nullnah
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1lsu,mitte,phase_offen_gemischt,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1lsu,spaet,phase_offen_gemischt,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_offen_gemischt,phase_offen_gemischt
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1pij,frueh,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1pij,mitte,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1pij,spaet,phase_ohne_nullfamilie,fehlt_im_folgefenster,fehlt,phase_ohne_nullfamilie,phase_ohne_nullfamilie
worldstate_core_detail,d25_1h_4000_5000,DOGE,,,,dio_1u5i,spaet,phase_nullnah,fehlt_im_folgefenster,fehlt,phase_nullnah,phase_nullnah
