pair,worlds,passive_qualities,top_passive_quality,top_share,events,quality_profile
dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4,3,fragmentiert,0.553191,94,fragmentiert:52; breit_driftend:31; eng_getragen:11
dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3,3,eng_getragen,0.613208,106,eng_getragen:65; breit_driftend:33; fragmentiert:8
