row_type,asset,condition,source_label,core_pairs,carried_count,opened_count,shifted_count,hidden_count,carried_share,opened_share,shifted_share,hidden_share,world_fit_score,world_fit_reading
world_fit_metric,BTC,btc_b_focus_2800_4300,BTC_NEIGHBOR,27,3,2,1,21,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.7777777777777778,-0.37037037037037035,kern_ausgeblendet
world_fit_metric,BTC,btc_b_focus_3000_4500,BTC_NEIGHBOR,27,3,1,1,22,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.8148148148148148,-0.4,kern_ausgeblendet
world_fit_metric,BTC,btc_b_focus_3200_4700,BTC_NEIGHBOR,27,3,0,0,24,0.1111111111111111,0.0,0.0,0.8888888888888888,-0.4666666666666666,kern_ausgeblendet
world_fit_metric,SOL,sol_b_focus_2800_4300,SOL_NEIGHBOR,27,2,0,2,23,0.07407407407407407,0.0,0.07407407407407407,0.8518518518518519,-0.4537037037037037,kern_ausgeblendet
world_fit_metric,SOL,sol_b_focus_3000_4500,SOL_NEIGHBOR,27,3,1,1,22,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.8148148148148148,-0.4,kern_ausgeblendet
world_fit_metric,SOL,sol_b_focus_3200_4700,SOL_NEIGHBOR,27,3,0,0,24,0.1111111111111111,0.0,0.0,0.8888888888888888,-0.4666666666666666,kern_ausgeblendet
