holdout_label,symbol_family,field_contact_class,events,distinct_symbols,runs,top_symbols,avg_carry,avg_strain,avg_rekopplung
sol2026_stable,dio_00ly,tragende_rekopplung,193,1,dio_mini_lauf_44:193,dio_00lyjkf:193,0.5878906994818652,0.15652447150259066,0.7278349481865285
sol2026_stable,dio_1kpz,tragende_rekopplung,191,1,dio_mini_lauf_44:191,dio_1kpzc2b:191,0.5948655968586387,0.14478620418848168,0.7353229267015706
doge2025,dio_1gp2,tragende_rekopplung,184,1,dio_mini_lauf_1:92;dio_mini_lauf_2:92,dio_1gp2pvj:184,0.5507642608695652,0.14882121195652173,0.7099600108695652
paxg2025,dio_0pz6,tragende_rekopplung,182,1,dio_mini_lauf_1:91;dio_mini_lauf_2:91,dio_0pz659c:182,0.5654409065934066,0.13253897252747252,0.7325040494505495
xrp2025_clean,dio_169a,tragende_rekopplung,176,1,dio_mini_lauf_1:88;dio_mini_lauf_2:88,dio_169a3rv:176,0.5353956534090909,0.16920885795454546,0.6979861306818181
doge2025_clean,dio_09bn,tragende_rekopplung,172,1,dio_mini_lauf_1:86;dio_mini_lauf_2:86,dio_09bnon2:172,0.5653478895348837,0.12934628488372094,0.7281821744186047
paxg2025,dio_1772,tragende_rekopplung,172,1,dio_mini_lauf_1:86;dio_mini_lauf_2:86,dio_1772of0:172,0.5304106744186047,0.1708675058139535,0.7018485872093023
xrp2025_clean,dio_1r55,tragende_rekopplung,172,1,dio_mini_lauf_1:86;dio_mini_lauf_2:86,dio_1r55zet:172,0.5510532034883721,0.14544231395348836,0.7160428255813953
btc2025_current,dio_00ly,tragende_rekopplung,171,1,dio_mini_lauf_1:171,dio_00lyjkf:171,0.5860379883040936,0.1572878187134503,0.7264217602339181
doge2025,dio_06er,tragende_rekopplung,170,1,dio_mini_lauf_1:85;dio_mini_lauf_2:85,dio_06er2zu:170,0.5709522529411765,0.12002267647058823,0.7340503823529412
doge2025_clean,dio_04uf,tragende_rekopplung,170,1,dio_mini_lauf_1:85;dio_mini_lauf_2:85,dio_04ufc5f:170,0.5415006176470588,0.16782019411764706,0.6976821
doge2025,dio_19pg,tragende_rekopplung,168,1,dio_mini_lauf_1:84;dio_mini_lauf_2:84,dio_19pgsid:168,0.5443568511904762,0.15850149404761904,0.7029739642857142
doge2025,dio_04uf,tragende_rekopplung,166,1,dio_mini_lauf_1:83;dio_mini_lauf_2:83,dio_04ufc5f:166,0.5382057409638554,0.17245478915662651,0.6958313072289156
btc2025_current,dio_0oc3,tragende_rekopplung,164,1,dio_mini_lauf_1:164,dio_0oc3c1g:164,0.5590961829268293,0.19073496341463414,0.7027059756097561
paxg2025,dio_1xrt,tragende_rekopplung,164,1,dio_mini_lauf_1:82;dio_mini_lauf_2:82,dio_1xrtd2m:164,0.5478781768292683,0.14001275609756098,0.7187773719512195
sol2026_stable,dio_03uk,tragende_rekopplung,164,1,dio_mini_lauf_44:164,dio_03ukugj:164,0.5921434085365853,0.14608584146341463,0.7350351951219513
doge2025,dio_06s7,tragende_rekopplung,160,1,dio_mini_lauf_1:80;dio_mini_lauf_2:80,dio_06s7dt1:160,0.56628091875,0.12097276875,0.73053431875
paxg2025,dio_06s7,tragende_rekopplung,160,1,dio_mini_lauf_1:80;dio_mini_lauf_2:80,dio_06s7dt1:160,0.562553075,0.1214914125,0.7323300625
btc2025_current,dio_1lsu,tragende_rekopplung,159,1,dio_mini_lauf_1:159,dio_1lsuk2g:159,0.57491806918239,0.1725213647798742,0.7158431320754717
doge2025,dio_0fe7,tragende_rekopplung,158,1,dio_mini_lauf_1:79;dio_mini_lauf_2:79,dio_0fe7rps:158,0.5501550253164557,0.13887818354430378,0.7157407405063291
sol2026_stable,dio_0dd2,tragende_rekopplung,158,1,dio_mini_lauf_44:158,dio_0dd2ogm:158,0.5893425949367088,0.15486912658227847,0.7306451392405063
xrp2025_clean,dio_04uf,tragende_rekopplung,158,1,dio_mini_lauf_1:79;dio_mini_lauf_2:79,dio_04ufc5f:158,0.5403319620253164,0.16660975949367088,0.6981237721518987
doge2025,dio_1jc2,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_1jc244o:156,0.57000725,0.11404753846153846,0.73446025
doge2025_clean,dio_0z9t,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_0z9ti81:156,0.5502053461538462,0.14655803846153845,0.7146862628205128
doge2025_clean,dio_1jc2,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_1jc244o:156,0.5707888205128205,0.11361423717948718,0.7347411217948718
doge2025_clean,dio_1pij,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_1pij39c:156,0.5216972179487179,0.17635620512820513,0.6901687756410256
paxg2025,dio_1gp2,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_1gp2pvj:156,0.5435059294871795,0.15048998076923076,0.7093896346153846
xrp2025_clean,dio_0g2r,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_0g2rowx:156,0.5474848974358975,0.1470520641025641,0.7092386282051282
xrp2025_clean,dio_19pg,tragende_rekopplung,156,1,dio_mini_lauf_1:78;dio_mini_lauf_2:78,dio_19pgsid:156,0.543479,0.15826609615384615,0.701768673076923
doge2025_clean,dio_05yg,tragende_rekopplung,152,1,dio_mini_lauf_1:76;dio_mini_lauf_2:76,dio_05ygwfa:152,0.5326847763157895,0.17433793421052632,0.69080575
paxg2025,dio_0jqc,tragende_rekopplung,152,1,dio_mini_lauf_1:76;dio_mini_lauf_2:76,dio_0jqclvm:152,0.5540885328947368,0.13797009868421053,0.728874677631579
btc2025_current,dio_17ct,tragende_rekopplung,150,1,dio_mini_lauf_1:150,dio_17ctp0f:150,0.58206734,0.16807734666666665,0.7214249266666667
doge2025,dio_0z9t,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_0z9ti81:150,0.54788614,0.1495414,0.7135532466666666
doge2025,dio_1u5i,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_1u5il5a:150,0.5565139066666667,0.12913082,0.72184816
doge2025,dio_1xrt,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_1xrtd2m:150,0.5495957933333333,0.14050187333333333,0.7149611866666666
doge2025_clean,dio_17db,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_17dbo1q:150,0.5258338733333333,0.17982702666666667,0.68874044
paxg2025,dio_0fe7,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_0fe7rps:150,0.5483084933333333,0.13787380666666665,0.7179278866666666
paxg2025,dio_0g2r,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_0g2rowx:150,0.5476020266666667,0.14730824666666667,0.7110285666666667
xrp2025_clean,dio_0z9t,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_0z9ti81:150,0.5521595466666667,0.14574424666666666,0.7162254666666666
xrp2025_clean,dio_1fll,tragende_rekopplung,150,1,dio_mini_lauf_1:75;dio_mini_lauf_2:75,dio_1fllaqz:150,0.5763225666666667,0.10891104666666666,0.7409903666666666
btc2025_current,dio_0pz6,tragende_rekopplung,149,1,dio_mini_lauf_1:149,dio_0pz659c:149,0.5916433624161074,0.15316653691275167,0.7310705838926175
doge2025_clean,dio_19pg,tragende_rekopplung,148,1,dio_mini_lauf_1:74;dio_mini_lauf_2:74,dio_19pgsid:148,0.5425313310810811,0.15753127027027028,0.7018035135135136
paxg2025,dio_09bn,tragende_rekopplung,148,1,dio_mini_lauf_1:74;dio_mini_lauf_2:74,dio_09bnon2:148,0.5618561959459459,0.12845336486486486,0.7285592567567567
xrp2025_clean,dio_10dv,tragende_rekopplung,148,1,dio_mini_lauf_1:74;dio_mini_lauf_2:74,dio_10dv2hw:148,0.5576678716216216,0.13604412162162163,0.7232161554054054
xrp2025_clean,dio_1492,tragende_rekopplung,148,1,dio_mini_lauf_1:74;dio_mini_lauf_2:74,dio_1492fc4:148,0.5720592905405405,0.11767500675675675,0.7344668243243243
doge2025,dio_0jkk,tragende_rekopplung,146,1,dio_mini_lauf_1:73;dio_mini_lauf_2:73,dio_0jkk2ux:146,0.5253748835616439,0.18269793150684932,0.686417390410959
doge2025_clean,dio_1gp2,tragende_rekopplung,146,1,dio_mini_lauf_1:73;dio_mini_lauf_2:73,dio_1gp2pvj:146,0.5475100342465753,0.14684727397260275,0.7084443493150685
xrp2025_clean,dio_03uk,tragende_rekopplung,146,1,dio_mini_lauf_1:73;dio_mini_lauf_2:73,dio_03ukugj:146,0.5643780616438356,0.12419245205479452,0.730051397260274
xrp2025_clean,dio_09bn,tragende_rekopplung,146,1,dio_mini_lauf_1:73;dio_mini_lauf_2:73,dio_09bnon2:146,0.5630640753424657,0.12647391780821918,0.7271933767123288
doge2025,dio_05yg,tragende_rekopplung,144,1,dio_mini_lauf_1:72;dio_mini_lauf_2:72,dio_05ygwfa:144,0.5291928819444445,0.178153625,0.6891615
doge2025,dio_18v0,tragende_rekopplung,144,1,dio_mini_lauf_1:72;dio_mini_lauf_2:72,dio_18v0mn2:144,0.5173997638888889,0.18503256944444443,0.6870080069444444
doge2025_clean,dio_0fe7,tragende_rekopplung,144,1,dio_mini_lauf_1:72;dio_mini_lauf_2:72,dio_0fe7rps:144,0.5504862638888889,0.13641078472222223,0.7160389861111112
