asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,start0_null_random_6000,36,30,0,5,0.7142857142857143,0.2926829268292683,0.34284790880685223,0.166597051961169,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_null_shuffle_6000,36,29,1,6,0.68,0.3,0.33562672511957214,0.1624122652940016,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_6000,36,31,0,4,0.68,0.2857142857142857,0.34286349030720836,0.16564709432369687,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.34286349030720836,0.16564709432369687,,,real,,kind_summary,1,31.0,0.68,0.2857142857142857,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.34284790880685223,0.166597051961169,,,null_random,,kind_summary,1,30.0,0.7142857142857143,0.2926829268292683,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.33562672511957214,0.1624122652940016,,,null_shuffle,,kind_summary,1,29.0,0.68,0.3,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,,,,,,,,,,,,,0,window_summary,,,,,,-0.03428571428571425,-0.01428571428571429,1.558150035613215e-05,-0.0009499576374721319,-0.015140156420567394,graduell_gemischt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DOGE,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_104t,401,3,field_stabil,143,0.07157157157157157,0.7507969510489511,0.16164616783216784,0.7540628881118882,0.9047896853146854,116,0.05805805805805806,0.7562538189655172,0.16444028448275863,0.837001577586207,0.945911301724138,142,0.07107107107107107,0.7565287394366197,0.16286888028169014,0.8283445070422536,0.9457694366197184,-0.0005005005005005031,0.07428161893036545,0.04097975130503295,0.0012227124495222952,anschlussfaehige_oberflaeche
DOGE,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_155c,271,3,field_stabil,96,0.04804804804804805,0.745084125,0.16908222916666668,0.733042375,0.8891137708333333,79,0.03953953953953954,0.7505981898734178,0.17403456962025315,0.8340269240506328,0.9426252658227847,96,0.04804804804804805,0.7498754895833333,0.17426181249999997,0.8373896770833333,0.94566546875,0.0,0.10434730208333332,0.0565516979166667,0.005179583333333293,anschlussfaehige_oberflaeche
DOGE,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0m9z,271,3,field_stabil,112,0.056056056056056056,0.7392842410714285,0.17865960714285714,0.7372201160714286,0.8942586964285715,80,0.04004004004004004,0.7421303499999999,0.1832956,0.850636175,0.94623485,79,0.03953953953953954,0.7453032278481012,0.1800517594936709,0.8433209620253164,0.9466195189873419,-0.01651651651651652,0.1061008459538878,0.05236082255877039,0.0013921523508137468,anschlussfaehige_oberflaeche
DOGE,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0l7p,255,3,field_stabil,90,0.04504504504504504,0.7586287,0.14874628888888888,0.7326075666666666,0.8907585444444444,64,0.03203203203203203,0.76378778125,0.152633703125,0.847758203125,0.946774734375,101,0.05055055055055055,0.7644380099009902,0.1521440297029703,0.8305618712871287,0.945742900990099,0.005505505505505506,0.09795430462046206,0.05498435654565459,0.0033977408140814236,anschlussfaehige_oberflaeche
DOGE,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0h9h,172,3,field_stabil,67,0.033533533533533534,0.7554168656716418,0.15238480597014925,0.706168791044776,0.8731146119402986,66,0.03303303303303303,0.7607875303030303,0.1593221515151515,0.8439205606060606,0.9430970606060606,39,0.01951951951951952,0.7599764102564103,0.16042187179487177,0.8737895128205128,0.953867564102564,-0.014014014014014014,0.16762072177573673,0.08075295216226541,0.008037065824722522,fruehe_familie_mit_nachhallrest
DOGE,start0_real_6000,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_14wj,133,3,field_stabil,41,0.02052052052052052,0.7616670243902439,0.1401601463414634,0.6481923658536586,0.8418827317073171,39,0.01951951951951952,0.7698560512820513,0.14425761538461537,0.8572395641025642,0.9418088717948717,53,0.026526526526526525,0.7699223018867924,0.14532015094339623,0.8620201132075472,0.9493535849056604,0.006006006006006006,0.21382774735388865,0.10747085319834326,0.005160004601932833,kernfamilie_mit_feldzeitverdichtung
