world,transition,from_role,to_role,start_tick,previous_duration,current_duration,current_raw_field_intake,current_rekopplung,current_strain
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,220,1,1,0.062109,0.703272,0.119914
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,221,1,1,0.035687,0.679559,0.140657
SOL_QUIET_1H,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,222,1,1,0.412094,0.574748,0.290489
SOL_QUIET_1H,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,223,1,1,0.308814,0.653112,0.191096
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,224,1,1,0.104552,0.716487,0.136457
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,225,1,1,0.095623,0.695884,0.149439
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,226,1,1,0.092998,0.718552,0.145057
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,227,1,2,0.2502475,0.6570705,0.19981100000000002
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,229,2,1,0.095608,0.707753,0.135923
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,230,1,1,0.211987,0.656447,0.188523
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,231,1,1,0.124445,0.704417,0.128377
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,232,1,1,0.124456,0.656393,0.178201
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,233,1,1,0.085909,0.710076,0.122749
SOL_QUIET_1H,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,234,1,4,0.095449,0.7144545,0.14472374999999998
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,238,4,2,0.0586785,0.7117715,0.1167415
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,240,2,3,0.17371733333333336,0.672411,0.17321866666666666
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,243,3,1,0.044183,0.717123,0.102849
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,244,1,1,0.118896,0.685756,0.163316
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,245,1,1,0.057062,0.718872,0.112528
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,246,1,1,0.171106,0.684572,0.162059
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,247,1,1,0.081411,0.716719,0.146745
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,248,1,1,0.034555,0.709045,0.11758
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,249,1,3,0.17238366666666663,0.6841783333333332,0.159506
SOL_QUIET_1H,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,252,3,1,0.43566,0.589336,0.277123
SOL_QUIET_1H,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,253,1,5,0.1507156,0.654828,0.1845832
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,258,5,2,0.0754965,0.7097359999999999,0.1216725
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,260,2,2,0.142273,0.6695344999999999,0.16439399999999998
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,262,2,1,0.10407,0.706156,0.163241
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,263,1,4,0.171799,0.6639915000000001,0.17460625
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,267,4,1,0.085011,0.707971,0.114759
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,268,1,4,0.16696125,0.66571075,0.168356
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,272,4,1,0.125066,0.708396,0.143789
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,273,1,2,0.178195,0.6604715,0.18369249999999998
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,275,2,1,0.044786,0.711766,0.118208
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,276,1,7,0.12814985714285715,0.6566555714285714,0.18653257142857144
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,283,7,3,0.11301933333333335,0.7138406666666667,0.14638033333333333
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,286,3,1,0.038012,0.682197,0.139858
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,287,1,1,0.096474,0.718134,0.146933
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,288,1,4,0.1927405,0.6658142499999999,0.1819585
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,292,4,1,0.134041,0.713891,0.140332
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,293,1,6,0.149273,0.6703346666666666,0.16862216666666666
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,299,6,1,0.075544,0.720235,0.132884
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,300,1,8,0.1549105,0.668873,0.172171375
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,308,8,4,0.115412,0.7045410000000001,0.14966225
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,312,4,5,0.1394714,0.6826636,0.15953040000000002
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,317,5,2,0.1305065,0.710597,0.15358650000000001
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,319,2,1,0.045922,0.712667,0.115522
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,320,1,2,0.192516,0.6483595,0.190869
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,322,2,1,0.139101,0.69845,0.170939
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,323,1,2,0.082941,0.6897135,0.1393055
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,325,2,1,0.044959,0.715731,0.129796
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,326,1,4,0.17558725,0.66464575,0.17654225
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,330,4,2,0.12745099999999998,0.7072605000000001,0.1602475
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,332,2,1,0.072821,0.716497,0.113311
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,333,1,2,0.10377349999999999,0.698221,0.1427425
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,335,2,1,0.057101,0.720145,0.124733
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,336,1,1,0.076292,0.696983,0.126109
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,337,1,2,0.0486125,0.7272715000000001,0.112995
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,339,2,1,0.031446,0.688728,0.133851
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,340,1,2,0.0661065,0.710565,0.124291
SOL_QUIET_1H,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,342,2,1,0.064507,0.722627,0.129845
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,343,1,1,0.050053,0.705757,0.125548
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,344,1,1,0.039417,0.683026,0.135579
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,345,1,2,0.056481,0.7189965,0.1310055
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,347,2,1,0.079392,0.712492,0.124814
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,348,1,1,0.143392,0.695812,0.154019
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,349,1,1,0.08183,0.712869,0.12743
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,350,1,2,0.066243,0.688334,0.1426425
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,352,2,1,0.129374,0.704971,0.132842
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,353,1,2,0.197453,0.6772125,0.1661175
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,355,2,4,0.0718215,0.72267925,0.131962
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,359,4,1,0.055111,0.664317,0.1603
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,360,1,1,0.036808,0.719964,0.116395
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,361,1,8,0.137044625,0.671577,0.16412275
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,369,8,4,0.11095825000000001,0.71674425,0.14063175
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,373,4,4,0.12572,0.68278575,0.15298625
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,377,4,1,0.088941,0.712665,0.132404
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,378,1,1,0.088292,0.674408,0.170631
SOL_QUIET_1H,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,379,1,1,0.39813,0.596777,0.268588
SOL_QUIET_1H,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,380,1,5,0.12003839999999999,0.6638436000000001,0.1779698
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,385,5,2,0.07097400000000001,0.708744,0.12250849999999999
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,387,2,1,0.12312,0.681087,0.163444
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,388,1,3,0.08906666666666667,0.7149736666666667,0.14120200000000002
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,391,3,1,0.031314,0.693205,0.127635
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,392,1,3,0.12163133333333333,0.7134116666666667,0.147688
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,395,3,1,0.18702,0.652506,0.194672
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,396,1,1,0.118279,0.716717,0.152686
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,397,1,1,0.142797,0.689886,0.155107
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,398,1,3,0.038443333333333336,0.7185703333333334,0.10388333333333333
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,401,3,1,0.077011,0.686094,0.151807
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,402,1,1,0.123282,0.712523,0.154205
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,403,1,2,0.096734,0.686121,0.14786149999999998
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,405,2,2,0.1363365,0.7104235,0.15737
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,407,2,1,0.147885,0.642325,0.200942
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,408,1,1,0.097889,0.716839,0.150167
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,409,1,1,0.04449,0.710919,0.122611
SOL_QUIET_1H,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,410,1,2,0.057470499999999994,0.7245325,0.130161
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,412,2,4,0.214607,0.649238,0.19623125
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,416,4,3,0.10908633333333334,0.7126573333333334,0.152571
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,419,3,7,0.12881742857142858,0.6812808571428571,0.160468
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,426,7,1,0.019885,0.73027,0.101104
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,427,1,1,0.186062,0.688776,0.150467
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,428,1,1,0.074851,0.719182,0.126035
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,429,1,2,0.1440815,0.667748,0.164182
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,431,2,2,0.13888699999999998,0.7121535,0.1601245
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,433,2,1,0.095232,0.685925,0.1575
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,434,1,1,0.132954,0.703894,0.170542
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,435,1,2,0.0603875,0.6985365,0.1312235
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,437,2,1,0.129906,0.720793,0.147278
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,438,1,3,0.136335,0.6726026666666667,0.1617046666666667
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,441,3,1,0.142285,0.696012,0.178889
SOL_QUIET_1H,rekopplungsnaehe->spannungsrand_kippnaehe,rekopplungsnaehe,spannungsrand_kippnaehe,442,1,1,0.34787,0.592882,0.268592
SOL_QUIET_1H,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,443,1,1,0.164466,0.655268,0.196248
SOL_QUIET_1H,offene_variante->spannungsrand_kippnaehe,offene_variante,spannungsrand_kippnaehe,444,1,1,0.299619,0.598511,0.258126
SOL_QUIET_1H,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,445,1,4,0.15701825,0.66088725,0.17627500000000002
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,449,4,3,0.08678766666666667,0.7274226666666667,0.14567966666666665
SOL_QUIET_1H,rekopplungsnaehe->spannungsrand_kippnaehe,rekopplungsnaehe,spannungsrand_kippnaehe,452,3,1,0.482692,0.589415,0.268336
SOL_QUIET_1H,spannungsrand_kippnaehe->offene_variante,spannungsrand_kippnaehe,offene_variante,453,1,5,0.1847692,0.643776,0.19657180000000002
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,458,5,1,0.072756,0.717729,0.149895
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,459,1,2,0.131651,0.6656299999999999,0.1675785
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,461,2,2,0.072747,0.70824,0.11575099999999999
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,463,2,3,0.13093033333333334,0.6890933333333334,0.149506
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,466,3,1,0.118621,0.707939,0.132388
SOL_QUIET_1H,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,467,1,1,0.119692,0.705943,0.167473
SOL_QUIET_1H,zentrum_stabil->rekopplungsnaehe,zentrum_stabil,rekopplungsnaehe,468,1,2,0.090634,0.708742,0.14400449999999998
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,470,2,1,0.196398,0.690356,0.153021
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,471,1,1,0.105608,0.708762,0.159335
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,472,1,1,0.039466,0.699792,0.119855
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,473,1,1,0.056996,0.705345,0.115284
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,474,1,1,0.081386,0.701237,0.140396
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,475,1,2,0.1388955,0.7001415,0.1761745
SOL_QUIET_1H,rekopplungsnaehe->offene_variante,rekopplungsnaehe,offene_variante,477,2,2,0.081739,0.6830725,0.1443575
SOL_QUIET_1H,offene_variante->zentrum_stabil,offene_variante,zentrum_stabil,479,2,2,0.092237,0.7185915,0.1475295
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,481,2,1,0.179448,0.683393,0.161602
SOL_QUIET_1H,offene_variante->rekopplungsnaehe,offene_variante,rekopplungsnaehe,482,1,1,0.124218,0.703859,0.147524
SOL_QUIET_1H,rekopplungsnaehe->zentrum_stabil,rekopplungsnaehe,zentrum_stabil,483,1,1,0.089127,0.71611,0.148173
SOL_QUIET_1H,zentrum_stabil->offene_variante,zentrum_stabil,offene_variante,484,1,1,0.096989,0.690927,0.145087
