world,group,run_dir,candles,unique_symbols,unique_families,adaptive_rekopplung,rekopplung,strain,afterimage,temporal_trust,temporal_caution,sensory_coupling,role_entropy,milieu_entropy,episode_rows,meaning_breadth,role_variance,fieldtime_pressure,nullwelt_abstand,maturity_pressure,dominant_reifezustand,druck_jung,druck_schmal_stabil,druck_breit_getragen,druck_nachhallend_offen,druck_nullweltnah,druck_feldzeit_reif
DOGE_2024_5M_10K,realwelt_2024,debug/doge_2024_5m_10k/dio_mini_lauf_1,10000.0,685.0,679.0,0.70407450005791,0.70407450005791,0.1572190896410956,0.18016839958422656,0.7038258273822515,0.19202811108319184,0.8443049110709775,0.7395257753659743,0.7395257753659743,9994.0,0.9992647058823529,0.7395257753659743,0.5639887052944287,0.9989372655446686,0.808095310417373,feldzeit_reif,0.4367465888232184,0.704809794175557,2.4428649813062373,0.9344868870950629,0.001798028572978505,3.3985822993592336
PAXG_2024_5M_10K,realwelt_2024,debug/paxg_2024_5m_10k/dio_mini_lauf_1,10000.0,528.0,527.0,0.7139043528075738,0.7139043528075738,0.15251001827615038,0.19283926434221837,0.7217716221367724,0.1816934098444956,0.8548571268397741,0.5688414427932769,0.5688414427932769,9994.0,0.7729014598540146,0.5688414427932769,0.5776391588781651,0.6725270068591923,0.6922172338193454,feldzeit_reif,0.6494593812678203,0.9410028929535592,2.0556472554548653,1.089158420420789,0.5545715332867931,2.420617483305018
XRP_2024_5M_10K,realwelt_2024,debug/xrp_2024_5m_10k/dio_mini_lauf_1,10000.0,685.0,680.0,0.7046211057973504,0.7046211057973504,0.1566506557573314,0.18025042495748328,0.7041675802667693,0.19203610069832658,0.8448168598728355,0.7401000895651524,0.7401000895651524,9994.0,1.0,0.7401000895651524,0.564127301508642,1.0,0.8086996401856356,feldzeit_reif,0.435872698491358,0.7046211057973504,2.4447211953625025,0.9341773462912182,0.0,3.403122610958989
NULL_RANDOM_2400,nullwelt,debug/1831_damping_asset10k_null/NULL_RANDOM_2400_factor_1p0/dio_mini_lauf_1,2400.0,221.0,221.0,0.7174267049732919,0.7123213900211881,0.15209247825092317,0.5112203286947926,0.7508140011356488,0.16838481814904932,0.8554385934495307,0.0,0.5949028515096454,2394.0,0.32381386861313866,0.2974514257548227,0.697883170560464,0.001208357444036498,0.48094850818247176,nullweltnah,0.9783029608263973,1.3936128363601532,1.3386919993412532,1.5227950148247367,1.6749777739428249,0.8716633551957877
NULL_SHUFFLE_2400,nullwelt,debug/1831_damping_asset10k_null/NULL_SHUFFLE_2400_factor_1p0/dio_mini_lauf_1,2400.0,224.0,222.0,0.7078080829635846,0.7027997113496546,0.1652820940952454,0.5106735041172321,0.7445277619876675,0.19169352972203338,0.8444185576036695,0.0,0.5949028515096454,2394.0,0.32673894375268353,0.2974514257548227,0.6878359121276221,0.0005025075079640244,0.4758424630019052,nullweltnah,0.9854251441196944,1.3810691392109011,1.3319984524710908,1.5098226812523499,1.6727585487393526,0.8620569797803033
