asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,window_start,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score,reading,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
SOL,start0_null_random_1500,36,3,9,22,0.16666666666666666,0.0,0.032295463551844095,-0.12901328297304437,anschlussfaehige_oberflaeche,neue_oder_lokale_feldrollen,null_random,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start0_null_shuffle_1500,36,36,0,0,0.2727272727272727,0.20408163265306123,0.4880188208239377,0.31372087387765135,kernfamilie_mit_feldzeitverdichtung,reifungsrolle_reproduziert,null_shuffle,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start0_real_1500,35,0,3,32,0.1527777777777778,0.0,-0.10144873163017047,-0.2788636429738138,anschlussfaehige_oberflaeche,neue_oder_lokale_feldrollen,real,0,summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-0.10144873163017047,-0.2788636429738138,,,real,,kind_summary,1,0.0,0.1527777777777778,0.0,neue_oder_lokale_feldrollen:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.032295463551844095,-0.12901328297304437,,,null_random,,kind_summary,1,3.0,0.16666666666666666,0.0,neue_oder_lokale_feldrollen:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,0.4880188208239377,0.31372087387765135,,,null_shuffle,,kind_summary,1,36.0,0.2727272727272727,0.20408163265306123,reifungsrolle_reproduziert:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,,,,,,,,,,,,,0,window_summary,,,,,,-0.11994949494949492,-0.20408163265306123,-0.5894675524541082,-0.5925845168514652,-0.2991319188270873,nullwelt_staerker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_1fll,654,3,field_stabil,194,0.3895582329317269,0.7572812680412371,0.1191906443298969,0.8198322319587629,0.9349289381443299,326,0.6546184738955824,0.7938955644171779,0.12277443558282207,0.8881820552147239,0.9683805398773006,134,0.26907630522088355,0.7942790820895522,0.12154954477611939,0.8937348880597015,0.9719913731343285,-0.12048192771084337,0.0739026561009386,0.037062434989998616,0.0023589004462224866,anschlussfaehige_oberflaeche
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0g3b,388,3,field_stabil,5,0.010040160642570281,0.774725,0.10269299999999999,0.1296696,0.539002,55,0.11044176706827309,0.7908846363636364,0.11597116363636364,0.7503388,0.9063160363636364,328,0.6586345381526104,0.7947003414634147,0.11944006097560976,0.8814386707317072,0.9656039603658536,0.6485943775100401,0.7517690707317073,0.4266019603658536,0.016747060975609768,brueckenfamilie_wird_staerker
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0n0i,88,2,field_stabil,64,0.1285140562248996,0.785564375,0.1181485625,0.702612453125,0.878288890625,24,0.04819277108433735,0.7880279583333333,0.124883125,0.8675412916666666,0.9534239166666666,0,0.0,0.0,0.0,0.0,0.0,-0.1285140562248996,-0.702612453125,-0.878288890625,-0.1181485625,anschlussfaehige_oberflaeche
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_04q7,46,2,field_stabil,38,0.07630522088353414,0.7826688157894737,0.11820884210526315,0.6053244473684211,0.8331383421052632,8,0.01606425702811245,0.786823375,0.12609462500000002,0.82684225,0.9336267500000001,0,0.0,0.0,0.0,0.0,0.0,-0.07630522088353414,-0.6053244473684211,-0.8331383421052632,-0.11820884210526315,anschlussfaehige_oberflaeche
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0ly7,39,3,field_stabil,2,0.004016064257028112,0.7608745,0.11653050000000001,0.033226,0.309823,10,0.020080321285140562,0.7792595999999999,0.113747,0.4040272,0.7688104,27,0.05421686746987952,0.7871461481481482,0.12279522222222222,0.7676972222222221,0.9100945185185184,0.050200803212851405,0.7344712222222222,0.6002715185185183,0.006264722222222213,brueckenfamilie_wird_staerker
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_15vu,37,2,field_stabil,34,0.06827309236947791,0.7854787647058824,0.11146838235294118,0.5705096764705883,0.8194147058823529,3,0.006024096385542169,0.7881916666666666,0.12234466666666666,0.8032309999999999,0.9255939999999999,0,0.0,0.0,0.0,0.0,0.0,-0.06827309236947791,-0.5705096764705883,-0.8194147058823529,-0.11146838235294118,anschlussfaehige_oberflaeche
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0jt7,33,2,field_stabil,32,0.0642570281124498,0.78356034375,0.11167715625,0.57948709375,0.81868928125,1,0.002008032128514056,0.7869,0.122231,0.810863,0.924923,0,0.0,0.0,0.0,0.0,0.0,-0.0642570281124498,-0.57948709375,-0.81868928125,-0.11167715625,anschlussfaehige_oberflaeche
SOL,start0_real_1500,,,,,,,,,,,real,0,detail,,,,,,,,,,,,2025,dio_0nlj,28,2,field_stabil,14,0.028112449799196786,0.7593343571428571,0.13256092857142857,0.37430542857142857,0.7131781428571429,14,0.028112449799196786,0.7802922857142857,0.12828285714285714,0.7366947142857143,0.8937479999999999,0,0.0,0.0,0.0,0.0,0.0,-0.028112449799196786,-0.37430542857142857,-0.7131781428571429,-0.13256092857142857,anschlussfaehige_oberflaeche
