world,block_index,base_sequence,adapted_lage,base_zentrum,base_rand,base_rekopplung,base_strain,adapted_zentrum,adapted_rand,adapted_rekopplung,adapted_strain
SOL_2023_NEG,78,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.86,0.0,0.716253,0.14344,0.86,0.0,0.716804,0.142659
SOL_2023_NEG,79,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.85,0.01,0.71683,0.142245,0.85,0.0,0.71722,0.141678
SOL_2023_NEG,80,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.77,0.01,0.711939,0.148217,0.78,0.0,0.713018,0.146679
SOL_2023_NEG,81,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.53,0.02,0.703613,0.159773,0.53,0.0,0.705246,0.157524
SOL_2023_NEG,82,randlastige_sinneslage->normale_weltspannung,ruhig_zentrumsnah,0.85,0.0,0.713984,0.145275,0.87,0.0,0.714725,0.144235
SOL_2023_NEG,83,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.89,0.0,0.717647,0.141331,0.9,0.0,0.718017,0.140834
SOL_2023_NEG,84,ruhig_zentrumsnah->lauter_feldkontakt,lauter_feldkontakt,0.62,0.0,0.706805,0.15619,0.63,0.0,0.708111,0.154342
SOL_2023_NEG,85,lauter_feldkontakt->lauter_feldkontakt,normale_weltspannung,0.75,0.0,0.712282,0.148617,0.75,0.0,0.712903,0.147749
SOL_2023_NEG,86,lauter_feldkontakt->randlastige_sinneslage,normale_weltspannung,0.78,0.03,0.710314,0.15147,0.79,0.01,0.711553,0.149721
SOL_2023_NEG,87,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.8,0.0,0.71433,0.145917,0.82,0.0,0.714625,0.145515
SOL_2023_NEG,88,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.71,0.02,0.709945,0.151284,0.73,0.01,0.71079,0.150057
SOL_2023_NEG,89,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.63,0.03,0.707599,0.154179,0.64,0.01,0.709204,0.15201
SOL_2023_NEG,90,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.73,0.01,0.709046,0.152834,0.75,0.01,0.709955,0.151572
SOL_2023_NEG,91,normale_weltspannung->offen_suchend,offen_suchend,0.64,0.0,0.705861,0.156463,0.64,0.0,0.707108,0.154729
SOL_2023_NEG,92,offen_suchend->offen_suchend,offen_suchend,0.55,0.01,0.70269,0.160744,0.57,0.01,0.704874,0.157865
SOL_2023_NEG,93,offen_suchend->normale_weltspannung,leise_duenn,0.73,0.01,0.71237,0.147257,0.74,0.01,0.712988,0.146453
SOL_2023_NEG,94,normale_weltspannung->offen_suchend,offen_suchend,0.66,0.0,0.710191,0.150455,0.67,0.0,0.711274,0.149
SOL_2023_NEG,95,offen_suchend->offen_suchend,offen_suchend,0.64,0.01,0.705098,0.15627,0.67,0.01,0.706889,0.153898
SOL_2023_NEG,96,offen_suchend->offen_suchend,offen_suchend,0.62,0.0,0.708487,0.152952,0.64,0.0,0.709624,0.151468
SOL_2023_NEG,97,offen_suchend->randlastige_sinneslage,randlastige_sinneslage,0.53,0.03,0.699918,0.163241,0.53,0.03,0.7021,0.160317
SOL_2023_NEG,98,randlastige_sinneslage->offen_suchend,offen_suchend,0.57,0.0,0.704577,0.157618,0.57,0.0,0.705748,0.15609
SOL_2023_NEG,99,offen_suchend->offen_suchend,offen_suchend,0.66,0.01,0.705698,0.155673,0.67,0.0,0.706555,0.154505
SOL_2024_SIDE,1,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.7,0.0,0.708376,0.153782,0.7,0.0,0.709554,0.152112
SOL_2024_SIDE,2,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.8,0.01,0.71351,0.147123,0.8,0.01,0.714153,0.146212
SOL_2024_SIDE,3,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.59,0.0,0.705606,0.157429,0.6,0.0,0.707177,0.155291
SOL_2024_SIDE,4,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.57,0.0,0.704407,0.159431,0.59,0.0,0.705871,0.157431
SOL_2024_SIDE,5,lauter_feldkontakt->randlastige_sinneslage,offen_suchend,0.6,0.02,0.703786,0.159389,0.6,0.01,0.705769,0.156658
SOL_2024_SIDE,6,randlastige_sinneslage->offen_suchend,offen_suchend,0.64,0.01,0.70609,0.156552,0.64,0.0,0.707917,0.153951
SOL_2024_SIDE,7,offen_suchend->offen_suchend,offen_suchend,0.65,0.0,0.709464,0.151516,0.66,0.0,0.710633,0.149937
SOL_2024_SIDE,8,offen_suchend->offen_suchend,offen_suchend,0.59,0.01,0.706966,0.155281,0.59,0.0,0.708398,0.153298
SOL_2024_SIDE,9,offen_suchend->lauter_feldkontakt,normale_weltspannung,0.73,0.0,0.709995,0.152032,0.74,0.0,0.710982,0.150651
SOL_2024_SIDE,10,lauter_feldkontakt->offen_suchend,offen_suchend,0.65,0.01,0.709924,0.150994,0.66,0.01,0.710756,0.149883
SOL_2024_SIDE,11,offen_suchend->offen_suchend,offen_suchend,0.67,0.01,0.708226,0.153083,0.69,0.01,0.709384,0.151515
SOL_2024_SIDE,12,offen_suchend->lauter_feldkontakt,offen_suchend,0.46,0.0,0.703212,0.160218,0.46,0.0,0.704826,0.158123
SOL_2024_SIDE,13,lauter_feldkontakt->offen_suchend,offen_suchend,0.61,0.0,0.706103,0.155558,0.61,0.0,0.707393,0.15384
SOL_2024_SIDE,14,offen_suchend->normale_weltspannung,normale_weltspannung,0.75,0.01,0.711281,0.150202,0.75,0.01,0.712277,0.148805
SOL_2024_SIDE,15,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.6,0.02,0.705095,0.157369,0.6,0.01,0.706733,0.155139
SOL_2024_SIDE,16,randlastige_sinneslage->offen_suchend,offen_suchend,0.6,0.0,0.705998,0.155705,0.6,0.0,0.707598,0.153562
SOL_2024_SIDE,17,offen_suchend->normale_weltspannung,normale_weltspannung,0.73,0.0,0.711403,0.149156,0.77,0.0,0.712312,0.147926
SOL_2024_SIDE,18,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.58,0.02,0.703668,0.159312,0.58,0.01,0.705498,0.156802
SOL_2024_SIDE,19,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.56,0.02,0.701886,0.161484,0.6,0.01,0.703924,0.158659
SOL_2024_SIDE,20,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.79,0.0,0.713035,0.147233,0.79,0.0,0.71359,0.146508
SOL_2024_SIDE,21,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.0,0.709951,0.15149,0.76,0.0,0.711091,0.14988
SOL_2024_SIDE,22,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.0,0.709629,0.152204,0.74,0.0,0.710954,0.150369
SOL_2024_SIDE,23,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.0,0.712448,0.148411,0.74,0.0,0.713436,0.147028
SOL_2024_SIDE,24,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.74,0.01,0.710113,0.151292,0.74,0.0,0.711217,0.149729
SOL_2024_SIDE,25,normale_weltspannung->lauter_feldkontakt,offen_suchend,0.61,0.01,0.704453,0.158844,0.62,0.0,0.705851,0.156868
SOL_2024_SIDE,26,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.71,0.01,0.71097,0.150348,0.71,0.0,0.711797,0.149224
SOL_2024_SIDE,27,normale_weltspannung->offen_suchend,offen_suchend,0.63,0.01,0.70655,0.156074,0.64,0.01,0.708151,0.153847
SOL_2024_SIDE,28,offen_suchend->offen_suchend,normale_weltspannung,0.7,0.01,0.708892,0.152749,0.72,0.0,0.710205,0.150997
SOL_2024_SIDE,29,offen_suchend->normale_weltspannung,normale_weltspannung,0.72,0.0,0.71092,0.150338,0.75,0.0,0.71205,0.148714
SOL_2024_SIDE,30,normale_weltspannung->lauter_feldkontakt,offen_suchend,0.53,0.01,0.70374,0.159764,0.56,0.0,0.705806,0.156926
SOL_2024_SIDE,31,lauter_feldkontakt->lauter_feldkontakt,normale_weltspannung,0.69,0.01,0.709196,0.152561,0.7,0.0,0.710232,0.151111
SOL_2024_SIDE,32,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.73,0.01,0.709594,0.151675,0.73,0.0,0.710475,0.150476
SOL_2024_SIDE,33,normale_weltspannung->offen_suchend,offen_suchend,0.58,0.01,0.705092,0.156991,0.59,0.0,0.70669,0.154896
SOL_2024_SIDE,34,offen_suchend->lauter_feldkontakt,offen_suchend,0.67,0.01,0.707035,0.15557,0.67,0.0,0.708323,0.153753
SOL_2024_SIDE,35,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.75,0.01,0.712,0.148806,0.76,0.0,0.712421,0.148216
SOL_2024_SIDE,36,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.01,0.709295,0.152642,0.74,0.0,0.710274,0.151299
SOL_2024_SIDE,37,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.81,0.0,0.715362,0.144342,0.82,0.0,0.71578,0.143782
SOL_2024_SIDE,38,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.78,0.0,0.713992,0.146418,0.78,0.0,0.714668,0.145472
SOL_2024_SIDE,39,normale_weltspannung->offen_suchend,offen_suchend,0.62,0.01,0.706751,0.155842,0.62,0.0,0.708167,0.153915
SOL_2024_SIDE,40,offen_suchend->normale_weltspannung,normale_weltspannung,0.78,0.0,0.71364,0.146894,0.78,0.0,0.7143,0.145974
SOL_2024_SIDE,41,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.712329,0.148211,0.79,0.0,0.713166,0.147023
SOL_2024_SIDE,42,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8,0.01,0.712892,0.147799,0.81,0.01,0.713672,0.146678
SOL_2024_SIDE,43,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.84,0.0,0.714881,0.145159,0.84,0.0,0.715262,0.144618
SOL_2024_SIDE,44,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.81,0.0,0.714238,0.146504,0.82,0.0,0.714741,0.145805
SOL_2024_SIDE,45,normale_weltspannung->randlastige_sinneslage,randlastige_sinneslage,0.58,0.02,0.701589,0.162854,0.59,0.02,0.703475,0.1602
SOL_2024_SIDE,46,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.75,0.01,0.713316,0.146816,0.76,0.0,0.714019,0.14586
SOL_2024_SIDE,47,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.71,0.01,0.709722,0.152163,0.71,0.0,0.711045,0.150277
SOL_2024_SIDE,48,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.0,0.709615,0.152527,0.73,0.0,0.710793,0.150911
SOL_2024_SIDE,49,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.01,0.71233,0.148936,0.8,0.01,0.713368,0.147481
SOL_2024_SIDE,50,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.59,0.0,0.705149,0.158713,0.61,0.0,0.706844,0.156326
SOL_2024_SIDE,51,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.73,0.01,0.710477,0.151315,0.74,0.01,0.71118,0.150335
SOL_2024_SIDE,52,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.82,0.0,0.714765,0.145878,0.83,0.0,0.715746,0.144507
SOL_2024_SIDE,53,normale_weltspannung->offen_suchend,offen_suchend,0.64,0.01,0.705927,0.15623,0.64,0.01,0.707784,0.15366
SOL_2024_SIDE,54,offen_suchend->offen_suchend,normale_weltspannung,0.69,0.0,0.709984,0.152025,0.7,0.0,0.711199,0.150371
SOL_2024_SIDE,55,offen_suchend->normale_weltspannung,leise_scharf_duenn,0.76,0.0,0.714988,0.144771,0.77,0.0,0.715526,0.144014
SOL_2024_SIDE,56,normale_weltspannung->offen_suchend,offen_suchend,0.63,0.0,0.706491,0.155611,0.63,0.0,0.707813,0.153824
SOL_2024_SIDE,57,offen_suchend->lauter_feldkontakt,offen_suchend,0.67,0.0,0.708886,0.1535,0.67,0.0,0.709813,0.15225
SOL_2024_SIDE,58,lauter_feldkontakt->offen_suchend,offen_suchend,0.64,0.01,0.708411,0.153267,0.68,0.0,0.709561,0.151723
SOL_2024_SIDE,59,offen_suchend->offen_suchend,offen_suchend,0.62,0.0,0.706784,0.155618,0.63,0.0,0.708221,0.153668
SOL_2024_SIDE,60,offen_suchend->lauter_feldkontakt,offen_suchend,0.66,0.0,0.709284,0.152781,0.67,0.0,0.710489,0.151136
SOL_2024_SIDE,61,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.79,0.0,0.71459,0.145697,0.8,0.0,0.71509,0.145008
SOL_2024_SIDE,62,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.01,0.71157,0.149368,0.76,0.0,0.712372,0.148234
SOL_2024_SIDE,63,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.716584,0.142835,0.83,0.0,0.716901,0.142407
SOL_2024_SIDE,64,ruhig_zentrumsnah->lauter_feldkontakt,lauter_feldkontakt,0.66,0.01,0.709565,0.152809,0.68,0.0,0.710865,0.150972
SOL_2024_SIDE,65,lauter_feldkontakt->lauter_feldkontakt,normale_weltspannung,0.68,0.01,0.708646,0.154595,0.72,0.01,0.709785,0.152997
SOL_2024_SIDE,66,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.73,0.0,0.710493,0.150279,0.73,0.0,0.711279,0.149238
SOL_2024_SIDE,67,normale_weltspannung->offen_suchend,offen_suchend,0.56,0.01,0.705487,0.157221,0.57,0.0,0.706782,0.155467
SOL_2024_SIDE,68,offen_suchend->normale_weltspannung,normale_weltspannung,0.75,0.01,0.711043,0.14923,0.77,0.01,0.711921,0.148014
SOL_2024_SIDE,69,normale_weltspannung->offen_suchend,offen_suchend,0.62,0.0,0.709264,0.151667,0.63,0.0,0.710551,0.149881
SOL_2024_SIDE,70,offen_suchend->normale_weltspannung,normale_weltspannung,0.7,0.0,0.711321,0.149262,0.71,0.0,0.712117,0.148229
SOL_2024_SIDE,71,normale_weltspannung->offen_suchend,offen_suchend,0.67,0.0,0.708239,0.153656,0.68,0.0,0.709408,0.152059
SOL_2024_SIDE,72,offen_suchend->normale_weltspannung,normale_weltspannung,0.72,0.0,0.71267,0.148232,0.73,0.0,0.713583,0.146964
SOL_2024_SIDE,73,normale_weltspannung->normale_weltspannung,leise_scharf_duenn,0.77,0.0,0.713879,0.145753,0.77,0.0,0.714423,0.145046
SOL_2024_SIDE,74,normale_weltspannung->randlastige_sinneslage,lauter_feldkontakt,0.63,0.02,0.706087,0.15716,0.63,0.0,0.707421,0.155297
SOL_2024_SIDE,75,randlastige_sinneslage->normale_weltspannung,ruhig_zentrumsnah,0.83,0.0,0.714666,0.145672,0.83,0.0,0.71533,0.144757
SOL_2024_SIDE,76,normale_weltspannung->offen_suchend,offen_suchend,0.64,0.01,0.706999,0.155022,0.67,0.0,0.708603,0.152781
SOL_2024_SIDE,77,offen_suchend->offen_suchend,offen_suchend,0.68,0.01,0.709305,0.151989,0.68,0.0,0.71039,0.150459
SOL_2024_SIDE,78,offen_suchend->normale_weltspannung,normale_weltspannung,0.72,0.0,0.712311,0.148512,0.74,0.0,0.713029,0.147507
SOL_2024_SIDE,79,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.0,0.710555,0.150614,0.72,0.0,0.711589,0.149226
SOL_2024_SIDE,80,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.88,0.0,0.716192,0.142564,0.9,0.0,0.716542,0.142063
