phase,phase_length,episodes,zentrum_share,open_share,rand_kipp_share,rekopplungsnaehe_share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,avg_auditory_loudness,avg_adapted_field_intake,dominant_effect_class,dominant_awareness,dominant_symbol_family,dominant_preview_symbol
ruhige_form_leiser_ton,800,800,0.99875,0.0,0.00125,0.0,0.7615138425000001,0.6188459212499999,0.1196714625,0.92186462125,0.09094922,0.0035850149999999996,0.012118093750000001,0.011428873749999999,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_1v8o9kh
stabiler_puls_klare_form,1200,1200,0.9983333333333333,0.0016666666666666668,0.0,0.0,0.7223162441666666,0.5573923583333333,0.14831299166666667,0.8809767975,0.06323480416666667,0.12005451333333333,0.24158177666666664,0.121527245,stabil,inner_effect_stable,dio_0z9t,dio_mcm_episode_1hs3jsa
formbruch_stabiler_puls,1400,1400,0.9321428571428572,0.06785714285714285,0.0,0.0,0.7203706228571428,0.5556152671428571,0.14572504928571428,0.8802659878571428,0.07623122428571429,0.11152795357142858,0.22345301857142857,0.11196066428571429,stabil,inner_effect_stable,dio_1mwv,dio_mcm_episode_0v5p8er
rekopplung_stabiler_puls,900,900,0.9988888888888889,0.0011111111111111111,0.0,0.0,0.7309349077777778,0.5753168277777778,0.14692082333333334,0.884671611111111,0.050010026666666665,0.11754706666666667,0.2375127211111111,0.11996564777777778,stabil,inner_effect_stable,dio_1xme,dio_mcm_episode_077r0df
zweiter_formbruch_stabiler_puls,1400,1400,0.9992857142857143,0.0,0.0007142857142857143,0.0,0.7238518214285714,0.5645849307142857,0.1466507242857143,0.8802913771428572,0.07631709571428572,0.11243049428571429,0.22524827214285714,0.11283535214285714,stabil,inner_effect_stable,dio_06qi,dio_mcm_episode_077r0df
stille_schlussrekopplung,900,894,1.0,0.0,0.0,0.0,0.7626331331096198,0.6218561029082774,0.1195140581655481,0.921971428411633,0.09080330536912752,0.003562020134228188,0.011981968680089486,0.011240640939597315,stabil,inner_effect_stable,dio_1fll,dio_mcm_episode_077r0df
