world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
LONG2024_5M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3438,offene_lage,rekoppelnde_lage,bewegungsbruch,0.062851,-0.004516
LONG2024_5M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3446,rekoppelnde_lage,rekoppelnde_lage,gehaltene_form,0.080170,-0.005389
LONG2024_5M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3491,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.071275,0.027307
LONG2024_5M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3867,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.001719,-0.025023
LONG2024_5M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3872,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.079736,0.040972
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,268,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,0.016231,-0.006119
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,270,rekoppelnde_lage,bewegungsbruch,bewegungsbruch,0.039790,-0.005350
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,484,druck_lage,druck_lage,offene_lage,-0.086903,0.024829
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,486,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.112927,0.015798
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,497,druck_lage,bewegungsbruch,rekoppelnde_lage,-0.085255,0.015987
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,682,gehaltene_form,offene_lage,rekoppelnde_lage,0.015285,-0.016836
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,729,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.028658,-0.006624
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,733,rekoppelnde_lage,offene_lage,bewegungsbruch,0.056586,-0.008891
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,794,bewegungsbruch,offene_lage,rekoppelnde_lage,0.054376,-0.017795
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1975,rekoppelnde_lage,bewegungsbruch,bewegungsbruch,0.024199,0.006679
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1978,bewegungsbruch,druck_lage,bewegungsbruch,0.050924,-0.002860
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2917,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.077822,0.004144
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2944,offene_lage,druck_lage,druck_lage,0.178474,-0.021782
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3799,rekoppelnde_lage,offene_lage,offene_lage,0.044227,-0.006663
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3810,rekoppelnde_lage,druck_lage,offene_lage,-0.028668,0.009797
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3972,rekoppelnde_lage,druck_lage,bewegungsbruch,0.080135,-0.015624
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,269,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.109228,-0.028411
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,474,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.060435,0.021058
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,485,offene_lage,offene_lage,rekoppelnde_lage,-0.076843,0.022971
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,487,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.058444,-0.000961
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,567,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.001252,-0.040461
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,727,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.036366,-0.016663
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,731,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.045591,-0.007820
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,805,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.014282,-0.018128
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1971,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.000741,0.008603
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1977,bewegungsbruch,rekoppelnde_lage,druck_lage,0.122547,-0.037922
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1984,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.031306,0.004946
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2924,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.011252,-0.011997
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3192,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.038203,-0.011568
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3430,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.068737,-0.009408
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3571,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.056546,0.003223
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3790,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.001041,-0.009773
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3804,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.106316,-0.003364
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3969,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.014702,-0.011525
LONG2024_5M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3975,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.130211,0.034455
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2023,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.074602,-0.004258
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2028,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.092367,0.002200
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2245,offene_lage,offene_lage,rekoppelnde_lage,-0.021041,0.010964
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2576,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.123556,-0.027413
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2617,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.025330,0.010464
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2647,offene_lage,druck_lage,bewegungsbruch,-0.048134,0.043090
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2651,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.013451,-0.016021
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2755,offene_lage,bewegungsbruch,rekoppelnde_lage,-0.002510,0.012756
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2811,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.023267,-0.002524
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2863,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.016937,0.001850
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2886,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.050953,0.006933
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2891,rekoppelnde_lage,druck_lage,bewegungsbruch,0.065604,-0.028598
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2914,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.021130,-0.009737
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3026,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.024049,-0.015864
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3029,rekoppelnde_lage,druck_lage,bewegungsbruch,0.036188,-0.012883
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3320,druck_lage,rekoppelnde_lage,bewegungsbruch,-0.047568,0.007059
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3342,offene_lage,offene_lage,rekoppelnde_lage,0.053339,-0.008106
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3355,bewegungsbruch,bewegungsbruch,offene_lage,-0.035643,-0.028885
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3895,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.032302,-0.000114
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1995,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.050732,0.008293
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2021,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.174791,-0.030744
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2024,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.137704,0.036158
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2242,offene_lage,rekoppelnde_lage,offene_lage,0.028963,0.005798
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2246,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.035998,0.010801
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2567,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.037924,-0.019374
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2584,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.000574,-0.012760
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2625,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.000473,0.020623
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2650,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.027039,-0.025678
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2653,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.018068,0.015567
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2751,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.091077,-0.020663
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2819,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.003703,-0.006853
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2870,offene_lage,rekoppelnde_lage,rekoppelnde_lage,0.033376,-0.003219
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2889,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.087072,-0.009339
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2900,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.011173,0.023559
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3025,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.020736,-0.011897
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3028,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.092958,-0.014102
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3325,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.027504,0.021585
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3351,bewegungsbruch,rekoppelnde_lage,offene_lage,-0.019141,0.013439
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3653,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.009459,0.020499
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3889,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.023187,-0.000109
LONG2024_5M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3898,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.000916,0.034938
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2406,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.014352,-0.017638
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2703,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.052846,-0.029879
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2709,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.043774,0.008681
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2745,offene_lage,bewegungsbruch,gehaltene_form,0.089876,-0.038173
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3426,offene_lage,druck_lage,druck_lage,0.147116,-0.045400
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2404,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.054656,-0.023188
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2702,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.072908,-0.011374
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2708,gehaltene_form,rekoppelnde_lage,rekoppelnde_lage,-0.019385,0.017791
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2710,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.044421,-0.010625
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3285,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.020702,0.007053
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3405,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.010615,0.000696
LONG2024_5M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3477,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.043201,0.002333
