target_group,chain,events,symbols,window_labels,directions,avg_raw_net_pct,avg_raw_range_pct,avg_raw_body_pct,avg_raw_direction_changes,avg_visual_stability,avg_visual_change,avg_hearing_tone,avg_hearing_shift_abs,avg_loudness,avg_mcm_carry,avg_mcm_strain,avg_mcm_rekopplung,avg_phase_depth
oberflaeche_rekoppelt,long_btc_sol,41,dio_mcm_episode_16yidit:21;dio_mcm_episode_1y7uo9c:20,weite_unruhige_fallend:22;weite_unruhige_steigend:18;weite_unruhige_seitwaerts:1,fallend:22;steigend:18;seitwaerts:1,0.23221980400773545,5.697271104159757,0.33329225556388475,23.365853658536587,0.2667151707317073,-0.04608141463414634,-0.16265153658536585,0.33025948780487807,0.3043261951219512,0.41029612195121945,0.23144429268292685,0.6161722926829268,0.6138039756097561
oberflaeche_rekoppelt,multiasset,39,dio_mcm_episode_1y7uo9c:25;dio_mcm_episode_16yidit:14,weite_unruhige_steigend:23;weite_unruhige_fallend:10;weite_unruhige_seitwaerts:3;weite_gerichtete_fallend:2;enge_unruhige_steigend:1,steigend:24;fallend:12;seitwaerts:3,0.4812640242992411,5.102030468546868,0.3049508791932948,22.58974358974359,0.19351189743589745,-0.19418297435897436,-0.04258253846153846,0.2529733076923077,0.24876189743589747,0.424915641025641,0.20992515384615382,0.6325663333333333,0.6135665897435897
oberflaeche_rekoppelt_spaet,long_btc_sol,22,dio_mcm_episode_0x60uui:22,weite_unruhige_steigend:12;weite_unruhige_fallend:7;weite_unruhige_seitwaerts:2;enge_unruhige_fallend:1,steigend:12;fallend:8;seitwaerts:2,0.44173939668580586,2.3761644044691463,0.19267662000102728,22.318181818181817,-0.0010928181818181811,-0.5438588181818181,0.4739082727272727,0.5848765,0.5205150454545454,0.37839104545454544,0.2678768181818182,0.5899152272727273,0.5974923636363636
oberflaeche_rekoppelt_spaet,multiasset,24,dio_mcm_episode_0x60uui:24,weite_unruhige_fallend:9;weite_unruhige_steigend:9;enge_unruhige_seitwaerts:4;enge_unruhige_steigend:1;weite_unruhige_seitwaerts:1,steigend:10;fallend:9;seitwaerts:5,-0.25538604961888284,4.288086593030431,0.26360568185474526,21.5,0.059354125,-0.6148607083333334,0.507543875,0.5756543749999999,0.5424305,0.37458079166666663,0.2695805,0.5899640416666666,0.6204809583333334
rekopplung_oeffnet,long_btc_sol,112,dio_mcm_episode_16bqw8k:69;dio_mcm_episode_0xg0gjh:43,weite_unruhige_fallend:51;weite_unruhige_steigend:40;weite_unruhige_seitwaerts:14;enge_unruhige_seitwaerts:5;enge_unruhige_steigend:2,fallend:51;steigend:42;seitwaerts:19,-0.16765142324439536,2.339508543720549,0.1619545691281748,23.482142857142858,0.3745946607142857,-0.46455523214285716,0.7284957857142856,0.6747009107142857,0.7075754196428571,0.3701697767857143,0.28573155357142854,0.5814752232142857,0.6408240357142858
rekopplung_oeffnet,multiasset,66,dio_mcm_episode_16bqw8k:41;dio_mcm_episode_0xg0gjh:25,weite_unruhige_fallend:31;weite_unruhige_steigend:15;enge_unruhige_seitwaerts:7;weite_unruhige_seitwaerts:5;enge_unruhige_fallend:4;enge_unruhige_steigend:2;mittlere_spur_steigend:1;feine_ruhespur_seitwaerts:1,fallend:35;steigend:18;seitwaerts:13,-0.6860169204165553,3.2310703993179786,0.22421878785857466,21.181818181818183,0.44740583333333334,-0.4421398333333333,0.726266196969697,0.6765450151515152,0.7053833787878788,0.3670320606060606,0.28650433333333336,0.5812842121212122,0.6162594545454546
