passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,world_group,world,run,family,pattern,tick,timestamp_ms,visual,tone,field,before_tension,target_tension,delta_tension,before_rekopplung,target_rekopplung,delta_rekopplung,before_strain,target_strain,delta_strain,visual_sharpness,visual_distance,auditory_loudness,auditory_listen,raw_field_intake,adapted_field_intake
1,0,0,0,0,0,0,feld_5m,adapted_field_btc_2024_5m_2k,dio_mini_lauf_1,dio_1ewh,kippnaehe,5,1704068700000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.09606200000000001,0.089343,-0.006719000000000003,0.6701142499999999,0.654794,-0.015320249999999924,0.163209,0.179851,0.016642000000000018,0.552642,0.447358,0.151461,0.782997,0.104315,0.089343
1,0,0,0,0,0,0,feld_5m,adapted_field_btc_2024_5m_2k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,1217,1704432300000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.085954,0.066024,-0.019930000000000003,0.70763975,0.717259,0.009619249999999968,0.14826087500000001,0.137477,-0.010783875000000026,0.647002,0.352998,0.102867,0.849088,0.075172,0.066024
1,0,0,0,0,0,0,feld_5m,adapted_field_btc_2024_5m_2k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,1420,1704493200000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.093934625,0.067554,-0.02638062499999999,0.710354625,0.721398,0.011043374999999966,0.147324,0.132256,-0.015067999999999998,0.67133,0.32867,0.112843,0.829544,0.07697,0.067554
1,0,0,0,0,0,0,feld_5m,adapted_field_btc_2024_5m_2k,dio_mini_lauf_2,dio_1ewh,kippnaehe,5,1704068700000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.09606200000000001,0.089343,-0.006719000000000003,0.667523,0.65216,-0.015363000000000016,0.1615745,0.17817,0.016595499999999985,0.552642,0.447358,0.151461,0.782997,0.104315,0.089343
1,0,0,0,0,0,0,feld_5m,adapted_field_btc_2024_5m_2k,dio_mini_lauf_2,dio_1ewh,tragende_verarbeitung,1217,1704432300000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.085954,0.066024,-0.019930000000000003,0.707399875,0.717209,0.009809124999999974,0.14808175,0.137445,-0.01063675,0.647002,0.352998,0.102867,0.849088,0.075172,0.066024
1,0,0,0,0,0,0,feld_5m,adapted_field_btc_2024_5m_2k,dio_mini_lauf_2,dio_1ewh,tragende_verarbeitung,1420,1704493200000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.093934625,0.067554,-0.02638062499999999,0.709979875,0.721373,0.011393125000000004,0.147101125,0.132242,-0.014859125,0.67133,0.32867,0.112843,0.829544,0.07697,0.067554
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_1,dio_1ewh,kippnaehe,110,1704100200000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,offen,0.128251875,0.094355,-0.03389687499999999,0.676101625,0.655492,-0.020609625000000076,0.16376475000000001,0.179414,0.015649249999999976,0.576247,0.423753,0.1689,0.782168,0.109892,0.094355
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,4284,1705352400000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.104805,0.075229,-0.02957599999999999,0.711986,0.723734,0.01174799999999998,0.14628225,0.133951,-0.012331250000000016,0.644427,0.355573,0.125679,0.81864,0.086183,0.075229
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,7439,1706298900000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.073831375,0.063841,-0.00999037500000001,0.730454375,0.725016,-0.005438374999999995,0.141307625,0.131714,-0.009593624999999995,0.630413,0.369587,0.092831,0.83959,0.072949,0.063841
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,8566,1706637000000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.1337645,0.063457,-0.07030750000000001,0.707970625,0.726088,0.01811737499999999,0.153334375,0.132949,-0.020385374999999983,0.610819,0.389181,0.093659,0.853338,0.072498,0.063457
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,9533,1706927100000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.11747525,0.075341,-0.04213425,0.708737875,0.723051,0.014313125000000038,0.14747375000000001,0.137197,-0.010276750000000001,0.656673,0.343327,0.130543,0.805997,0.086411,0.075341
1,0,0,0,0,0,0,feld_5m,adapted_field_doge_2024_5m_10k,dio_mini_lauf_1,dio_1ewh,tragende_verarbeitung,9781,1707001500000,wechselnde_form,geordnetes_hinhoeren_mit_wechsel,rekoppelt,0.197073625,0.064023,-0.133050625,0.688863875,0.730053,0.04118912499999994,0.174253875,0.128701,-0.04555287499999999,0.647204,0.352796,0.095009,0.842002,0.072963,0.064023
