token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_1bcj8qx,4,2,"BTC2025_CROSS,SIDEWAYS",zentrum_stabil,dio_17db,0.811278,5,4,4,dio_mcm_episode_1aurt3q,dio_mcm_episode_10sv6w0,0.689681,0.507586,0.162499,0.837163,0.122189,0.599444,0.122189,0.105109,0.209578,0.344784,0.75,0.0,0.25,0.0,driftzone
dio_mcm_episode_1mrdw5a,4,1,BTC2024_CROSS,offene_variante,dio_11q8,0.811278,6,3,3,dio_mcm_episode_0kvu3mb,dio_mcm_episode_0tf9fq3,0.638861,0.436699,0.214152,0.767362,0.226288,0.500817,0.226288,0.185741,0.401749,0.45501,0.25,0.0,0.75,0.0,driftzone
dio_mcm_episode_0eu1iei,3,3,"BTC2024_CROSS,NEG_STRESS,SIDEWAYS",offene_variante,dio_1t9l,0.918296,5,3,3,dio_mcm_episode_02g9qnx,dio_mcm_episode_0l3i7ey,0.683646,0.517792,0.180223,0.799553,0.155923,0.558048,0.155923,0.130175,0.25783,0.469679,0.333333,0.0,0.666667,0.0,driftzone
dio_mcm_episode_0s34bl3,3,1,SOL_STRESS,zentrum_stabil,dio_196g,0.918296,5,3,3,dio_mcm_episode_0l5wut9,dio_mcm_episode_18vdw1g,0.641457,0.386604,0.207886,0.898435,0.288842,0.582751,0.0,0.0,0.0,0.0,0.666667,0.0,0.333333,0.0,driftzone
dio_mcm_episode_0wu57h0,3,1,SOL_STRESS,spannungsrand_kippnaehe,dio_0y1l,1.584963,5,3,3,dio_mcm_episode_0ppr02l,dio_mcm_episode_1a2dopw,0.626757,0.417439,0.242515,0.825849,0.322398,0.608186,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.333333,driftzone
dio_mcm_episode_109l5cs,3,1,BTC2025_CROSS,offene_variante,dio_137l,0.918296,2,1,1,dio_mcm_episode_1y2gc2i,dio_mcm_episode_0nuo9k1,0.643952,0.42535,0.190651,0.801217,0.112177,0.511862,0.112177,0.095061,0.163769,0.484123,0.333333,0.0,0.666667,0.0,driftzone
dio_mcm_episode_15al1fi,3,1,SOL_STRESS,zentrum_stabil,dio_0u4z,0.918296,2,1,1,dio_mcm_episode_1i4013t,dio_mcm_episode_0i6m0ub,0.615173,0.359593,0.235804,0.826545,0.319085,0.349922,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,driftzone
dio_mcm_episode_1a3ydyn,3,1,SOL_STRESS,offene_variante,dio_1njv,0.918296,5,3,3,dio_mcm_episode_1borwyu,dio_mcm_episode_0x7d4av,0.620221,0.364902,0.230058,0.848394,0.30749,0.523712,0.0,0.0,0.0,0.0,0.333333,0.0,0.666667,0.0,driftzone
dio_mcm_episode_1boqm6n,3,1,SIDEWAYS,zentrum_stabil,dio_137l,0.918296,2,1,1,dio_mcm_episode_1xkgpzi,dio_mcm_episode_0yx4mnl,0.693093,0.509417,0.14748,0.823282,0.072784,0.516963,0.072784,0.063258,0.087948,0.449577,0.666667,0.0,0.333333,0.0,driftzone
dio_mcm_episode_1jxxp02,3,3,"BTC2024_CROSS,BTC2025_CROSS,POS_STRESS",offene_variante,dio_1l7p,-0.0,6,3,3,dio_mcm_episode_0kvu3mb,dio_mcm_episode_0mlk2ts,0.655759,0.486573,0.214064,0.749481,0.220387,0.509138,0.220387,0.180274,0.396229,0.414355,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_1morx8x,3,3,"BTC2024_CROSS,POS_STRESS,SIDEWAYS",offene_variante,dio_1dp0,-0.0,6,3,3,dio_mcm_episode_0l5wut9,dio_mcm_episode_0f4143h,0.626025,0.438478,0.236726,0.714283,0.224623,0.580577,0.224623,0.181258,0.394099,0.618319,0.0,0.0,1.0,0.0,driftzone
dio_mcm_episode_1rkfb77,3,2,"BTC2024_CROSS,BTC2025_CROSS",offene_variante,dio_03vk,0.918296,4,2,2,dio_mcm_episode_1f1rr0n,dio_mcm_episode_01yulb6,0.646534,0.436627,0.191082,0.782194,0.135955,0.351707,0.135955,0.113653,0.195798,0.511637,0.333333,0.0,0.666667,0.0,driftzone
dio_mcm_episode_00uhwy4,2,1,SIDEWAYS,offene_variante,dio_1un4,1.0,2,1,1,dio_mcm_episode_1bnkysm,dio_mcm_episode_0i8oyce,0.681177,0.525334,0.192497,0.78517,0.18006,0.561252,0.18006,0.14883,0.315242,0.431557,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_06ccuqv,2,1,POS_STRESS,offene_variante,dio_1q85,1.0,2,1,1,dio_mcm_episode_0u69u6w,dio_mcm_episode_08fjvls,0.685122,0.492309,0.156826,0.837382,0.132668,0.691875,0.132668,0.11531,0.244481,0.317197,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_07n9l3q,2,1,SOL_STRESS,zentrum_stabil,dio_1clb,1.0,1,0,1,-,dio_mcm_episode_0u1i1ff,0.6426,0.426831,0.216301,0.848788,0.252526,0.68179,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_09rbps0,2,2,"BTC2024_CROSS,POS_STRESS",offene_variante,dio_0q3j,1.0,2,2,2,dio_mcm_episode_0d40zcv,dio_mcm_episode_0d40zcv,0.67457,0.510419,0.189515,0.765564,0.12328,0.471759,0.12328,0.103866,0.181659,0.490694,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0rt4pw4,2,2,"BTC2025_CROSS,SOL_STRESS",zentrum_stabil,dio_0zjt,1.0,4,2,2,dio_mcm_episode_19a388p,dio_mcm_episode_0r1o8ja,0.636606,0.407531,0.215977,0.858788,0.277,0.709514,0.132949,0.111263,0.245414,0.132015,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0y0oxs9,2,1,SOL_STRESS,zentrum_stabil,dio_1qyl,1.0,2,1,1,dio_mcm_episode_03724m4,dio_mcm_episode_0kvu3mb,0.644326,0.370647,0.215095,0.868283,0.267586,0.505538,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0yx4mnl,2,1,SIDEWAYS,offene_variante,dio_0jkk,1.0,2,1,1,dio_mcm_episode_1boqm6n,dio_mcm_episode_0z748ck,0.683285,0.518959,0.183013,0.797523,0.156294,0.561217,0.156294,0.131396,0.257494,0.503296,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_122d2cf,2,1,SOL_STRESS,offene_variante,dio_0hey,1.0,4,2,2,dio_mcm_episode_19m9z8d,dio_mcm_episode_0qhiq5e,0.63403,0.434014,0.236092,0.817566,0.325572,0.623992,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1hdz3jk,2,2,"BTC2025_CROSS,SIDEWAYS",offene_variante,dio_0pox,1.0,4,2,2,dio_mcm_episode_180stw7,dio_mcm_episode_0y1i8dq,0.673333,0.465112,0.15644,0.832788,0.078116,0.546983,0.078116,0.06713,0.098115,0.3619,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1rylps5,2,1,BTC2025_CROSS,zentrum_stabil,dio_0u24,1.0,2,2,2,dio_mcm_episode_1u741ze,dio_mcm_episode_0mji3u6,0.653273,0.458414,0.191918,0.769199,0.117097,0.42642,0.117097,0.095268,0.163733,0.564312,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_1s5ilya,2,2,"BTC2024_CROSS,NEG_STRESS",offene_variante,dio_0q3j,1.0,4,2,2,dio_mcm_episode_1mesbjy,dio_mcm_episode_1iq1hgz,0.648407,0.442616,0.193045,0.787025,0.142404,0.533733,0.142404,0.121985,0.230392,0.424893,0.5,0.0,0.5,0.0,driftzone
dio_mcm_episode_0b7nep9,1162,3,"BTC2024_CROSS,NEG_STRESS,SIDEWAYS",zentrum_stabil,dio_104t,0.86183,7,7,7,dio_mcm_episode_1f4jh6c,dio_mcm_episode_0ykar6i,0.702721,0.537145,0.157393,0.835592,0.121397,0.588021,0.121397,0.103512,0.198228,0.367979,0.740964,0.0,0.253873,0.005164,hoeherer_cluster_uebergang
dio_mcm_episode_0mji3u6,884,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_104t,0.909785,13,68,68,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0e7qvj1,0.695803,0.522441,0.158774,0.830686,0.112941,0.568645,0.112941,0.096324,0.178742,0.389135,0.718326,0.0,0.273756,0.007919,hoeherer_cluster_uebergang
dio_mcm_episode_0jbl5pq,96,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_104t,0.813823,12,41,41,dio_mcm_episode_0lne9ax,dio_mcm_episode_0qzjuvj,0.700118,0.527487,0.157533,0.843123,0.129372,0.599066,0.129372,0.109651,0.215831,0.353537,0.802083,0.0,0.177083,0.020833,hoeherer_cluster_uebergang
dio_mcm_episode_18n06fj,64,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_155c,0.985537,9,26,26,dio_mcm_episode_0hjnwsk,dio_mcm_episode_0mji3u6,0.696146,0.525869,0.159464,0.826853,0.115387,0.561054,0.115387,0.098152,0.182795,0.414926,0.6875,0.0,0.296875,0.015625,hoeherer_cluster_uebergang
dio_mcm_episode_0lne9ax,59,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_0m9z,0.866301,16,29,29,dio_mcm_episode_0mlk2ts,dio_mcm_episode_0jbl5pq,0.701297,0.53537,0.160782,0.83919,0.133513,0.619291,0.133513,0.11478,0.228326,0.359743,0.711864,0.0,0.288136,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0l3i7ey,52,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_155c,0.840359,21,30,30,dio_mcm_episode_0n5sqpn,dio_mcm_episode_0aztxel,0.696633,0.528386,0.162011,0.828588,0.12798,0.585351,0.12798,0.109856,0.211896,0.390874,0.730769,0.0,0.269231,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0aztxel,50,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_155c,0.881291,15,27,27,dio_mcm_episode_0l3i7ey,dio_mcm_episode_0hjnwsk,0.698078,0.529304,0.159668,0.831753,0.114972,0.5762,0.114972,0.098251,0.183308,0.399188,0.7,0.0,0.3,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0x7d4av,32,2,"POS_STRESS,SOL_STRESS",zentrum_stabil,dio_0yz9,0.928362,15,15,15,dio_mcm_episode_0ifxej6,dio_mcm_episode_0m0hadc,0.638791,0.395996,0.201986,0.857294,0.234783,0.567129,0.016816,0.014154,0.029378,0.040399,0.65625,0.0,0.34375,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0om13wf,19,3,"BTC2024_CROSS,BTC2025_CROSS,SIDEWAYS",offene_variante,dio_0jho,0.998001,14,11,11,dio_mcm_episode_1iq1hgz,dio_mcm_episode_0ne8zu9,0.657682,0.463568,0.187598,0.782575,0.142898,0.461609,0.142898,0.120375,0.217956,0.506409,0.473684,0.0,0.526316,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0n5sqpn,14,4,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,SIDEWAYS",offene_variante,dio_04uf,0.940286,16,12,12,dio_mcm_episode_0kluhxc,dio_mcm_episode_0l3i7ey,0.685804,0.517897,0.171873,0.801787,0.12955,0.547861,0.12955,0.109162,0.209585,0.455645,0.357143,0.0,0.642857,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ne8zu9,14,3,"BTC2024_CROSS,BTC2025_CROSS,SIDEWAYS",offene_variante,dio_1ydr,1.263809,6,7,7,dio_mcm_episode_0om13wf,dio_mcm_episode_07llqq8,0.640793,0.435506,0.206485,0.775248,0.168664,0.471073,0.168664,0.1391,0.269907,0.4648,0.357143,0.0,0.571429,0.071429,hoeherer_cluster_uebergang
dio_mcm_episode_0ultars,14,3,"BTC2024_CROSS,BTC2025_CROSS,SIDEWAYS",zentrum_stabil,dio_0pq6,0.940286,13,9,9,dio_mcm_episode_0ne8zu9,dio_mcm_episode_0aztxel,0.672849,0.479476,0.171112,0.816976,0.130504,0.509786,0.130504,0.110329,0.202214,0.43272,0.642857,0.0,0.357143,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0tf9fq3,12,4,"BTC2024_CROSS,BTC2025_CROSS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_1w94,1.0,10,10,10,dio_mcm_episode_1iq1hgz,dio_mcm_episode_0aztxel,0.684775,0.51255,0.167836,0.803757,0.126276,0.526652,0.126276,0.107387,0.197714,0.456876,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0y1i8dq,10,3,"BTC2024_CROSS,BTC2025_CROSS,POS_STRESS",offene_variante,dio_0lg0,0.881291,13,8,8,dio_mcm_episode_0v93uai,dio_mcm_episode_0om13wf,0.64545,0.440178,0.201797,0.78874,0.172165,0.528597,0.172165,0.1417,0.284064,0.463012,0.3,0.0,0.7,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0q2mdr0,9,4,"BTC2024_CROSS,BTC2025_CROSS,POS_STRESS,SIDEWAYS",offene_variante,dio_05yg,0.991076,10,7,7,dio_mcm_episode_0om13wf,dio_mcm_episode_0l3i7ey,0.679105,0.499764,0.172526,0.803626,0.13976,0.529426,0.13976,0.118354,0.224156,0.426356,0.444444,0.0,0.555556,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0f3xyli,8,4,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS",zentrum_stabil,dio_155c,0.811278,9,8,8,dio_mcm_episode_0igfdmt,dio_mcm_episode_0t50dj7,0.682403,0.504574,0.18311,0.831125,0.214198,0.588717,0.214198,0.179348,0.381468,0.366694,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0i7gfxw,8,5,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS,SIDEWAYS",zentrum_stabil,dio_05gr,1.298795,8,6,6,dio_mcm_episode_0q2mdr0,dio_mcm_episode_0aztxel,0.68254,0.508628,0.177406,0.807715,0.143605,0.554558,0.143605,0.121461,0.24433,0.411232,0.625,0.0,0.25,0.125,hoeherer_cluster_uebergang
dio_mcm_episode_0mvjoir,8,4,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,POS_STRESS",offene_variante,dio_1l7p,1.0,11,7,7,dio_mcm_episode_0kvu3mb,dio_mcm_episode_0mlk2ts,0.682789,0.513479,0.184477,0.817119,0.210386,0.590639,0.210386,0.174631,0.374415,0.382629,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ldenly,7,2,"NEG_STRESS,SIDEWAYS",offene_variante,dio_1q85,0.985228,7,5,5,dio_mcm_episode_0t50dj7,dio_mcm_episode_0jbl5pq,0.68141,0.507072,0.182114,0.817806,0.167225,0.647385,0.167225,0.142769,0.297294,0.359313,0.428571,0.0,0.571429,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0pxjirg,7,4,"BTC2024_CROSS,BTC2025_CROSS,SIDEWAYS,SOL_STRESS",offene_variante,dio_1c85,0.985228,9,6,6,dio_mcm_episode_0qhs6nb,dio_mcm_episode_0v93uai,0.632888,0.400369,0.209031,0.813592,0.201666,0.485862,0.121622,0.101053,0.196366,0.344536,0.428571,0.0,0.571429,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0s3bynh,7,4,"BTC2024_CROSS,BTC2025_CROSS,NEG_STRESS,SIDEWAYS",offene_variante,dio_155c,0.985228,6,5,5,dio_mcm_episode_1ppvnd6,dio_mcm_episode_18n06fj,0.687945,0.518827,0.166869,0.802991,0.120821,0.509223,0.120821,0.103033,0.183985,0.441267,0.428571,0.0,0.571429,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0vq085e,7,2,"BTC2025_CROSS,SOL_STRESS",offene_variante,dio_17x5,0.863121,7,4,4,dio_mcm_episode_0ppr02l,dio_mcm_episode_0ne8zu9,0.634648,0.408626,0.215553,0.826634,0.25255,0.492859,0.055482,0.045899,0.091983,0.124736,0.285714,0.0,0.714286,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_00yl137,6,3,"BTC2024_CROSS,BTC2025_CROSS,POS_STRESS",offene_variante,dio_0g2r,1.459148,6,4,4,dio_mcm_episode_1iq1hgz,dio_mcm_episode_0ultars,0.640139,0.453153,0.223095,0.746441,0.212381,0.439755,0.212381,0.166143,0.350928,0.539505,0.333333,0.0,0.5,0.166667,hoeherer_cluster_uebergang
dio_mcm_episode_0ifxej6,6,3,"BTC2025_CROSS,POS_STRESS,SOL_STRESS",zentrum_stabil,dio_0byp,0.918296,7,5,5,dio_mcm_episode_0kvnsmd,dio_mcm_episode_0x7d4av,0.63878,0.404898,0.207739,0.836728,0.252,0.557016,0.118346,0.098081,0.213503,0.184714,0.666667,0.0,0.333333,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_10b8y4e,6,3,"BTC2024_CROSS,NEG_STRESS,SIDEWAYS",offene_variante,dio_05yg,1.0,7,4,4,dio_mcm_episode_0u4438h,dio_mcm_episode_0d40zcv,0.694835,0.539074,0.176902,0.808347,0.140807,0.559881,0.140807,0.119018,0.228862,0.46479,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_06zvueu,4,2,"BTC2024_CROSS,BTC2025_CROSS",offene_variante,dio_1v2w,1.0,7,4,4,dio_mcm_episode_0y1i8dq,dio_mcm_episode_0ne8zu9,0.678629,0.479279,0.153777,0.829274,0.103432,0.479165,0.103432,0.08923,0.151286,0.384819,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_0ipx085,4,2,"SIDEWAYS,SOL_STRESS",zentrum_stabil,dio_14qs,1.0,6,4,4,dio_mcm_episode_0inn73s,dio_mcm_episode_0wxdilw,0.629494,0.385497,0.219781,0.844355,0.282444,0.435126,0.051671,0.041526,0.087927,0.142549,0.5,0.0,0.5,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_17qt878,4,2,"BTC2025_CROSS,SOL_STRESS",zentrum_stabil,dio_17ct,0.811278,7,4,4,dio_mcm_episode_0ifxej6,dio_mcm_episode_0k1pid9,0.676247,0.476054,0.167439,0.869029,0.16622,0.698904,0.089202,0.077454,0.157425,0.206985,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
dio_mcm_episode_1f1rr0n,4,2,"BTC2025_CROSS,SIDEWAYS",zentrum_stabil,dio_0ifh,0.811278,6,3,3,dio_mcm_episode_0aztxel,dio_mcm_episode_0hjnwsk,0.659996,0.445028,0.169819,0.819691,0.104293,0.421175,0.104293,0.089353,0.127033,0.491344,0.75,0.0,0.25,0.0,hoeherer_cluster_uebergang
