1738368000000000,3.03610000,3.03620000,3.02630000,3.02940000,404935.00000000,1738368299999999,1227193.06500000,5199,146364.00000000,443502.27870000,0
1738368300000000,3.02930000,3.03580000,3.02820000,3.03490000,332373.00000000,1738368599999999,1007714.14290000,4559,127380.00000000,386249.98340000,0
1738368600000000,3.03480000,3.03860000,3.03220000,3.03850000,213567.00000000,1738368899999999,648116.42820000,4536,116488.00000000,353489.10400000,0
1738368900000000,3.03850000,3.04330000,3.03760000,3.03810000,518755.00000000,1738369199999999,1577289.22650000,5669,286209.00000000,870310.03860000,0
1738369200000000,3.03810000,3.03950000,3.03370000,3.03370000,142319.00000000,1738369499999999,432302.85440000,2157,47017.00000000,142816.43290000,0
1738369500000000,3.03370000,3.03370000,3.02890000,3.02950000,289291.00000000,1738369799999999,876611.38020000,2997,197745.00000000,599181.17270000,0
1738369800000000,3.02940000,3.03510000,3.02790000,3.03380000,310217.00000000,1738370099999999,940510.79180000,4856,161801.00000000,490584.14420000,0
1738370100000000,3.03380000,3.03750000,3.03360000,3.03750000,147396.00000000,1738370399999999,447485.39940000,3934,60425.00000000,183426.59000000,0
1738370400000000,3.03750000,3.04070000,3.03690000,3.03940000,146704.00000000,1738370699999999,445852.15210000,3847,70698.00000000,214871.43980000,0
1738370700000000,3.03940000,3.04300000,3.03670000,3.04100000,234276.00000000,1738370999999999,712486.43650000,3762,92834.00000000,282334.90370000,0
1738371000000000,3.04100000,3.04130000,3.03750000,3.04050000,162768.00000000,1738371299999999,494706.36620000,2656,51790.00000000,157397.94380000,0
1738371300000000,3.04050000,3.04400000,3.04010000,3.04400000,284577.00000000,1738371599999999,865737.05570000,2950,143854.00000000,437613.54340000,0
1738371600000000,3.04390000,3.05220000,3.04210000,3.04810000,512230.00000000,1738371899999999,1561608.49740000,5190,280824.00000000,856295.18450000,0
1738371900000000,3.04810000,3.05380000,3.04810000,3.05290000,699138.00000000,1738372199999999,2133209.67500000,4354,574799.00000000,1753816.19710000,0
1738372200000000,3.05290000,3.05300000,3.04740000,3.04980000,209067.00000000,1738372499999999,637636.32160000,3624,85940.00000000,262134.49880000,0
1738372500000000,3.04980000,3.05300000,3.04650000,3.04860000,214964.00000000,1738372799999999,655589.80110000,4876,112437.00000000,342801.92220000,0
1738372800000000,3.04860000,3.05290000,3.04630000,3.05120000,361314.00000000,1738373099999999,1101825.21520000,4839,219782.00000000,670316.18330000,0
1738373100000000,3.05130000,3.05430000,3.04870000,3.05420000,249834.00000000,1738373399999999,762597.64000000,2781,146762.00000000,447998.81570000,0
1738373400000000,3.05410000,3.05610000,3.05030000,3.05540000,263932.00000000,1738373699999999,805972.92460000,3319,164062.00000000,501000.25960000,0
1738373700000000,3.05540000,3.05880000,3.05400000,3.05420000,214356.00000000,1738373999999999,655225.33780000,3163,105999.00000000,324051.06680000,0
1738374000000000,3.05410000,3.06010000,3.05360000,3.06000000,390369.00000000,1738374299999999,1193420.42900000,2648,223699.00000000,683981.97700000,0
1738374300000000,3.06000000,3.06310000,3.05300000,3.05340000,722288.00000000,1738374599999999,2210430.39090000,5678,282830.00000000,865663.40770000,0
1738374600000000,3.05350000,3.05840000,3.05350000,3.05790000,108333.00000000,1738374899999999,331062.23910000,2604,65306.00000000,199585.88240000,0
1738374900000000,3.05800000,3.05850000,3.05260000,3.05360000,124033.00000000,1738375199999999,378848.53440000,2671,53101.00000000,162201.21760000,0
1738375200000000,3.05360000,3.05810000,3.04920000,3.05730000,330451.00000000,1738375499999999,1008783.89830000,3975,107006.00000000,326634.02220000,0
1738375500000000,3.05730000,3.06270000,3.05660000,3.06130000,289449.00000000,1738375799999999,885719.56310000,4503,108631.00000000,332365.76780000,0
1738375800000000,3.06120000,3.06770000,3.06120000,3.06750000,631094.00000000,1738376099999999,1934202.57940000,6503,331899.00000000,1017139.49730000,0
1738376100000000,3.06760000,3.07270000,3.06660000,3.06660000,370789.00000000,1738376399999999,1138203.69980000,3918,211603.00000000,649532.30160000,0
