timestamp_ms,symbol,timeframe,open,high,low,close,volume
1704967200000,BTCUSDT,5m,46220.12,46300.0,46211.94,46231.1,116.55178
1704967500000,BTCUSDT,5m,46231.09,46269.42,46210.0,46211.24,116.73536
1704967800000,BTCUSDT,5m,46211.23,46246.18,46211.23,46243.4,91.41145
1704968100000,BTCUSDT,5m,46243.4,46377.15,46243.4,46372.98,182.89937
1704968400000,BTCUSDT,5m,46372.97,46521.56,46372.97,46472.52,287.66264
1704968700000,BTCUSDT,5m,46472.52,46550.0,46443.02,46550.0,179.93781
1704969000000,BTCUSDT,5m,46549.99,46556.8,46471.62,46510.0,244.39629
1704969300000,BTCUSDT,5m,46510.01,46650.0,46510.0,46631.32,342.46779
1704969600000,BTCUSDT,5m,46631.31,46744.0,46615.26,46732.01,251.29455
1704969900000,BTCUSDT,5m,46732.0,46799.99,46684.0,46761.1,240.97191
1704970200000,BTCUSDT,5m,46761.1,46848.93,46761.09,46836.07,257.1687
1704970500000,BTCUSDT,5m,46836.07,46860.0,46770.75,46859.91,247.7559
1704970800000,BTCUSDT,5m,46859.9,46859.91,46705.97,46741.36,241.99238
1704971100000,BTCUSDT,5m,46741.36,46850.0,46732.0,46812.6,166.1701
1704971400000,BTCUSDT,5m,46812.6,46992.94,46806.52,46984.05,334.92625
1704971700000,BTCUSDT,5m,46984.04,47007.0,46885.99,46952.13,358.61745
1704972000000,BTCUSDT,5m,46952.14,47150.0,46950.0,47127.99,440.29538
1704972300000,BTCUSDT,5m,47127.99,47146.01,47021.85,47073.2,268.90204
1704972600000,BTCUSDT,5m,47073.2,47089.3,46914.45,46924.67,355.85749
1704972900000,BTCUSDT,5m,46924.67,46953.46,46840.0,46859.14,335.17591
1704973200000,BTCUSDT,5m,46859.15,46980.0,46859.14,46979.99,191.53229
1704973500000,BTCUSDT,5m,46980.0,46999.0,46925.09,46952.12,153.09352
1704973800000,BTCUSDT,5m,46952.13,47063.76,46949.77,47060.22,162.32541
1704974100000,BTCUSDT,5m,47060.22,47089.8,47020.0,47060.0,160.62567
1704974400000,BTCUSDT,5m,47059.99,47176.84,47059.99,47148.35,313.40336
1704974700000,BTCUSDT,5m,47148.35,47173.99,47078.93,47078.94,153.69128
1704975000000,BTCUSDT,5m,47078.93,47078.94,46966.86,47016.52,189.60201
1704975300000,BTCUSDT,5m,47016.52,47066.65,46941.1,47027.99,265.20924
1704975600000,BTCUSDT,5m,47027.99,47120.0,47022.37,47090.0,157.57901
1704975900000,BTCUSDT,5m,47090.01,47152.0,47090.0,47146.99,171.29996
1704976200000,BTCUSDT,5m,47146.99,47200.0,47012.57,47161.08,241.13579
1704976500000,BTCUSDT,5m,47161.09,47320.01,47154.93,47309.91,459.22936
1704976800000,BTCUSDT,5m,47309.91,47333.41,47160.91,47287.43,289.15135
1704977100000,BTCUSDT,5m,47287.43,47320.0,47201.1,47208.01,250.01675
1704977400000,BTCUSDT,5m,47208.0,47377.0,47202.0,47357.99,285.22751
1704977700000,BTCUSDT,5m,47357.99,47464.87,47357.99,47449.63,401.92086
1704978000000,BTCUSDT,5m,47449.64,47449.64,47243.54,47301.11,376.51947
1704978300000,BTCUSDT,5m,47301.11,47340.0,47260.0,47271.22,221.52287
1704978600000,BTCUSDT,5m,47271.21,47286.0,47158.1,47171.76,362.07409
1704978900000,BTCUSDT,5m,47171.77,47330.0,47157.82,47322.54,194.27466
1704979200000,BTCUSDT,5m,47322.53,47349.99,47281.1,47330.89,198.77273
1704979500000,BTCUSDT,5m,47330.89,47350.0,47088.0,47140.0,398.36708
1704979800000,BTCUSDT,5m,47139.99,47201.32,46762.86,47052.91,1171.0579
1704980100000,BTCUSDT,5m,47052.92,47183.0,47000.3,47079.99,403.19474
