timestamp_ms,symbol,timeframe,open,high,low,close,volume
1704067200000,BTCUSDT,5m,42283.58,42397.23,42261.02,42397.23,155.25731
1704067500000,BTCUSDT,5m,42397.22,42432.74,42385.26,42409.96,141.31102
1704067800000,BTCUSDT,5m,42409.97,42488.09,42409.96,42488.0,135.14249
1704068100000,BTCUSDT,5m,42488.0,42554.57,42458.58,42458.85,163.32541
1704068400000,BTCUSDT,5m,42458.85,42491.1,42445.84,42473.93,117.27112
1704068700000,BTCUSDT,5m,42473.93,42500.0,42412.02,42419.73,111.65236
1704069000000,BTCUSDT,5m,42419.73,42419.73,42354.19,42362.93,77.85936
1704069300000,BTCUSDT,5m,42362.93,42447.82,42355.36,42447.82,149.18862
1704069600000,BTCUSDT,5m,42447.82,42447.82,42396.5,42441.32,92.85846
1704069900000,BTCUSDT,5m,42441.32,42465.52,42422.45,42422.46,59.74817
1704070200000,BTCUSDT,5m,42422.45,42459.56,42422.45,42459.55,33.134
1704070500000,BTCUSDT,5m,42459.56,42490.74,42455.99,42475.23,34.93276
1704070800000,BTCUSDT,5m,42475.23,42475.23,42435.52,42435.53,86.468
1704071100000,BTCUSDT,5m,42435.52,42459.22,42431.65,42436.8,58.69942
1704071400000,BTCUSDT,5m,42436.8,42471.1,42436.8,42466.33,43.59357
1704071700000,BTCUSDT,5m,42466.32,42495.71,42466.32,42493.61,37.14979
1704072000000,BTCUSDT,5m,42493.61,42513.17,42478.07,42478.07,51.74072
1704072300000,BTCUSDT,5m,42478.07,42511.1,42470.0,42493.16,63.5964
1704072600000,BTCUSDT,5m,42493.16,42574.5,42493.16,42565.22,64.97471
1704072900000,BTCUSDT,5m,42565.22,42775.0,42565.21,42717.52,420.49157
1704073200000,BTCUSDT,5m,42717.53,42751.73,42675.0,42697.5,157.10679
1704073500000,BTCUSDT,5m,42697.5,42720.0,42653.06,42698.01,113.43382
1704073800000,BTCUSDT,5m,42698.01,42706.1,42660.0,42664.45,39.00133
1704074100000,BTCUSDT,5m,42664.46,42664.49,42613.56,42613.56,60.12244
1704074400000,BTCUSDT,5m,42613.57,42638.41,42558.82,42563.79,94.92511
1704074700000,BTCUSDT,5m,42563.79,42576.21,42545.45,42548.93,74.69948
1704075000000,BTCUSDT,5m,42548.92,42564.87,42541.1,42556.63,47.67362
1704075300000,BTCUSDT,5m,42556.64,42556.64,42531.1,42535.99,52.35529
1704075600000,BTCUSDT,5m,42535.99,42571.68,42535.99,42546.0,49.60982
1704075900000,BTCUSDT,5m,42546.0,42546.01,42546.0,42546.01,37.33467
1704076200000,BTCUSDT,5m,42546.0,42606.25,42535.99,42606.25,68.94953
1704076500000,BTCUSDT,5m,42606.24,42606.25,42572.33,42572.34,60.02304
1704076800000,BTCUSDT,5m,42572.33,42572.34,42533.0,42535.75,64.16796
1704077100000,BTCUSDT,5m,42535.74,42545.68,42511.47,42511.47,28.48084
1704077400000,BTCUSDT,5m,42511.47,42590.0,42500.0,42566.22,63.46468
1704077700000,BTCUSDT,5m,42566.22,42581.1,42562.86,42581.1,43.53576
1704078000000,BTCUSDT,5m,42581.09,42586.64,42552.3,42552.3,59.48096
1704078300000,BTCUSDT,5m,42552.31,42571.13,42538.6,42538.61,48.83862
1704078600000,BTCUSDT,5m,42538.61,42553.99,42501.67,42508.24,60.82908
1704078900000,BTCUSDT,5m,42508.24,42508.24,42456.0,42466.0,77.71739
1704079200000,BTCUSDT,5m,42466.0,42485.62,42437.45,42439.87,50.33267
1704079500000,BTCUSDT,5m,42439.87,42450.0,42419.39,42429.47,47.79376
1704079800000,BTCUSDT,5m,42429.47,42459.02,42412.89,42412.89,51.60541
1704080100000,BTCUSDT,5m,42412.89,42431.1,42382.0,42388.06,48.53514
1704080400000,BTCUSDT,5m,42388.07,42391.75,42230.08,42302.19,98.9064
1704080700000,BTCUSDT,5m,42302.19,42345.55,42243.99,42345.55,108.12565
1704081000000,BTCUSDT,5m,42345.54,42358.84,42298.69,42316.96,79.18977
1704081300000,BTCUSDT,5m,42316.95,42351.09,42312.0,42330.49,63.44906
1704081600000,BTCUSDT,5m,42330.5,42369.4,42322.6,42358.97,49.56216
1704081900000,BTCUSDT,5m,42358.97,42377.43,42355.0,42355.01,33.87225
1704082200000,BTCUSDT,5m,42355.0,42359.16,42273.26,42287.5,74.28473
1704082500000,BTCUSDT,5m,42287.5,42294.3,42244.0,42269.57,90.04513
1704082800000,BTCUSDT,5m,42269.57,42315.0,42209.46,42315.0,102.89786
1704083100000,BTCUSDT,5m,42315.0,42315.0,42274.24,42307.39,68.3115
1704083400000,BTCUSDT,5m,42307.4,42321.78,42283.86,42320.28,53.50252
1704083700000,BTCUSDT,5m,42320.28,42340.05,42320.28,42339.55,42.73602
1704084000000,BTCUSDT,5m,42339.56,42345.08,42306.4,42310.98,56.97938
1704084300000,BTCUSDT,5m,42310.99,42358.5,42304.0,42357.04,57.80545
1704084600000,BTCUSDT,5m,42357.04,42366.8,42345.22,42366.79,37.14453
1704084900000,BTCUSDT,5m,42366.8,42399.99,42360.01,42399.99,48.27607
1704085200000,BTCUSDT,5m,42399.98,42406.0,42315.0,42320.92,77.28996
1704085500000,BTCUSDT,5m,42320.92,42354.0,42320.91,42339.99,56.65702
