world,path,candles,development_rank,development_richness_score,movement_component,range_component,rhythm_component,direction_component,avg_abs_return,p95_abs_return,std_return,avg_range,p95_range,std_range,avg_volume_change,p95_volume_change,direction_change_ratio,abs_drift,burst_ratio,range_burst_ratio
SOL2024_5M,data\1-12_2024_5m_SOLUSDT.csv,105408,2,0.38931454238917934,0.2110419888896376,0.13602745908724806,0.002245094412293677,0.04,0.0019714486050895577,0.005723880057283529,0.0029844828854821725,0.0038259072996846225,0.008759797141539896,0.003058975693413298,0.5420803316142898,1.7276005053949959,0.5003079113984951,0.8503567588701006,0.05000616657337748,0.050005692167577415
BTC1000_5M,data\kontrolliert_btc2024_sleep_origin_1000_5m.csv,1000,4,0.19523222014199879,0.11917650058099948,0.05813106140103865,0.017337489292693648,0.0005871688672669974,0.0013187308651752448,0.0036311038001364065,0.0025365021590474514,0.0022963818170005103,0.005322066099585118,0.0027142581893835056,0.4400366326486631,1.3691121084465798,0.5195586760280843,0.01539628886132407,0.05005005005005005,0.05
PAXG1000_5M,data\kontrolliert_paxg2024_sleep_origin_1000_5m.csv,1000,3,0.26,0.0,0.0,0.26,0.0,0.0005172565455519232,0.0014955880488211177,0.0008000395500142068,0.001259060400031586,0.0034264177193282716,0.0012917694202501052,8.676322101778256,18.522596068719505,0.6335504885993485,0.002957121734844751,0.05005005005005005,0.05
KAS1000_5M,data\kontrolliert_kas2024_sleep_mosaic_1000_5m.csv,1000,1,0.721431410706712,0.4,0.3,0.017824974946204723,0.003606435760507301,0.0031117180840013253,0.007916479702611416,0.008288890461752397,0.005987849702593607,0.012919353302086642,0.010904431735275765,0.6748835909001955,2.384739609880538,0.513622603430878,0.07935943060498218,0.05005005005005005,0.05
