world,family,transition,base_total,follow_total,base_open_share,follow_open_share,base_mature_share,follow_mature_share,base_episode_count,base_raw_match_count,base_tick_start,base_tick_end,base_net_return_pct,base_avg_body_pct,base_avg_range_pct,base_avg_volume,base_avg_rekopplung,base_avg_adaptive_rekopplung,base_avg_strain,base_avg_visual_gap,base_avg_hearing_gap,base_avg_feld_coherence,base_avg_feld_tension,follow_episode_count,follow_raw_match_count,follow_tick_start,follow_tick_end,follow_net_return_pct,follow_avg_body_pct,follow_avg_range_pct,follow_avg_volume,follow_avg_rekopplung,follow_avg_adaptive_rekopplung,follow_avg_strain,follow_avg_visual_gap,follow_avg_hearing_gap,follow_avg_feld_coherence,follow_avg_feld_tension
NEG_STRESS_2023,dio_0lg0,offen_und_gereift->nur_gereift,4,2,0.750000,0.000000,0.250000,1.000000,4,4,2852,4428,15.521165,0.092859,0.655859,57316.960000,0.640292,0.677012,0.209240,0.517285,0.116715,0.512162,0.130892,2,2,206,4705,-31.080517,0.665883,1.130192,67834.435000,0.638503,0.680106,0.203867,0.459541,0.096938,0.467674,0.122074
NEG_STRESS_2023,dio_0lr0,offen_und_gereift->nur_gereift,3,1,0.333333,0.000000,0.666667,1.000000,3,3,2397,4791,20.800000,0.542417,0.847626,42964.423333,0.667788,0.711966,0.168374,0.220808,0.118181,0.515288,0.122240,1,1,743,743,0.000000,0.086693,0.390117,34562.770000,0.652933,0.702360,0.180852,0.219459,0.100831,0.516153,0.109704
NEG_STRESS_2023,dio_0m49,offen_und_gereift->nur_gereift,12,7,0.166667,0.000000,0.833333,1.000000,12,12,112,4486,9.349259,0.109610,0.225316,10964.310000,0.690091,0.733621,0.160358,0.046382,0.181841,0.513747,0.173206,7,7,2370,4499,-17.395264,0.127858,0.198032,4901.688571,0.682528,0.726827,0.161874,0.039972,0.186978,0.520078,0.175185
NEG_STRESS_2023,dio_0nsc,nur_gereift->offen_und_gereift,1,4,0.000000,0.250000,1.000000,0.750000,1,1,1264,1264,0.000000,0.391645,0.739774,33877.580000,0.595788,0.637664,0.265712,0.293599,0.321072,0.427198,0.275325,4,4,906,3211,-6.861888,0.350740,0.472788,20030.102500,0.637192,0.676099,0.240194,0.235186,0.324083,0.421357,0.278578
NEG_STRESS_2023,dio_0ofe,offen_und_gereift->nur_gereift,4,1,0.500000,0.000000,0.500000,1.000000,4,4,1120,4718,10.004186,1.046460,1.152166,49907.990000,0.637972,0.679484,0.219513,0.079953,0.365923,0.625903,0.278361,1,1,4733,4733,0.000000,0.715990,1.610979,141422.550000,0.617684,0.662606,0.239631,0.123630,0.332422,0.685529,0.267361
NEG_STRESS_2023,dio_0oqw,offen_und_gereift->nur_gereift,2,2,0.500000,0.000000,0.500000,1.000000,2,2,1509,4467,29.417476,0.668635,0.711953,40422.950000,0.642432,0.683988,0.197892,0.387577,0.104860,0.401539,0.131334,2,2,4858,4953,-1.153213,0.387853,0.997795,25896.815000,0.640035,0.680984,0.200746,0.378964,0.136475,0.401977,0.132613
NEG_STRESS_2023,dio_0p8i,nur_gereift->offen_und_gereift,5,4,0.000000,0.500000,1.000000,0.500000,5,5,2358,4724,20.504437,0.371236,0.683484,39490.548000,0.709093,0.756305,0.121611,0.108846,0.031773,0.649060,0.058360,4,4,1085,4531,-18.413729,0.230771,0.511727,23563.890000,0.711147,0.759625,0.124220,0.124905,0.029618,0.647575,0.056469
NEG_STRESS_2023,dio_0qu8,offen_und_gereift->nur_offen,2,1,0.500000,1.000000,0.500000,0.000000,2,2,1284,2584,-9.581105,0.447381,0.590825,21927.625000,0.639460,0.679223,0.201391,0.548633,0.053438,0.468195,0.088075,1,1,4710,4710,0.000000,0.309406,0.990099,116563.010000,0.621039,0.661391,0.221666,0.566082,0.065479,0.452667,0.097552
NEG_STRESS_2023,dio_0raa,nur_gereift->offen_und_gereift,1,5,0.000000,0.600000,1.000000,0.400000,1,1,1490,1490,0.000000,0.469925,1.315789,208244.030000,0.597024,0.638887,0.266013,0.276056,0.327780,0.502151,0.282776,5,5,823,4958,-21.127386,0.650347,0.894574,43085.628000,0.621940,0.659453,0.243963,0.270463,0.334692,0.499018,0.282907
NEG_STRESS_2023,dio_0rog,nur_offen->offen_und_gereift,3,5,1.000000,0.600000,0.000000,0.400000,3,3,2512,3846,14.982918,0.000000,0.320628,13806.660000,0.664445,0.707543,0.180310,0.304768,0.125262,0.705289,0.120261,5,5,586,3179,-10.891505,0.044280,0.258675,20589.924000,0.668498,0.710198,0.178997,0.314981,0.130450,0.704865,0.122498
NEG_STRESS_2023,dio_0s8r,offen_und_gereift->nur_gereift,6,10,0.166667,0.000000,0.833333,1.000000,6,6,1675,4726,26.449099,0.046621,0.205916,8357.261667,0.674599,0.719010,0.171740,0.036923,0.216657,0.514221,0.196587,10,10,578,4642,-28.852596,0.074075,0.171532,7122.650000,0.680609,0.724061,0.169344,0.030283,0.210118,0.482741,0.198137
NEG_STRESS_2023,dio_0t8h,offen_und_gereift->nur_gereift,4,1,0.250000,0.000000,0.750000,1.000000,4,4,1655,4469,25.832540,0.312972,0.450422,35506.785000,0.666224,0.709880,0.176072,0.140417,0.187320,0.518115,0.166574,1,1,55,55,0.000000,0.250731,0.376097,38105.450000,0.645942,0.698711,0.193841,0.090825,0.191401,0.489370,0.178422
NEG_STRESS_2023,dio_0u24,offen_und_gereift->nur_gereift,5,4,0.400000,0.000000,0.600000,1.000000,5,5,2510,4633,27.837573,0.422441,0.692904,36372.406000,0.706742,0.754081,0.117242,0.155240,0.007992,0.512005,0.034764,4,4,2592,4744,-17.723971,0.509767,0.698545,31127.280000,0.701943,0.748733,0.121376,0.163529,0.008789,0.503344,0.039509
NEG_STRESS_2023,dio_0ui0,nur_gereift->offen_und_gereift,2,6,0.000000,0.500000,1.000000,0.500000,2,2,646,2772,-7.899382,0.180004,0.736101,102757.330000,0.655072,0.701153,0.191402,0.203915,0.191096,0.734060,0.165867,6,6,515,4495,-24.258873,0.193508,0.348131,15631.785000,0.675994,0.719443,0.172476,0.176601,0.174960,0.715074,0.152111
NEG_STRESS_2023,dio_0une,offen_und_gereift->nur_gereift,5,10,0.200000,0.000000,0.800000,1.000000,5,5,50,4189,-3.863359,0.093268,0.213126,7187.296000,0.712015,0.762716,0.121962,0.042144,0.079574,0.826709,0.077591,10,10,1202,4423,-18.331114,0.074360,0.197512,5994.354000,0.720027,0.766763,0.119042,0.053669,0.075263,0.830826,0.073329
NEG_STRESS_2023,dio_0zvt,offen_und_gereift->nur_gereift,4,2,0.250000,0.000000,0.750000,1.000000,4,4,338,3712,-1.756641,0.250845,0.566469,28160.455000,0.698547,0.747046,0.133919,0.120936,0.066815,0.716024,0.081334,2,2,121,2006,-7.454468,0.312914,0.461470,14109.745000,0.698406,0.751435,0.127812,0.053354,0.057785,0.712417,0.072416
NEG_STRESS_2023,dio_10dv,nur_gereift->offen_und_gereift,15,32,0.000000,0.593750,1.000000,0.406250,15,15,396,4966,5.399660,0.062550,0.184632,6483.608000,0.713001,0.757931,0.137861,0.035098,0.124994,0.748048,0.121589,32,32,805,4918,-21.150519,0.056345,0.173940,4866.926875,0.720899,0.763132,0.137921,0.032182,0.123073,0.752727,0.120053
NEG_STRESS_2023,dio_11g7,nur_offen->offen_und_gereift,2,4,1.000000,0.250000,0.000000,0.750000,2,2,3101,3438,7.591505,0.043595,0.550581,51087.875000,0.666477,0.711299,0.168870,0.312225,0.062669,0.613036,0.086378,4,4,424,4823,-26.981520,0.061384,0.455868,22002.205000,0.672336,0.715198,0.165500,0.356289,0.054875,0.586282,0.081013
NEG_STRESS_2023,dio_11it,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,77,4816,2.924217,0.141607,0.406029,25096.155000,0.672365,0.722700,0.171301,0.047921,0.197772,0.873940,0.170142,1,1,3685,3685,0.000000,0.097513,0.195027,6675.500000,0.656381,0.706078,0.188106,0.064649,0.199971,0.847065,0.171664
NEG_STRESS_2023,dio_13o0,nur_gereift->offen_und_gereift,13,14,0.000000,0.142857,1.000000,0.857143,13,13,592,4983,7.232028,0.138065,0.327276,10894.470000,0.728060,0.774151,0.106118,0.110600,0.009713,0.720230,0.028499,14,14,29,4948,-25.309151,0.136211,0.308705,9273.996429,0.728626,0.775011,0.106944,0.101698,0.013245,0.722076,0.031556
NEG_STRESS_2023,dio_14l0,offen_und_gereift->nur_gereift,7,3,0.571429,0.000000,0.428571,1.000000,7,7,117,4871,3.598015,0.409225,0.718875,36358.961429,0.659301,0.698284,0.189389,0.394688,0.118775,0.498948,0.127746,3,3,119,4310,-21.434635,0.370522,0.664037,22898.273333,0.655741,0.698385,0.184268,0.359467,0.100823,0.479569,0.116590
NEG_STRESS_2023,dio_161t,offen_und_gereift->nur_gereift,6,5,0.166667,0.000000,0.833333,1.000000,6,6,28,3484,-4.173420,0.050484,0.246156,6877.868333,0.697489,0.745805,0.141007,0.036233,0.132437,0.636997,0.125221,5,5,1438,4841,-23.817787,0.041199,0.354443,8229.324000,0.694642,0.741214,0.142325,0.081457,0.119006,0.635146,0.111328
NEG_STRESS_2023,dio_16i6,nur_gereift->offen_und_gereift,2,10,0.000000,0.600000,1.000000,0.400000,2,2,852,4676,13.880402,0.462522,0.647466,38353.355000,0.604507,0.643700,0.255239,0.320214,0.333138,0.376408,0.269933,10,10,78,4162,-18.797954,0.525484,0.757442,38301.271000,0.620912,0.654866,0.249795,0.344903,0.338962,0.398623,0.276165
NEG_STRESS_2023,dio_18po,offen_und_gereift->nur_gereift,9,8,0.222222,0.000000,0.777778,1.000000,9,9,10,4690,5.868070,0.038058,0.259641,16181.094444,0.673676,0.716837,0.176582,0.077118,0.210594,0.421906,0.198750,8,8,1090,4937,-16.397973,0.082857,0.190616,8517.135000,0.669825,0.712208,0.179775,0.091417,0.211203,0.417548,0.202547
NEG_STRESS_2023,dio_18xk,nur_gereift->offen_und_gereift,1,3,0.000000,0.333333,1.000000,0.666667,1,1,3623,3623,0.000000,0.394910,0.482668,16521.910000,0.619958,0.662430,0.229465,0.376467,0.186239,0.542286,0.167607,3,3,1096,4879,-15.950069,0.440067,0.949100,26339.470000,0.638532,0.677965,0.209111,0.379572,0.179709,0.492240,0.161818
NEG_STRESS_2023,dio_19g0,offen_und_gereift->nur_offen,3,1,0.333333,1.000000,0.666667,0.000000,3,3,1988,3805,12.068127,0.106587,0.522493,55188.116667,0.674754,0.719977,0.166237,0.204221,0.125611,0.729241,0.120174,1,1,4740,4740,0.000000,0.117994,0.884956,54302.960000,0.643055,0.689085,0.200835,0.262457,0.152863,0.689727,0.138229
NEG_STRESS_2023,dio_1a09,nur_gereift->offen_und_gereift,1,2,0.000000,0.500000,1.000000,0.500000,1,1,1126,1126,0.000000,0.974163,1.228293,93007.530000,0.626856,0.671891,0.216719,0.286637,0.188131,0.470012,0.166701,2,2,214,4599,-29.362416,0.621105,0.877562,78848.745000,0.645655,0.690581,0.197737,0.224919,0.196854,0.510717,0.174388
NEG_STRESS_2023,dio_1c38,offen_und_gereift->nur_offen,3,2,0.333333,1.000000,0.333333,0.000000,3,3,9,2447,-15.020243,0.331617,0.414730,8974.293333,0.650314,0.676975,0.196512,0.268830,0.187449,0.538526,0.167935,2,2,2037,3891,-8.744395,0.279612,0.639954,10934.530000,0.657301,0.700381,0.203362,0.254354,0.196303,0.514585,0.172073
NEG_STRESS_2023,dio_1cks,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,3494,4296,5.150215,0.836007,1.019520,60912.145000,0.622213,0.658046,0.221060,0.694080,0.038402,0.338291,0.090816,1,1,824,824,0.000000,0.754549,0.798935,13566.390000,0.613128,0.653127,0.229883,0.657055,0.041001,0.379203,0.091245
NEG_STRESS_2023,dio_1h95,nur_gereift->offen_und_gereift,1,2,0.000000,0.500000,1.000000,0.500000,1,1,3414,3414,0.000000,0.042863,0.557222,50904.300000,0.648044,0.695709,0.196492,0.183618,0.167935,0.779383,0.155916,2,2,4899,4952,-2.869518,0.027886,0.411771,18961.450000,0.666458,0.710539,0.199167,0.203697,0.206486,0.750470,0.178503
NEG_STRESS_2023,dio_1hwl,offen_und_gereift->nur_offen,3,3,0.666667,1.000000,0.333333,0.000000,3,3,629,3632,-2.042590,0.194468,0.487789,29315.146667,0.641603,0.684390,0.225927,0.136901,0.311151,0.467052,0.275706,3,3,2571,3725,-6.438356,0.190964,0.441580,12524.343333,0.635528,0.677981,0.221348,0.102504,0.310989,0.457882,0.280392
NEG_STRESS_2023,dio_1hyc,nur_gereift->offen_und_gereift,2,6,0.000000,0.166667,1.000000,0.833333,2,2,1475,2677,-3.110492,0.427553,0.917720,51754.100000,0.643388,0.684013,0.193336,0.487491,0.048110,0.380470,0.090652,6,6,1605,4520,-22.477263,0.336385,0.650433,21136.750000,0.655101,0.691900,0.187824,0.516675,0.050244,0.408514,0.089649
NEG_STRESS_2023,dio_1j1f,nur_gereift->offen_und_gereift,6,3,0.000000,0.333333,1.000000,0.666667,6,6,1148,4772,12.602151,0.543972,0.698375,38280.450000,0.670484,0.710456,0.168298,0.381026,0.048537,0.403384,0.086363,3,3,748,4856,-20.796460,0.522570,0.763777,61891.706667,0.662702,0.703092,0.185720,0.474454,0.036748,0.407633,0.086386
NEG_STRESS_2023,dio_1mjc,offen_und_gereift->nur_gereift,3,5,0.333333,0.000000,0.666667,1.000000,3,3,20,1008,-3.525122,0.014368,0.195369,4230.740000,0.708597,0.760697,0.116588,0.148478,0.008468,0.713510,0.023082,5,5,618,4625,-27.539882,0.029878,0.236348,8864.196000,0.715271,0.763519,0.112465,0.149220,0.009138,0.716636,0.021396
NEG_STRESS_2023,dio_1nmh,offen_und_gereift->nur_gereift,5,6,0.400000,0.000000,0.600000,1.000000,5,5,725,2987,-6.493506,0.027999,0.139849,3802.768000,0.684399,0.731724,0.160087,0.037003,0.172474,0.608923,0.167519,6,6,1764,3805,-7.537913,0.007437,0.126122,3089.988333,0.686646,0.732096,0.157786,0.033819,0.174600,0.606891,0.168460
NEG_STRESS_2023,dio_1nqd,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,1010,3493,-2.612727,0.513424,0.577774,41712.810000,0.645434,0.690525,0.202854,0.140103,0.252397,0.620228,0.210512,1,1,32,32,0.000000,0.124224,0.165631,16934.380000,0.625774,0.675973,0.224791,0.113346,0.293672,0.572909,0.235625
NEG_STRESS_2023,dio_1nr4,nur_gereift->offen_und_gereift,1,2,0.000000,0.500000,1.000000,0.500000,1,1,2496,2496,0.000000,0.049677,0.745156,112710.730000,0.630556,0.675140,0.217020,0.317187,0.165296,0.704699,0.163973,2,2,2587,4519,-13.336566,0.397334,0.986925,86970.325000,0.643371,0.685825,0.204568,0.279716,0.191520,0.699895,0.175695
NEG_STRESS_2023,dio_1nuc,nur_gereift->offen_und_gereift,6,6,0.000000,0.166667,1.000000,0.833333,6,6,1298,4225,4.109589,0.190665,0.303090,5369.525000,0.681551,0.726648,0.161794,0.039857,0.186786,0.533764,0.172647,6,6,450,2777,-11.370262,0.148348,0.434111,8925.313333,0.680524,0.726192,0.162683,0.049987,0.183138,0.524212,0.172160
NEG_STRESS_2023,dio_1oo7,offen_und_gereift->nur_offen,3,2,0.666667,1.000000,0.333333,0.000000,3,3,1535,4899,22.411279,0.471621,0.809850,42763.293333,0.656661,0.694316,0.189805,0.610478,0.012351,0.358319,0.046480,2,2,4215,4464,-2.887139,0.479137,0.612640,51871.660000,0.645494,0.684956,0.188840,0.570152,0.000689,0.370789,0.054747
NEG_STRESS_2023,dio_1q8v,nur_gereift->offen_und_gereift,2,4,0.000000,0.250000,1.000000,0.750000,2,2,2400,4945,16.761364,0.185345,0.711316,54043.040000,0.664460,0.710449,0.177123,0.187547,0.145889,0.745348,0.143245,4,4,445,4730,-30.434783,0.058916,0.486760,23006.095000,0.669979,0.713989,0.174296,0.236802,0.139267,0.706613,0.135908
NEG_STRESS_2023,dio_1qyl,offen_und_gereift->nur_gereift,9,4,0.222222,0.000000,0.777778,1.000000,9,9,885,4361,6.080207,0.383010,0.618540,28845.080000,0.716793,0.763180,0.115552,0.098617,0.027373,0.616452,0.053652,4,4,63,4774,-25.358650,0.393784,0.683924,29676.757500,0.707696,0.757568,0.118463,0.088843,0.031903,0.638171,0.056538
NEG_STRESS_2023,dio_1r55,offen_und_gereift->nur_gereift,17,18,0.176471,0.000000,0.823529,1.000000,17,17,29,3676,-8.427877,0.044768,0.133208,4455.316471,0.705081,0.749191,0.142218,0.069869,0.130076,0.628221,0.124036,18,18,704,4057,-16.212819,0.043109,0.135056,3129.973889,0.705820,0.748358,0.145703,0.072942,0.134233,0.630663,0.128052
