world,family,relation,total,open_count,mature_count,open_share,mature_share,avg_rekopplung,avg_adaptive_rekopplung,avg_strain,avg_role_experience,avg_path_experience
DOGE_FOLLOW,dio_0pz6,offen_und_gereift,97,40,57,0.412371,0.587629,0.728383,0.767455,0.133646,0.662371,0.087629
DOGE_FOLLOW,dio_0tay,offen_und_gereift,65,49,16,0.753846,0.246154,0.718113,0.756881,0.141565,0.379487,0.169231
DOGE_FOLLOW,dio_1q85,offen_und_gereift,56,38,18,0.678571,0.321429,0.707202,0.745214,0.155204,0.348214,0.205357
DOGE_FOLLOW,dio_1u5i,offen_und_gereift,48,45,3,0.937500,0.062500,0.719875,0.759868,0.127058,0.250000,0.010417
DOGE_FOLLOW,dio_0zac,nur_offen,2,2,0,1.000000,0.000000,0.608324,0.651506,0.252053,0.291666,0.000000
DOGE_FOLLOW,dio_0u2x,nur_gereift,7,0,7,0.000000,1.000000,0.670487,0.713340,0.179228,0.750000,0.232143
DOGE_FOLLOW,dio_0g2r,offen_und_gereift,43,40,3,0.930233,0.069767,0.707355,0.745454,0.147070,0.325581,0.055233
DOGE_FOLLOW,dio_155c,offen_und_gereift,209,34,175,0.162679,0.837321,0.714898,0.751324,0.154730,0.835726,0.017943
DOGE_FOLLOW,dio_10a7,nur_gereift,1,0,1,0.000000,1.000000,0.641034,0.694520,0.203645,0.416667,0.625000
DOGE_FOLLOW,dio_0obq,offen_und_gereift,68,48,20,0.705882,0.294118,0.705506,0.743962,0.156133,0.362745,0.143382
DOGE_FOLLOW,dio_0oc3,offen_und_gereift,58,51,7,0.879310,0.120690,0.696021,0.734088,0.167700,0.287356,0.068966
DOGE_FOLLOW,dio_18v0,offen_und_gereift,11,2,9,0.181818,0.818182,0.672455,0.713662,0.181391,0.886364,0.068182
DOGE_FOLLOW,dio_0uuz,offen_und_gereift,7,4,3,0.571429,0.428571,0.680789,0.725020,0.168728,0.535714,0.000000
DOGE_FOLLOW,dio_1yoi,offen_und_gereift,12,10,2,0.833333,0.166667,0.651836,0.689530,0.212028,0.250000,0.083333
DOGE_FOLLOW,dio_01kh,offen_und_gereift,8,3,5,0.375000,0.625000,0.670395,0.711156,0.177428,0.458333,0.484375
DOGE_FOLLOW,dio_00ja,offen_und_gereift,67,40,27,0.597015,0.402985,0.699757,0.734102,0.162144,0.347015,0.108209
DOGE_FOLLOW,dio_0bzn,offen_und_gereift,2,1,1,0.500000,0.500000,0.655305,0.704090,0.191519,0.333333,0.000000
DOGE_FOLLOW,dio_0u1o,offen_und_gereift,14,6,8,0.428571,0.571429,0.673798,0.713321,0.184479,0.434524,0.303571
DOGE_FOLLOW,dio_06qi,offen_und_gereift,32,17,15,0.531250,0.468750,0.713104,0.754881,0.141789,0.515625,0.035156
DOGE_FOLLOW,dio_1kpz,offen_und_gereift,59,41,18,0.694915,0.305085,0.726997,0.767644,0.122967,0.485876,0.016949
DOGE_FOLLOW,dio_04q7,offen_und_gereift,6,1,5,0.166667,0.833333,0.719251,0.768938,0.110123,0.805555,0.500000
DOGE_FOLLOW,dio_0m9z,offen_und_gereift,170,150,20,0.882353,0.117647,0.708228,0.742994,0.162157,0.285294,0.055147
DOGE_FOLLOW,dio_19pg,offen_und_gereift,34,12,22,0.352941,0.647059,0.699452,0.736953,0.156727,0.514706,0.334559
DOGE_FOLLOW,dio_1jc2,offen_und_gereift,34,26,8,0.764706,0.235294,0.728049,0.771149,0.113416,0.330882,0.205882
DOGE_FOLLOW,dio_0ly7,offen_und_gereift,31,9,22,0.290323,0.709677,0.733790,0.777707,0.110839,0.728495,0.302419
DOGE_FOLLOW,dio_0z3k,offen_und_gereift,8,1,7,0.125000,0.875000,0.707907,0.755988,0.134802,0.864583,0.218750
DOGE_FOLLOW,dio_0l7p,offen_und_gereift,225,26,199,0.115556,0.884444,0.728963,0.764954,0.135479,0.834444,0.075556
DOGE_FOLLOW,dio_06s7,offen_und_gereift,71,67,4,0.943662,0.056338,0.729700,0.770080,0.121955,0.316901,0.042254
DOGE_FOLLOW,dio_1lsu,offen_und_gereift,68,56,12,0.823529,0.176471,0.710088,0.748121,0.152184,0.259804,0.090074
DOGE_FOLLOW,dio_00ly,offen_und_gereift,100,96,4,0.960000,0.040000,0.723404,0.761933,0.134788,0.339167,0.040000
DOGE_FOLLOW,dio_1c38,offen_und_gereift,4,3,1,0.750000,0.250000,0.656840,0.699808,0.190140,0.229166,0.000000
DOGE_FOLLOW,dio_0fl2,nur_gereift,13,0,13,0.000000,1.000000,0.718728,0.764471,0.122485,1.000000,0.269231
DOGE_FOLLOW,dio_1ygx,nur_gereift,13,0,13,0.000000,1.000000,0.733214,0.779497,0.102376,1.000000,0.182692
DOGE_FOLLOW,dio_169a,offen_und_gereift,36,15,21,0.416667,0.583333,0.694633,0.733556,0.167370,0.613426,0.215278
DOGE_FOLLOW,dio_1u4x,offen_und_gereift,4,1,3,0.250000,0.750000,0.708384,0.759774,0.124263,0.770833,0.000000
DOGE_FOLLOW,dio_1gn4,nur_offen,2,2,0,1.000000,0.000000,0.592817,0.632116,0.275311,0.041667,0.000000
DOGE_FOLLOW,dio_1sa0,offen_und_gereift,11,7,4,0.636364,0.363636,0.694905,0.739662,0.152470,0.416666,0.090909
DOGE_FOLLOW,dio_0l2v,nur_gereift,1,0,1,0.000000,1.000000,0.606845,0.653509,0.251370,1.000000,0.000000
DOGE_FOLLOW,dio_1hyv,nur_gereift,1,0,1,0.000000,1.000000,0.613401,0.656453,0.232090,1.000000,1.000000
DOGE_FOLLOW,dio_0kap,nur_gereift,3,0,3,0.000000,1.000000,0.643750,0.686213,0.207007,0.666667,0.666667
DOGE_FOLLOW,dio_0if9,nur_gereift,3,0,3,0.000000,1.000000,0.678691,0.726964,0.154325,1.000000,0.000000
DOGE_FOLLOW,dio_14d9,offen_und_gereift,10,3,7,0.300000,0.700000,0.698718,0.743275,0.143924,0.725000,0.200000
DOGE_FOLLOW,dio_1w94,offen_und_gereift,11,7,4,0.636364,0.363636,0.701111,0.745966,0.136308,0.484848,0.181818
DOGE_FOLLOW,dio_0j8b,nur_gereift,2,0,2,0.000000,1.000000,0.679294,0.728064,0.144127,1.000000,0.500000
DOGE_FOLLOW,dio_0h6t,offen_und_gereift,17,11,6,0.647059,0.352941,0.706797,0.750077,0.135674,0.431373,0.014706
DOGE_FOLLOW,dio_09ep,offen_und_gereift,4,1,3,0.250000,0.750000,0.631790,0.670085,0.222781,0.437500,0.250000
DOGE_FOLLOW,dio_1gp2,offen_und_gereift,45,38,7,0.844444,0.155556,0.703606,0.741065,0.150526,0.305556,0.077778
DOGE_FOLLOW,dio_0s8r,nur_gereift,4,0,4,0.000000,1.000000,0.670108,0.716739,0.173012,1.000000,0.093750
DOGE_FOLLOW,dio_0ehc,offen_und_gereift,3,1,2,0.333333,0.666667,0.623150,0.663738,0.236475,0.666667,0.000000
DOGE_FOLLOW,dio_0jho,nur_gereift,11,0,11,0.000000,1.000000,0.664223,0.701840,0.187975,0.901515,0.363636
DOGE_FOLLOW,dio_1vdo,offen_und_gereift,15,11,4,0.733333,0.266667,0.711179,0.754993,0.126534,0.377778,0.000000
DOGE_FOLLOW,dio_1pdp,nur_gereift,2,0,2,0.000000,1.000000,0.657729,0.704427,0.176436,1.000000,0.500000
DOGE_FOLLOW,dio_1b3m,offen_und_gereift,8,1,7,0.125000,0.875000,0.671871,0.711230,0.172263,0.697917,0.625000
DOGE_FOLLOW,dio_05yg,offen_und_gereift,32,15,17,0.468750,0.531250,0.684951,0.720925,0.176958,0.460938,0.281250
DOGE_FOLLOW,dio_1v2w,offen_und_gereift,28,9,19,0.321429,0.678571,0.680709,0.715227,0.176831,0.479167,0.392857
DOGE_FOLLOW,dio_1772,offen_und_gereift,26,21,5,0.807692,0.192308,0.690620,0.728864,0.165731,0.224359,0.062500
DOGE_FOLLOW,dio_0om4,offen_und_gereift,13,12,1,0.923077,0.076923,0.711140,0.757796,0.127379,0.211538,0.000000
DOGE_FOLLOW,dio_12fw,offen_und_gereift,26,12,14,0.461538,0.538462,0.687179,0.725142,0.168239,0.487179,0.230769
DOGE_FOLLOW,dio_18im,offen_und_gereift,7,4,3,0.571429,0.428571,0.686957,0.733809,0.157405,0.476190,0.000000
DOGE_FOLLOW,dio_08l0,offen_und_gereift,19,1,18,0.052632,0.947368,0.700972,0.740512,0.144792,0.929825,0.355263
DOGE_FOLLOW,dio_04uf,offen_und_gereift,41,33,8,0.804878,0.195122,0.695359,0.732440,0.165532,0.227642,0.137195
DOGE_FOLLOW,dio_18i0,nur_offen,1,1,0,1.000000,0.000000,0.580114,0.622938,0.286956,0.083333,0.125000
DOGE_FOLLOW,dio_1o4z,offen_und_gereift,24,18,6,0.750000,0.250000,0.701157,0.740896,0.148987,0.347222,0.052083
DOGE_FOLLOW,dio_14l0,nur_gereift,3,0,3,0.000000,1.000000,0.655168,0.697684,0.185043,0.972222,0.333333
DOGE_FOLLOW,dio_1p7l,offen_und_gereift,2,1,1,0.500000,0.500000,0.696732,0.751620,0.128703,0.541667,0.000000
DOGE_FOLLOW,dio_0ahb,offen_und_gereift,12,2,10,0.166667,0.833333,0.675923,0.714059,0.171771,0.750000,0.583333
DOGE_FOLLOW,dio_1cic,offen_und_gereift,31,18,13,0.580645,0.419355,0.713231,0.753769,0.132182,0.467742,0.137097
DOGE_FOLLOW,dio_09bn,offen_und_gereift,56,35,21,0.625000,0.375000,0.725553,0.766244,0.130331,0.513393,0.107143
DOGE_FOLLOW,dio_05gr,offen_und_gereift,5,3,2,0.600000,0.400000,0.662502,0.704847,0.185293,0.466667,0.200000
DOGE_FOLLOW,dio_1fll,nur_gereift,33,0,33,0.000000,1.000000,0.737193,0.780136,0.109026,1.000000,0.359848
DOGE_FOLLOW,dio_03yt,offen_und_gereift,6,5,1,0.833333,0.166667,0.640008,0.681617,0.223546,0.319444,0.000000
DOGE_FOLLOW,dio_1xkg,nur_gereift,3,0,3,0.000000,1.000000,0.652783,0.698125,0.194376,1.000000,0.333333
DOGE_FOLLOW,dio_0dzc,offen_und_gereift,5,1,4,0.200000,0.800000,0.711459,0.762075,0.122870,0.816667,0.200000
DOGE_FOLLOW,dio_0nsc,nur_gereift,2,0,2,0.000000,1.000000,0.606808,0.647823,0.254746,0.500000,0.500000
DOGE_FOLLOW,dio_0f4r,offen_und_gereift,6,2,4,0.333333,0.666667,0.705336,0.755135,0.133826,0.694444,0.000000
DOGE_FOLLOW,dio_0jmo,offen_und_gereift,13,5,8,0.384615,0.615385,0.664470,0.704692,0.196276,0.538462,0.048077
DOGE_FOLLOW,dio_00sp,offen_und_gereift,5,3,2,0.600000,0.400000,0.668983,0.714258,0.185789,0.450000,0.000000
DOGE_FOLLOW,dio_14fv,offen_und_gereift,5,2,3,0.400000,0.600000,0.648089,0.691765,0.205588,0.600000,0.000000
DOGE_FOLLOW,dio_16i6,offen_und_gereift,5,2,3,0.400000,0.600000,0.615043,0.651427,0.250854,0.633333,0.000000
DOGE_FOLLOW,dio_13o0,nur_gereift,10,0,10,0.000000,1.000000,0.726065,0.773776,0.105179,1.000000,0.600000
DOGE_FOLLOW,dio_1gsb,offen_und_gereift,7,2,5,0.285714,0.714286,0.708385,0.756719,0.125330,0.738095,0.142857
DOGE_FOLLOW,dio_1kue,offen_und_gereift,4,1,3,0.250000,0.750000,0.672970,0.715867,0.160320,0.708333,0.000000
DOGE_FOLLOW,dio_1uof,offen_und_gereift,31,27,4,0.870968,0.129032,0.705708,0.744064,0.140683,0.185484,0.120968
DOGE_FOLLOW,dio_0cky,offen_und_gereift,17,7,10,0.411765,0.588235,0.663521,0.699613,0.197798,0.558823,0.058824
DOGE_FOLLOW,dio_0h9h,offen_und_gereift,112,41,71,0.366071,0.633929,0.722711,0.760880,0.137773,0.664434,0.000000
DOGE_FOLLOW,dio_1pdi,nur_gereift,1,0,1,0.000000,1.000000,0.590269,0.633664,0.271758,1.000000,0.000000
DOGE_FOLLOW,dio_1mwv,offen_und_gereift,15,10,5,0.666667,0.333333,0.707534,0.753208,0.140429,0.438889,0.000000
DOGE_FOLLOW,dio_1t9l,offen_und_gereift,3,1,2,0.333333,0.666667,0.649319,0.693339,0.200907,0.666667,0.000000
DOGE_FOLLOW,dio_19g0,nur_gereift,1,0,1,0.000000,1.000000,0.655642,0.707246,0.185063,1.000000,1.000000
DOGE_FOLLOW,dio_1un4,offen_und_gereift,10,5,5,0.500000,0.500000,0.638531,0.674112,0.225994,0.516667,0.100000
DOGE_FOLLOW,dio_0ssi,offen_und_gereift,12,5,7,0.416667,0.583333,0.691603,0.733663,0.157977,0.611111,0.364583
DOGE_FOLLOW,dio_03uk,nur_gereift,21,0,21,0.000000,1.000000,0.720357,0.763372,0.121354,1.000000,0.303571
DOGE_FOLLOW,dio_1p3p,nur_gereift,1,0,1,0.000000,1.000000,0.603566,0.651586,0.253685,1.000000,0.000000
DOGE_FOLLOW,dio_1oc2,offen_und_gereift,12,6,6,0.500000,0.500000,0.696712,0.741189,0.147877,0.541666,0.083333
DOGE_FOLLOW,dio_0klp,offen_und_gereift,15,7,8,0.466667,0.533333,0.662030,0.697104,0.195653,0.494444,0.200000
DOGE_FOLLOW,dio_0pq6,offen_und_gereift,17,8,9,0.470588,0.529412,0.697877,0.738760,0.148740,0.563725,0.308824
DOGE_FOLLOW,dio_0z9t,offen_und_gereift,35,1,34,0.028571,0.971429,0.710859,0.751244,0.146092,0.973810,0.250000
DOGE_FOLLOW,dio_087m,offen_und_gereift,18,15,3,0.833333,0.166667,0.726140,0.771865,0.116192,0.236111,0.111111
DOGE_FOLLOW,dio_0n0i,nur_gereift,15,0,15,0.000000,1.000000,0.727275,0.772712,0.109264,1.000000,0.516667
DOGE_FOLLOW,dio_0jqc,nur_gereift,15,0,15,0.000000,1.000000,0.713307,0.758388,0.135266,1.000000,0.350000
DOGE_FOLLOW,dio_1er2,nur_gereift,2,0,2,0.000000,1.000000,0.662699,0.713402,0.183748,1.000000,1.000000
DOGE_FOLLOW,dio_161t,nur_gereift,12,0,12,0.000000,1.000000,0.704131,0.748557,0.140697,1.000000,0.177083
DOGE_FOLLOW,dio_1nmh,nur_gereift,8,0,8,0.000000,1.000000,0.688783,0.733818,0.158183,1.000000,0.312500
DOGE_FOLLOW,dio_00v0,nur_gereift,6,0,6,0.000000,1.000000,0.699535,0.747114,0.141798,1.000000,0.666667
DOGE_FOLLOW,dio_0nx9,nur_gereift,5,0,5,0.000000,1.000000,0.672117,0.718101,0.173725,1.000000,0.400000
DOGE_FOLLOW,dio_1aeg,nur_gereift,14,0,14,0.000000,1.000000,0.696271,0.740051,0.157085,1.000000,0.428571
DOGE_FOLLOW,dio_02n3,nur_gereift,20,0,20,0.000000,1.000000,0.725875,0.769371,0.112117,1.000000,0.425000
DOGE_FOLLOW,dio_07uk,offen_und_gereift,21,7,14,0.333333,0.666667,0.714049,0.757879,0.134316,0.694444,0.559524
DOGE_FOLLOW,dio_1rx4,nur_gereift,6,0,6,0.000000,1.000000,0.712767,0.762261,0.124188,1.000000,0.750000
DOGE_FOLLOW,dio_1yt8,nur_gereift,4,0,4,0.000000,1.000000,0.688415,0.733251,0.143546,0.958333,0.500000
DOGE_FOLLOW,dio_0dzv,nur_gereift,8,0,8,0.000000,1.000000,0.723171,0.771422,0.117078,1.000000,0.500000
DOGE_FOLLOW,dio_00m4,offen_und_gereift,4,2,2,0.500000,0.500000,0.635448,0.674740,0.219218,0.500000,0.000000
DOGE_FOLLOW,dio_0gzn,nur_gereift,6,0,6,0.000000,1.000000,0.722325,0.772014,0.108456,1.000000,0.687500
DOGE_FOLLOW,dio_09yl,offen_und_gereift,2,1,1,0.500000,0.500000,0.629993,0.675303,0.227529,0.500000,0.000000
DOGE_FOLLOW,dio_1o0u,nur_gereift,22,0,22,0.000000,1.000000,0.698307,0.740503,0.155241,1.000000,0.278409
DOGE_FOLLOW,dio_1uyk,nur_gereift,9,0,9,0.000000,1.000000,0.674979,0.717070,0.173385,0.888889,0.666667
DOGE_FOLLOW,dio_0ucz,nur_gereift,1,0,1,0.000000,1.000000,0.598813,0.644905,0.268507,1.000000,0.000000
DOGE_FOLLOW,dio_1xrt,nur_gereift,16,0,16,0.000000,1.000000,0.703966,0.746111,0.139783,1.000000,0.523438
DOGE_FOLLOW,dio_1jsj,nur_gereift,2,0,2,0.000000,1.000000,0.701855,0.754891,0.123021,1.000000,0.500000
DOGE_FOLLOW,dio_18xk,nur_gereift,1,0,1,0.000000,1.000000,0.614271,0.658582,0.236477,1.000000,0.000000
DOGE_FOLLOW,dio_0v65,offen_und_gereift,18,11,7,0.611111,0.388889,0.709823,0.751903,0.129764,0.486111,0.055556
DOGE_FOLLOW,dio_0trm,offen_und_gereift,10,7,3,0.700000,0.300000,0.654665,0.694718,0.203096,0.341667,0.050000
DOGE_FOLLOW,dio_1tyd,offen_und_gereift,4,3,1,0.750000,0.250000,0.684645,0.732187,0.146252,0.333333,0.000000
DOGE_FOLLOW,dio_1foq,nur_gereift,3,0,3,0.000000,1.000000,0.667236,0.710508,0.166645,1.000000,0.000000
DOGE_FOLLOW,dio_02el,nur_gereift,1,0,1,0.000000,1.000000,0.616220,0.660977,0.230103,1.000000,0.000000
DOGE_FOLLOW,dio_137l,nur_gereift,3,0,3,0.000000,1.000000,0.667447,0.710325,0.163171,1.000000,0.333333
DOGE_FOLLOW,dio_0z35,offen_und_gereift,3,1,2,0.333333,0.666667,0.695496,0.745850,0.128118,0.694444,0.000000
DOGE_FOLLOW,dio_0kvh,nur_gereift,1,0,1,0.000000,1.000000,0.601655,0.645646,0.255125,1.000000,0.000000
DOGE_FOLLOW,dio_04si,offen_und_gereift,4,1,3,0.250000,0.750000,0.637443,0.675172,0.211127,0.750000,0.250000
DOGE_FOLLOW,dio_00no,offen_und_gereift,2,1,1,0.500000,0.500000,0.686981,0.739654,0.134686,0.541667,0.000000
DOGE_FOLLOW,dio_1j37,offen_und_gereift,11,5,6,0.454545,0.545455,0.706003,0.750312,0.129039,0.583333,0.363636
DOGE_FOLLOW,dio_18kx,offen_und_gereift,13,7,6,0.538462,0.461538,0.711737,0.757010,0.127907,0.564103,0.230769
DOGE_FOLLOW,dio_1j7r,nur_gereift,1,0,1,0.000000,1.000000,0.677015,0.732293,0.147940,1.000000,1.000000
DOGE_FOLLOW,dio_045y,nur_gereift,2,0,2,0.000000,1.000000,0.684840,0.736436,0.142353,1.000000,0.500000
DOGE_FOLLOW,dio_1gkv,nur_gereift,1,0,1,0.000000,1.000000,0.594572,0.633143,0.250135,1.000000,0.000000
DOGE_FOLLOW,dio_0kmz,nur_gereift,1,0,1,0.000000,1.000000,0.656944,0.710070,0.176168,1.000000,0.000000
DOGE_FOLLOW,dio_11at,offen_und_gereift,8,1,7,0.125000,0.875000,0.657244,0.693844,0.189249,0.645833,0.625000
DOGE_FOLLOW,dio_0pnb,nur_gereift,3,0,3,0.000000,1.000000,0.681095,0.730675,0.157870,1.000000,1.000000
DOGE_FOLLOW,dio_0qu8,offen_und_gereift,4,2,2,0.500000,0.500000,0.650614,0.689595,0.192423,0.458333,0.250000
DOGE_FOLLOW,dio_1f41,nur_gereift,1,0,1,0.000000,1.000000,0.638639,0.689780,0.209950,1.000000,0.000000
DOGE_FOLLOW,dio_0pxr,offen_und_gereift,15,6,9,0.400000,0.600000,0.689630,0.730603,0.160286,0.511111,0.216667
DOGE_FOLLOW,dio_0949,nur_gereift,3,0,3,0.000000,1.000000,0.699686,0.750504,0.134936,1.000000,0.500000
DOGE_FOLLOW,dio_1350,offen_und_gereift,26,20,6,0.769231,0.230769,0.721850,0.765094,0.125582,0.294872,0.192308
DOGE_FOLLOW,dio_1nv4,nur_gereift,4,0,4,0.000000,1.000000,0.661082,0.706194,0.191501,0.958333,0.500000
DOGE_FOLLOW,dio_1a0z,offen_und_gereift,4,1,3,0.250000,0.750000,0.682837,0.731955,0.159324,0.770833,0.500000
DOGE_FOLLOW,dio_0qup,nur_gereift,3,0,3,0.000000,1.000000,0.697744,0.749117,0.129045,1.000000,0.333333
DOGE_FOLLOW,dio_1f23,nur_gereift,3,0,3,0.000000,1.000000,0.678670,0.727066,0.166052,1.000000,0.791667
DOGE_FOLLOW,dio_02xf,offen_und_gereift,25,7,18,0.280000,0.720000,0.697583,0.735444,0.149943,0.693333,0.245000
DOGE_FOLLOW,dio_0ioc,offen_und_gereift,5,2,3,0.400000,0.600000,0.659799,0.702729,0.192559,0.550000,0.000000
DOGE_FOLLOW,dio_1ba6,nur_gereift,9,0,9,0.000000,1.000000,0.709384,0.754172,0.122615,1.000000,0.444444
DOGE_FOLLOW,dio_0kx9,offen_und_gereift,31,25,6,0.806452,0.193548,0.728144,0.770851,0.113261,0.306452,0.161290
DOGE_FOLLOW,dio_04k7,nur_gereift,2,0,2,0.000000,1.000000,0.697489,0.750040,0.126864,1.000000,1.000000
DOGE_FOLLOW,dio_0wvk,nur_gereift,2,0,2,0.000000,1.000000,0.682346,0.733486,0.155809,1.000000,0.687500
DOGE_FOLLOW,dio_1ap6,offen_und_gereift,5,1,4,0.200000,0.800000,0.659779,0.701258,0.190682,0.583333,0.200000
DOGE_FOLLOW,dio_110p,nur_gereift,2,0,2,0.000000,1.000000,0.691092,0.742314,0.137374,1.000000,0.500000
DOGE_FOLLOW,dio_0hg1,nur_gereift,3,0,3,0.000000,1.000000,0.666023,0.713621,0.181381,1.000000,0.458333
DOGE_FOLLOW,dio_0fc4,offen_und_gereift,6,1,5,0.166667,0.833333,0.659987,0.703477,0.190772,0.888889,0.083333
DOGE_FOLLOW,dio_0ef6,nur_gereift,7,0,7,0.000000,1.000000,0.668937,0.712434,0.185151,1.000000,0.267857
DOGE_FOLLOW,dio_17rn,offen_und_gereift,6,5,1,0.833333,0.166667,0.644528,0.684918,0.221051,0.166667,0.000000
DOGE_FOLLOW,dio_1lhs,nur_gereift,3,0,3,0.000000,1.000000,0.658748,0.705131,0.188861,1.000000,0.000000
DOGE_FOLLOW,dio_1n5o,nur_gereift,1,0,1,0.000000,1.000000,0.617360,0.665629,0.234042,1.000000,0.000000
DOGE_FOLLOW,dio_0m49,offen_und_gereift,6,2,4,0.333333,0.666667,0.679739,0.726084,0.163919,0.694444,0.333333
DOGE_FOLLOW,dio_1s2n,offen_und_gereift,6,2,4,0.333333,0.666667,0.701930,0.749303,0.131045,0.694444,0.500000
DOGE_FOLLOW,dio_1s59,nur_gereift,4,0,4,0.000000,1.000000,0.682936,0.730781,0.161378,1.000000,0.750000
DOGE_FOLLOW,dio_0sxm,nur_gereift,5,0,5,0.000000,1.000000,0.656169,0.697280,0.194504,1.000000,0.600000
DOGE_FOLLOW,dio_1mjc,nur_gereift,7,0,7,0.000000,1.000000,0.713214,0.759840,0.120018,1.000000,0.500000
DOGE_FOLLOW,dio_0fe7,offen_und_gereift,17,11,6,0.647059,0.352941,0.708588,0.750933,0.135397,0.406863,0.235294
DOGE_FOLLOW,dio_0brc,nur_gereift,1,0,1,0.000000,1.000000,0.673766,0.727641,0.161953,1.000000,1.000000
DOGE_FOLLOW,dio_0xvx,nur_offen,1,1,0,1.000000,0.000000,0.569151,0.610867,0.305846,0.000000,0.125000
DOGE_FOLLOW,dio_1udx,nur_gereift,4,0,4,0.000000,1.000000,0.652899,0.696892,0.196259,0.833333,0.625000
DOGE_FOLLOW,dio_0rog,offen_und_gereift,2,1,1,0.500000,0.500000,0.648643,0.692524,0.198782,0.500000,0.000000
DOGE_FOLLOW,dio_1mif,nur_gereift,1,0,1,0.000000,1.000000,0.646377,0.697606,0.198400,1.000000,1.000000
DOGE_FOLLOW,dio_1v1w,nur_gereift,1,0,1,0.000000,1.000000,0.607578,0.654806,0.248900,1.000000,0.000000
DOGE_FOLLOW,dio_0bgx,offen_und_gereift,7,2,5,0.285714,0.714286,0.664453,0.706138,0.184781,0.595238,0.428571
DOGE_FOLLOW,dio_1mlu,nur_gereift,1,0,1,0.000000,1.000000,0.627326,0.676630,0.225705,1.000000,1.000000
DOGE_FOLLOW,dio_0agf,nur_gereift,1,0,1,0.000000,1.000000,0.585962,0.630492,0.275778,1.000000,0.000000
DOGE_FOLLOW,dio_1nuc,nur_gereift,8,0,8,0.000000,1.000000,0.682116,0.726019,0.165096,1.000000,0.250000
DOGE_FOLLOW,dio_1waj,nur_gereift,2,0,2,0.000000,1.000000,0.659865,0.708176,0.188331,1.000000,0.500000
DOGE_FOLLOW,dio_0lsd,offen_und_gereift,13,1,12,0.076923,0.923077,0.681053,0.720872,0.166356,0.660256,0.432692
DOGE_FOLLOW,dio_0gaw,nur_gereift,5,0,5,0.000000,1.000000,0.665907,0.710829,0.181743,1.000000,0.500000
