world,start,end,class,role_count,durable_role_count,long_role_count,strain_role_count,unique_symbols,episodes,avg_rekopplung,avg_carry,avg_strain,avg_afterimage,top_roles,data_path
SYNTH_RAND_KIPP,1000,1500,uebergang_mit_randkontakt,3,2,1,1,71,494,0.7322298595109644,0.5713036620818727,0.13101079626500872,0.623506290531935,dio_mcm_episode_1bdmoa8:field_carried:399; dio_mcm_episode_1u741ze:field_carried:94; dio_mcm_episode_0qvqqtg:field_strained:1,data\scan_synth-rand-kipp_start1000_size500.csv
SYNTH_RAND_KIPP,1500,2000,einzelrekopplung,1,1,1,0,71,494,0.6885629253377874,0.5060105817046759,0.16102022126765053,0.15311454379910913,dio_mcm_episode_1rzvd1k:field_carried:494,data\scan_synth-rand-kipp_start1500_size500.csv
SYNTH_RAND_KIPP,2000,2500,einzelrekopplung,1,1,1,0,90,494,0.6843546205814204,0.4964459502709324,0.1632601180181723,0.13136234849994688,dio_mcm_episode_1rzvd1k:field_carried:494,data\scan_synth-rand-kipp_start2000_size500.csv
SYNTH_RAND_KIPP,2500,3000,einzelrekopplung,1,1,1,0,66,494,0.689793442117189,0.5082537468778938,0.16073026659350345,0.163344700962879,dio_mcm_episode_1rzvd1k:field_carried:494,data\scan_synth-rand-kipp_start2500_size500.csv
SYNTH_RAND_KIPP,3000,3500,einzelrekopplung,1,1,1,0,75,494,0.7192346647571602,0.5442917235511914,0.13382873057236525,0.3854237543147131,dio_mcm_episode_0ko7wqc:field_carried:494,data\scan_synth-rand-kipp_start3000_size500.csv
SYNTH_RAND_KIPP,3500,4000,einzelrekopplung,1,1,1,0,39,494,0.7201860933180692,0.5558962565295276,0.13888354980468706,0.45560170097014663,dio_mcm_episode_04dzz4p:field_carried:494,data\scan_synth-rand-kipp_start3500_size500.csv
SYNTH_RAND_KIPP,4000,4500,einzelrekopplung,1,1,1,0,51,494,0.721654332087969,0.5481891710121367,0.1323079627181761,0.41514682146556475,dio_mcm_episode_0ke8b1d:field_carried:494,data\scan_synth-rand-kipp_start4000_size500.csv
SYNTH_RAND_KIPP,4500,5000,einzelrekopplung,1,1,1,0,39,494,0.7360651481223621,0.5727856640102913,0.12245894077842838,0.5561013487870587,dio_mcm_episode_0d9qets:field_carried:494,data\scan_synth-rand-kipp_start4500_size500.csv
SYNTH_RAND_KIPP,5000,5500,einzelrekopplung,1,1,1,0,64,494,0.7214306454118902,0.5434416010627747,0.1277964909429537,0.3397979373044941,dio_mcm_episode_0bio6c8:field_carried:494,data\scan_synth-rand-kipp_start5000_size500.csv
SYNTH_RAND_KIPP,5500,6000,einzelrekopplung,1,1,1,0,64,494,0.7108088922178969,0.5274031398624451,0.1327642854717194,0.1756712570354507,dio_mcm_episode_0bio6c8:field_carried:494,data\scan_synth-rand-kipp_start5500_size500.csv
SYNTH_RAND_KIPP,6000,6500,einzelrekopplung,1,1,1,0,57,494,0.7104860640336427,0.529889600000575,0.135783444972793,0.19174414153741512,dio_mcm_episode_0bio6c8:field_carried:494,data\scan_synth-rand-kipp_start6000_size500.csv
SYNTH_RAND_KIPP,6500,7000,einzelrekopplung,1,1,1,0,56,494,0.739777700941274,0.582545766793092,0.12374237544399343,0.6621817646001562,dio_mcm_episode_0d9qets:field_carried:494,data\scan_synth-rand-kipp_start6500_size500.csv
SYNTH_RAND_KIPP,7000,7500,einzelrekopplung,1,1,1,0,19,494,0.7469254275823427,0.5919275990717852,0.11736821565671579,0.6873713030214952,dio_mcm_episode_0d9qets:field_carried:494,data\scan_synth-rand-kipp_start7000_size500.csv
SYNTH_RAND_KIPP,7500,8000,uebergang_mit_randkontakt,3,2,2,1,47,494,0.7369907928636857,0.5748750620449817,0.12593386387332545,0.5970245099253794,dio_mcm_episode_1bdmoa8:field_carried:299; dio_mcm_episode_1rhsska:field_carried:194; dio_mcm_episode_0d2gm2j:field_strained:1,data\scan_synth-rand-kipp_start7500_size500.csv
SYNTH_RAND_KIPP,8000,8500,einzelrekopplung,1,1,1,0,54,494,0.7242048238211867,0.5512388020167526,0.13579551303237805,0.4703399433732388,dio_mcm_episode_04dzz4p:field_carried:494,data\scan_synth-rand-kipp_start8000_size500.csv
SYNTH_RAND_KIPP,8500,9000,einzelrekopplung,1,1,1,0,24,494,0.7421635985677767,0.5785579771779743,0.1260502632037468,0.6690155973312972,dio_mcm_episode_0d9qets:field_carried:494,data\scan_synth-rand-kipp_start8500_size500.csv
