world,family,occurrences,pre_count,hit_count,hearing_delta_hit_minus_pre,tension_delta_hit_minus_pre,range_delta_hit_minus_pre,pre_rekopplung,pre_adaptive_rekopplung,pre_strain,pre_carry,pre_visual_gap,pre_hearing_gap,pre_form_stability,pre_form_change,pre_tone,pre_tone_shift_abs,pre_felt_pressure,pre_adapted_intake,pre_mcm_coherence,pre_mcm_tension,pre_mcm_asymmetry,pre_raw_net_pct,pre_raw_range_pct,pre_raw_body_pct,pre_raw_volume,hit_rekopplung,hit_adaptive_rekopplung,hit_strain,hit_carry,hit_visual_gap,hit_hearing_gap,hit_form_stability,hit_form_change,hit_tone,hit_tone_shift_abs,hit_felt_pressure,hit_adapted_intake,hit_mcm_coherence,hit_mcm_tension,hit_mcm_asymmetry,hit_raw_net_pct,hit_raw_range_pct,hit_raw_body_pct,hit_raw_volume
BTC_2025_5M_10K,dio_01hu,46,368.000000,46.000000,-0.027832,-0.030503,-0.022709,0.710575,0.750653,0.147368,0.540122,0.133658,0.104096,0.018490,-0.003545,-0.052302,0.216225,0.108014,0.105741,0.629481,0.105741,-0.015756,9.103630,0.093604,0.050766,36.352584,0.719407,0.760164,0.133391,0.549114,0.145174,0.076264,-0.052362,-0.012172,-0.069698,0.185865,0.078221,0.075238,0.655684,0.075238,-0.011549,9.224125,0.070895,0.026067,30.156833
BTC_2025_5M_10K,dio_0ly7,49,392.000000,49.000000,-0.062321,-0.057225,-0.013308,0.712098,0.750263,0.148604,0.547481,0.148188,0.105044,0.070313,0.018309,-0.018858,0.227843,0.110628,0.106167,0.631504,0.106167,0.001599,3.042264,0.143725,0.068204,62.640393,0.736856,0.779403,0.111456,0.566671,0.076900,0.042723,0.364255,0.031397,0.015724,0.110882,0.053618,0.048942,0.770489,0.048942,0.093088,2.909046,0.130417,0.060569,58.348958
DOGE_2025_5M_10K,dio_01hu,51,408.000000,51.000000,-0.022177,-0.024696,-0.035985,0.715391,0.753595,0.145322,0.552029,0.146243,0.097600,-0.007080,-0.005979,-0.029402,0.208963,0.103543,0.099970,0.629666,0.099970,-0.010064,1.111181,0.264868,0.126186,2430561.987745,0.719407,0.759388,0.133736,0.550745,0.149431,0.075423,-0.058398,-0.005386,-0.069757,0.166859,0.077712,0.075274,0.656611,0.075274,-0.010749,0.943485,0.228883,0.052490,1773058.392157
DOGE_2025_5M_10K,dio_0ly7,47,376.000000,47.000000,-0.051200,-0.048679,-0.018922,0.713332,0.751926,0.146134,0.547774,0.155722,0.094549,0.014572,0.015058,-0.038435,0.206887,0.103685,0.097959,0.628138,0.097959,-0.000358,-4.369100,0.299141,0.137022,3702525.239362,0.736981,0.779634,0.113601,0.568244,0.076205,0.043350,0.331561,0.037017,-0.006113,0.132293,0.054227,0.049280,0.763411,0.049280,0.094208,-4.455508,0.280219,0.127694,2674072.595745
XRP_2025_5M_10K,dio_01hu,56,448.000000,56.000000,-0.023801,-0.026203,-0.034470,0.717062,0.754837,0.144931,0.554775,0.130973,0.100738,-0.004005,-0.000407,-0.024280,0.220581,0.105324,0.102847,0.628355,0.102847,-0.007726,27.631413,0.214020,0.103030,553296.080357,0.720127,0.759579,0.133609,0.552243,0.144376,0.076938,-0.089433,-0.000096,-0.049470,0.170025,0.078172,0.076644,0.653501,0.076644,-0.011247,27.320710,0.179550,0.043898,519536.803571
XRP_2025_5M_10K,dio_0ly7,48,384.000000,48.000000,-0.054435,-0.051835,-0.032750,0.712450,0.750766,0.147695,0.547402,0.154321,0.098964,0.010491,0.015560,-0.048962,0.208889,0.106041,0.101550,0.627040,0.101550,-0.014540,23.306502,0.300540,0.142709,741351.528646,0.735833,0.778569,0.111138,0.565670,0.074140,0.044529,0.303866,0.033667,0.010216,0.142021,0.054384,0.049715,0.759067,0.049715,0.092346,24.696559,0.267790,0.121486,627516.666667
PAXG_2025_5M_10K,dio_01hu,0,0,0,0.000000,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAXG_2025_5M_10K,dio_0ly7,36,288.000000,36.000000,-0.032069,-0.036574,0.002718,0.724072,0.763150,0.141841,0.551102,0.149523,0.076486,0.010271,0.007156,-0.015356,0.155634,0.093289,0.085815,0.633078,0.085815,-0.006129,7.683530,0.073543,0.031661,2.740605,0.739666,0.783825,0.110822,0.560015,0.068539,0.044417,0.432462,0.037976,0.078614,0.077518,0.051604,0.049241,0.794851,0.049241,0.088733,7.721567,0.076260,0.035037,2.548989
