world,start,end,class,role_count,durable_role_count,long_role_count,strain_role_count,unique_symbols,episodes,avg_rekopplung,avg_carry,avg_strain,avg_afterimage,top_roles,data_path
SYNTH_RAND_KIPP_START0,0,1000,einzelrekopplung,1,1,1,0,21,994,0.7530949450710607,0.6058766566646113,0.11919089839201591,0.7838968171684476,dio_mcm_episode_1v8o9kh:field_carried:994,data\scan_synth-rand-kipp-start0_start0_size1000.csv
SYNTH_RAND_KIPP_START0,250,1250,uebergang_mit_randkontakt,3,2,2,1,21,994,0.7520658048621425,0.6042654008634358,0.11874309351142452,0.7742523852590664,dio_mcm_episode_1engxbn:field_carried:744; dio_mcm_episode_1bdmoa8:field_carried:249; dio_mcm_episode_146hv0m:field_strained:1,data\scan_synth-rand-kipp-start0_start250_size1000.csv
SYNTH_RAND_KIPP_START0,500,1500,uebergang_mit_randkontakt,3,2,1,1,76,994,0.7430735541105153,0.5891879759248053,0.12496104808120445,0.7057500232084112,dio_mcm_episode_1bdmoa8:field_carried:899; dio_mcm_episode_03hr8bf:field_carried:94; dio_mcm_episode_0qvqqtg:field_strained:1,data\scan_synth-rand-kipp-start0_start500_size1000.csv
SYNTH_RAND_KIPP_START0,750,1750,uebergang_mit_randkontakt,3,2,2,1,89,994,0.7282943869206523,0.567466398842703,0.1372153700326065,0.5829174271821913,dio_mcm_episode_1bdmoa8:field_carried:649; dio_mcm_episode_0mji3u6:field_carried:344; dio_mcm_episode_0qvqqtg:field_strained:1,data\scan_synth-rand-kipp-start0_start750_size1000.csv
SYNTH_RAND_KIPP_START0,1000,2000,uebergang_mit_randkontakt,3,2,2,1,77,994,0.7152425339820274,0.5492859687600343,0.1457965151197216,0.43274120724414283,dio_mcm_episode_0mji3u6:field_carried:594; dio_mcm_episode_1bdmoa8:field_carried:399; dio_mcm_episode_0eghs1d:field_strained:1,data\scan_synth-rand-kipp-start0_start1000_size1000.csv
