world,start,end,class,role_count,durable_role_count,long_role_count,strain_role_count,unique_symbols,episodes,avg_rekopplung,avg_carry,avg_strain,avg_afterimage,top_roles,data_path
EXPANSION_POSITIV_2023,4000,5000,einzelrekopplung,1,1,1,0,258,994,0.6887145770359487,0.496684385537442,0.1580732750917901,0.10785610846374485,dio_mcm_episode_1joiyc3:field_carried:994,data\scan_expansion-positiv-2023_start4000_size1000.csv
EXPANSION_POSITIV_2023,5000,6000,uebergang_mit_randkontakt,3,2,2,1,247,994,0.6878436576589979,0.49525416438048336,0.15867380476810497,0.09881368631924194,dio_mcm_episode_0e7qvj1:field_carried:514; dio_mcm_episode_1k2bqha:field_carried:479; dio_mcm_episode_0ryrezu:field_strained:1,data\scan_expansion-positiv-2023_start5000_size1000.csv
EXPANSION_POSITIV_2023,6000,7000,einzelrekopplung,1,1,1,0,260,994,0.6878078713086145,0.49418552018256223,0.15842785808407026,0.10332939857729709,dio_mcm_episode_1joiyc3:field_carried:994,data\scan_expansion-positiv-2023_start6000_size1000.csv
EXPANSION_POSITIV_2023,7000,8000,einzelrekopplung,1,1,1,0,260,994,0.6892034877543691,0.49684474436360454,0.15801820315618817,0.12182160085124234,dio_mcm_episode_1joiyc3:field_carried:994,data\scan_expansion-positiv-2023_start7000_size1000.csv
EXPANSION_POSITIV_2023,8000,9000,einzelrekopplung,1,1,1,0,269,994,0.687572781230772,0.4940839807174966,0.15891150706431117,0.10912201591517408,dio_mcm_episode_1joiyc3:field_carried:994,data\scan_expansion-positiv-2023_start8000_size1000.csv
SYNTH_RAND_KIPP,0,1000,einzelrekopplung,1,1,1,0,21,994,0.7530949450710607,0.6058766566646113,0.11919089839201591,0.7838968171684476,dio_mcm_episode_1v8o9kh:field_carried:994,data\scan_synth-rand-kipp_start0_size1000.csv
SYNTH_RAND_KIPP,1000,2000,uebergang_mit_randkontakt,3,2,2,1,77,994,0.7152425339820274,0.5492859687600343,0.1457965151197216,0.43274120724414283,dio_mcm_episode_0mji3u6:field_carried:594; dio_mcm_episode_1bdmoa8:field_carried:399; dio_mcm_episode_0eghs1d:field_strained:1,data\scan_synth-rand-kipp_start1000_size1000.csv
SYNTH_RAND_KIPP,2000,3000,einzelrekopplung,1,1,1,0,95,994,0.6928237424541528,0.5161618247186748,0.1613261883156036,0.18382974420363274,dio_mcm_episode_1rzvd1k:field_carried:994,data\scan_synth-rand-kipp_start2000_size1000.csv
SYNTH_RAND_KIPP,3000,4000,einzelrekopplung,1,1,1,0,81,994,0.7283567640845213,0.5652597135164467,0.13257612536415112,0.47644075611823106,dio_mcm_episode_0f7nmol:field_carried:994,data\scan_synth-rand-kipp_start3000_size1000.csv
SYNTH_RAND_KIPP,4000,5000,einzelrekopplung,1,1,1,0,69,994,0.7320172253851713,0.5702965945961137,0.12881900939381558,0.5373532051187782,dio_mcm_episode_0d9qets:field_carried:994,data\scan_synth-rand-kipp_start4000_size1000.csv
SYNTH_RAND_KIPP,5000,6000,einzelrekopplung,1,1,1,0,74,994,0.7217813491749102,0.5505926663540696,0.1306761102672844,0.3120205419008478,dio_mcm_episode_04dzz4p:field_carried:994,data\scan_synth-rand-kipp_start5000_size1000.csv
SYNTH_RAND_KIPP,6000,7000,einzelrekopplung,1,1,1,0,70,994,0.7282931666211361,0.5638580431867066,0.12911033469573618,0.44199699593537,dio_mcm_episode_04dzz4p:field_carried:994,data\scan_synth-rand-kipp_start6000_size1000.csv
SYNTH_RAND_KIPP,7000,8000,uebergang_mit_randkontakt,3,2,2,1,48,994,0.7467594361316006,0.5961722574686725,0.12405056941429544,0.7227345014121306,dio_mcm_episode_1bdmoa8:field_carried:799; dio_mcm_episode_1rhsska:field_carried:194; dio_mcm_episode_145zr64:field_strained:1,data\scan_synth-rand-kipp_start7000_size1000.csv
SYNTH_RAND_KIPP,8000,9000,einzelrekopplung,1,1,1,0,72,994,0.7355318308948975,0.5720780019115225,0.1325556568818082,0.6055522570901861,dio_mcm_episode_04dzz4p:field_carried:994,data\scan_synth-rand-kipp_start8000_size1000.csv
