world,family,transition,base_total,follow_total,base_open_share,follow_open_share,base_mature_share,follow_mature_share,base_episode_count,base_raw_match_count,base_tick_start,base_tick_end,base_net_return_pct,base_avg_body_pct,base_avg_range_pct,base_avg_volume,base_avg_rekopplung,base_avg_adaptive_rekopplung,base_avg_strain,base_avg_visual_gap,base_avg_hearing_gap,base_avg_feld_coherence,base_avg_feld_tension,follow_episode_count,follow_raw_match_count,follow_tick_start,follow_tick_end,follow_net_return_pct,follow_avg_body_pct,follow_avg_range_pct,follow_avg_volume,follow_avg_rekopplung,follow_avg_adaptive_rekopplung,follow_avg_strain,follow_avg_visual_gap,follow_avg_hearing_gap,follow_avg_feld_coherence,follow_avg_feld_tension
BTC_2024_5M,dio_0gfm,nur_gereift->offen_und_gereift,2,6,0.000000,0.666667,1.000000,0.333333,2,2,2599,3083,0.440010,0.228954,0.416332,430.291780,0.705214,0.756617,0.113488,0.078249,0.009732,0.612070,0.030090,6,6,379,4416,5.862104,0.159640,0.251271,175.766508,0.714572,0.765149,0.110842,0.111132,0.008290,0.585514,0.037432
BTC_2024_5M,dio_0h0h,offen_und_gereift->nur_gereift,3,2,0.333333,0.000000,0.666667,1.000000,3,3,1361,3276,5.575439,0.049047,0.220091,137.271420,0.689242,0.736507,0.144296,0.204290,0.057351,0.715548,0.072397,2,2,139,3349,5.254442,0.047331,0.271265,222.616420,0.679604,0.728699,0.153771,0.222137,0.064625,0.700422,0.077401
BTC_2024_5M,dio_0h3g,nur_gereift->offen_und_gereift,2,5,0.000000,0.200000,1.000000,0.800000,2,2,752,2868,10.968241,0.348463,0.524494,602.567915,0.678911,0.728422,0.153721,0.088685,0.115842,0.659395,0.121790,5,5,166,4403,4.378028,0.309930,0.351379,156.934264,0.686060,0.733039,0.150604,0.107642,0.123277,0.580422,0.126298
BTC_2024_5M,dio_0i80,offen_und_gereift->nur_gereift,4,1,0.250000,0.000000,0.750000,1.000000,4,4,471,3352,-0.218488,0.386294,0.582407,912.002980,0.684339,0.732207,0.152212,0.116189,0.117918,0.629652,0.123936,1,1,1175,1175,0.000000,0.152935,0.280623,185.693040,0.659590,0.711095,0.173750,0.078468,0.143340,0.564484,0.136699
BTC_2024_5M,dio_0idr,nur_offen->offen_und_gereift,1,2,1.000000,0.500000,0.000000,0.500000,1,1,3876,3876,0.000000,0.187321,0.309286,140.213200,0.606881,0.650636,0.252677,0.184637,0.317214,0.456873,0.283134,2,2,2097,3627,8.690712,0.174404,0.273279,202.892075,0.616260,0.657079,0.244189,0.232810,0.315229,0.467522,0.278926
BTC_2024_5M,dio_0ioc,offen_und_gereift->nur_gereift,8,2,0.125000,0.000000,0.875000,1.000000,8,8,203,2606,7.068413,0.116872,0.172371,159.525908,0.670464,0.712730,0.186542,0.136931,0.216778,0.621301,0.199527,2,2,4788,4980,-0.100995,0.006578,0.013410,18.732405,0.660732,0.707812,0.183879,0.065138,0.208064,0.609335,0.195653
BTC_2024_5M,dio_0jqc,offen_und_gereift->nur_gereift,6,13,0.333333,0.000000,0.666667,1.000000,6,6,100,4688,0.800408,0.040603,0.112934,61.279825,0.701228,0.748889,0.139113,0.053917,0.118090,0.735509,0.113637,13,13,39,4473,1.201234,0.046859,0.105951,88.298201,0.713085,0.759669,0.132314,0.016776,0.120004,0.753287,0.116965
BTC_2024_5M,dio_0lbk,offen_und_gereift->nur_gereift,4,2,0.750000,0.000000,0.250000,1.000000,4,4,2815,4036,-9.446382,0.074534,0.305224,263.680920,0.680718,0.723327,0.150842,0.370881,0.010035,0.522996,0.041094,2,2,3829,4122,-1.759138,0.138710,0.317860,252.032195,0.669226,0.713677,0.160581,0.361477,0.001932,0.495516,0.056724
BTC_2024_5M,dio_0ly7,nur_gereift->offen_und_gereift,16,19,0.000000,0.210526,1.000000,0.789474,16,16,81,4635,1.536784,0.057041,0.118935,84.393224,0.727152,0.772974,0.112148,0.080575,0.044147,0.774868,0.050113,19,19,164,4943,4.399868,0.037071,0.086842,71.716462,0.730379,0.776040,0.111200,0.068460,0.044790,0.767493,0.049717
BTC_2024_5M,dio_0n0i,offen_und_gereift->nur_gereift,14,12,0.500000,0.000000,0.500000,1.000000,14,14,238,4561,-0.672765,0.089116,0.186221,149.346572,0.727723,0.774361,0.107021,0.102030,0.015387,0.724212,0.034166,12,12,238,3789,3.622468,0.046835,0.145978,112.096513,0.725561,0.772114,0.109829,0.119308,0.012219,0.713928,0.031995
BTC_2024_5M,dio_0oiz,nur_gereift->offen_und_gereift,2,4,0.000000,0.500000,1.000000,0.500000,2,2,2194,2196,-0.357146,0.167390,0.319570,226.337025,0.702307,0.752860,0.121574,0.083761,0.032717,0.669217,0.052251,4,4,1151,3947,2.674978,0.149600,0.260554,140.973000,0.709678,0.760946,0.117342,0.082957,0.034282,0.661428,0.054115
BTC_2024_5M,dio_0oqw,nur_gereift->offen_und_gereift,2,3,0.000000,0.333333,1.000000,0.666667,2,2,771,1329,1.206132,0.214741,0.499197,423.059640,0.636807,0.678338,0.205889,0.412896,0.127989,0.408420,0.137747,3,3,66,2998,-1.131496,0.248182,0.290141,127.248507,0.655374,0.698485,0.183072,0.348761,0.097626,0.421612,0.118736
BTC_2024_5M,dio_0p8i,nur_gereift->offen_und_gereift,1,8,0.000000,0.250000,1.000000,0.750000,1,1,749,749,0.000000,0.114970,0.398385,497.632140,0.679748,0.732970,0.144115,0.147160,0.021414,0.585088,0.049869,8,8,1245,4382,5.347524,0.190934,0.288485,279.745995,0.716225,0.763254,0.114785,0.088372,0.031061,0.638335,0.054919
BTC_2024_5M,dio_0pz6,nur_offen->offen_und_gereift,73,68,0.986301,0.970588,0.000000,0.029412,73,73,6,4916,0.352785,0.067206,0.172268,132.957339,0.727468,0.767341,0.129423,0.107165,0.074523,0.738415,0.077103,68,68,42,4947,1.311160,0.055692,0.114236,92.515132,0.727282,0.768224,0.130720,0.107870,0.074036,0.735678,0.076556
BTC_2024_5M,dio_0q3j,offen_und_gereift->nur_gereift,2,2,0.500000,0.000000,0.500000,1.000000,2,2,726,2861,9.803188,0.169259,0.556376,917.434150,0.611252,0.647228,0.237462,0.655058,0.120788,0.350741,0.134448,2,2,106,2329,-3.479323,0.199121,0.263388,243.059690,0.601899,0.637271,0.249970,0.710142,0.138313,0.337286,0.144587
BTC_2024_5M,dio_0raa,nur_gereift->offen_und_gereift,1,5,0.000000,0.200000,1.000000,0.800000,1,1,4298,4298,0.000000,0.366257,0.619926,331.628970,0.600153,0.642302,0.262663,0.255263,0.324324,0.528979,0.282512,5,5,135,3943,2.666061,0.379269,0.580485,756.238772,0.619685,0.657499,0.247011,0.262480,0.349361,0.513078,0.292540
BTC_2024_5M,dio_0sa1,nur_gereift->offen_und_gereift,5,5,0.000000,0.200000,1.000000,0.800000,5,5,303,3385,-2.609656,0.281743,0.406887,320.409558,0.646771,0.686128,0.203095,0.353642,0.188958,0.492107,0.163090,5,5,345,3643,3.580620,0.214028,0.275503,185.474346,0.647668,0.687246,0.202969,0.343373,0.186523,0.503109,0.166997
BTC_2024_5M,dio_0seb,nur_offen->offen_und_gereift,2,2,1.000000,0.500000,0.000000,0.500000,2,2,2280,4205,-9.511253,0.366213,0.655762,451.442935,0.606880,0.645938,0.256549,0.301241,0.332292,0.470176,0.282791,2,2,1055,2954,2.081213,0.251045,0.286831,140.843630,0.605805,0.645181,0.256709,0.329959,0.325447,0.460398,0.273421
BTC_2024_5M,dio_0ssi,offen_und_gereift->nur_gereift,11,8,0.636364,0.000000,0.363636,1.000000,11,11,846,4022,-1.642751,0.106848,0.238112,170.684254,0.688437,0.730622,0.160739,0.193453,0.136188,0.720203,0.126856,8,8,1790,4312,7.919369,0.046708,0.106099,135.919962,0.685372,0.727511,0.162778,0.199461,0.134427,0.714562,0.124308
BTC_2024_5M,dio_0sws,offen_und_gereift->nur_gereift,2,2,0.500000,0.000000,0.500000,1.000000,2,2,718,2746,1.417257,0.604558,1.019083,956.228015,0.632562,0.675670,0.219869,0.223595,0.269735,0.600391,0.222963,2,2,435,1563,-6.072705,0.468861,0.591336,614.896525,0.633008,0.676734,0.219423,0.220245,0.269668,0.607254,0.222447
BTC_2024_5M,dio_0u2x,nur_gereift->offen_und_gereift,9,4,0.000000,0.250000,1.000000,0.750000,9,9,304,4789,-4.993291,0.127556,0.300709,298.269049,0.676456,0.718279,0.173297,0.155520,0.184714,0.611420,0.165700,4,4,134,3810,3.619313,0.174081,0.286620,419.125092,0.664762,0.709520,0.181504,0.162211,0.204858,0.633693,0.173092
BTC_2024_5M,dio_0v2o,nur_gereift->offen_und_gereift,1,2,0.000000,0.500000,1.000000,0.500000,1,1,3975,3975,0.000000,0.065130,0.274252,248.979120,0.631239,0.678020,0.220480,0.144810,0.235398,0.570588,0.224563,2,2,1408,3572,8.175685,0.155594,0.215543,125.350995,0.639818,0.683712,0.212857,0.199343,0.236762,0.585205,0.219601
BTC_2024_5M,dio_0v4v,offen_und_gereift->nur_gereift,5,2,0.400000,0.000000,0.600000,1.000000,5,5,60,4626,1.863877,0.188150,0.252928,85.024770,0.643659,0.684428,0.211262,0.228426,0.251482,0.459614,0.223223,2,2,380,1584,-3.664803,0.100970,0.467945,430.507545,0.619657,0.661276,0.236333,0.295512,0.286213,0.507912,0.236635
BTC_2024_5M,dio_0vm1,nur_offen->offen_und_gereift,1,3,1.000000,0.333333,0.000000,0.666667,1,1,3116,3116,0.000000,0.027854,0.080021,114.168600,0.633795,0.678618,0.215261,0.324931,0.170555,0.707121,0.150369,3,3,1112,2978,3.286481,0.042093,0.098663,85.005120,0.654582,0.697077,0.194781,0.307397,0.172110,0.706297,0.151096
BTC_2024_5M,dio_0xnz,nur_gereift->offen_und_gereift,2,5,0.000000,0.400000,1.000000,0.600000,2,2,3309,4211,-8.451355,0.040740,0.229020,278.054330,0.683416,0.731468,0.149237,0.179699,0.069840,0.721901,0.080189,5,5,1478,4152,10.630097,0.025790,0.168898,220.215856,0.694191,0.739656,0.142391,0.205900,0.061039,0.711448,0.075795
BTC_2024_5M,dio_0ygv,nur_gereift->offen_und_gereift,2,3,0.000000,0.333333,1.000000,0.666667,2,2,1042,1428,1.222997,0.355284,0.644813,477.833125,0.628453,0.671640,0.233517,0.162772,0.316344,0.721712,0.278472,3,3,1617,2393,4.411374,0.300600,0.465755,688.134457,0.636862,0.679255,0.224390,0.149840,0.315768,0.719060,0.269716
BTC_2024_5M,dio_0z3k,offen_und_gereift->nur_gereift,9,5,0.222222,0.000000,0.777778,1.000000,9,9,457,4834,-6.829516,0.158573,0.207703,145.972661,0.710871,0.758742,0.130376,0.023344,0.117515,0.836567,0.109772,5,5,1953,4509,8.216853,0.104354,0.190435,127.349056,0.706436,0.755049,0.130902,0.014770,0.113476,0.828799,0.107359
BTC_2024_5M,dio_0z9t,offen_und_gereift->nur_gereift,35,24,0.085714,0.000000,0.914286,1.000000,35,35,102,4969,0.885516,0.043231,0.097308,76.491702,0.710093,0.750773,0.146745,0.140821,0.113291,0.727487,0.109521,24,24,538,4841,3.271557,0.030692,0.070252,53.266728,0.709016,0.750985,0.144006,0.137362,0.108635,0.731364,0.104375
BTC_2024_5M,dio_0zq5,offen_und_gereift->nur_offen,2,1,0.500000,1.000000,0.500000,0.000000,2,2,691,2274,3.369910,0.392937,0.416118,376.594210,0.625439,0.669325,0.232420,0.108646,0.350751,0.574173,0.287249,1,1,3855,3855,0.000000,0.304021,0.461630,271.102550,0.600463,0.643193,0.266864,0.208816,0.358738,0.657905,0.306311
BTC_2024_5M,dio_0zv7,nur_offen->offen_und_gereift,1,2,1.000000,0.500000,0.000000,0.500000,1,1,3062,3062,0.000000,0.153633,0.650496,1070.823020,0.627839,0.670072,0.212052,0.484978,0.065350,0.465873,0.103940,2,2,98,136,-1.912550,0.146656,0.468853,732.101200,0.639306,0.681855,0.201109,0.517529,0.058210,0.474388,0.099428
BTC_2024_5M,dio_10a7,offen_und_gereift->nur_gereift,6,2,0.333333,0.000000,0.666667,1.000000,6,6,213,4410,-0.164298,0.198195,0.279192,124.519120,0.657831,0.701631,0.195671,0.058407,0.281740,0.512888,0.243577,2,2,596,4692,3.695450,0.158486,0.227688,102.508865,0.643217,0.689762,0.206080,0.061094,0.286310,0.536700,0.244378
BTC_2024_5M,dio_10ef,offen_und_gereift->nur_gereift,6,2,0.666667,0.000000,0.333333,1.000000,6,6,1072,4256,-1.879059,0.223212,0.329172,491.868393,0.720187,0.769818,0.110780,0.103689,0.007808,0.606119,0.037950,2,2,157,2325,-2.246141,0.188339,0.243798,198.502220,0.701789,0.754988,0.118757,0.082165,0.016032,0.604693,0.043583
BTC_2024_5M,dio_11at,nur_gereift->offen_und_gereift,2,3,0.000000,0.333333,1.000000,0.666667,2,2,472,2094,-2.332563,0.401963,0.500631,347.555180,0.642681,0.684009,0.194575,0.514084,0.034161,0.394912,0.087240,3,3,1484,3272,10.703490,0.214214,0.379408,308.384023,0.651114,0.690389,0.186224,0.515807,0.029296,0.387497,0.077784
BTC_2024_5M,dio_11z2,nur_offen->offen_und_gereift,2,5,1.000000,0.400000,0.000000,0.600000,2,2,3128,3357,-3.967066,0.045521,0.554524,623.364270,0.667867,0.711792,0.161413,0.392897,0.005476,0.501009,0.045343,5,5,1251,4115,5.476448,0.111902,0.296638,258.107612,0.680650,0.722570,0.151852,0.376296,0.006231,0.470177,0.047655
BTC_2024_5M,dio_126s,nur_offen->offen_und_gereift,1,4,1.000000,0.250000,0.000000,0.750000,1,1,4007,4007,0.000000,0.105622,0.314750,152.353410,0.650407,0.697154,0.187989,0.285838,0.091471,0.637964,0.106475,4,4,291,1828,-2.768516,0.124975,0.284340,218.151660,0.661272,0.704057,0.183534,0.332600,0.123903,0.609876,0.126200
BTC_2024_5M,dio_137l,offen_und_gereift->nur_gereift,4,1,0.750000,0.000000,0.250000,1.000000,4,4,960,3579,-0.098994,0.281100,0.377711,247.982243,0.667519,0.707822,0.166345,0.471880,0.008699,0.420476,0.046003,1,1,1213,1213,0.000000,0.178255,0.242419,125.849780,0.635834,0.678938,0.198528,0.556273,0.001352,0.405773,0.047780
BTC_2024_5M,dio_13h3,offen_und_gereift->nur_offen,2,1,0.500000,1.000000,0.500000,0.000000,2,2,448,2458,2.837735,0.037669,0.606722,542.324770,0.634000,0.680268,0.221784,0.036182,0.332562,0.537291,0.290644,1,1,4750,4750,0.000000,0.097373,0.127344,52.840580,0.621518,0.667641,0.233578,0.096094,0.296817,0.508514,0.268271
BTC_2024_5M,dio_13l3,offen_und_gereift->nur_offen,4,4,0.750000,1.000000,0.250000,0.000000,4,4,1733,4119,-3.012605,0.080115,0.331199,180.929917,0.635396,0.677262,0.219897,0.055092,0.338538,0.304046,0.293928,4,4,3868,4864,-1.392463,0.045861,0.147622,98.991465,0.637726,0.679747,0.216420,0.046490,0.327127,0.289160,0.290359
BTC_2024_5M,dio_13o0,offen_und_gereift->nur_gereift,17,17,0.588235,0.000000,0.411765,1.000000,17,17,260,4459,-1.629275,0.069775,0.172207,103.785114,0.730212,0.775229,0.107673,0.108684,0.011741,0.716762,0.030137,17,17,54,4946,1.508816,0.059857,0.141828,107.628769,0.730138,0.775699,0.109411,0.109679,0.014709,0.719313,0.031586
BTC_2024_5M,dio_14d9,nur_gereift->offen_und_gereift,10,16,0.000000,0.437500,1.000000,0.562500,10,10,2269,4263,-8.090396,0.275183,0.365000,232.045512,0.699671,0.743466,0.142248,0.098731,0.112214,0.622858,0.113058,16,16,235,4404,5.015151,0.187545,0.265259,226.486413,0.703003,0.746144,0.142629,0.090214,0.121912,0.631650,0.118765
BTC_2024_5M,dio_161t,nur_gereift->offen_und_gereift,10,21,0.000000,0.428571,1.000000,0.571429,10,10,121,4904,0.070333,0.037332,0.143688,80.414449,0.705015,0.750888,0.137039,0.026300,0.129862,0.649343,0.124026,21,21,489,4898,2.856280,0.017159,0.059808,46.244061,0.709989,0.753007,0.141346,0.057652,0.126778,0.645783,0.122284
BTC_2024_5M,dio_17ct,nur_offen->offen_und_gereift,71,86,1.000000,0.523256,0.000000,0.476744,71,71,26,4630,0.980764,0.059039,0.151018,134.912619,0.716516,0.755891,0.145836,0.106201,0.121702,0.734899,0.112433,86,86,17,4890,0.195469,0.051209,0.101308,91.666376,0.717858,0.756298,0.147242,0.105889,0.123740,0.736368,0.113262
BTC_2024_5M,dio_17dc,offen_und_gereift->nur_gereift,23,8,0.521739,0.000000,0.478261,1.000000,23,23,614,4968,-5.460738,0.165951,0.264041,162.482257,0.706903,0.749248,0.140615,0.069086,0.131904,0.644436,0.120999,8,8,524,3727,3.249392,0.124902,0.197195,80.079144,0.696523,0.741929,0.144632,0.066836,0.141316,0.643489,0.127246
BTC_2024_5M,dio_18im,offen_und_gereift->nur_gereift,11,8,0.363636,0.000000,0.636364,1.000000,11,11,170,4627,1.071635,0.051493,0.104510,74.359648,0.690233,0.735038,0.158324,0.036098,0.188389,0.604007,0.168844,8,8,2240,3404,8.376086,0.044968,0.070541,67.974502,0.689948,0.734913,0.157267,0.027128,0.183495,0.642157,0.167093
BTC_2024_5M,dio_18po,offen_und_gereift->nur_gereift,6,10,0.666667,0.000000,0.333333,1.000000,6,6,97,1805,3.517392,0.049147,0.123803,82.497775,0.666042,0.710994,0.181661,0.097773,0.212709,0.427533,0.201881,10,10,707,4983,3.110318,0.017604,0.054404,52.923547,0.674918,0.717451,0.175438,0.069595,0.212927,0.421305,0.200190
BTC_2024_5M,dio_19zk,nur_gereift->offen_und_gereift,5,9,0.000000,0.666667,1.000000,0.333333,5,5,739,3589,0.426694,0.421039,0.540089,320.681720,0.686423,0.731128,0.147162,0.210936,0.053499,0.497694,0.090777,9,9,125,3644,3.637762,0.299236,0.379082,232.849671,0.693375,0.738015,0.144033,0.221141,0.045445,0.486165,0.084651
BTC_2024_5M,dio_1ba6,offen_und_gereift->nur_gereift,11,8,0.363636,0.000000,0.636364,1.000000,11,11,403,4540,-5.828643,0.134576,0.216626,127.164316,0.710541,0.754363,0.122950,0.205303,0.011176,0.538303,0.038616,8,8,565,4226,3.629017,0.112932,0.172801,114.046395,0.709110,0.754366,0.121379,0.187094,0.007677,0.544043,0.040044
