world,family,relation,total,open_count,mature_count,open_share,mature_share,avg_rekopplung,avg_adaptive_rekopplung,avg_strain,avg_role_experience,avg_path_experience
BTC_2024_5M_FOLLOW,dio_03uk,offen_und_gereift,27,1,26,0.037037,0.962963,0.722250,0.764506,0.122083,0.969136,0.296296
BTC_2024_5M_FOLLOW,dio_1lsu,offen_und_gereift,69,15,54,0.217391,0.782609,0.710351,0.748924,0.149629,0.809179,0.324275
BTC_2024_5M_FOLLOW,dio_1j37,offen_und_gereift,16,12,4,0.750000,0.250000,0.709933,0.753449,0.130826,0.317708,0.203125
BTC_2024_5M_FOLLOW,dio_1jc2,offen_und_gereift,40,28,12,0.700000,0.300000,0.729282,0.771293,0.114961,0.506250,0.250000
BTC_2024_5M_FOLLOW,dio_1492,offen_und_gereift,35,1,34,0.028571,0.971429,0.730200,0.773455,0.114830,0.971429,0.492857
BTC_2024_5M_FOLLOW,dio_0bzn,offen_und_gereift,3,1,2,0.333333,0.666667,0.663101,0.709367,0.184568,0.722222,0.083333
BTC_2024_5M_FOLLOW,dio_169a,offen_und_gereift,40,16,24,0.400000,0.600000,0.693872,0.732572,0.170302,0.512500,0.231250
BTC_2024_5M_FOLLOW,dio_0pxr,offen_und_gereift,16,7,9,0.437500,0.562500,0.688610,0.729248,0.163829,0.364583,0.437500
BTC_2024_5M_FOLLOW,dio_1uof,offen_und_gereift,25,19,6,0.760000,0.240000,0.704420,0.743372,0.141445,0.240000,0.130000
BTC_2024_5M_FOLLOW,dio_0m9z,offen_und_gereift,211,48,163,0.227488,0.772512,0.707847,0.742041,0.165432,0.586098,0.239929
BTC_2024_5M_FOLLOW,dio_0h9h,offen_und_gereift,131,36,95,0.274809,0.725191,0.722864,0.761171,0.137339,0.775445,0.000000
BTC_2024_5M_FOLLOW,dio_04k7,nur_gereift,3,0,3,0.000000,1.000000,0.704531,0.756352,0.119763,0.777778,0.500000
BTC_2024_5M_FOLLOW,dio_1gp2,offen_und_gereift,51,49,2,0.960784,0.039216,0.706012,0.743282,0.149828,0.202614,0.053922
BTC_2024_5M_FOLLOW,dio_02xf,offen_und_gereift,27,22,5,0.814815,0.185185,0.701965,0.740191,0.148768,0.203704,0.087963
BTC_2024_5M_FOLLOW,dio_1772,offen_und_gereift,30,9,21,0.300000,0.700000,0.691120,0.729046,0.164619,0.588889,0.383333
BTC_2024_5M_FOLLOW,dio_0tay,offen_und_gereift,41,25,16,0.609756,0.390244,0.714578,0.754764,0.139184,0.441057,0.131098
BTC_2024_5M_FOLLOW,dio_0jqc,nur_gereift,13,0,13,0.000000,1.000000,0.713085,0.759669,0.132314,0.916667,0.423077
BTC_2024_5M_FOLLOW,dio_06s7,offen_und_gereift,71,45,26,0.633803,0.366197,0.728882,0.769081,0.123664,0.456573,0.022887
BTC_2024_5M_FOLLOW,dio_0pz6,offen_und_gereift,68,66,2,0.970588,0.029412,0.727282,0.768224,0.130720,0.303922,0.018382
BTC_2024_5M_FOLLOW,dio_1hwl,offen_und_gereift,3,2,1,0.666667,0.333333,0.635086,0.678990,0.221542,0.416667,0.000000
BTC_2024_5M_FOLLOW,dio_0g2r,offen_und_gereift,53,51,2,0.962264,0.037736,0.708284,0.745767,0.146006,0.187107,0.033019
BTC_2024_5M_FOLLOW,dio_1wdi,offen_und_gereift,17,4,13,0.235294,0.764706,0.716594,0.760427,0.120005,0.745098,0.683824
BTC_2024_5M_FOLLOW,dio_1r55,offen_und_gereift,30,5,25,0.166667,0.833333,0.710289,0.751815,0.147043,0.836111,0.233333
BTC_2024_5M_FOLLOW,dio_1q85,offen_und_gereift,47,37,10,0.787234,0.212766,0.703172,0.741396,0.158758,0.228723,0.132979
BTC_2024_5M_FOLLOW,dio_13o0,nur_gereift,17,0,17,0.000000,1.000000,0.730138,0.775699,0.109411,0.960784,0.801471
BTC_2024_5M_FOLLOW,dio_1ejq,nur_gereift,4,0,4,0.000000,1.000000,0.672368,0.719398,0.177367,0.875000,0.218750
BTC_2024_5M_FOLLOW,dio_05lz,nur_gereift,2,0,2,0.000000,1.000000,0.690082,0.743082,0.143424,0.750000,0.437500
BTC_2024_5M_FOLLOW,dio_087m,offen_und_gereift,19,8,11,0.421053,0.578947,0.723035,0.769408,0.117966,0.635965,0.052632
BTC_2024_5M_FOLLOW,dio_09ep,offen_und_gereift,6,2,4,0.333333,0.666667,0.640586,0.677473,0.215244,0.541667,0.500000
BTC_2024_5M_FOLLOW,dio_1v2w,offen_und_gereift,32,8,24,0.250000,0.750000,0.681214,0.715367,0.175681,0.494792,0.433594
BTC_2024_5M_FOLLOW,dio_1jsj,nur_gereift,4,0,4,0.000000,1.000000,0.713663,0.766231,0.112992,0.895833,0.968750
BTC_2024_5M_FOLLOW,dio_0oqw,offen_und_gereift,3,1,2,0.333333,0.666667,0.655374,0.698485,0.183072,0.527778,0.000000
BTC_2024_5M_FOLLOW,dio_0oc3,offen_und_gereift,81,51,30,0.629630,0.370370,0.698259,0.735499,0.168742,0.487654,0.004630
BTC_2024_5M_FOLLOW,dio_09bn,offen_und_gereift,46,20,26,0.434783,0.565217,0.724174,0.765371,0.128820,0.614130,0.345109
BTC_2024_5M_FOLLOW,dio_110p,nur_gereift,4,0,4,0.000000,1.000000,0.699969,0.748660,0.131842,0.916667,0.250000
BTC_2024_5M_FOLLOW,dio_1u5i,offen_und_gereift,38,31,7,0.815789,0.184211,0.719161,0.759346,0.129776,0.278509,0.157895
BTC_2024_5M_FOLLOW,dio_0om4,offen_und_gereift,16,12,4,0.750000,0.250000,0.713361,0.758640,0.126421,0.328125,0.187500
BTC_2024_5M_FOLLOW,dio_0d03,nur_gereift,8,0,8,0.000000,1.000000,0.704143,0.749236,0.129486,0.958333,0.296875
BTC_2024_5M_FOLLOW,dio_0ag7,nur_gereift,1,0,1,0.000000,1.000000,0.684273,0.742123,0.145117,0.666667,1.000000
BTC_2024_5M_FOLLOW,dio_1b3m,offen_und_gereift,8,4,4,0.500000,0.500000,0.681927,0.723164,0.157884,0.489583,0.125000
BTC_2024_5M_FOLLOW,dio_04uf,offen_und_gereift,43,30,13,0.697674,0.302326,0.696034,0.732949,0.164668,0.271318,0.174419
BTC_2024_5M_FOLLOW,dio_00ja,offen_und_gereift,82,44,38,0.536585,0.463415,0.701825,0.736333,0.160390,0.332317,0.181402
BTC_2024_5M_FOLLOW,dio_12fw,offen_und_gereift,31,15,16,0.483871,0.516129,0.689070,0.726474,0.166953,0.451613,0.391129
BTC_2024_5M_FOLLOW,dio_1dcc,nur_offen,1,1,0,1.000000,0.000000,0.578873,0.621930,0.290042,0.000000,0.000000
BTC_2024_5M_FOLLOW,dio_1rrr,nur_gereift,1,0,1,0.000000,1.000000,0.649132,0.701217,0.195121,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_17x3,nur_gereift,2,0,2,0.000000,1.000000,0.656470,0.704033,0.185790,1.000000,0.062500
BTC_2024_5M_FOLLOW,dio_0zv7,offen_und_gereift,2,1,1,0.500000,0.500000,0.639306,0.681855,0.201109,0.500000,0.000000
BTC_2024_5M_FOLLOW,dio_0odc,nur_gereift,1,0,1,0.000000,1.000000,0.612530,0.656835,0.235123,0.916667,1.000000
BTC_2024_5M_FOLLOW,dio_0kmz,nur_gereift,2,0,2,0.000000,1.000000,0.678204,0.728627,0.149931,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_1w94,offen_und_gereift,10,5,5,0.500000,0.500000,0.702206,0.747522,0.133920,0.558333,0.212500
BTC_2024_5M_FOLLOW,dio_0n0d,nur_gereift,1,0,1,0.000000,1.000000,0.630926,0.678062,0.206956,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0cky,offen_und_gereift,9,4,5,0.444444,0.555556,0.656792,0.695631,0.198585,0.574074,0.111111
BTC_2024_5M_FOLLOW,dio_1pnw,offen_und_gereift,3,1,2,0.333333,0.666667,0.678871,0.729402,0.157750,0.694444,0.000000
BTC_2024_5M_FOLLOW,dio_0q3j,nur_gereift,2,0,2,0.000000,1.000000,0.601899,0.637271,0.249970,0.541667,0.500000
BTC_2024_5M_FOLLOW,dio_1oc2,offen_und_gereift,8,3,5,0.375000,0.625000,0.691095,0.736479,0.151814,0.687500,0.125000
BTC_2024_5M_FOLLOW,dio_1sa0,offen_und_gereift,15,5,10,0.333333,0.666667,0.699741,0.742928,0.149810,0.711111,0.141667
BTC_2024_5M_FOLLOW,dio_1gn4,nur_offen,1,1,0,1.000000,0.000000,0.576815,0.619400,0.292866,0.083333,0.000000
BTC_2024_5M_FOLLOW,dio_04si,nur_gereift,2,0,2,0.000000,1.000000,0.634781,0.675965,0.209818,0.875000,1.000000
BTC_2024_5M_FOLLOW,dio_1pdp,nur_gereift,2,0,2,0.000000,1.000000,0.655485,0.701709,0.179464,0.541667,0.562500
BTC_2024_5M_FOLLOW,dio_0dsl,nur_gereift,3,0,3,0.000000,1.000000,0.696844,0.748315,0.126608,1.000000,0.666667
BTC_2024_5M_FOLLOW,dio_1j1f,offen_und_gereift,7,3,4,0.428571,0.571429,0.677597,0.718784,0.162404,0.523809,0.017857
BTC_2024_5M_FOLLOW,dio_0pq6,offen_und_gereift,27,18,9,0.666667,0.333333,0.696104,0.733977,0.157617,0.367284,0.092593
BTC_2024_5M_FOLLOW,dio_05yg,offen_und_gereift,40,19,21,0.475000,0.525000,0.686617,0.721758,0.176985,0.268750,0.350000
BTC_2024_5M_FOLLOW,dio_1t9l,offen_und_gereift,3,1,2,0.333333,0.666667,0.644566,0.687426,0.206954,0.666667,0.000000
BTC_2024_5M_FOLLOW,dio_19zk,offen_und_gereift,9,6,3,0.666667,0.333333,0.693375,0.738015,0.144033,0.472222,0.000000
BTC_2024_5M_FOLLOW,dio_11vw,nur_gereift,2,0,2,0.000000,1.000000,0.622075,0.663009,0.228745,0.500000,0.500000
BTC_2024_5M_FOLLOW,dio_1ydr,offen_und_gereift,3,1,2,0.333333,0.666667,0.656170,0.699649,0.187289,0.388889,0.666667
BTC_2024_5M_FOLLOW,dio_1c85,offen_und_gereift,2,1,1,0.500000,0.500000,0.677407,0.729036,0.148929,0.541667,0.000000
BTC_2024_5M_FOLLOW,dio_1ewh,offen_und_gereift,62,52,10,0.838710,0.161290,0.709484,0.746712,0.145911,0.396505,0.129032
BTC_2024_5M_FOLLOW,dio_13it,offen_und_gereift,13,6,7,0.461538,0.538462,0.656472,0.690194,0.194428,0.570513,0.307692
BTC_2024_5M_FOLLOW,dio_18kx,offen_und_gereift,14,7,7,0.500000,0.500000,0.708512,0.752946,0.132157,0.547619,0.017857
BTC_2024_5M_FOLLOW,dio_0u2x,offen_und_gereift,4,1,3,0.250000,0.750000,0.664762,0.709520,0.181504,0.520833,0.250000
BTC_2024_5M_FOLLOW,dio_0raa,offen_und_gereift,5,1,4,0.200000,0.800000,0.619685,0.657499,0.247011,0.550000,0.400000
BTC_2024_5M_FOLLOW,dio_0jho,offen_und_gereift,14,5,9,0.357143,0.642857,0.669612,0.706120,0.185753,0.392857,0.500000
BTC_2024_5M_FOLLOW,dio_0h0h,nur_gereift,2,0,2,0.000000,1.000000,0.679604,0.728699,0.153771,1.000000,0.500000
BTC_2024_5M_FOLLOW,dio_1tyd,nur_gereift,1,0,1,0.000000,1.000000,0.661313,0.713415,0.166292,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_1oy8,nur_gereift,3,0,3,0.000000,1.000000,0.690547,0.740611,0.145074,1.000000,0.666667
BTC_2024_5M_FOLLOW,dio_1l4d,nur_gereift,2,0,2,0.000000,1.000000,0.641270,0.681990,0.193518,1.000000,0.500000
BTC_2024_5M_FOLLOW,dio_0j8b,nur_gereift,2,0,2,0.000000,1.000000,0.665571,0.711565,0.162816,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0tct,nur_gereift,2,0,2,0.000000,1.000000,0.688810,0.740632,0.133165,1.000000,0.562500
BTC_2024_5M_FOLLOW,dio_092o,offen_und_gereift,3,2,1,0.666667,0.333333,0.655879,0.697917,0.181966,0.361111,0.000000
BTC_2024_5M_FOLLOW,dio_058t,offen_und_gereift,4,1,3,0.250000,0.750000,0.639995,0.677899,0.206444,0.416666,0.500000
BTC_2024_5M_FOLLOW,dio_0klp,offen_und_gereift,12,5,7,0.416667,0.583333,0.659208,0.695389,0.196236,0.479167,0.500000
BTC_2024_5M_FOLLOW,dio_0if9,nur_gereift,6,0,6,0.000000,1.000000,0.685858,0.731143,0.151938,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0h6t,offen_und_gereift,6,2,4,0.333333,0.666667,0.693057,0.739230,0.139883,0.694444,0.020833
BTC_2024_5M_FOLLOW,dio_1bsw,nur_gereift,1,0,1,0.000000,1.000000,0.684801,0.740973,0.134541,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_0jkk,offen_und_gereift,28,16,12,0.571429,0.428571,0.680384,0.716290,0.178581,0.294643,0.321429
BTC_2024_5M_FOLLOW,dio_10ef,nur_gereift,2,0,2,0.000000,1.000000,0.701789,0.754988,0.118757,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_02x1,offen_und_gereift,7,1,6,0.142857,0.857143,0.687904,0.732530,0.157924,0.869048,0.107143
BTC_2024_5M_FOLLOW,dio_1cic,offen_und_gereift,30,27,3,0.900000,0.100000,0.712133,0.752745,0.134929,0.236111,0.066667
BTC_2024_5M_FOLLOW,dio_0rog,nur_gereift,1,0,1,0.000000,1.000000,0.637806,0.686390,0.209710,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0ly7,offen_und_gereift,19,4,15,0.210526,0.789474,0.730379,0.776040,0.111200,0.807017,0.151316
BTC_2024_5M_FOLLOW,dio_0ein,offen_und_gereift,15,8,7,0.533333,0.466667,0.708791,0.751436,0.127913,0.516667,0.283333
BTC_2024_5M_FOLLOW,dio_0h3g,offen_und_gereift,5,1,4,0.200000,0.800000,0.686060,0.733039,0.150604,0.816667,0.375000
BTC_2024_5M_FOLLOW,dio_0dzv,nur_gereift,9,0,9,0.000000,1.000000,0.719191,0.767088,0.118051,1.000000,0.236111
BTC_2024_5M_FOLLOW,dio_068s,nur_gereift,5,0,5,0.000000,1.000000,0.658175,0.703170,0.196466,1.000000,0.625000
BTC_2024_5M_FOLLOW,dio_1xrt,offen_und_gereift,23,18,5,0.782609,0.217391,0.707041,0.748910,0.138492,0.297101,0.130435
BTC_2024_5M_FOLLOW,dio_14wj,offen_und_gereift,99,84,15,0.848485,0.151515,0.730072,0.768790,0.124712,0.370370,0.010101
BTC_2024_5M_FOLLOW,dio_0q28,nur_gereift,2,0,2,0.000000,1.000000,0.651826,0.697947,0.188296,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_00m4,offen_und_gereift,4,2,2,0.500000,0.500000,0.641757,0.682124,0.211249,0.520833,0.000000
BTC_2024_5M_FOLLOW,dio_05gr,offen_und_gereift,12,6,6,0.500000,0.500000,0.669741,0.709156,0.185504,0.388889,0.197917
BTC_2024_5M_FOLLOW,dio_0lsd,offen_und_gereift,20,2,18,0.100000,0.900000,0.687671,0.726864,0.162467,0.695833,0.468750
BTC_2024_5M_FOLLOW,dio_06fh,nur_gereift,2,0,2,0.000000,1.000000,0.629791,0.673468,0.225405,0.500000,0.500000
BTC_2024_5M_FOLLOW,dio_1pij,offen_und_gereift,26,6,20,0.230769,0.769231,0.683824,0.723542,0.174908,0.756410,0.158654
BTC_2024_5M_FOLLOW,dio_14d9,offen_und_gereift,16,7,9,0.437500,0.562500,0.703003,0.746144,0.142629,0.598958,0.250000
BTC_2024_5M_FOLLOW,dio_1kpz,offen_und_gereift,66,46,20,0.696970,0.303030,0.729484,0.769980,0.121177,0.494950,0.151515
BTC_2024_5M_FOLLOW,dio_0n0i,nur_gereift,12,0,12,0.000000,1.000000,0.725561,0.772114,0.109829,1.000000,0.437500
BTC_2024_5M_FOLLOW,dio_0dd2,nur_gereift,37,0,37,0.000000,1.000000,0.720099,0.761144,0.134071,1.000000,0.361486
BTC_2024_5M_FOLLOW,dio_0nlj,offen_und_gereift,27,17,10,0.629630,0.370370,0.727861,0.771946,0.117505,0.466049,0.333333
BTC_2024_5M_FOLLOW,dio_06er,offen_und_gereift,44,2,42,0.045455,0.954545,0.731050,0.772637,0.121789,0.958333,0.357955
BTC_2024_5M_FOLLOW,dio_0qqg,nur_gereift,4,0,4,0.000000,1.000000,0.683431,0.731942,0.154483,1.000000,0.750000
BTC_2024_5M_FOLLOW,dio_1aeg,offen_und_gereift,12,2,10,0.166667,0.833333,0.696370,0.740995,0.154406,0.847222,0.270833
BTC_2024_5M_FOLLOW,dio_1nv4,offen_und_gereift,5,2,3,0.400000,0.600000,0.659666,0.703017,0.197489,0.433333,0.200000
BTC_2024_5M_FOLLOW,dio_1b5i,nur_gereift,2,0,2,0.000000,1.000000,0.650806,0.696210,0.195424,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_06qi,offen_und_gereift,18,12,6,0.666667,0.333333,0.707443,0.750690,0.142839,0.388889,0.006944
BTC_2024_5M_FOLLOW,dio_0kx9,offen_und_gereift,41,25,16,0.609756,0.390244,0.731090,0.773071,0.112737,0.479675,0.356707
BTC_2024_5M_FOLLOW,dio_1350,offen_und_gereift,21,7,14,0.333333,0.666667,0.719625,0.762826,0.124228,0.694444,0.488095
BTC_2024_5M_FOLLOW,dio_1yme,nur_gereift,4,0,4,0.000000,1.000000,0.699411,0.748489,0.138203,1.000000,0.250000
BTC_2024_5M_FOLLOW,dio_0c76,offen_und_gereift,6,3,3,0.500000,0.500000,0.655118,0.697799,0.204277,0.527778,0.125000
BTC_2024_5M_FOLLOW,dio_07uk,offen_und_gereift,40,30,10,0.750000,0.250000,0.719483,0.761497,0.137014,0.358333,0.025000
BTC_2024_5M_FOLLOW,dio_126s,offen_und_gereift,4,1,3,0.250000,0.750000,0.661272,0.704057,0.183534,0.666667,0.000000
BTC_2024_5M_FOLLOW,dio_0une,nur_gereift,7,0,7,0.000000,1.000000,0.715760,0.764210,0.121400,1.000000,0.571429
BTC_2024_5M_FOLLOW,dio_0f4r,offen_und_gereift,8,3,5,0.375000,0.625000,0.708145,0.756859,0.133465,0.656250,0.125000
BTC_2024_5M_FOLLOW,dio_0gzn,nur_gereift,3,0,3,0.000000,1.000000,0.713026,0.765066,0.114629,1.000000,0.375000
BTC_2024_5M_FOLLOW,dio_0fe7,offen_und_gereift,28,8,20,0.285714,0.714286,0.711393,0.752676,0.133742,0.738095,0.075893
BTC_2024_5M_FOLLOW,dio_05ap,nur_gereift,17,0,17,0.000000,1.000000,0.728531,0.774049,0.112844,1.000000,0.419118
BTC_2024_5M_FOLLOW,dio_14ks,nur_gereift,4,0,4,0.000000,1.000000,0.667980,0.714245,0.177949,1.000000,0.500000
BTC_2024_5M_FOLLOW,dio_118x,nur_gereift,1,0,1,0.000000,1.000000,0.643079,0.694309,0.198061,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_0sa1,offen_und_gereift,5,1,4,0.200000,0.800000,0.647668,0.687246,0.202969,0.616667,0.600000
BTC_2024_5M_FOLLOW,dio_1ap6,offen_und_gereift,5,2,3,0.400000,0.600000,0.658911,0.700531,0.191458,0.416667,0.200000
BTC_2024_5M_FOLLOW,dio_0ui0,offen_und_gereift,4,3,1,0.750000,0.250000,0.667603,0.711866,0.179452,0.416667,0.000000
BTC_2024_5M_FOLLOW,dio_1fe0,offen_und_gereift,9,4,5,0.444444,0.555556,0.711097,0.758322,0.127712,0.611111,0.111111
BTC_2024_5M_FOLLOW,dio_1ae9,nur_gereift,1,0,1,0.000000,1.000000,0.616085,0.661234,0.239706,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_1rqi,offen_und_gereift,10,8,2,0.800000,0.200000,0.720978,0.769449,0.120649,0.300000,0.000000
BTC_2024_5M_FOLLOW,dio_13s0,nur_gereift,4,0,4,0.000000,1.000000,0.715009,0.764985,0.107402,1.000000,0.500000
BTC_2024_5M_FOLLOW,dio_1vsy,nur_gereift,1,0,1,0.000000,1.000000,0.668253,0.720574,0.157498,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_0ahb,offen_und_gereift,8,2,6,0.250000,0.750000,0.674179,0.713980,0.168004,0.510417,0.250000
BTC_2024_5M_FOLLOW,dio_1wjr,nur_gereift,1,0,1,0.000000,1.000000,0.644361,0.695903,0.197573,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_083d,offen_und_gereift,3,1,2,0.333333,0.666667,0.648054,0.688927,0.191580,0.527778,0.333333
BTC_2024_5M_FOLLOW,dio_0lwc,nur_gereift,2,0,2,0.000000,1.000000,0.626631,0.666041,0.215747,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0v6z,nur_gereift,1,0,1,0.000000,1.000000,0.661463,0.715356,0.174872,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_027e,offen_und_gereift,3,1,2,0.333333,0.666667,0.621553,0.659488,0.234962,0.388889,0.333333
BTC_2024_5M_FOLLOW,dio_0rgc,nur_gereift,7,0,7,0.000000,1.000000,0.696132,0.739991,0.139258,0.857143,0.392857
BTC_2024_5M_FOLLOW,dio_0gfm,offen_und_gereift,6,4,2,0.666667,0.333333,0.714572,0.765149,0.110842,0.388889,0.166667
BTC_2024_5M_FOLLOW,dio_0v4v,nur_gereift,2,0,2,0.000000,1.000000,0.619657,0.661276,0.236333,0.958333,0.000000
BTC_2024_5M_FOLLOW,dio_031e,offen_und_gereift,3,1,2,0.333333,0.666667,0.684092,0.729434,0.161950,0.666667,0.375000
BTC_2024_5M_FOLLOW,dio_183u,nur_gereift,1,0,1,0.000000,1.000000,0.685402,0.741264,0.137228,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_08nu,nur_gereift,1,0,1,0.000000,1.000000,0.627840,0.671647,0.207561,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_1hbv,nur_gereift,2,0,2,0.000000,1.000000,0.658154,0.707807,0.186644,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_166s,nur_gereift,1,0,1,0.000000,1.000000,0.598045,0.642830,0.268554,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0lg0,nur_gereift,2,0,2,0.000000,1.000000,0.626692,0.666370,0.221732,0.500000,1.000000
BTC_2024_5M_FOLLOW,dio_1ffn,nur_gereift,1,0,1,0.000000,1.000000,0.665035,0.716264,0.163153,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_1kue,offen_und_gereift,8,4,4,0.500000,0.500000,0.679211,0.718621,0.158126,0.468750,0.000000
BTC_2024_5M_FOLLOW,dio_1xwq,offen_und_gereift,6,2,4,0.333333,0.666667,0.643941,0.684626,0.219498,0.513889,0.333333
BTC_2024_5M_FOLLOW,dio_12k9,nur_gereift,2,0,2,0.000000,1.000000,0.675852,0.724017,0.155393,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_03c5,nur_gereift,2,0,2,0.000000,1.000000,0.669568,0.719009,0.170307,1.000000,0.062500
BTC_2024_5M_FOLLOW,dio_1jh7,nur_gereift,1,0,1,0.000000,1.000000,0.604148,0.649605,0.260852,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_0ak2,nur_gereift,1,0,1,0.000000,1.000000,0.600735,0.640859,0.246130,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_0bgi,nur_gereift,1,0,1,0.000000,1.000000,0.595307,0.633858,0.251438,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_1q2r,offen_und_gereift,9,2,7,0.222222,0.777778,0.705445,0.751888,0.137738,0.796296,0.513889
BTC_2024_5M_FOLLOW,dio_1s2n,offen_und_gereift,10,6,4,0.600000,0.400000,0.704112,0.748174,0.131976,0.466667,0.100000
BTC_2024_5M_FOLLOW,dio_1uyk,nur_gereift,4,0,4,0.000000,1.000000,0.667819,0.712788,0.174768,1.000000,0.468750
BTC_2024_5M_FOLLOW,dio_16l9,nur_gereift,2,0,2,0.000000,1.000000,0.683123,0.734530,0.149196,1.000000,0.562500
BTC_2024_5M_FOLLOW,dio_1kbk,nur_gereift,1,0,1,0.000000,1.000000,0.634229,0.679092,0.200148,1.000000,0.000000
BTC_2024_5M_FOLLOW,dio_1hyc,nur_gereift,3,0,3,0.000000,1.000000,0.648963,0.688696,0.188990,1.000000,0.333333
BTC_2024_5M_FOLLOW,dio_0z35,offen_und_gereift,6,3,3,0.500000,0.500000,0.705111,0.753533,0.122591,0.541666,0.020833
BTC_2024_5M_FOLLOW,dio_0sws,nur_gereift,2,0,2,0.000000,1.000000,0.633008,0.676734,0.219423,1.000000,0.500000
BTC_2024_5M_FOLLOW,dio_0kap,nur_gereift,1,0,1,0.000000,1.000000,0.627561,0.674699,0.220259,1.000000,1.000000
BTC_2024_5M_FOLLOW,dio_0v65,nur_gereift,9,0,9,0.000000,1.000000,0.705887,0.749661,0.127493,1.000000,0.097222
BTC_2024_5M_FOLLOW,dio_1vdo,nur_gereift,10,0,10,0.000000,1.000000,0.708081,0.752711,0.126090,1.000000,0.475000
BTC_2024_5M_FOLLOW,dio_0gaw,nur_gereift,5,0,5,0.000000,1.000000,0.662220,0.707094,0.187839,1.000000,0.250000
BTC_2024_5M_FOLLOW,dio_1nmh,nur_gereift,13,0,13,0.000000,1.000000,0.693734,0.737125,0.157468,1.000000,0.173077
BTC_2024_5M_FOLLOW,dio_1tiu,nur_gereift,17,0,17,0.000000,1.000000,0.719758,0.764739,0.124055,1.000000,0.448529
