pair,worlds,passive_qualities,top_passive_quality,top_share,events,quality_profile
dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4,3,fragmentiert,0.639175,97,fragmentiert:62; breit_driftend:25; eng_getragen:10
dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4,3,eng_getragen,0.553398,103,eng_getragen:57; breit_driftend:28; fragmentiert:18
