world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2692,rekoppelnde_lage,druck_lage,bewegungsbruch,0.024426,-0.030000
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2703,rekoppelnde_lage,druck_lage,gehaltene_form,0.057274,-0.007679
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2709,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.021431,0.000892
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2713,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.027075,-0.011548
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3047,rekoppelnde_lage,gehaltene_form,gehaltene_form,0.077729,-0.020467
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3100,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.137176,-0.072013
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3499,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.068640,-0.053550
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3505,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.025318,-0.011077
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3508,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,0.025942,0.010389
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3788,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.032621,-0.025160
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3804,rekoppelnde_lage,offene_lage,offene_lage,0.038836,-0.027420
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3845,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.043405,-0.008272
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,206,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.005785,-0.003470
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,749,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.021076,0.018463
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1584,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.229766,-0.079308
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1683,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.075080,0.003126
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1691,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.085589,0.017217
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2130,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.171541,-0.011348
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2142,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.073383,-0.024351
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2154,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.030747,0.019886
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2274,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.028056,0.020389
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2292,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.010376,-0.025794
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2295,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.082102,-0.014145
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2298,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.088534,0.048960
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2308,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.084445,0.032151
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2547,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.029659,-0.001230
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2580,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.122161,-0.050418
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2594,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.073365,0.009866
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2598,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.013682,0.011637
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2646,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.013842,0.004804
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2690,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.053330,0.005394
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2702,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.102798,-0.036912
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2706,gehaltene_form,rekoppelnde_lage,rekoppelnde_lage,-0.039705,-0.009010
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2712,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.034782,-0.006562
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2722,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.042076,0.012220
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3021,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.029193,-0.009293
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3099,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.107258,-0.041553
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3137,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.029791,0.012659
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3498,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.166920,-0.083062
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3504,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.000660,-0.016298
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3506,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.051870,-0.023667
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3509,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.097845,0.026335
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3791,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.069183,0.053767
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3811,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.012771,-0.013787
LONG2024_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3867,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.005354,-0.016059
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,524,offene_lage,druck_lage,rekoppelnde_lage,-0.005315,-0.004647
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1202,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.037995,0.026897
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1204,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.005362,0.011003
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1211,rekoppelnde_lage,druck_lage,offene_lage,0.024851,0.004369
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1222,rekoppelnde_lage,druck_lage,offene_lage,0.203323,-0.041909
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1260,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.001307,-0.004221
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1333,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.068864,-0.045114
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1873,rekoppelnde_lage,offene_lage,druck_lage,0.187264,-0.044060
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2074,druck_lage,rekoppelnde_lage,druck_lage,0.020426,-0.003635
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2856,druck_lage,druck_lage,offene_lage,-0.121379,0.042917
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2996,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.104796,0.031093
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3149,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.055279,0.040623
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,441,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.060042,-0.008659
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1194,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.076318,0.022207
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1203,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.085815,0.031285
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1205,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.001247,0.009595
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1219,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.008753,-0.002689
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1259,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.147024,-0.058134
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1331,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.084216,0.000713
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1880,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.049735,-0.006636
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2289,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.028150,0.011353
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2771,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.029527,0.003737
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2839,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.057999,-0.033459
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2865,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.060062,-0.005544
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2994,bewegungsbruch,rekoppelnde_lage,druck_lage,0.058764,-0.064343
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2997,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.120310,0.079012
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3150,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.072912,0.053558
LONG2024_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3619,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.019988,0.000335
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1671,rekoppelnde_lage,druck_lage,bewegungsbruch,0.130422,-0.046406
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1693,rekoppelnde_lage,offene_lage,offene_lage,0.029233,-0.018107
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1730,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.060994,0.006188
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1734,rekoppelnde_lage,druck_lage,offene_lage,0.040718,-0.027390
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1970,bewegungsbruch,offene_lage,bewegungsbruch,-0.121775,0.003138
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1980,rekoppelnde_lage,druck_lage,bewegungsbruch,0.068308,-0.008701
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2520,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,0.029354,0.031012
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2523,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.075579,0.018142
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2659,offene_lage,druck_lage,druck_lage,0.051555,-0.007217
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3265,rekoppelnde_lage,druck_lage,bewegungsbruch,0.092191,-0.022888
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3588,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.105617,-0.031110
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3597,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.008001,-0.026088
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3610,rekoppelnde_lage,druck_lage,bewegungsbruch,0.104176,-0.013943
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3617,offene_lage,bewegungsbruch,rekoppelnde_lage,-0.010458,-0.029559
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3628,offene_lage,druck_lage,rekoppelnde_lage,0.003463,-0.007056
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3639,rekoppelnde_lage,druck_lage,gehaltene_form,0.076697,-0.024486
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3644,gehaltene_form,rekoppelnde_lage,rekoppelnde_lage,0.001946,-0.013625
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3664,offene_lage,bewegungsbruch,rekoppelnde_lage,-0.061846,-0.005827
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3672,offene_lage,druck_lage,bewegungsbruch,0.089595,-0.041702
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3742,gehaltene_form,druck_lage,druck_lage,0.171295,-0.045058
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1689,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.045675,0.011736
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1704,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.019349,-0.006169
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1732,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.122317,-0.005583
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1754,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.072685,-0.017319
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1975,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.010181,-0.014877
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2513,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.055691,0.003765
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2521,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.064767,0.007729
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2524,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.097876,0.024517
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3261,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.041315,-0.001493
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3586,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.002874,-0.003288
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3596,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.026686,-0.034744
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3609,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.146945,-0.040281
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3616,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.074864,-0.042165
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3623,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.021779,0.014278
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3635,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.009615,0.017068
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3642,gehaltene_form,gehaltene_form,rekoppelnde_lage,-0.010086,-0.012180
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3650,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.004036,0.021667
LONG2024_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3671,offene_lage,rekoppelnde_lage,druck_lage,0.122015,-0.041710
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,755,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.005199,-0.015305
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,764,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.001698,-0.008267
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,779,bewegungsbruch,offene_lage,rekoppelnde_lage,0.126823,-0.047082
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1595,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,0.003662,0.012238
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1599,rekoppelnde_lage,offene_lage,bewegungsbruch,0.065337,-0.021415
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,763,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.045736,0.009318
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,766,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.046943,0.017886
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1348,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.005827,-0.015179
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1566,bewegungsbruch,rekoppelnde_lage,druck_lage,0.101422,-0.056455
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1592,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.009354,-0.012220
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1597,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.012736,-0.001196
LONG2024_15M_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1602,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.066383,0.031646
