transition_type,count,pre5_rezeptor_contact_pressure_avg,event_rezeptor_contact_pressure_avg,post5_rezeptor_contact_pressure_avg,event_minus_pre5_rezeptor_contact_pressure_avg,pre5_rezeptor_contact_alignment_avg,event_rezeptor_contact_alignment_avg,post5_rezeptor_contact_alignment_avg,event_minus_pre5_rezeptor_contact_alignment_avg,pre5_rezeptor_contact_asymmetry_avg,event_rezeptor_contact_asymmetry_avg,post5_rezeptor_contact_asymmetry_avg,event_minus_pre5_rezeptor_contact_asymmetry_avg,pre5_fuehlen_mcm_coherence_avg,event_fuehlen_mcm_coherence_avg,post5_fuehlen_mcm_coherence_avg,event_minus_pre5_fuehlen_mcm_coherence_avg,pre5_mcm_rekopplung_quality_avg,event_mcm_rekopplung_quality_avg,post5_mcm_rekopplung_quality_avg,event_minus_pre5_mcm_rekopplung_quality_avg,pre5_mcm_strain_quality_avg,event_mcm_strain_quality_avg,post5_mcm_strain_quality_avg,event_minus_pre5_mcm_strain_quality_avg
oeffnung_aus_zentrum,1344,0.20740754791666668,0.32926461830357145,0.25051715014880954,0.12185707038690476,0.8670931209821428,0.7748868363095239,0.835252593092758,-0.09220628467261904,-0.0014326505952380957,0.10704752306547619,0.005838581572420635,0.10848017366071427,0.5708127068452381,0.46421726711309524,0.5341281221850198,-0.10659543973214286,0.6458479517857143,0.6113337343749999,0.6337758329117064,-0.03451421741071429,0.1892994224702381,0.25360629836309523,0.21130809406001982,0.06430687589285713
rand_offen_wechsel,253,0.26342299367588934,0.3456210553359684,0.2762226845849802,0.08219806166007905,0.8240993154150197,0.7685006996047431,0.8087494980237154,-0.05559861581027668,0.03071326798418972,-0.02548606719367589,-0.036461196837944666,-0.05619933517786561,0.5245826505928853,0.4862859209486166,0.5057756885375494,-0.03829672964426877,0.6320086292490119,0.6088742173913043,0.6277021067193675,-0.023134411857707513,0.21687623241106718,0.2607038300395257,0.22216167905138343,0.043827597628458496
rekopplung_zum_zentrum,1344,0.24254850089285712,0.21611762872023807,0.21644474988839285,-0.02643087217261905,0.8377779280505953,0.869740730654762,0.8636625319568452,0.03196280260416667,0.020862546726190475,-0.047342790922619046,-0.01774817299107143,-0.06820533764880952,0.5385353946428572,0.5747971011904761,0.5639339768973214,0.03626170654761905,0.6359013048363095,0.6437022529761904,0.6432133805431548,0.0078009481398809526,0.2077312429315476,0.19305247693452382,0.19345668936011903,-0.01467876599702381
