axis;inner_effect_state;mcm_preview_symbol;signature_label;world_count;worlds;total_count;world_relative_ratio_sum;recoupling_balance;stdev_recoupling_balance;avg_mcm_rekopplung_quality;avg_mcm_strain_quality;avg_mcm_carry_quality;avg_rezeptor_field_intake_pressure;avg_axis_z;avg_perception_adaptation_potential;avg_perception_visual_focus_tendency;avg_perception_visual_distance_tendency;avg_perception_auditory_listen_tendency;avg_perception_auditory_softening_tendency;avg_perception_felt_distance_tendency
hoeren_hin;inner_effect_stable;dio_mcm_episode_0e7qvj1;reproduzierte_ruhige_aufnahme;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;1411;0.7076228686058175;0.5689078795180723;0.002347075695267642;0.7180604989369241;0.13361096243798723;0.5458850219702339;0.06216662792345854;0.8927081006378454;0.11360131254429483;0.6511286782423813;0.3235643855421687;0.8823963798724308;0.1176036201275691;0.1376019255846917
sehen_fokus;inner_effect_stable;dio_mcm_episode_0e7qvj1;reproduzierte_ruhige_aufnahme;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;1294;0.6489468405215647;0.543169625579598;0.0035639243747501866;0.7102856870170015;0.14078562442040188;0.5292055208655333;0.10532174806800618;1.0700105556414221;0.11773731761978362;0.6732588145285935;0.2597413964451314;0.8228585347758887;0.17714146522411128;0.14245267928902627
sehen_abstand;inner_effect_stable;dio_mcm_episode_0e7qvj1;wiederkehrend_tragend;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;624;0.31293881644934807;0.5129108641826924;0.004546370959742087;0.6982074919871796;0.15705292948717947;0.5224269631410257;0.11297479326923078;0.9995412115384615;0.14279289743589743;0.6269679054487179;0.4511930144230769;0.7927907628205128;0.20720923717948717;0.19569589262820514
sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;wiederkehrend_offen;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;507;0.2542627883650953;0.4453870355029586;0.004359859752616775;0.666553134122288;0.1884278717948718;0.4824895522682446;0.13095290729783038;1.6448478481262325;0.15641513806706114;0.6195036923076924;0.5168793293885602;0.7639169546351086;0.2360830453648915;0.23618413017751477
ausgeglichen;inner_effect_stable;dio_mcm_episode_0e7qvj1;reproduzierte_ruhige_aufnahme;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;390;0.19558676028084254;0.5284604397435897;0.005382022730071649;0.7121125538461538;0.15447336666666664;0.5502296589743589;0.11671498974358974;0.230347641025641;0.13102862051282052;0.640516441025641;0.3344466;0.7885715743589744;0.21142842564102565;0.16839242564102563
hoeren_leise;inner_effect_stable;dio_mcm_episode_0e7qvj1;wiederkehrend_offen;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;390;0.19558676028084251;0.4712488698717949;0.0020387941856268867;0.6880979128205128;0.17099351282051284;0.5027961871794872;0.1834221205128205;0.9820224538461537;0.15497165384615383;0.6198745128205128;0.36162692564102566;0.676275582051282;0.3237244179487179;0.22553645897435895
feldinput;inner_effect_stable;dio_mcm_episode_0e7qvj1;wiederkehrend_kontaktlastig;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;316;0.1584754262788365;0.4481112674050633;0.005053214599222375;0.6803033670886076;0.1798248006329114;0.48764028164556966;0.20946919620253165;1.0985587753164556;0.15162703797468355;0.6195413101265823;0.32574495569620254;0.6836239651898735;0.3163760348101266;0.22758952531645568
feldinput;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;wiederkehrend_kontaktlastig;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;191;0.09578736208625878;0.333067780104712;0.015631689317039704;0.6357963141361256;0.23026173821989526;0.42754421465968584;0.2898671832460733;2.155849329842932;0.17335876439790576;0.6057989738219896;0.32457849738219896;0.580527664921466;0.419472335078534;0.29610891099476444
sehen_fokus;inner_effect_stable;dio_mcm_episode_1jx2k4i;reproduzierte_ruhige_aufnahme;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;156;0.07823470411233702;0.5318996410256409;0.012004471389760976;0.701015096153846;0.1431943717948718;0.504978032051282;0.10368433333333335;1.111211044871795;0.11537735256410257;0.6745633012820512;0.2493500576923077;0.8292210641025641;0.17077893589743592;0.13616538461538463
hoeren_leise;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;wiederkehrend_kontaktlastig;4;BTC_2025_1H_2000,KAS_2024_1H_2000,KAS_2024_5M_2000,SOL_2025_5M_2000;138;0.06920762286860582;0.4012836394927538;0.012163382656633722;0.6586187101449277;0.20421976811594203;0.46821313768115946;0.21246121014492753;1.3916127898550725;0.16771669565217392;0.6184450579710145;0.3926607318840579;0.6304687971014493;0.36953120289855074;0.26093200724637683
