world,role,count,share,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_visual_gap,avg_hearing_gap,rekopplung_top_share,carry_top_share,strain_top_share,dominant_effect_class,dominant_awareness,dominant_preview_symbol,dominant_symbol_family
SOL_2023_NEG_STRESS_10K_RECEPTOR,zentrum_stabil,8401,0.8406043626175705,0.6609247270563028,0.419946704797048,0.17031888941792644,0.8818340409475063,0.07081188596595644,0.07725316164742294,0.2973455541007023,0.2906796809903583,0.10855850493988811,stabil,inner_effect_stable,dio_mcm_episode_183drjy,dio_0xvr
SOL_2023_NEG_STRESS_10K_RECEPTOR,offene_variante,1301,0.13017810686411846,0.6196329008455035,0.3815621137586472,0.23877755418908533,0.8154742098385858,0.1620790737893928,0.15007546118370485,0.0007686395080707148,0.0415065334358186,0.9953881629515757,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_183drjy,dio_1rtv
SOL_2023_NEG_STRESS_10K_RECEPTOR,spannungsrand_kippnaehe,292,0.029217530518310986,0.5785016815068493,0.35764011301369864,0.3158049863013699,0.7132412602739726,0.3138237808219178,0.2690621369863013,0.0,0.010273972602739725,1.0,kippend,inner_effect_tipping,dio_mcm_episode_183drjy,dio_0w7y
SOL_2024_SIDEWAYS_5K_RECEPTOR,zentrum_stabil,4157,0.8323988786543852,0.6544150197257638,0.4096541147462112,0.1761657748376233,0.8800687084435891,0.07287521890786626,0.07909378037045947,0.3004570603800818,0.286985807072408,0.10103439980755352,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_19tt
SOL_2024_SIDEWAYS_5K_RECEPTOR,offene_variante,688,0.13776531838205847,0.618667738372093,0.3791145479651163,0.23899919331395347,0.8157511889534883,0.16379368168604652,0.1470967645348837,0.0,0.07848837209302326,0.9883720930232558,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0k4l
SOL_2024_SIDEWAYS_5K_RECEPTOR,spannungsrand_kippnaehe,149,0.029835802963556268,0.5784861073825504,0.3542185637583892,0.3137926174496644,0.7189417516778523,0.30698738926174496,0.26015809395973155,0.0,0.013422818791946308,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_076u
SOL_2025_STRESS_5K_RECEPTOR,zentrum_stabil,4115,0.8239887865438527,0.653652409234508,0.40982944131227217,0.1778854065613609,0.8795209829890644,0.07288498031591738,0.07951540340218713,0.30328068043742407,0.2865127582017011,0.09064398541919806,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_1oem
SOL_2025_STRESS_5K_RECEPTOR,offene_variante,753,0.15078093712454946,0.6194874940239044,0.3825576135458167,0.23852590039840638,0.8160337370517928,0.16950915006640105,0.14077758300132803,0.0013280212483399733,0.0903054448871182,0.9960159362549801,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0cxq
SOL_2025_STRESS_5K_RECEPTOR,spannungsrand_kippnaehe,126,0.02523027633159792,0.5817521825396825,0.3589725555555556,0.3103545396825397,0.7223930952380953,0.303495873015873,0.2565427777777778,0.0,0.015873015873015872,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_07ov
SOL_2026_STABLE_5K_RECEPTOR,zentrum_stabil,4193,0.8396075290348418,0.6572531700453136,0.4142481946100644,0.17310390054853328,0.8831053906510851,0.06910775435249225,0.07667048485571189,0.2978774147388505,0.28786072024803244,0.10684474123539232,stabil,inner_effect_stable,dio_mcm_episode_1t5bcxp,dio_0xvr
SOL_2026_STABLE_5K_RECEPTOR,offene_variante,640,0.12815378454144974,0.6195745390625,0.38339086093749997,0.238582290625,0.8148418625,0.165287353125,0.14831056250000002,0.0,0.059375,1.0,tragend_unruhig,inner_effect_carried_unrest,dio_mcm_episode_1t5bcxp,dio_0hly
SOL_2026_STABLE_5K_RECEPTOR,spannungsrand_kippnaehe,161,0.03223868642370845,0.5840394409937888,0.364992397515528,0.3142270559006211,0.7285367453416149,0.2779366149068323,0.2735387950310559,0.0,0.024844720496894408,1.0,kippend,inner_effect_tipping,dio_mcm_episode_1t5bcxp,dio_16o4
