world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,689,bewegungsbruch,offene_lage,offene_lage,-0.110895,0.018594
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,804,offene_lage,offene_lage,offene_lage,0.050204,-0.014393
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,824,offene_lage,offene_lage,offene_lage,0.016903,-0.002902
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,955,offene_lage,offene_lage,offene_lage,-0.070455,0.004247
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1371,druck_lage,offene_lage,offene_lage,-0.141319,0.028414
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1386,offene_lage,offene_lage,offene_lage,0.035510,-0.001663
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1397,offene_lage,offene_lage,offene_lage,-0.002121,-0.004278
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1402,offene_lage,offene_lage,offene_lage,-0.119552,0.033628
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1505,offene_lage,offene_lage,offene_lage,0.030472,0.012973
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1525,druck_lage,offene_lage,offene_lage,0.052869,0.005654
BTC_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1552,offene_lage,offene_lage,offene_lage,-0.005478,-0.000744
BTC_2024_5M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1314,offene_lage,druck_lage,gehaltene_form,0.130234,-0.019299
BTC_2024_5M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1799,offene_lage,druck_lage,bewegungsbruch,0.092748,0.008015
BTC_2024_5M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1815,offene_lage,offene_lage,offene_lage,-0.044358,0.003592
BTC_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1313,offene_lage,offene_lage,druck_lage,0.174395,-0.027435
BTC_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1554,offene_lage,offene_lage,offene_lage,-0.045876,0.016258
BTC_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1794,offene_lage,offene_lage,offene_lage,-0.059533,-0.001442
BTC_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1814,offene_lage,offene_lage,offene_lage,0.012589,-0.005038
BTC_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1816,offene_lage,offene_lage,offene_lage,0.009423,-0.005228
KAS_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1512,offene_lage,offene_lage,offene_lage,0.174651,-0.029052
KAS_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1528,offene_lage,offene_lage,offene_lage,-0.031483,-0.024494
KAS_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1533,offene_lage,bewegungsbruch,offene_lage,0.114135,-0.018852
KAS_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1570,druck_lage,offene_lage,bewegungsbruch,-0.137992,0.064682
KAS_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1897,druck_lage,druck_lage,druck_lage,-0.271475,0.008440
KAS_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1527,offene_lage,offene_lage,offene_lage,0.034632,-0.031505
KAS_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1531,offene_lage,offene_lage,offene_lage,0.028718,-0.004775
KAS_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1544,offene_lage,offene_lage,offene_lage,-0.046123,-0.007821
KAS_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1589,offene_lage,offene_lage,offene_lage,0.047886,-0.002982
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1521,offene_lage,offene_lage,offene_lage,0.009498,0.009133
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1527,bewegungsbruch,druck_lage,bewegungsbruch,0.006119,-0.004492
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1587,offene_lage,offene_lage,offene_lage,-0.063994,0.010255
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1632,offene_lage,druck_lage,bewegungsbruch,-0.050904,-0.019554
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1639,offene_lage,offene_lage,offene_lage,-0.033140,-0.037061
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1663,druck_lage,offene_lage,offene_lage,-0.165616,0.042668
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1681,offene_lage,offene_lage,offene_lage,-0.047695,-0.001081
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1686,offene_lage,druck_lage,bewegungsbruch,0.053204,-0.016426
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1693,offene_lage,bewegungsbruch,offene_lage,0.032965,-0.003491
SOL_2024_15M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1698,druck_lage,druck_lage,druck_lage,0.059085,-0.006936
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1181,offene_lage,offene_lage,offene_lage,-0.003158,0.021298
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1520,offene_lage,offene_lage,offene_lage,0.012098,-0.015453
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1523,offene_lage,offene_lage,druck_lage,0.146823,0.001893
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1533,offene_lage,offene_lage,offene_lage,0.020572,0.025423
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1590,offene_lage,offene_lage,offene_lage,0.059201,0.013632
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1637,offene_lage,offene_lage,offene_lage,0.031465,-0.012597
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1644,offene_lage,offene_lage,offene_lage,0.070623,-0.009374
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1667,offene_lage,offene_lage,offene_lage,-0.117422,0.004307
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1684,offene_lage,offene_lage,offene_lage,0.138657,-0.018718
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1692,offene_lage,offene_lage,bewegungsbruch,0.077163,-0.025138
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1695,bewegungsbruch,offene_lage,druck_lage,0.126181,-0.001078
SOL_2024_15M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1944,offene_lage,offene_lage,offene_lage,-0.018868,0.008445
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,929,gehaltene_form,offene_lage,offene_lage,-0.087742,0.022524
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,946,offene_lage,bewegungsbruch,bewegungsbruch,0.002587,-0.012275
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,956,offene_lage,offene_lage,druck_lage,0.357337,-0.061528
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,994,offene_lage,offene_lage,bewegungsbruch,-0.047824,0.001030
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1037,offene_lage,offene_lage,offene_lage,-0.084793,0.035335
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1045,offene_lage,druck_lage,druck_lage,0.172371,-0.008865
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1092,offene_lage,offene_lage,offene_lage,-0.014491,-0.028047
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1094,offene_lage,offene_lage,druck_lage,0.215208,-0.030764
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1111,offene_lage,offene_lage,offene_lage,0.018687,0.004063
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1118,offene_lage,druck_lage,bewegungsbruch,0.116218,-0.013312
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1122,gehaltene_form,offene_lage,offene_lage,-0.155661,0.006320
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1240,offene_lage,offene_lage,offene_lage,-0.078674,-0.001922
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1272,offene_lage,offene_lage,offene_lage,0.040512,0.000777
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1279,offene_lage,bewegungsbruch,offene_lage,-0.028385,-0.010765
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1656,offene_lage,bewegungsbruch,offene_lage,-0.008961,-0.001174
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1660,offene_lage,offene_lage,offene_lage,-0.045339,0.003477
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1665,offene_lage,druck_lage,offene_lage,-0.024260,-0.017828
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1670,offene_lage,druck_lage,offene_lage,-0.004164,-0.003498
SOL_2024_1H,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1674,offene_lage,offene_lage,offene_lage,0.062163,0.007414
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,933,offene_lage,offene_lage,offene_lage,-0.092495,0.014322
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,955,offene_lage,offene_lage,offene_lage,0.229669,-0.034598
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,985,offene_lage,offene_lage,offene_lage,0.104222,-0.012194
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,997,bewegungsbruch,offene_lage,offene_lage,-0.020843,0.026432
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1038,offene_lage,offene_lage,offene_lage,-0.056444,0.033629
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1090,offene_lage,offene_lage,offene_lage,0.057353,-0.018378
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1093,offene_lage,offene_lage,offene_lage,0.153500,-0.028926
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1110,offene_lage,offene_lage,offene_lage,0.105161,-0.012313
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1112,offene_lage,offene_lage,offene_lage,-0.076997,0.003748
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1120,druck_lage,gehaltene_form,offene_lage,-0.122945,0.030505
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1123,offene_lage,offene_lage,offene_lage,-0.139818,0.011877
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1228,offene_lage,offene_lage,offene_lage,0.006010,-0.005630
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1260,offene_lage,offene_lage,offene_lage,0.075140,-0.016928
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1276,offene_lage,offene_lage,offene_lage,0.007564,0.009460
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1321,offene_lage,offene_lage,offene_lage,0.098240,-0.015892
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1646,offene_lage,offene_lage,offene_lage,0.005128,0.011313
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1659,offene_lage,offene_lage,offene_lage,0.007041,-0.009847
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1662,offene_lage,offene_lage,offene_lage,0.018622,0.023973
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1669,offene_lage,offene_lage,druck_lage,0.055635,-0.008228
SOL_2024_1H,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1671,offene_lage,offene_lage,offene_lage,-0.121404,0.000847
SOL_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1603,offene_lage,offene_lage,offene_lage,-0.059950,0.023438
SOL_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1619,offene_lage,druck_lage,bewegungsbruch,-0.056154,0.009859
SOL_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1630,offene_lage,offene_lage,offene_lage,0.064605,-0.001729
SOL_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1632,offene_lage,bewegungsbruch,offene_lage,-0.031588,-0.004817
SOL_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1689,offene_lage,offene_lage,offene_lage,-0.067591,-0.025046
SOL_2024_30M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1721,offene_lage,offene_lage,offene_lage,-0.078575,0.024215
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1594,offene_lage,offene_lage,offene_lage,0.025421,-0.007178
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1604,offene_lage,offene_lage,offene_lage,-0.057965,0.035167
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1626,offene_lage,offene_lage,offene_lage,0.052561,-0.023311
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1631,offene_lage,offene_lage,bewegungsbruch,0.118406,-0.014859
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1688,offene_lage,offene_lage,offene_lage,0.014284,-0.027759
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1690,offene_lage,offene_lage,offene_lage,-0.125445,0.017467
SOL_2024_30M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1724,offene_lage,offene_lage,offene_lage,0.074443,0.000178
SOL_2024_5M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1980,offene_lage,offene_lage,offene_lage,-0.027233,-0.025408
SOL_2024_5M,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1987,offene_lage,druck_lage,gehaltene_form,0.060644,-0.002665
SOL_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1979,offene_lage,offene_lage,offene_lage,0.065788,-0.033304
SOL_2024_5M,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1982,offene_lage,offene_lage,offene_lage,-0.071904,0.020863
