world;axis;inner_effect_state;mcm_preview_symbol;count;ratio;avg_axis_z;avg_mcm_rekopplung_quality;avg_mcm_strain_quality;avg_mcm_carry_quality;avg_rezeptor_field_intake_pressure;avg_perception_adaptation_potential;avg_perception_visual_focus_tendency;avg_perception_visual_distance_tendency;avg_perception_auditory_listen_tendency;avg_perception_auditory_softening_tendency;avg_perception_felt_distance_tendency
BTC2025_1H;hoeren_hin;inner_effect_stable;dio_mcm_episode_0e7qvj1;321;0.16098294884653963;0.8347203956386293;0.720581492211838;0.13291277258566978;0.5487376947040499;0.05932859813084112;0.1117306386292835;0.6525813707165109;0.31610571651090347;0.8868886604361371;0.11311133956386293;0.13141482242990654
BTC2025_1H;sehen_fokus;inner_effect_stable;dio_mcm_episode_0e7qvj1;263;0.13189568706118354;0.9749265475285172;0.7131875855513308;0.13881622433460078;0.5338123003802282;0.09698512547528516;0.11494730418250951;0.6717802319391635;0.25676366539923956;0.8360808517110266;0.1639191482889734;0.13641752091254752
BTC2025_1H;sehen_abstand;inner_effect_stable;dio_mcm_episode_0e7qvj1;141;0.07071213640922769;0.9591056241134751;0.7008294397163121;0.15412287943262412;0.5241530141843972;0.10303206382978723;0.13741183687943262;0.6309398723404255;0.43196426241134755;0.811132659574468;0.1888673404255319;0.18390289361702128
BTC2025_1H;sehen_abstand;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;100;0.05015045135406219;1.8374350999999998;0.66117424;0.19023629;0.46970081;0.13151351;0.15647025;0.61993906;0.51738349;0.7658888;0.2341112;0.23890539
BTC2025_1H;ausgeglichen;inner_effect_stable;dio_mcm_episode_0e7qvj1;97;0.04864593781344032;0.22686892783505153;0.7166512061855671;0.15136442268041236;0.5568755051546392;0.1101448762886598;0.12881852577319589;0.6412287113402062;0.3322689072164948;0.798409824742268;0.20159017525773196;0.16231759793814432
BTC2025_1H;hoeren_leise;inner_effect_stable;dio_mcm_episode_0e7qvj1;85;0.04262788365095286;1.0015455058823528;0.6868113647058823;0.17033258823529412;0.49786371764705883;0.1796986705882353;0.15356523529411764;0.6172951058823529;0.3597454823529412;0.6835185882352941;0.3164814117647059;0.2237735176470588
BTC2025_1H;feldinput;inner_effect_stable;dio_mcm_episode_0e7qvj1;67;0.033600802407221665;1.0936229701492537;0.6793049104477612;0.17913955223880595;0.48449873134328364;0.20492644776119404;0.1487567910447761;0.6248432537313432;0.31179282089552235;0.6918392686567164;0.3081607313432836;0.22183202985074627
BTC2025_1H;hoeren_hin;inner_effect_stable;dio_mcm_episode_1hdpu9s;67;0.033600802407221665;0.7776950447761194;0.7196785223880596;0.1357022537313433;0.5502775522388059;0.06251344776119402;0.11376076119402985;0.6490674925373134;0.3299579701492537;0.8805729850746269;0.11942701492537312;0.13121623880597014
BTC2025_1H;sehen_fokus;inner_effect_stable;dio_mcm_episode_1hdpu9s;65;0.03259779338014042;1.1118306307692307;0.7139445076923077;0.1363244923076923;0.5307366307692307;0.09013653846153846;0.11034989230769231;0.6759217076923076;0.23157756923076925;0.846523923076923;0.1534760769230769;0.1263682923076923
BTC2025_1H;sehen_fokus;inner_effect_stable;dio_mcm_episode_1ahj81f;54;0.02708124373119358;1.0735072962962964;0.7022695;0.13761316666666665;0.4930094074074074;0.08682718518518519;0.10905266666666666;0.6747623888888888;0.23560668518518518;0.8528626851851853;0.14713731481481482;0.11896418518518519
BTC2025_1H;hoeren_hin;inner_effect_stable;dio_mcm_episode_1q3us3f;50;0.025075225677031094;0.81539516;0.72788686;0.13210392;0.5634973999999999;0.0579101;0.11120758;0.65118592;0.3140922;0.88474836;0.11525164;0.12521374
BTC2025_1H;hoeren_hin;inner_effect_stable;dio_mcm_episode_1ahj81f;42;0.02106318956870612;0.7183277857142857;0.7076544047619048;0.1379760476190476;0.520579761904762;0.06866;0.1150637142857143;0.6496941904761905;0.3290335238095238;0.8739979523809525;0.12600204761904762;0.13508130952380953
BTC2025_1H;feldinput;inner_effect_carried_unrest;dio_mcm_episode_0e7qvj1;37;0.018555667001003008;2.525526864864865;0.6280049189189189;0.2385927837837838;0.4149186486486487;0.31526608108108106;0.17984894594594594;0.5941394324324325;0.3267809189189189;0.5510704324324325;0.4489295675675676;0.31683613513513514
BTC2025_1H;sehen_fokus;inner_effect_stable;dio_mcm_episode_1q3us3f;32;0.0160481444332999;0.9021225;0.7217996250000001;0.13496703125;0.54391159375;0.100047;0.114266875;0.66957784375;0.2413918125;0.8271063125;0.1728936875;0.13005678125
BTC2025_1H;ausgeglichen;inner_effect_stable;dio_mcm_episode_1hdpu9s;25;0.012537612838515547;0.24898527999999998;0.71176328;0.15219592;0.5446072000000001;0.1209674;0.12854956;0.64170504;0.32214551999999996;0.7945895199999999;0.20541048;0.16089436
